session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,1548,24,64.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,128,2,64.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,924,14,66.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,72,1,72.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,1272,21,60.6
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,97,2,48.5
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,574,9,63.8
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,42,1,42.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,50726,684,74.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,3402,45,75.6
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,14059,185,76.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,886,12,73.8
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,20600,281,73.3
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,1343,18,74.6
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,5431,71,76.5
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,371,5,74.2
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,8484,119,71.3
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,529,7,75.6
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,4459,62,71.9
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,268,3,89.3
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,2536,39,65.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,189,2,94.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,1098,16,68.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,72,1,72.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,2115,33,64.1
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,155,2,77.5
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,789,12,65.8
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,41,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,28435,384,74.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1856,24,77.3
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,7503,99,75.8
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,545,7,77.9
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,11392,159,71.6
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,767,10,76.7
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,4869,64,76.1
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,279,3,93.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,7853,112,70.1
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,575,8,71.9
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,3306,46,71.9
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,266,3,88.7
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1684,26,64.8
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,124,2,62.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,704,10,70.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,72,1,72.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1057,17,62.2
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,98,1,98.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,564,9,62.7
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,41,0,0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,113702,1492,76.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,7406,98,75.6
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,29450,387,76.1
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,1875,25,75.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,30229,414,73.0
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,2001,27,74.1
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,11846,156,75.9
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,796,10,79.6
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,24898,343,72.6
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,1709,22,77.7
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,10318,137,75.3
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,717,10,71.7
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,5513,81,68.1
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,432,6,72.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,2302,33,69.8
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,134,2,67.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,4233,64,66.1
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Katsina,North West,Katsina,Katsina,,,265,4,66.2
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,1875,26,72.1
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Katsina,North West,Katsina,Katsina,,,135,2,67.5
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,110306,1465,75.3
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,7231,95,76.1
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,32524,428,76.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,2116,28,75.6
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,25967,342,75.9
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,1678,22,76.3
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,11990,158,75.9
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,796,10,79.6
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,33944,470,72.2
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,2325,31,75.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,13457,181,74.3
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,877,12,73.1
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,9212,130,70.9
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,524,7,74.9
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,1918,28,68.5
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,131,2,65.5
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,5034,79,63.7
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Daura,North West,Katsina,Daura,,,310,5,62.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,2008,29,69.2
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Daura,North West,Katsina,Daura,,,133,2,66.5
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,81475,1069,76.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,5315,70,75.9
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,26684,351,76.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,1693,22,77.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,19336,263,73.5
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,1291,17,75.9
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,8807,116,75.9
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,507,7,72.4
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,19643,281,69.9
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,1355,18,75.3
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,9316,122,76.4
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,558,7,79.7
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,4345,62,70.1
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,297,4,74.2
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,1616,22,73.5
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,135,2,67.5
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,2743,43,63.8
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Funtua,North West,Katsina,Funtua,,,206,3,68.7
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,1968,29,67.9
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Funtua,North West,Katsina,Funtua,,,130,2,65.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,114221,1499,76.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,7406,97,76.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,25146,331,76.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,1572,21,74.9
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,30155,398,75.8
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,2001,26,77.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,9190,121,76.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,507,7,72.4
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,33816,487,69.4
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,2313,32,72.3
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,9162,120,76.3
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,558,7,79.7
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,5928,87,68.1
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,437,6,72.8
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,2543,36,70.6
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,134,2,67.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,4072,61,66.8
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Mashi,North West,Katsina,Mashi,,,322,4,80.5
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,2340,33,70.9
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Mashi,North West,Katsina,Mashi,,,134,2,67.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,63504,833,76.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,4182,55,76.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,14940,197,75.8
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1028,13,79.1
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,17759,240,74.0
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1161,15,77.4
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,5743,75,76.6
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,434,6,72.3
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,21225,297,71.5
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1535,20,76.8
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,7605,103,73.8
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,558,7,79.7
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,4428,64,69.2
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,292,4,73.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1463,21,69.7
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,135,1,135.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,2183,34,64.2
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,208,3,69.3
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,1315,19,69.2
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,133,1,133.0
