session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,957,29,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5115,129,39.6512
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,330,8,41.25
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4521,138,32.7609
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,297,9,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1584,40,39.6
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,99,3,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4257,108,39.4167
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,264,7,37.7143
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1485,31,47.9032
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,99,2,49.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,990,25,39.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,363,11,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,759,18,42.1667
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,264,7,37.7143
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,20592,604,34.0927
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,1353,40,33.825
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,7227,195,37.0615
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,462,13,35.5385
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,6402,182,35.1758
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,429,12,35.75
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,2244,56,40.0714
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,132,3,44.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,6039,140,43.1357
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,396,9,44.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,2112,71,29.7465
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,132,4,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,1419,47,30.1915
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,99,3,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,495,14,35.3571
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,1056,33,32.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,66,2,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,363,8,45.375
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,14190,331,42.8701
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,924,22,42.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,4983,111,44.8919
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,330,7,47.1429
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,4389,106,41.4057
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,297,7,42.4286
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,1551,46,33.7174
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,99,3,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,4158,128,32.4844
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,264,8,33.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,1452,34,42.7059
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,99,2,49.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,990,24,41.25
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,330,9,36.6667
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,726,18,40.3333
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,264,8,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,11649,331,35.1934
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,759,22,34.5
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,4092,135,30.3111
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,264,9,29.3333
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,3630,82,44.2683
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,231,5,46.2
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,1287,28,45.9643
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,99,2,49.5
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,3432,86,39.907
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,231,6,38.5
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,1188,34,34.9412
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,792,21,37.7143
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,297,7,42.4286
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,594,17,34.9412
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Jos North,North Central,Plateau,Jos North,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,198,5,39.6
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Jos North,North Central,Plateau,Jos North,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,20823,638,32.6379
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,1353,41,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,7326,192,38.1562
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,462,12,38.5
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,6468,190,34.0421
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,429,13,33.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,2277,61,37.3279
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,132,4,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,6105,168,36.3393
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,396,11,36.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,2145,54,39.7222
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,132,3,44.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,1452,34,42.7059
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,99,2,49.5
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,495,12,41.25
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,1089,28,38.8929
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Jos South,North Central,Plateau,Jos South,,,66,2,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,363,10,36.3
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Jos South,North Central,Plateau,Jos South,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,15642,414,37.7826
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1023,27,37.8889
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,5511,172,32.0407
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,363,11,33.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4851,146,33.226
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,330,10,33.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1716,51,33.6471
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,99,3,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,4587,127,36.1181
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,297,8,37.125
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1617,39,41.4615
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,99,2,49.5
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1089,35,31.1143
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,363,13,27.9231
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,825,20,41.25
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,66,1,66.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,297,7,42.4286
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,22209,493,45.0487
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,1452,32,45.375
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,7788,195,39.9385
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,495,12,41.25
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,6897,149,46.2886
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,462,10,46.2
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,2409,74,32.5541
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,165,5,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,6501,232,28.0216
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,429,15,28.6
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,2277,61,37.3279
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,132,3,44.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,1518,45,33.7333
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,99,3,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,528,12,44.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,1155,30,38.5
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Mangu,North Central,Plateau,Mangu,,,66,2,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,396,10,39.6
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Mangu,North Central,Plateau,Mangu,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,15312,487,31.4415
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,990,31,31.9355
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,5379,123,43.7317
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,363,8,45.375
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,4752,111,42.8108
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,297,7,42.4286
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,1683,46,36.587
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,99,3,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,4488,116,38.6897
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,297,8,37.125
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,1584,40,39.6
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,99,2,49.5
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,1056,25,42.24
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Pankshin,North Central,Plateau,Pankshin,,,66,1,66.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Pankshin,North Central,Plateau,Pankshin,,,363,11,33.0
