session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,776,11,70.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,54,1,54.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,695,11,63.2
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,69,1,69.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,311,5,62.2
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,675,11,61.4
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,88,1,88.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,186,3,62.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,60,1,60.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,12,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,45,1,45.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,101,2,50.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,11,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,66,1,66.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1668,26,64.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,113,2,56.5
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,985,14,70.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,54,1,54.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,807,13,62.1
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,66,1,66.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,236,3,78.7
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,741,13,57.0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,88,1,88.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,253,4,63.2
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,172,3,57.3
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,12,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,45,1,45.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,103,2,51.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,11,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,66,1,66.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,4406,68,64.8
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,292,4,73.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,1782,26,68.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,109,1,109.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,1451,22,66.0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,137,2,68.5
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,672,11,61.1
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,100,1,100.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,1535,26,59.0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,90,1,90.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,506,8,63.2
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,67,1,67.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,284,5,56.8
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,12,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,88,1,88.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,163,3,54.3
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,11,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,66,1,66.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,0,0,0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,7726,112,69.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,563,8,70.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,2993,42,71.3
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,162,2,81.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,2292,35,65.5
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,113,2,56.5
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,743,11,67.5
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,95,2,47.5
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,1792,30,59.7
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,83,2,41.5
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,495,8,61.9
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,0,0,0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,364,6,60.7
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,25,1,25.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,249,4,62.2
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,26,1,26.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,242,5,48.4
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Lafia,North Central,Nasarawa,Lafia,,,23,1,23.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,68,1,68.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Lafia,North Central,Nasarawa,Lafia,,,0,0,0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,7122,107,66.6
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,546,8,68.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,3964,57,69.5
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,318,5,63.6
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,2178,33,66.0
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,113,2,56.5
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,915,13,70.4
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,95,1,95.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,1611,26,62.0
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,83,1,83.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,796,12,66.3
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,68,1,68.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,481,8,60.1
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,25,1,25.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,244,4,61.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,26,1,26.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,249,4,62.2
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Keffi,North Central,Nasarawa,Keffi,,,23,1,23.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,68,1,68.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Keffi,North Central,Nasarawa,Keffi,,,0,0,0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,3709,56,66.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,234,3,78.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1935,27,71.7
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,166,2,83.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1265,20,63.2
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,112,2,56.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,399,6,66.5
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,0,0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,824,14,58.9
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,80,1,80.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,272,5,54.4
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,0,0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,104,2,52.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,25,0,0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,119,2,59.5
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,26,0,0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,199,4,49.8
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,23,0,0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,70,1,70.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Akwanga,North Central,Nasarawa,Akwanga,,,0,0,0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,5716,83,68.9
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,401,5,80.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1966,28,70.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,162,2,81.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1315,20,65.8
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,116,1,116.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,504,8,63.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,0,0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1067,18,59.3
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,82,1,82.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,398,6,66.3
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,0,0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,261,5,52.2
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,24,0,0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,124,2,62.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,26,0,0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,188,4,47.0
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,22,0,0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,66,1,66.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,0,0,0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,8618,130,66.3
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,541,8,67.6
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,3524,50,70.5
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,160,2,80.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,2659,40,66.5
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,172,2,86.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,824,12,68.7
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,97,1,97.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,1978,33,59.9
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,121,2,60.5
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,769,12,64.1
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,67,1,67.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,455,8,56.9
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Doma,North Central,Nasarawa,Doma,,,24,0,0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Doma,North Central,Nasarawa,Doma,,,121,2,60.5
