session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,99,3,33.0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,627,17,36.8824
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,33,1,33.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,231,7,33.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,198,5,39.6
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,66,2,33.0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,198,5,39.6
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,66,2,33.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,33,1,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,33,1,33.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,693,18,38.5
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,231,7,33.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,198,5,39.6
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,66,2,33.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,198,5,39.6
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,66,1,66.0
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,33,1,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,33,1,33.0
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,693,16,43.3125
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,231,6,38.5
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,231,5,46.2
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,66,2,33.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,198,5,39.6
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,66,2,33.0
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,33,1,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,33,1,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,33,1,33.0
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Calabar South,South South,Cross River,Calabar South,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,693,18,38.5
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,231,7,33.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,198,4,49.5
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,66,2,33.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,198,5,39.6
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,66,2,33.0
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,33,1,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,33,1,33.0
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Abi,South South,Cross River,Abi,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,396,12,33.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,132,4,33.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,132,4,33.0
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,132,3,44.0
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,33,1,33.0
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Bekwarra,South South,Cross River,Bekwarra,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,660,16,41.25
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,231,5,46.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,198,6,33.0
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,66,2,33.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,198,6,33.0
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,66,2,33.0
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,33,1,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Ogoja,South South,Cross River,Ogoja,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Ogoja,South South,Cross River,Ogoja,,,33,1,33.0
