session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,198,5,39.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,429,12,35.75
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,132,3,44.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,12969,302,42.9437
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,858,20,42.9
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,4554,101,45.0891
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,297,7,42.4286
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,4026,86,46.814
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,264,6,44.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,1419,32,44.3438
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,99,2,49.5
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,3795,127,29.8819
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,231,8,28.875
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,1320,41,32.1951
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,99,3,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,891,24,37.125
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,330,9,36.6667
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,660,16,41.25
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,231,6,38.5
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,9108,204,44.6471
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,594,13,45.6923
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,3201,92,34.7935
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,198,6,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,2838,70,40.5429
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,198,5,39.6
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,990,23,43.0435
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,66,1,66.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,2673,58,46.0862
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,165,4,41.25
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,924,23,40.1739
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,627,15,41.8
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,231,7,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,462,12,38.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,165,4,41.25
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,6798,215,31.6186
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,429,14,30.6429
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,2376,63,37.7143
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,165,4,41.25
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,2112,51,41.4118
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,132,3,44.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,726,21,34.5714
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,1980,46,43.0435
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,132,3,44.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,693,18,38.5
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,462,11,42.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,165,4,41.25
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,363,11,33.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,132,4,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,8415,271,31.0517
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,561,18,31.1667
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,2970,77,38.5714
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,198,5,39.6
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,2607,72,36.2083
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,165,5,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,924,26,35.5385
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,66,2,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,2475,63,39.2857
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,165,4,41.25
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,858,30,28.6
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,66,2,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,594,18,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,198,5,39.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,429,11,39.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,165,4,41.25
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,8613,212,40.6274
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,561,14,40.0714
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,3036,80,37.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,198,5,39.6
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,2673,92,29.0543
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,165,6,27.5
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,924,21,44.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,66,2,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,2508,70,35.8286
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,165,5,33.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,891,22,40.5
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,594,14,42.4286
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,33,1,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,198,6,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,429,10,42.9
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,165,5,33.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,13992,360,38.8667
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,924,24,38.5
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,4917,130,37.8231
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,330,9,36.6667
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,4356,139,31.3381
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,297,9,33.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,1518,33,46.0
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,99,2,49.5
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,4092,108,37.8889
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,264,7,37.7143
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,1452,40,36.3
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,99,3,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,957,32,29.9062
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,330,9,36.6667
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,726,25,29.04
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Brass,South South,Bayelsa,Brass,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,264,9,29.3333
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Brass,South South,Bayelsa,Brass,,,33,1,33.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,9801,228,42.9868
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,627,15,41.8
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,3432,104,33.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,231,7,33.0
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,3036,81,37.4815
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,198,5,39.6
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,1056,29,36.4138
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,66,2,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,2871,67,42.8507
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,198,5,39.6
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,1023,33,31.0
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,66,2,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,660,18,36.6667
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,33,1,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,231,7,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,495,13,38.0769
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,165,4,41.25
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,7326,168,43.6071
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,462,11,42.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,2574,62,41.5161
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,165,4,41.25
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,2277,57,39.9474
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,132,3,44.0
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,792,19,41.6842
2024/2025,Male,Disabled,Public,JSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,66,2,33.0
2024/2025,Male,ALL,Public,SSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,2145,68,31.5441
2024/2025,Male,Disabled,Public,SSS,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,132,4,33.0
2024/2025,Male,ALL,Public,SSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,759,21,36.1429
2024/2025,Male,Disabled,Public,SSS,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,33,1,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,495,11,45.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,33,1,33.0
2024/2025,Male,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,165,5,33.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,0,0,0.0
2024/2025,Male,ALL,Public,Vocational,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,363,11,33.0
2024/2025,Male,Disabled,Public,Vocational,,Qualified,Qualified,lga,Nembe,South South,Bayelsa,Nembe,,,33,1,33.0
2024/2025,Male,ALL,Public,Vocational,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,132,4,33.0
2024/2025,Male,Disabled,Public,Vocational,,Unqualified,Unqualified,lga,Nembe,South South,Bayelsa,Nembe,,,0,0,0.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,9075,228,39.8026
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,594,15,39.6
2024/2025,Male,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,3201,107,29.9159
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,198,7,28.2857
2024/2025,Male,ALL,Public,JSS,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,2805,69,40.6522
2024/2025,Male,Disabled,Public,JSS,,Qualified,Qualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,198,5,39.6
2024/2025,Male,ALL,Public,JSS,,Unqualified,Unqualified,lga,Ogbia,South South,Bayelsa,Ogbia,,,990,31,31.9355
