session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,186,6,31.75
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,259,8,31.6786
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,210,6,32.6818
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Idah,North Central,Kogi,Idah,,,298,9,30.8788
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,435,13,31.6596
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,137,4,31.2
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,54,2,30.6667
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,108,3,30.6667
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,269,8,31.7241
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,273,8,32.2759
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,lga,Idah,North Central,Kogi,Idah,,,54,2,30.6667
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,191,6,31.0952
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,88,3,33.4444
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,lga,Okene,North Central,Kogi,Okene,,,142,4,30.3125
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,39,1,33.5
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Idah,North Central,Kogi,Idah,,,273,8,31.2
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,63,2,31.0
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,88,3,33.4444
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,87,3,27.0909
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,112,4,27.4286
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,535,19,27.3582
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,lga,Okene,North Central,Kogi,Okene,,,187,6,27.7826
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,510,18,27.2969
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,212,7,27.8462
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,199,7,27.28
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,336,12,27.4048
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,498,17,27.5
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,884,30,27.7523
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,137,5,27.5882
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,224,8,27.3929
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Okene,North Central,Kogi,Okene,,,510,18,27.2969
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,473,16,27.931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,324,11,27.7
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,423,15,27.3396
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,747,26,27.4946
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,361,13,27.4667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,423,15,27.3396
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Idah,North Central,Kogi,Idah,,,324,11,27.7
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,261,9,27.1212
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,374,13,27.8043
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,373,13,27.7826
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,635,22,27.519
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Okene,North Central,Kogi,Okene,,,461,16,27.6667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,249,9,27.4839
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,685,24,27.5765
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,286,10,27.2222
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,311,11,27.3077
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,336,12,27.4048
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,249,9,27.4839
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,635,22,27.5063
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Okene,North Central,Kogi,Okene,,,398,14,27.28
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,398,14,27.28
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Okene,North Central,Kogi,Okene,,,324,11,27.7
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,311,11,27.3077
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,336,12,27.4048
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,274,9,27.5882
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,299,10,27.6486
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,660,23,27.5488
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,336,12,27.4048
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,697,24,27.4368
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,237,8,27.931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,336,12,27.4048
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Okene,North Central,Kogi,Okene,,,349,12,27.7442
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,212,7,27.8462
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,299,10,27.6486
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Okene,North Central,Kogi,Okene,,,349,12,27.7442
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,212,7,27.8462
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Idah,North Central,Kogi,Idah,,,249,9,27.4839
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,523,18,27.5385
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,324,11,27.7
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,311,11,27.3077
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,299,10,27.6486
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,398,14,27.28
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Okene,North Central,Kogi,Okene,,,311,11,27.3077
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,311,11,27.3077
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,261,9,27.1212
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,286,10,27.2222
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,610,21,27.4737
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Okene,North Central,Kogi,Okene,,,672,23,27.7229
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,560,19,27.4
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Idah,North Central,Kogi,Idah,,,237,8,27.931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,610,21,27.4868
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,261,9,27.1212
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Okene,North Central,Kogi,Okene,,,374,13,27.8043
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,237,8,27.931
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,274,9,27.5882
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,261,9,27.1212
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,299,10,27.6486
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,560,19,27.3857
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,199,7,27.28
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,486,17,27.2459
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Okene,North Central,Kogi,Okene,,,286,10,27.2222
2022/2023,Female,ALL,Private,SSS,,,Unqualified,lga,Idah,North Central,Kogi,Idah,,,41,1,28.2
2022/2023,Female,ALL,Private,SSS,,,Unqualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,62,2,30.1429
2022/2023,Female,ALL,Private,SSS,,,Unqualified,lga,Okene,North Central,Kogi,Okene,,,41,1,28.2
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,70,2,29.875
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,325,10,30.9167
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,29,1,33.0
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,148,4,31.6875
2022/2023,Female,ALL,Private,SSS,,BEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,205,6,30.5652
2022/2023,Female,ALL,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,111,3,31.6667
2022/2023,Female,ALL,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Idah,North Central,Kogi,Idah,,,136,4,30.9333
2022/2023,Female,ALL,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,144,4,30.8125
2022/2023,Female,ALL,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,29,1,33.0
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,58,2,28.1429
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,78,3,29.7778
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,202,6,31.4091
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,123,4,30.1429
2022/2023,Female,ALL,Private,SSS,,MEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,111,4,29.2308
2022/2023,Female,ALL,Private,SSS,,NCE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,25,1,28.0
2022/2023,Female,ALL,Private,SSS,,NCE,Qualified,lga,Idah,North Central,Kogi,Idah,,,37,1,31.75
2022/2023,Female,ALL,Private,SSS,,NCE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,82,3,31.2222
2022/2023,Female,ALL,Private,SSS,,NCE,Qualified,lga,Okene,North Central,Kogi,Okene,,,74,2,31.625
2022/2023,Female,ALL,Private,SSS,,PGDE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,99,3,30.7273
2022/2023,Female,ALL,Private,SSS,,PGDE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,148,5,29.8235
2022/2023,Female,ALL,Private,SSS,,PGDE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,91,3,31.0
2022/2023,Female,ALL,Private,SSS,,PGDE,Qualified,lga,Okene,North Central,Kogi,Okene,,,206,7,29.3333
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,68,3,21.1818
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Idah,North Central,Kogi,Idah,,,42,2,23.8333
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,47,2,23.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,36,2,20.3333
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,,Unqualified,lga,Okene,North Central,Kogi,Okene,,,53,2,22.875
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,144,6,24.7
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,154,6,22.9565
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,74,3,25.4
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,92,4,24.2308
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,154,6,23.9545
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,62,3,23.6667
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Idah,North Central,Kogi,Idah,,,62,2,26.625
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,124,5,22.3684
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,53,2,22.875
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Okene,North Central,Kogi,Okene,,,92,4,22.5714
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,36,1,24.4
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Idah,North Central,Kogi,Idah,,,15,1,25.5
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,24,1,27.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,12,1,20.5
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Okene,North Central,Kogi,Okene,,,18,1,30.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,171,7,22.5385
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Idah,North Central,Kogi,Idah,,,119,5,23.9412
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,82,3,23.4167
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,27,1,22.75
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Okene,North Central,Kogi,Okene,,,122,5,21.9474
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Ankpa,North Central,Kogi,Ankpa,,,70,3,24.1
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Idah,North Central,Kogi,Idah,,,42,2,20.4286
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,74,3,23.0
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Lokoja,North Central,Kogi,Lokoja,,,15,1,25.5
2022/2023,Female,ALL,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Okene,North Central,Kogi,Okene,,,125,5,22.5263
2022/2023,Female,ALL,Public,JSS,,,Unqualified,lga,Ankpa,North Central,Kogi,Ankpa,,,186,6,31.75
2022/2023,Female,ALL,Public,JSS,,,Unqualified,lga,Idah,North Central,Kogi,Idah,,,259,8,31.6786
2022/2023,Female,ALL,Public,JSS,,,Unqualified,lga,Kabba/Bunu,North Central,Kogi,Kabba/Bunu,,,220,7,31.3333
2022/2023,Female,ALL,Public,JSS,,,Unqualified,lga,Lokoja,North Central,Kogi,Lokoja,,,450,14,31.4082
