session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,99,64,24,22,3,0,35,40,3
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,43,27,12,13,0,0,16,15,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,50,38,15,13,2,0,12,23,2
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,22,13,8,4,4,0,9,5,4
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,31,19,8,9,0,0,12,11,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,34,22,8,9,0,0,12,14,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,38,24,8,9,0,0,14,16,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,65,43,16,18,0,0,22,27,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,38,27,11,13,0,0,11,16,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,76,54,16,18,0,0,22,38,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,82,52,16,18,0,0,30,36,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,41,27,8,9,0,0,14,19,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,41,27,11,9,2,0,14,16,2
2019/2020,Female,all,NABTEB,1-year,University,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,24,16,8,4,4,0,8,8,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,67,43,16,13,4,0,24,27,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,34,22,8,9,0,0,12,14,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,50,32,11,9,2,0,18,21,2
2019/2020,Female,all,NABTEB,1-year,University,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,53,33,12,8,4,0,20,21,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,106,73,32,27,6,0,33,41,6
2019/2020,Female,all,NABTEB,1-year,University,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,96,60,23,18,5,0,36,37,5
2019/2020,Female,all,NABTEB,1-year,University,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,41,24,8,4,4,0,17,16,4
2019/2020,Female,all,NABTEB,1-year,University,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,41,27,8,9,0,0,14,19,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,53,35,16,13,4,0,18,19,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,26,19,8,4,4,0,7,11,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,38,24,8,8,0,0,14,16,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,64,46,20,17,4,0,18,26,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,14,11,4,4,0,0,3,7,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,69,43,16,14,3,0,26,27,3
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,45,30,12,13,0,0,15,18,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,26,19,8,9,0,0,7,11,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,26,16,8,4,4,0,10,8,4
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,41,24,8,8,0,0,17,16,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,19,13,4,4,0,0,6,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,36,24,8,9,0,0,12,16,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,38,24,8,9,0,0,14,16,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,65,40,20,17,4,0,25,20,4
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,26,19,8,8,0,0,7,11,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,34,24,8,9,0,0,10,16,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,14,11,4,4,0,0,3,7,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,19,13,4,4,0,0,6,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,24,16,4,4,0,0,8,12,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,43,26,12,8,4,0,17,14,4
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,14,8,4,4,0,0,6,4,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,24,16,8,5,3,0,8,8,3
2019/2020,Female,all,NABTEB,2-year,University,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,48,33,12,14,0,0,15,21,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,50,32,8,8,0,0,18,24,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,26,16,4,4,0,0,10,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,24,16,8,4,4,0,8,8,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,14,11,4,4,0,0,3,7,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,48,29,12,8,4,0,19,17,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,19,13,4,5,0,0,6,9,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,31,22,8,4,4,0,9,14,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,34,21,8,8,0,0,13,13,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,65,43,20,17,4,0,22,23,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,65,43,16,18,0,0,22,27,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,24,16,4,4,0,0,8,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,26,19,8,4,4,0,7,11,4
2019/2020,Female,all,NABTEB,2-year,University,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,33,24,8,9,0,0,9,16,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,19,13,4,4,0,0,6,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,24,16,8,8,0,0,8,8,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,51,34,12,12,0,0,17,22,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,10,8,4,4,0,0,2,4,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,10,5,4,4,0,0,5,1,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,43,29,12,14,0,0,14,17,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,24,16,8,8,0,0,8,8,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,12,8,4,4,0,0,4,4,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,14,8,4,4,0,0,6,4,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,19,13,4,4,0,0,6,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,24,13,8,8,0,0,11,5,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,14,8,4,4,0,0,6,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,12,8,4,4,0,0,4,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,24,16,8,9,0,0,8,8,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,12,8,4,4,0,0,4,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,24,16,4,4,0,0,8,12,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,36,24,12,12,0,0,12,12,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,17,10,8,8,0,0,7,2,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,19,13,4,4,0,0,6,9,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,10,5,4,4,0,0,5,1,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,14,8,4,4,0,0,6,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,14,8,4,4,0,0,6,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,14,11,4,4,0,0,3,7,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,26,16,8,8,0,0,10,8,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,7,5,4,4,0,0,2,1,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,17,11,4,5,0,0,6,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,34,21,12,10,3,0,13,9,3
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,36,22,8,8,0,0,14,14,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,17,11,4,4,0,0,6,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,14,11,4,4,0,0,3,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,10,5,4,4,0,0,5,1,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,29,16,8,8,0,0,13,8,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,14,11,4,5,0,0,3,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,24,16,8,8,0,0,8,8,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,44,30,12,12,0,0,14,18,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,44,26,8,8,0,0,18,18,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,19,11,4,4,0,0,8,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,17,11,4,4,0,0,6,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,24,16,8,9,0,0,8,8,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,10,5,4,4,0,0,5,1,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,15,8,4,0,4,0,7,4,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,27,16,8,4,4,0,11,8,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,27,21,4,5,0,0,6,17,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,17,11,4,4,0,0,6,7,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,7,5,0,0,0,0,2,5,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,7,5,0,0,0,0,2,5,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,14,8,0,0,0,0,6,8,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,5,5,4,0,4,0,0,1,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,14,10,0,0,0,0,4,10,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,12,8,4,0,4,0,4,4,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,19,13,0,0,0,0,6,13,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,10,8,0,0,0,0,2,8,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,12,8,4,4,0,0,4,4,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,7,5,0,0,0,0,2,5,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,7,5,4,0,4,0,2,1,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,12,5,4,0,4,0,7,1,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,14,10,4,0,4,0,4,6,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,10,8,4,5,0,0,2,4,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,17,11,4,5,0,0,6,7,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,17,10,8,0,8,0,7,2,8
2019/2020,Female,all,NABTEB,5+-year,University,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,7,5,4,0,4,0,2,1,4
2019/2020,Female,all,NABTEB,5+-year,University,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,7,5,0,0,0,0,2,5,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,5,5,0,0,0,0,0,5,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,17,10,4,4,0,0,7,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,7,5,4,0,4,0,2,1,4
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,12,8,0,0,0,0,4,8,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,19,13,0,0,0,0,6,13,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,19,13,4,4,0,0,6,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,7,5,0,0,0,0,2,5,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,10,5,4,4,0,0,5,1,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,14,6,0,0,0,0,8,6,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,71,49,18,15,3,0,22,31,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,119,79,29,22,7,0,40,50,7
2019/2020,Female,all,NECO,1-year,College of Education,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,219,146,53,46,7,0,73,93,7
2019/2020,Female,all,NECO,1-year,College of Education,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,55,37,14,15,0,0,18,23,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,42,27,11,11,0,0,15,16,0
