session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,46,27,6,7,0,0,19,21,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,40,24,6,6,0,0,16,18,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,59,36,19,19,0,0,23,17,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,27,15,6,7,0,0,12,9,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,27,15,6,7,0,0,12,9,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,67,43,13,13,0,0,24,30,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,51,31,13,6,7,0,20,18,7
2019/2020,Female,all,NABTEB,1-year,University,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,32,18,6,6,0,0,14,12,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,0,92,63,32,32,0,0,29,31,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,48,31,13,13,0,0,17,18,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,24,15,6,6,0,0,9,9,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,0,27,18,6,7,0,0,9,12,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,51,31,6,7,0,0,20,25,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,116,69,25,25,0,0,47,44,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,30,18,6,7,0,0,12,12,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,57,39,19,21,0,0,18,20,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,72,45,18,20,0,0,27,27,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,89,54,18,19,0,0,35,36,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,32,21,13,6,7,0,11,8,7
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,81,48,18,18,0,0,33,30,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,46,30,19,13,7,0,16,11,7
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,22,12,7,7,0,0,10,5,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,59,36,18,18,0,0,23,18,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,22,12,6,6,0,0,10,6,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,54,30,12,12,0,0,24,18,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,51,30,12,14,0,0,21,18,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,24,12,6,6,0,0,12,6,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,35,24,6,6,0,0,11,18,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,38,24,6,6,0,0,14,18,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,43,30,12,12,0,0,13,18,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,30,18,6,6,0,0,12,12,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,24,15,6,7,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,57,36,19,13,7,0,21,17,7
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,0,27,18,6,6,0,0,9,12,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,51,33,12,12,0,0,18,21,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,30,18,6,7,0,0,12,12,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,0,57,33,18,21,0,0,24,15,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,30,15,6,7,0,0,15,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,24,15,6,6,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,38,24,12,13,0,0,14,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,16,9,6,7,0,0,7,3,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,13,9,6,6,0,0,4,3,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,43,27,13,6,7,0,16,14,7
2019/2020,Female,all,NABTEB,2-year,University,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,35,18,6,6,0,0,17,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,22,12,6,6,0,0,10,6,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,0,54,36,18,18,0,0,18,18,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,27,18,6,6,0,0,9,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,16,9,6,6,0,0,7,3,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,0,16,12,6,7,0,0,4,6,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,32,18,6,7,0,0,14,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,76,45,18,18,0,0,31,27,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,22,15,6,7,0,0,7,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,40,24,18,20,0,0,16,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,45,27,12,7,6,0,18,15,6
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,57,36,18,19,0,0,21,18,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,19,12,6,6,0,0,7,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,48,30,12,6,6,0,18,18,6
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,30,18,6,6,0,0,12,12,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,40,24,18,18,0,0,16,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,13,9,6,6,0,0,4,3,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,33,21,6,7,0,0,12,15,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,30,18,12,14,0,0,12,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,16,9,6,6,0,0,7,3,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,27,18,6,7,0,0,9,12,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,22,12,6,6,0,0,10,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,30,18,12,12,0,0,12,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,19,12,6,6,0,0,7,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,16,9,6,7,0,0,7,3,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,37,24,12,13,0,0,13,12,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,0,19,12,6,6,0,0,7,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,32,21,12,12,0,0,11,9,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,19,12,6,7,0,0,7,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,0,37,21,6,7,0,0,16,15,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,24,12,6,0,6,0,12,6,6
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,19,12,6,0,6,0,7,6,6
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,27,18,12,13,0,0,9,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,11,6,6,6,0,0,5,0,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,30,18,6,6,0,0,12,12,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,24,12,6,6,0,0,12,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,16,9,0,0,0,0,7,9,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,0,34,24,12,12,0,0,10,12,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,19,12,6,6,0,0,7,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,0,13,6,0,0,0,0,7,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,22,12,6,0,6,0,10,6,6
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,45,27,12,6,6,0,18,15,6
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,11,9,6,7,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,18,12,0,0,0,0,6,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,23,15,0,0,0,0,9,15,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,29,18,6,0,6,0,11,12,6
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,11,9,0,0,0,0,2,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,24,15,6,0,6,0,9,9,6
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,18,12,0,0,0,0,6,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,21,15,6,6,0,0,6,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,16,9,0,0,0,0,7,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,16,9,6,0,6,0,7,3,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,13,9,6,0,6,0,4,3,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,22,12,6,0,6,0,10,6,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,21,12,6,6,0,0,9,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,16,12,6,0,6,0,4,6,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,13,6,0,0,0,0,7,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,0,21,12,0,0,0,0,9,12,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,16,12,0,0,0,0,4,12,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,3,3,0,0,0,0,0,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,16,12,6,6,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,0,21,12,6,0,6,0,9,9,6
2019/2020,Female,all,NABTEB,5+-year,University,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,11,6,6,0,6,0,5,0,6
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,11,6,0,0,0,0,5,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,0,30,18,6,0,6,0,12,12,6
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,8,3,0,0,0,0,5,3,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,194,124,47,43,4,0,70,77,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,226,133,43,43,0,0,93,90,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,0,255,154,52,43,10,0,101,102,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,91,60,19,14,5,0,31,41,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,226,144,47,42,5,0,82,97,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,0,144,89,33,33,0,0,55,56,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,0,50,30,5,5,0,0,20,25,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,181,108,42,37,5,0,73,66,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,0,62,41,14,14,0,0,21,27,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,0,176,111,47,39,8,0,65,64,8
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,0,156,90,28,24,5,0,66,62,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,0,65,41,9,10,0,0,24,32,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,0,97,65,24,19,5,0,32,41,5
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,0,106,60,19,14,5,0,46,41,5
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,0,144,90,33,33,0,0,54,57,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,0,106,62,19,19,0,0,44,43,0
