"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","70","40","11","12","0","0","30","29","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","94","55","18","14","4","0","39","37","4"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","47","26","7","7","0","0","21","19","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","129","72","25","20","6","0","57","47","6"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","103","55","14","14","0","0","48","41","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","29","17","7","4","3","0","12","10","3"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","38","20","7","4","3","0","18","13","3"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","85","49","14","11","3","0","36","35","3"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","55","29","7","8","0","0","26","22","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","55","35","11","11","0","0","20","24","0"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","47","29","7","7","0","0","18","22","0"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","87","51","19","19","0","0","36","32","0"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","76","43","14","11","3","0","33","29","3"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","55","32","11","7","4","0","23","21","4"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","79","43","11","11","0","0","36","32","0"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","79","40","14","15","0","0","39","26","0"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Ogan","South South","Rivers","Okrika","Ogan","","0","128","74","25","20","6","0","54","49","6"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","108","60","19","19","0","0","48","41","0"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","41","23","7","4","3","0","18","16","3"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","26","14","4","4","0","0","12","10","0"
"2019/2020","Female","all","NABTEB","1-year","University","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","58","31","11","8","3","0","27","20","3"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Ward II Court/ Ada Allison","South South","Rivers","Bonny","Ward II Court/ Ada Allison","","0","96","51","19","16","3","0","45","32","3"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","72","42","15","16","0","0","30","27","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","14","9","4","4","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","17","11","4","4","0","0","6","7","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","44","26","7","8","0","0","18","19","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","26","14","4","4","0","0","12","10","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","23","11","4","4","0","0","12","7","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","55","31","11","11","0","0","24","20","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","23","14","4","4","0","0","9","10","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","20","11","4","4","0","0","9","7","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","58","31","11","8","3","0","27","20","3"
"2019/2020","Female","all","NABTEB","2-year","College of Education","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","35","20","7","8","0","0","15","13","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","32","17","4","4","0","0","15","13","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","55","31","8","8","0","0","24","23","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","14","9","4","4","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","43","26","8","8","0","0","17","18","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","58","31","8","8","0","0","27","23","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","29","14","4","4","0","0","15","10","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","81","45","15","12","3","0","36","30","3"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","64","34","8","8","0","0","30","26","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","20","11","4","4","0","0","9","7","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","23","14","4","4","0","0","9","10","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","58","34","11","8","3","0","24","23","3"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","38","20","7","4","3","0","18","13","3"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","35","23","7","8","0","0","12","16","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","32","17","7","4","3","0","15","10","3"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","52","35","11","12","0","0","17","24","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","49","25","8","8","0","0","24","17","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","35","20","7","4","3","0","15","13","3"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","49","26","8","8","0","0","23","18","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","46","28","8","8","0","0","18","20","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Ogan","South South","Rivers","Okrika","Ogan","","0","78","46","16","16","0","0","32","30","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","64","40","15","12","3","0","24","25","3"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","26","17","4","4","0","0","9","13","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","17","11","4","4","0","0","6","7","0"
"2019/2020","Female","all","NABTEB","2-year","University","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","37","20","7","8","0","0","17","13","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Ward II Court/ Ada Allison","South South","Rivers","Bonny","Ward II Court/ Ada Allison","","0","57","35","16","16","0","0","22","19","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","47","26","12","12","0","0","21","14","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","12","6","4","4","0","0","6","2","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","12","6","4","4","0","0","6","2","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","26","17","7","4","3","0","9","10","3"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","15","9","4","4","0","0","6","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","15","9","4","4","0","0","6","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","35","20","8","8","0","0","15","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","14","9","4","4","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","12","9","4","4","0","0","3","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","37","20","8","8","0","0","17","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","23","11","4","4","0","0","12","7","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","23","14","3","4","0","0","9","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","34","18","8","8","0","0","16","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","9","6","4","4","0","0","3","2","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","26","15","8","8","0","0","11","7","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","35","20","8","8","0","0","15","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","20","11","4","4","0","0","9","7","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","57","34","12","12","0","0","23","22","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","40","20","8","8","0","0","20","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","14","9","4","4","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","15","9","4","4","0","0","6","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","40","20","8","8","0","0","20","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","26","14","4","4","0","0","12","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","26","14","4","4","0","0","12","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","17","11","4","4","0","0","6","7","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","38","23","11","8","3","0","15","12","3"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","35","20","8","8","0","0","15","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","20","14","4","4","0","0","6","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","35","17","8","8","0","0","18","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","32","17","8","8","0","0","15","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ogan","South South","Rivers","Okrika","Ogan","","0","53","30","16","16","0","0","23","14","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","44","23","12","12","0","0","21","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","17","11","4","4","0","0","6","7","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","12","6","4","4","0","0","6","2","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","27","15","6","8","0","0","12","9","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ward II Court/ Ada Allison","South South","Rivers","Bonny","Ward II Court/ Ada Allison","","0","39","18","4","0","4","0","21","14","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","27","15","0","0","0","0","12","15","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","9","6","0","0","0","0","3","6","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","6","3","0","0","0","0","3","3","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","15","9","4","4","0","0","6","5","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","6","3","0","0","0","0","3","3","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","12","6","0","0","0","0","6","6","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","20","12","4","0","4","0","8","8","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","9","6","4","0","4","0","3","2","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","9","6","0","0","0","0","3","6","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","18","12","4","0","4","0","6","8","4"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","12","9","4","4","0","0","3","5","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","12","6","3","0","3","0","6","3","3"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","21","15","8","0","8","0","6","7","8"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","6","3","0","0","0","0","3","3","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","15","9","4","0","4","0","6","5","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","21","15","4","4","0","0","6","11","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","12","6","0","0","0","0","6","6","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","30","18","4","0","4","0","12","14","4"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","29","18","8","0","8","0","11","10","8"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","6","3","0","0","0","0","3","3","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","9","3","0","0","0","0","6","3","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","18","12","0","0","0","0","6","12","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","14","9","4","4","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","12","6","4","0","4","0","6","2","4"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","14","9","4","4","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","21","12","4","4","0","0","9","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","21","12","0","0","0","0","9","12","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","12","6","0","0","0","0","6","6","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","18","12","0","0","0","0","6","12","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","18","9","4","0","4","0","9","5","4"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ogan","South South","Rivers","Okrika","Ogan","","0","30","15","4","0","4","0","15","12","4"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ogoloma I","South South","Rivers","Okrika","Ogoloma I","","0","27","18","4","4","0","0","9","14","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","6","3","0","0","0","0","3","3","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","3","3","0","0","0","0","0","3","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","9","6","0","0","0","0","3","6","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ward II Court/ Ada Allison","South South","Rivers","Bonny","Ward II Court/ Ada Allison","","0","284","156","61","58","6","0","128","95","6"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","237","134","58","48","10","0","103","76","10"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","60","33","16","13","3","0","27","17","3"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","41","20","8","9","0","0","21","12","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","116","67","29","26","3","0","49","38","3"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","72","41","16","13","3","0","31","25","3"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","63","36","12","13","0","0","27","24","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Oro-Igwe","South South","Rivers","Obio-Akpor","Oro-Igwe","","0","160","89","33","27","6","0","71","56","6"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Kalio","South South","Rivers","Okrika","Kalio","","0","76","46","16","18","0","0","30","30","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Abuloma/Amadi-Ama","South South","Rivers","Port Harcourt","Abuloma/Amadi-Ama","","0","50","28","12","13","0","0","22","16","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Diobu","South South","Rivers","Port Harcourt","Diobu","","0","189","107","45","44","3","0","82","62","3"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Elekahia","South South","Rivers","Port Harcourt","Elekahia","","0","88","49","21","18","3","0","39","28","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ward III Dan Jumbo/ Beresiri","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","","0","101","56","21","18","3","0","45","35","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ward III Orosiriri","South South","Rivers","Bonny","Ward III Orosiriri","","0","173","95","37","31","6","0","78","58","6"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Agbonchia","South South","Rivers","Eleme","Agbonchia","","0","38","23","8","9","0","0","15","15","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Akpajo","South South","Rivers","Eleme","Akpajo","","0","120","63","24","23","3","0","57","39","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Alesa","South South","Rivers","Eleme","Alesa","","0","167","97","37","35","3","0","70","60","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Choba","South South","Rivers","Obio-Akpor","Choba","","0","98","54","16","13","3","0","44","38","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Elelenwo (3B)","South South","Rivers","Obio-Akpor","Elelenwo (3B)","","0","264","145","53","54","3","0","119","92","3"
