session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,31,22,8,8,0,0,9,14,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,70,48,16,16,0,0,22,32,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,26,19,8,9,0,0,7,11,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,22,16,8,9,0,0,6,8,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Dagona,North East,Yobe,Bade,Dagona,,0,82,57,24,24,0,0,25,33,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,43,32,17,17,0,0,11,15,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,29,22,17,17,0,0,7,5,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,46,32,8,8,0,0,14,24,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,78,61,24,24,0,0,17,37,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,51,35,16,16,0,0,16,19,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,24,19,8,8,0,0,5,11,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,72,55,25,25,0,0,17,30,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,77,57,25,25,0,0,20,32,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,96,66,24,25,0,0,30,42,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Dagona,North East,Yobe,Bade,Dagona,,0,19,13,8,8,0,0,6,5,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,63,42,16,18,0,0,21,26,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Katuzu,North East,Yobe,Bade,Katuzu,,0,72,52,25,27,0,0,20,27,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,26,19,8,8,0,0,7,11,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,33,23,8,8,0,0,10,15,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,41,29,16,16,0,0,12,13,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,53,39,24,24,0,0,14,15,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,31,22,8,8,0,0,9,14,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,38,26,8,8,0,0,12,18,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,17,13,8,8,0,0,4,5,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,22,16,8,9,0,0,6,8,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,0,106,79,33,33,1,0,27,46,1
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,70,45,24,24,0,0,25,21,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,72,51,24,24,0,0,21,27,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,22,16,8,8,0,0,6,8,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,24,16,8,8,0,0,8,8,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,17,13,8,8,0,0,4,5,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,14,10,8,8,0,0,4,2,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,22,16,8,8,0,0,6,8,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,19,13,8,8,0,0,6,5,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,40,26,16,16,0,0,14,10,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,14,10,8,9,0,0,4,2,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,14,13,8,9,0,0,1,5,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Dagona,North East,Yobe,Bade,Dagona,,0,53,39,16,16,0,0,14,23,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,26,19,8,8,0,0,7,11,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,19,16,8,8,0,0,3,8,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,29,19,8,8,0,0,10,11,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,53,39,16,16,0,0,14,23,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,29,23,16,16,0,0,6,7,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,17,13,8,8,0,0,4,5,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,46,32,16,16,0,0,14,16,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,48,35,16,17,0,0,13,19,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,62,45,24,25,0,0,17,21,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Dagona,North East,Yobe,Bade,Dagona,,0,12,7,0,0,0,0,5,7,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,39,30,16,18,0,0,9,15,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Katuzu,North East,Yobe,Bade,Katuzu,,0,44,30,0,0,0,0,14,30,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,17,10,8,0,8,0,7,2,8
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,22,17,8,8,0,0,5,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,31,20,8,8,0,0,11,12,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,38,27,16,16,0,0,11,12,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,19,16,8,8,0,0,3,8,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,26,19,8,0,8,0,7,11,8
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,10,10,8,8,0,0,0,2,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,12,10,8,0,8,0,2,2,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,0,75,55,33,24,9,0,20,22,9
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,46,32,16,8,8,0,14,16,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,50,36,16,0,16,0,14,20,16
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,14,10,0,0,0,0,4,10,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,17,13,8,0,8,0,4,5,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,12,10,0,0,0,0,2,10,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,7,7,0,0,0,0,0,7,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,12,10,8,0,8,0,2,2,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,12,10,0,0,0,0,2,10,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,27,16,8,8,0,0,11,8,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,10,7,0,0,0,0,3,7,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,10,7,8,9,0,0,3,0,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Dagona,North East,Yobe,Bade,Dagona,,0,32,21,0,0,0,0,11,21,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,17,13,8,8,0,0,4,5,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,14,10,8,8,0,0,4,2,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,19,16,8,0,8,0,3,8,8
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,39,30,8,8,0,0,9,22,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,20,14,8,8,0,0,6,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,10,7,0,0,0,0,3,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,28,20,16,8,8,0,8,4,8
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,31,23,8,9,0,0,8,15,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,36,30,0,0,0,0,6,30,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Dagona,North East,Yobe,Bade,Dagona,,0,7,7,0,0,0,0,0,7,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,24,16,0,0,0,0,8,16,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Katuzu,North East,Yobe,Bade,Katuzu,,0,29,22,0,0,0,0,7,22,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,10,7,0,0,0,0,3,7,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,15,9,0,0,0,0,6,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,17,14,0,0,0,0,3,14,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,19,17,0,0,0,0,2,17,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,10,7,0,0,0,0,3,7,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,15,10,0,0,0,0,5,10,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,0,42,31,0,0,0,0,11,31,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,22,12,0,0,0,0,10,12,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,32,23,0,0,0,0,9,23,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,10,7,0,0,0,0,3,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,7,7,0,0,0,0,0,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,7,7,0,0,0,0,0,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,10,7,0,0,0,0,3,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,12,9,0,0,0,0,3,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Dagona,North East,Yobe,Bade,Dagona,,0,20,13,0,0,0,0,7,13,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,10,6,8,0,8,0,4,0,8
2019/2020,Female,all,NABTEB,5+-year,University,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,7,7,0,0,0,0,0,7,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,10,7,0,0,0,0,3,7,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,17,9,0,0,0,0,8,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,14,12,0,0,0,0,2,12,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,15,9,8,0,8,0,6,3,8
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,22,13,0,0,0,0,9,13,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Dagona,North East,Yobe,Bade,Dagona,,0,48,32,12,6,6,0,16,20,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,172,120,47,38,10,0,52,73,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Katuzu,North East,Yobe,Bade,Katuzu,,0,206,149,53,45,10,0,57,96,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,82,53,12,13,0,0,29,41,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,117,82,28,32,0,0,35,54,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,127,91,34,32,4,0,36,57,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,168,120,40,38,4,0,48,80,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,93,65,17,19,0,0,28,48,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,127,91,35,25,10,0,36,56,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,48,38,17,19,0,0,10,21,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,50,35,12,13,0,0,15,23,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,0,350,262,98,82,16,0,88,164,16
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,230,166,63,57,10,0,64,103,10
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,0,230,159,52,51,4,0,71,107,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,72,50,11,13,0,0,22,39,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,77,56,17,19,0,0,21,39,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,53,38,11,13,0,0,15,27,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,0,48,35,17,13,4,0,13,18,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,72,53,17,19,0,0,19,36,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,58,44,17,19,0,0,14,27,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,129,94,29,32,0,0,35,65,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,40,29,11,6,5,0,11,18,5
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,42,32,17,13,4,0,10,15,4
2019/2020,Female,all,NECO,1-year,University,ward,Dagona,North East,Yobe,Bade,Dagona,,0,138,93,24,25,0,0,45,69,0
2019/2020,Female,all,NECO,1-year,University,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,0,77,53,23,19,4,0,24,30,4
2019/2020,Female,all,NECO,1-year,University,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,0,56,38,17,19,0,0,18,21,0
2019/2020,Female,all,NECO,1-year,University,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,0,87,59,17,13,4,0,28,42,4
2019/2020,Female,all,NECO,1-year,University,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,0,140,96,28,25,5,0,44,68,5
2019/2020,Female,all,NECO,1-year,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,0,82,52,24,12,12,0,30,28,12
2019/2020,Female,all,NECO,1-year,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,0,42,29,12,6,6,0,13,17,6
2019/2020,Female,all,NECO,1-year,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,0,132,100,46,38,8,0,32,54,8
2019/2020,Female,all,NECO,1-year,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,0,141,106,46,44,4,0,35,60,4
2019/2020,Female,all,NECO,1-year,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,0,194,135,51,39,12,0,59,84,12
2019/2020,Female,all,NECO,2-year,College of Education,ward,Dagona,North East,Yobe,Bade,Dagona,,0,29,20,6,6,0,0,9,14,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,0,111,73,24,25,0,0,38,49,0
