"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Amuzu","South East","Imo","Aboh Mbaise","Amuzu","","0","45","24","15","12","5","0","21","9","5"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Enyiogugu","South East","Imo","Aboh Mbaise","Enyiogugu","","0","15","8","5","5","0","0","7","3","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Ibeku","South East","Imo","Aboh Mbaise","Ibeku","","0","28","16","10","10","0","0","12","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Aku","South East","Imo","Okigwe","Aku","","0","13","8","5","5","0","0","5","3","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Amuro","South East","Imo","Okigwe","Amuro","","0","40","22","10","5","5","0","18","12","5"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Amaifeke","South East","Imo","Orlu","Amaifeke","","0","18","11","5","5","0","0","7","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Ebenese/Umueze/Nnachi Ihioma","South East","Imo","Orlu","Ebenese/Umueze/Nnachi Ihioma","","0","18","11","5","5","0","0","7","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Eziachi/Amike","South East","Imo","Orlu","Eziachi/Amike","","0","15","8","5","5","0","0","7","3","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Agbala/Obube/Ulakwo","South East","Imo","Owerri North","Agbala/Obube/Ulakwo","","0","30","16","10","10","0","0","14","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Amakohia-Ubi/Ndegwu Ohii","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","","0","18","8","5","5","0","0","10","3","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Avu/Oforola","South East","Imo","Owerri West","Avu/Oforola","","0","33","19","10","5","5","0","14","9","5"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Emeabiam/Okolochi","South East","Imo","Owerri West","Emeabiam/Okolochi","","0","23","13","5","6","0","0","10","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Amuzu","South East","Imo","Aboh Mbaise","Amuzu","","0","10","5","5","5","0","0","5","0","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Enyiogugu","South East","Imo","Aboh Mbaise","Enyiogugu","","0","23","13","10","10","0","0","10","3","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ibeku","South East","Imo","Aboh Mbaise","Ibeku","","0","18","10","5","5","0","0","8","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Agbobu","South East","Imo","Okigwe","Agbobu","","0","28","16","10","10","0","0","12","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Aku","South East","Imo","Okigwe","Aku","","0","38","21","10","10","0","0","17","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Amuro","South East","Imo","Okigwe","Amuro","","0","18","11","5","5","0","0","7","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Amaifeke","South East","Imo","Orlu","Amaifeke","","0","28","16","5","0","5","0","12","11","5"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ebenese/Umueze/Nnachi Ihioma","South East","Imo","Orlu","Ebenese/Umueze/Nnachi Ihioma","","0","38","21","5","5","0","0","17","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Eziachi/Amike","South East","Imo","Orlu","Eziachi/Amike","","0","31","21","10","10","0","0","10","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Agbala/Obube/Ulakwo","South East","Imo","Owerri North","Agbala/Obube/Ulakwo","","0","23","13","10","10","0","0","10","3","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Awaka/Ihitte-Ogada","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","","0","41","27","15","15","0","0","14","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Egbu","South East","Imo","Owerri North","Egbu","","0","15","8","5","0","5","0","7","3","5"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Amakohia-Ubi/Ndegwu Ohii","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","","0","13","5","5","5","0","0","8","0","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Enyiogugu","South East","Imo","Aboh Mbaise","Enyiogugu","","0","13","8","0","0","0","0","5","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Agbobu","South East","Imo","Okigwe","Agbobu","","0","36","22","10","5","5","0","14","12","5"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Amuro","South East","Imo","Okigwe","Amuro","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Amaifeke","South East","Imo","Orlu","Amaifeke","","0","20","13","5","5","0","0","7","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ebenese/Umueze/Nnachi Ihioma","South East","Imo","Orlu","Ebenese/Umueze/Nnachi Ihioma","","0","20","11","5","5","0","0","9","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Eziachi/Amike","South East","Imo","Orlu","Eziachi/Amike","","0","23","13","5","5","0","0","10","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Awaka/Ihitte-Ogada","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","","0","13","8","5","5","0","0","5","3","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Egbu","South East","Imo","Owerri North","Egbu","","0","46","30","15","15","0","0","16","15","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Amakohia-Ubi/Ndegwu Ohii","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","","0","33","21","10","10","0","0","12","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Avu/Oforola","South East","Imo","Owerri West","Avu/Oforola","","0","28","16","10","10","0","0","12","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Emeabiam/Okolochi","South East","Imo","Owerri West","Emeabiam/Okolochi","","0","49","29","15","15","0","0","20","14","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Amuzu","South East","Imo","Aboh Mbaise","Amuzu","","0","28","15","5","0","5","0","13","10","5"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Enyiogugu","South East","Imo","Aboh Mbaise","Enyiogugu","","0","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ibeku","South East","Imo","Aboh Mbaise","Ibeku","","0","21","11","5","5","0","0","10","6","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Aku","South East","Imo","Okigwe","Aku","","0","8","3","0","0","0","0","5","3","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Amuro","South East","Imo","Okigwe","Amuro","","0","21","13","0","0","0","0","8","13","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Amaifeke","South East","Imo","Orlu","Amaifeke","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ebenese/Umueze/Nnachi Ihioma","South East","Imo","Orlu","Ebenese/Umueze/Nnachi Ihioma","","0","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Eziachi/Amike","South East","Imo","Orlu","Eziachi/Amike","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Agbala/Obube/Ulakwo","South East","Imo","Owerri North","Agbala/Obube/Ulakwo","","0","18","10","0","0","0","0","8","10","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Amakohia-Ubi/Ndegwu Ohii","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Avu/Oforola","South East","Imo","Owerri West","Avu/Oforola","","0","21","13","5","0","5","0","8","8","5"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Emeabiam/Okolochi","South East","Imo","Owerri West","Emeabiam/Okolochi","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Amuzu","South East","Imo","Aboh Mbaise","Amuzu","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Enyiogugu","South East","Imo","Aboh Mbaise","Enyiogugu","","0","13","8","0","0","0","0","5","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ibeku","South East","Imo","Aboh Mbaise","Ibeku","","0","8","6","0","0","0","0","2","6","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Agbobu","South East","Imo","Okigwe","Agbobu","","0","20","11","5","0","5","0","9","6","5"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Aku","South East","Imo","Okigwe","Aku","","0","23","16","0","0","0","0","7","16","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Amuro","South East","Imo","Okigwe","Amuro","","0","15","8","0","0","0","0","7","8","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Amaifeke","South East","Imo","Orlu","Amaifeke","","0","18","10","0","0","0","0","8","10","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ebenese/Umueze/Nnachi Ihioma","South East","Imo","Orlu","Ebenese/Umueze/Nnachi Ihioma","","0","21","11","0","0","0","0","10","11","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Eziachi/Amike","South East","Imo","Orlu","Eziachi/Amike","","0","18","10","0","0","0","0","8","10","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Agbala/Obube/Ulakwo","South East","Imo","Owerri North","Agbala/Obube/Ulakwo","","0","13","8","5","0","5","0","5","3","5"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Awaka/Ihitte-Ogada","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","","0","26","15","5","0","5","0","11","10","5"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Egbu","South East","Imo","Owerri North","Egbu","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Amakohia-Ubi/Ndegwu Ohii","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Enyiogugu","South East","Imo","Aboh Mbaise","Enyiogugu","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Agbobu","South East","Imo","Okigwe","Agbobu","","0","20","13","5","0","5","0","7","8","5"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Amuro","South East","Imo","Okigwe","Amuro","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Amaifeke","South East","Imo","Orlu","Amaifeke","","0","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ebenese/Umueze/Nnachi Ihioma","South East","Imo","Orlu","Ebenese/Umueze/Nnachi Ihioma","","0","15","8","0","0","0","0","7","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Eziachi/Amike","South East","Imo","Orlu","Eziachi/Amike","","0","13","8","5","0","5","0","5","3","5"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Awaka/Ihitte-Ogada","South East","Imo","Owerri North","Awaka/Ihitte-Ogada","","0","8","3","0","0","0","0","5","3","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Egbu","South East","Imo","Owerri North","Egbu","","0","26","13","0","0","0","0","13","13","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Amakohia-Ubi/Ndegwu Ohii","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","","0","21","11","5","5","0","0","10","6","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Avu/Oforola","South East","Imo","Owerri West","Avu/Oforola","","0","13","8","0","0","0","0","5","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Emeabiam/Okolochi","South East","Imo","Owerri West","Emeabiam/Okolochi","","0","28","16","5","5","0","0","12","11","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Amuzu","South East","Imo","Aboh Mbaise","Amuzu","","0","246","145","57","56","4","0","101","88","4"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Enyiogugu","South East","Imo","Aboh Mbaise","Enyiogugu","","0","69","41","13","14","0","0","28","28","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ibeku","South East","Imo","Aboh Mbaise","Ibeku","","0","127","78","31","23","8","0","49","47","8"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Aku","South East","Imo","Okigwe","Aku","","0","69","46","18","19","0","0","23","28","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Amuro","South East","Imo","Okigwe","Amuro","","0","174","97","36","28","8","0","77","61","8"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Amaifeke","South East","Imo","Orlu","Amaifeke","","0","72","46","18","19","0","0","26","28","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ebenese/Umueze/Nnachi Ihioma","South East","Imo","Orlu","Ebenese/Umueze/Nnachi Ihioma","","0","72","44","18","14","4","0","28","26","4"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Eziachi/Amike","South East","Imo","Orlu","Eziachi/Amike","","0","61","39","18","19","0","0","22","21","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Agbala/Obube/Ulakwo","South East","Imo","Owerri North","Agbala/Obube/Ulakwo","","0","146","85","36","28","8","0","61","49","8"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Amakohia-Ubi/Ndegwu Ohii","South East","Imo","Owerri West","Amakohia-Ubi/Ndegwu Ohii","","0","91","48","18","14","4","0","43","30","4"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Avu/Oforola","South East","Imo","Owerri West","Avu/Oforola","","0","151","92","31","28","4","0","59","61","4"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Emeabiam/Okolochi","South East","Imo","Owerri West","Emeabiam/Okolochi","","0","116","68","26","19","7","0","48","42","7"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Amuzu","South East","Imo","Aboh Mbaise","Amuzu","","0","41","24","9","9","0","0","17","15","0"
