"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","21","11","7","0","7","0","10","4","7"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Akaka","South West","Ogun","Remo North","Akaka","","0","42","30","14","13","1","0","12","16","1"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Ayegbami","South West","Ogun","Remo North","Ayegbami","","0","24","15","6","6","0","0","9","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Igan/Ajina","South West","Ogun","Remo North","Igan/Ajina","","0","54","37","19","18","1","0","17","18","1"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Abalabi","South West","Ogun","Sagamu","Abalabi","","0","30","18","6","7","0","0","12","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","ward","Abigi","South West","Ogun","Sagamu","Abigi","","0","48","37","12","12","0","0","11","25","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ago Oko","South West","Ogun","Abeokuta North","Ago Oko","","0","42","34","13","13","0","0","8","21","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Elega","South West","Ogun","Abeokuta North","Elega","","0","48","34","12","12","0","0","14","22","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Gbagura","South West","Ogun","Abeokuta North","Gbagura","","0","27","18","12","12","0","0","9","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ake I","South West","Ogun","Abeokuta South","Ake I","","0","27","18","14","14","0","0","9","4","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ake II","South West","Ogun","Abeokuta South","Ake II","","0","18","11","7","0","7","0","7","4","7"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ijade/Imepe I","South West","Ogun","Ijebu Ode","Ijade/Imepe I","","0","15","11","6","6","0","0","4","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ijade/Imepe II","South West","Ogun","Ijebu Ode","Ijade/Imepe II","","0","30","22","13","14","0","0","8","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","15","11","7","7","0","0","4","4","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Akaka","South West","Ogun","Remo North","Akaka","","0","18","15","7","7","0","0","3","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ayegbami","South West","Ogun","Remo North","Ayegbami","","0","30","19","12","13","0","0","11","7","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Igan/Ajina","South West","Ogun","Remo North","Igan/Ajina","","0","15","11","6","6","0","0","4","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","ward","Ado Odo I","South West","Ogun","Sagamu","Ado Odo I","","0","36","22","12","12","0","0","14","10","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ago Oko","South West","Ogun","Abeokuta North","Ago Oko","","0","15","11","6","7","0","0","4","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Gbagura","South West","Ogun","Abeokuta North","Gbagura","","0","48","34","12","12","0","0","14","22","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ago-Egun/Ijesa","South West","Ogun","Abeokuta South","Ago-Egun/Ijesa","","0","15","11","0","0","0","0","4","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ake II","South West","Ogun","Abeokuta South","Ake II","","0","12","7","6","7","0","0","5","1","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ijade/Imepe II","South West","Ogun","Ijebu Ode","Ijade/Imepe II","","0","24","15","6","7","0","0","9","9","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","24","18","13","14","0","0","6","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Akaka","South West","Ogun","Remo North","Akaka","","0","21","15","7","7","0","0","6","8","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ayegbami","South West","Ogun","Remo North","Ayegbami","","0","18","11","6","6","0","0","7","5","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Abalabi","South West","Ogun","Sagamu","Abalabi","","0","36","18","6","6","0","0","18","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Abigi","South West","Ogun","Sagamu","Abigi","","0","12","7","6","6","0","0","5","1","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","ward","Ado Odo I","South West","Ogun","Sagamu","Ado Odo I","","0","30","22","6","7","0","0","8","16","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ago Oko","South West","Ogun","Abeokuta North","Ago Oko","","0","15","11","6","7","0","0","4","5","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Elega","South West","Ogun","Abeokuta North","Elega","","0","18","12","6","0","6","0","6","6","6"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ago-Egun/Ijesa","South West","Ogun","Abeokuta South","Ago-Egun/Ijesa","","0","36","30","6","6","0","0","6","24","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ake I","South West","Ogun","Abeokuta South","Ake I","","0","21","15","0","0","0","0","6","15","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ake II","South West","Ogun","Abeokuta South","Ake II","","0","15","11","0","0","0","0","4","11","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ijade/Imepe I","South West","Ogun","Ijebu Ode","Ijade/Imepe I","","0","24","15","0","0","0","0","9","15","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ijade/Imepe II","South West","Ogun","Ijebu Ode","Ijade/Imepe II","","0","9","7","0","0","0","0","2","7","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Akaka","South West","Ogun","Remo North","Akaka","","0","27","19","7","6","1","0","8","12","1"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Ayegbami","South West","Ogun","Remo North","Ayegbami","","0","9","7","0","0","0","0","2","7","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Igan/Ajina","South West","Ogun","Remo North","Igan/Ajina","","0","36","22","7","0","7","0","14","15","7"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Abalabi","South West","Ogun","Sagamu","Abalabi","","0","18","14","7","0","7","0","4","7","7"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","ward","Abigi","South West","Ogun","Sagamu","Abigi","","0","21","16","0","0","0","0","6","16","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ago Oko","South West","Ogun","Abeokuta North","Ago Oko","","0","24","19","7","7","0","0","5","12","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Elega","South West","Ogun","Abeokuta North","Elega","","0","30","18","6","0","6","0","12","12","6"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Gbagura","South West","Ogun","Abeokuta North","Gbagura","","0","15","11","0","0","0","0","4","11","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ake I","South West","Ogun","Abeokuta South","Ake I","","0","18","11","0","0","0","0","7","11","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ake II","South West","Ogun","Abeokuta South","Ake II","","0","6","4","0","0","0","0","2","4","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ijade/Imepe I","South West","Ogun","Ijebu Ode","Ijade/Imepe I","","0","6","4","0","0","0","0","2","4","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ijade/Imepe II","South West","Ogun","Ijebu Ode","Ijade/Imepe II","","0","18","12","6","0","6","0","6","6","6"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","6","4","0","0","0","0","2","4","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Akaka","South West","Ogun","Remo North","Akaka","","0","9","7","0","0","0","0","2","7","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ayegbami","South West","Ogun","Remo North","Ayegbami","","0","18","15","0","0","0","0","3","15","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Igan/Ajina","South West","Ogun","Remo North","Igan/Ajina","","0","9","7","6","0","6","0","2","1","6"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","ward","Ado Odo I","South West","Ogun","Sagamu","Ado Odo I","","0","24","18","6","0","6","0","6","12","6"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ago Oko","South West","Ogun","Abeokuta North","Ago Oko","","0","6","4","0","0","0","0","2","4","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Gbagura","South West","Ogun","Abeokuta North","Gbagura","","0","27","22","6","6","0","0","5","16","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ago-Egun/Ijesa","South West","Ogun","Abeokuta South","Ago-Egun/Ijesa","","0","6","4","0","0","0","0","2","4","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ake II","South West","Ogun","Abeokuta South","Ake II","","0","6","4","0","0","0","0","2","4","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ijade/Imepe II","South West","Ogun","Ijebu Ode","Ijade/Imepe II","","0","15","11","6","0","6","0","4","5","6"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","12","8","0","0","0","0","5","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Akaka","South West","Ogun","Remo North","Akaka","","0","12","8","0","0","0","0","4","8","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ayegbami","South West","Ogun","Remo North","Ayegbami","","0","9","7","0","0","0","0","2","7","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Abalabi","South West","Ogun","Sagamu","Abalabi","","0","15","12","0","0","0","0","3","12","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Abigi","South West","Ogun","Sagamu","Abigi","","0","6","4","0","0","0","0","2","4","0"
"2019/2020","Female","all","NABTEB","5+-year","University","ward","Ado Odo I","South West","Ogun","Sagamu","Ado Odo I","","0","15","11","0","0","0","0","4","11","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ago Oko","South West","Ogun","Abeokuta North","Ago Oko","","0","121","89","36","33","3","0","32","53","3"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Elega","South West","Ogun","Abeokuta North","Elega","","0","134","96","37","27","10","0","38","59","10"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ago-Egun/Ijesa","South West","Ogun","Abeokuta South","Ago-Egun/Ijesa","","0","269","189","63","49","14","0","80","126","14"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ake I","South West","Ogun","Abeokuta South","Ake I","","0","144","99","32","32","0","0","45","67","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ake II","South West","Ogun","Abeokuta South","Ake II","","0","102","76","26","22","5","0","26","50","5"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ijade/Imepe I","South West","Ogun","Ijebu Ode","Ijade/Imepe I","","0","206","151","58","43","15","0","55","93","15"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ijade/Imepe II","South West","Ogun","Ijebu Ode","Ijade/Imepe II","","0","75","51","16","16","0","0","24","35","0"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","111","72","21","16","5","0","39","51","5"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Akaka","South West","Ogun","Remo North","Akaka","","0","181","137","47","44","4","0","44","90","4"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Ayegbami","South West","Ogun","Remo North","Ayegbami","","0","108","79","26","22","4","0","29","53","4"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Igan/Ajina","South West","Ogun","Remo North","Igan/Ajina","","0","236","175","63","49","14","0","61","112","14"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Abalabi","South West","Ogun","Sagamu","Abalabi","","0","151","110","42","33","9","0","41","68","9"
"2019/2020","Female","all","NECO","1-year","College of Education","ward","Abigi","South West","Ogun","Sagamu","Abigi","","0","209","147","47","44","4","0","62","100","4"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ago Oko","South West","Ogun","Abeokuta North","Ago Oko","","0","206","158","52","49","5","0","48","106","5"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Elega","South West","Ogun","Abeokuta North","Elega","","0","222","151","52","49","4","0","71","99","4"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Gbagura","South West","Ogun","Abeokuta North","Gbagura","","0","115","85","27","22","5","0","30","58","5"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ake I","South West","Ogun","Abeokuta South","Ake I","","0","118","86","32","22","10","0","32","54","10"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ake II","South West","Ogun","Abeokuta South","Ake II","","0","88","58","16","16","0","0","30","42","0"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ijade/Imepe I","South West","Ogun","Ijebu Ode","Ijade/Imepe I","","0","66","51","21","16","5","0","15","30","5"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ijade/Imepe II","South West","Ogun","Ijebu Ode","Ijade/Imepe II","","0","160","110","37","27","10","0","50","73","10"
"2019/2020","Female","all","NECO","1-year","Polytechnic","ward","Ijasi/Idepo","South West","Ogun","Ijebu Ode","Ijasi/Idepo","","0","56","38","10","11","0","0","18","28","0"
