session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,55,37,15,17,0,0,18,22,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,31,20,8,8,0,0,11,12,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,43,29,14,16,0,0,14,15,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,19,12,7,8,0,0,7,5,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,48,26,14,16,0,0,22,12,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,42,32,14,16,0,0,10,18,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,55,38,16,16,0,0,17,22,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,41,26,15,16,0,0,15,11,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,17,9,8,8,0,0,8,1,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,59,40,15,16,0,0,19,25,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,38,23,16,16,0,0,15,7,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,34,24,16,16,0,0,10,8,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,60,37,15,16,0,0,23,22,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,31,20,15,16,0,0,11,6,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,46,30,14,16,0,0,16,16,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,38,23,7,8,0,0,15,16,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,77,52,24,24,0,0,25,28,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,31,20,7,8,0,0,11,13,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,26,17,7,8,0,0,9,10,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,57,37,15,16,0,0,20,22,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,48,31,15,16,0,0,17,16,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,43,26,15,16,0,0,17,11,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,21,14,7,8,0,0,7,7,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,29,17,8,8,0,0,12,9,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,28,18,0,0,0,0,10,18,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,41,26,14,16,0,0,15,12,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,59,34,14,16,0,0,25,20,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,60,40,14,16,0,0,20,26,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,31,18,14,16,0,0,13,4,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,19,12,7,8,0,0,7,5,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,29,18,7,0,7,0,11,11,7
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,12,6,0,0,0,0,6,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,14,12,7,0,7,0,2,5,7
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,33,21,15,0,15,0,12,6,15
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,19,12,8,8,0,0,7,4,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,27,15,7,0,7,0,12,8,7
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,12,9,0,0,0,0,3,9,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,28,18,0,0,0,0,10,18,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,31,21,7,8,0,0,10,14,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,40,24,8,8,0,0,16,16,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,29,18,8,8,0,0,11,10,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,10,6,8,8,0,0,4,0,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,38,26,15,16,0,0,12,11,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,27,18,8,8,0,0,9,10,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,22,18,0,0,0,0,4,18,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,36,24,15,16,0,0,12,9,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,21,15,7,8,0,0,6,8,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,27,18,0,0,0,0,9,18,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,27,15,0,0,0,0,12,15,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,58,34,16,8,8,0,24,18,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,19,12,7,8,0,0,7,5,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,19,12,7,0,7,0,7,5,7
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,33,21,8,8,0,0,12,13,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,24,15,8,0,8,0,9,7,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,24,15,8,8,0,0,9,7,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,17,12,8,8,0,0,5,4,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,14,12,0,0,0,0,2,12,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,27,18,7,0,7,0,9,11,7
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,41,26,7,8,0,0,15,19,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,36,24,14,8,7,0,12,10,7
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,22,12,0,0,0,0,10,12,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,7,6,0,0,0,0,1,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,12,9,0,0,0,0,3,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,21,15,0,0,0,0,6,15,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,7,6,0,0,0,0,1,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,20,12,0,0,0,0,8,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,12,9,0,0,0,0,3,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,14,9,0,0,0,0,5,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,7,6,0,0,0,0,1,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,17,12,0,0,0,0,5,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,17,9,0,0,0,0,8,9,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,22,12,0,0,0,0,10,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,17,12,0,0,0,0,5,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,20,12,8,0,8,0,8,6,8
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,12,9,0,0,0,0,3,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,12,6,0,0,0,0,6,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,17,12,0,0,0,0,5,12,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,12,9,0,0,0,0,3,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,17,9,0,0,0,0,8,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,15,9,0,0,0,0,6,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,29,18,8,0,8,0,11,12,8
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,7,6,0,0,0,0,1,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,19,15,8,0,8,0,4,7,8
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,15,9,0,0,0,0,6,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,14,12,0,0,0,0,2,12,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,7,3,0,0,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,12,6,0,0,0,0,6,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,24,15,7,0,7,0,9,8,7
2019/2020,Female,all,NABTEB,5+-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,24,18,0,0,0,0,6,18,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,12,9,0,0,0,0,3,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,167,104,31,19,12,0,63,73,12
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,50,35,12,13,0,0,15,23,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,65,43,25,20,5,0,22,18,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,165,106,38,33,6,0,59,68,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,107,78,31,26,5,0,29,47,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,128,80,31,26,5,0,48,49,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,50,32,12,13,0,0,18,20,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,126,75,31,26,6,0,51,44,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,157,102,44,39,6,0,55,58,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,175,117,50,46,5,0,58,67,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,128,88,31,26,5,0,40,57,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,50,32,13,13,0,0,18,19,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,163,107,50,40,10,0,56,57,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,108,72,25,19,6,0,36,47,6
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,97,64,31,33,0,0,33,33,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,178,115,44,33,11,0,63,71,11
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,97,69,31,33,0,0,28,38,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,134,85,30,26,5,0,49,55,5
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,107,67,18,20,0,0,40,49,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,246,160,62,52,11,0,86,98,11
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,86,59,25,20,5,0,27,34,5
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,84,51,19,20,0,0,33,32,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,151,96,38,26,12,0,55,58,12
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,123,83,38,33,6,0,40,45,6
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,117,77,37,33,5,0,40,40,5
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,55,35,12,13,0,0,20,23,0
2019/2020,Female,all,NECO,1-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,79,53,25,20,5,0,26,28,5
2019/2020,Female,all,NECO,1-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,73,45,18,12,6,0,28,27,6
2019/2020,Female,all,NECO,1-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,102,69,24,20,5,0,33,45,5
2019/2020,Female,all,NECO,1-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,212,131,50,39,11,0,81,81,11
2019/2020,Female,all,NECO,1-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,175,114,44,33,11,0,61,70,11
2019/2020,Female,all,NECO,1-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,99,66,31,26,6,0,33,35,6
2019/2020,Female,all,NECO,1-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,31,21,6,6,0,0,10,15,0
2019/2020,Female,all,NECO,1-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,52,35,12,13,0,0,17,23,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,113,70,18,19,0,0,43,52,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,31,21,6,7,0,0,10,15,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,42,27,12,13,0,0,15,15,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,104,67,24,26,0,0,37,43,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,68,48,19,20,0,0,20,29,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,79,54,18,20,0,0,25,36,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,34,24,12,7,5,0,10,12,5
2019/2020,Female,all,NECO,2-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,81,48,12,14,0,0,33,36,0
