session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,30,18,6,6,0,0,12,12,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,20,12,6,5,1,0,8,6,1
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bowen,South South,Delta,Warri South,Bowen,,0,18,12,6,6,0,0,6,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,18,12,5,6,0,0,6,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,28,18,5,6,0,0,10,13,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Agu,South South,Delta,Oshimili South,Agu,,0,20,13,5,6,0,0,7,8,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,20,16,6,0,6,0,4,10,6
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,13,9,5,6,0,0,4,4,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,20,12,5,5,0,0,8,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,31,21,12,11,1,0,10,9,1
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,43,30,17,12,6,0,13,13,6
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,33,21,6,6,0,0,12,15,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,35,25,11,12,0,0,10,14,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,23,15,6,0,6,0,8,9,6
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,33,21,0,0,0,0,12,21,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,16,12,0,0,0,0,4,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,15,9,6,0,6,0,6,3,6
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,8,3,0,0,0,0,5,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,10,6,6,0,6,0,4,0,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,13,6,0,0,0,0,7,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,13,9,6,6,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,0,21,15,0,0,0,0,6,15,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,31,18,5,0,5,0,13,13,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,33,21,6,0,6,0,12,15,6
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,10,6,5,0,5,0,4,1,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,23,18,11,6,5,0,5,7,5
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,36,21,10,0,10,0,15,11,10
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,13,9,6,5,1,0,4,3,1
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bowen,South South,Delta,Warri South,Bowen,,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,8,6,5,0,5,0,2,1,5
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,15,9,0,0,0,0,6,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Agu,South South,Delta,Oshimili South,Agu,,0,13,9,6,6,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,8,6,0,0,0,0,2,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,13,9,0,0,0,0,4,9,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,18,12,6,0,6,0,6,6,6
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,28,18,5,0,5,0,10,13,5
2019/2020,Female,all,NABTEB,5+-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,18,15,6,0,6,0,3,9,6
2019/2020,Female,all,NABTEB,5+-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,20,12,5,0,5,0,8,7,5
2019/2020,Female,all,NECO,1-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,204,140,47,53,0,0,64,93,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,106,70,19,16,3,0,36,51,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,81,53,14,10,4,0,28,39,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,56,39,14,16,0,0,17,25,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,293,191,61,57,7,0,102,130,7
2019/2020,Female,all,NECO,1-year,College of Education,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,139,92,38,37,3,0,47,54,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,140,98,38,37,3,0,42,60,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,45,28,9,10,0,0,17,19,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,50,34,14,10,4,0,16,20,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,117,84,33,32,3,0,33,51,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,33,22,10,10,0,0,11,12,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,81,59,24,21,3,0,22,35,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,81,56,18,15,4,0,25,38,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,72,53,24,21,3,0,19,29,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,0,181,124,42,42,3,0,57,82,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,217,145,48,47,3,0,72,97,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,243,165,67,58,11,0,78,98,11
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,75,50,19,16,3,0,25,31,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,181,126,48,42,6,0,55,78,6
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,248,168,57,53,6,0,80,111,6
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,145,95,33,31,4,0,50,62,4
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,84,59,24,21,3,0,25,35,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Bowen,South South,Delta,Warri South,Bowen,,0,70,50,19,21,0,0,20,31,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,56,36,14,10,4,0,20,22,4
2019/2020,Female,all,NECO,1-year,University,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,75,56,24,21,3,0,19,32,3
2019/2020,Female,all,NECO,1-year,University,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,125,84,28,21,7,0,41,56,7
2019/2020,Female,all,NECO,1-year,University,ward,Agu,South South,Delta,Oshimili South,Agu,,0,95,62,29,26,3,0,33,33,3
2019/2020,Female,all,NECO,1-year,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,75,48,14,16,0,0,27,34,0
2019/2020,Female,all,NECO,1-year,University,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,61,42,19,16,3,0,19,23,3
2019/2020,Female,all,NECO,1-year,University,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,81,56,18,20,0,0,25,38,0
2019/2020,Female,all,NECO,1-year,University,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,165,112,48,37,11,0,53,64,11
2019/2020,Female,all,NECO,1-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,231,155,57,53,6,0,76,98,6
2019/2020,Female,all,NECO,1-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,153,103,33,31,3,0,50,70,3
2019/2020,Female,all,NECO,1-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,178,112,38,37,3,0,66,74,3
2019/2020,Female,all,NECO,2-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,134,90,32,30,4,0,44,58,4
2019/2020,Female,all,NECO,2-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,67,45,9,10,0,0,22,36,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,50,31,9,5,4,0,19,22,4
2019/2020,Female,all,NECO,2-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,39,25,9,10,0,0,14,16,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,190,124,37,36,4,0,66,87,4
2019/2020,Female,all,NECO,2-year,College of Education,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,81,59,23,20,4,0,22,36,4
2019/2020,Female,all,NECO,2-year,College of Education,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,89,61,23,20,4,0,28,38,4
2019/2020,Female,all,NECO,2-year,College of Education,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,31,22,5,5,0,0,9,17,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,31,22,5,5,0,0,9,17,0
2019/2020,Female,all,NECO,2-year,College of Education,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,73,53,18,15,4,0,20,35,4
