session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,33,20,7,4,3,0,13,13,3
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,50,26,8,8,0,0,24,18,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,66,36,14,12,3,0,30,22,3
2019/2020,Female,all,NABTEB,1-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,48,29,11,9,2,0,19,18,2
2019/2020,Female,all,NABTEB,1-year,University,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,39,25,11,9,2,0,14,14,2
2019/2020,Female,all,NABTEB,1-year,University,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,118,71,26,26,2,0,47,45,2
2019/2020,Female,all,NABTEB,1-year,University,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,120,67,25,17,8,0,53,42,8
2019/2020,Female,all,NABTEB,1-year,University,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,39,22,7,9,0,0,17,15,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,35,22,4,4,0,0,13,18,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,22,11,4,4,0,0,11,7,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,24,14,4,4,0,0,10,10,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,20,9,3,4,0,0,11,6,0
2019/2020,Female,all,NABTEB,1-year,University,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,81,45,15,12,3,0,36,30,3
2019/2020,Female,all,NABTEB,1-year,University,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,57,35,15,12,3,0,22,20,3
2019/2020,Female,all,NABTEB,1-year,University,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,62,38,11,13,0,0,24,27,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,79,47,18,17,3,0,32,29,3
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,58,35,15,12,3,0,23,20,3
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,61,39,14,17,0,0,22,25,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,57,36,15,12,3,0,21,21,3
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,28,18,4,4,0,0,10,14,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,70,43,15,12,3,0,27,28,3
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,35,22,8,8,0,0,13,14,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,56,34,11,13,0,0,22,23,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,46,27,11,13,0,0,19,16,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,36,22,8,8,0,0,14,14,0
2019/2020,Female,all,NABTEB,2-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,44,28,7,8,0,0,16,21,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,26,18,7,9,0,0,8,11,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,24,14,4,4,0,0,10,10,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,17,11,4,4,0,0,6,7,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,20,11,4,4,0,0,9,7,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,33,20,7,4,3,0,13,13,3
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,35,18,8,8,0,0,17,10,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,15,9,4,4,0,0,6,5,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,30,18,8,8,0,0,12,10,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,40,22,8,8,0,0,18,14,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,13,9,4,4,0,0,4,5,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,31,18,7,9,0,0,13,11,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,24,14,4,4,0,0,10,10,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,79,47,18,22,0,0,32,29,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,76,44,12,12,0,0,32,32,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,22,14,4,4,0,0,8,10,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,13,7,4,4,0,0,6,3,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,15,9,4,4,0,0,6,5,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,13,7,3,4,0,0,6,4,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,48,29,12,12,0,0,19,17,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,37,23,11,8,3,0,14,12,3
2019/2020,Female,all,NABTEB,2-year,University,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,37,22,8,8,0,0,15,14,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,49,29,12,12,0,0,20,17,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,41,25,12,12,0,0,16,13,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,39,23,11,12,0,0,16,12,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,35,23,11,12,0,0,12,12,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,18,9,4,4,0,0,9,5,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,44,25,12,8,4,0,19,13,4
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,24,14,8,8,0,0,10,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,35,20,8,8,0,0,15,12,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,26,18,8,8,0,0,8,10,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,26,16,8,8,0,0,10,8,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,26,14,7,8,0,0,12,7,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,20,11,4,4,0,0,9,7,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,13,7,4,4,0,0,6,3,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,11,7,4,4,0,0,4,3,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,11,7,4,4,0,0,4,3,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,22,13,4,4,0,0,9,9,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,24,14,8,8,0,0,10,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,15,9,4,4,0,0,6,5,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,20,12,8,8,0,0,8,4,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,24,14,8,8,0,0,10,6,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,9,5,4,4,0,0,4,1,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,20,11,4,4,0,0,9,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,11,7,4,4,0,0,4,3,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,46,30,15,12,3,0,16,15,3
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,46,25,12,12,0,0,21,13,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,15,9,4,4,0,0,6,5,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,13,7,4,0,4,0,6,3,4
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,9,5,4,4,0,0,4,1,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,11,7,4,4,0,0,4,3,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,7,5,0,0,0,0,2,5,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,35,19,12,12,0,0,16,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,24,14,4,4,0,0,10,10,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,26,16,8,8,0,0,10,8,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,25,17,4,4,0,0,8,13,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,21,12,0,0,0,0,9,12,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,22,14,7,4,4,0,8,7,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,22,12,4,0,4,0,10,8,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,11,7,4,0,4,0,4,3,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,27,14,0,0,0,0,13,14,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,18,12,8,0,8,0,6,4,8
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,20,12,8,4,4,0,8,4,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,15,9,4,4,0,0,6,5,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,14,7,4,0,4,0,7,3,4
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,16,12,4,4,0,0,4,8,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,9,7,4,4,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,9,5,0,0,0,0,4,5,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,9,5,4,0,4,0,4,1,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,9,5,4,0,4,0,4,1,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,11,7,4,4,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,11,7,4,0,4,0,4,3,4
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,4,2,0,0,0,0,2,2,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,9,5,0,0,0,0,4,5,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,14,10,0,0,0,0,4,10,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,4,2,0,0,0,0,2,2,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,13,7,4,4,0,0,6,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,11,7,4,4,0,0,4,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,29,19,8,8,0,0,10,11,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,31,17,4,4,0,0,14,13,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,9,5,4,0,4,0,4,1,4
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,9,5,0,0,0,0,4,5,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,7,5,0,0,0,0,2,5,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,7,2,0,0,0,0,5,2,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,4,2,0,0,0,0,2,2,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,19,11,0,0,0,0,8,11,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,16,10,0,0,0,0,6,10,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,16,10,4,0,4,0,6,6,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,245,141,56,50,6,0,104,85,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,182,103,37,36,3,0,79,66,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,184,112,45,35,10,0,72,67,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,168,105,44,39,6,0,63,61,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,75,43,14,14,0,0,32,29,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,182,105,41,40,3,0,77,64,3
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,132,80,35,25,10,0,52,45,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,165,100,38,32,6,0,65,62,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,151,92,45,36,9,0,59,47,9
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,108,62,24,25,0,0,46,38,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,142,84,31,25,6,0,58,53,6
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,80,51,21,21,0,0,29,30,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,94,51,17,14,3,0,43,34,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,57,35,14,14,0,0,22,21,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,66,41,17,14,3,0,25,24,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,85,47,14,14,0,0,38,33,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,92,56,17,18,0,0,36,39,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,33,21,7,7,0,0,12,14,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,61,39,14,14,0,0,22,25,0
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,92,56,17,14,3,0,36,39,3
2019/2020,Female,all,NECO,1-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,111,66,24,21,3,0,45,42,3
2019/2020,Female,all,NECO,1-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,35,23,7,7,0,0,12,16,0
2019/2020,Female,all,NECO,1-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,97,57,21,18,3,0,40,36,3
2019/2020,Female,all,NECO,1-year,University,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,66,41,14,14,0,0,25,27,0
2019/2020,Female,all,NECO,1-year,University,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,209,133,55,42,13,0,76,78,13
2019/2020,Female,all,NECO,1-year,University,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,231,131,45,39,6,0,100,86,6
2019/2020,Female,all,NECO,1-year,University,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,68,39,14,11,3,0,29,25,3
