session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,22,14,9,9,0,0,8,5,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,30,20,8,9,0,0,10,12,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,89,58,26,27,0,0,31,32,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,28,17,8,9,0,0,11,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,30,17,8,9,0,0,13,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,50,34,16,18,0,0,16,18,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,25,17,8,9,0,0,8,9,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,28,20,9,9,0,0,8,11,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,30,20,9,9,0,0,10,11,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,25,14,9,9,0,0,11,5,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,91,58,25,27,0,0,33,33,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,64,41,16,18,0,0,23,25,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,31,20,16,18,0,0,11,4,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,55,34,16,18,0,0,21,18,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,80,51,24,27,0,0,29,27,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,77,52,24,27,0,0,25,28,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,47,30,16,18,0,0,17,14,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,17,14,8,9,0,0,3,6,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,83,54,25,27,0,0,29,29,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,17,10,0,0,0,0,7,10,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,25,20,9,9,0,0,5,11,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,39,24,9,9,0,0,15,15,0
2019/2020,Female,all,NABTEB,2-year,University,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,39,27,9,9,0,0,12,18,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,28,17,9,0,9,0,11,8,9
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,39,27,9,9,0,0,12,18,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,34,20,16,9,8,0,14,4,8
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,19,10,9,9,0,0,9,1,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,19,14,8,9,0,0,5,6,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,22,14,9,0,9,0,8,5,9
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,39,24,9,9,0,0,15,15,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,33,21,8,9,0,0,12,13,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,33,24,18,0,18,0,9,6,18
2019/2020,Female,all,NABTEB,3-5-year,College of Education,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,36,27,8,9,0,0,9,19,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,19,10,9,0,9,0,9,1,9
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,17,10,0,0,0,0,7,10,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,22,14,8,9,0,0,8,6,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,58,38,17,9,9,0,20,21,9
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,17,10,8,0,8,0,7,2,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,19,14,8,0,8,0,5,6,8
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,34,28,16,18,0,0,6,12,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,17,10,8,9,0,0,7,2,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,17,10,9,0,9,0,7,1,9
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,22,14,0,0,0,0,8,14,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,17,10,0,0,0,0,7,10,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,58,38,16,18,0,0,20,22,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,44,31,16,0,16,0,13,15,16
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,19,14,0,0,0,0,5,14,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,39,24,8,9,0,0,15,16,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,47,30,16,9,8,0,17,14,8
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,53,34,16,18,0,0,19,18,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,30,17,8,0,8,0,13,9,8
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,55,38,17,18,0,0,17,21,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,17,10,9,9,0,0,7,1,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,19,10,9,9,0,0,9,1,0
2019/2020,Female,all,NABTEB,3-5-year,University,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,25,17,9,9,0,0,8,8,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,16,10,0,0,0,0,6,10,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,16,10,0,0,0,0,6,10,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,19,14,0,0,0,0,5,14,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,8,7,0,0,0,0,1,7,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,6,3,0,0,0,0,3,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,21,15,9,0,9,0,6,8,9
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,16,14,0,0,0,0,2,14,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,22,14,0,0,0,0,8,14,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,25,17,8,0,8,0,8,9,8
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,8,3,0,0,0,0,5,3,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,8,7,0,0,0,0,1,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,33,20,8,0,8,0,13,13,8
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,11,10,0,0,0,0,1,10,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,19,14,0,0,0,0,5,14,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,8,7,0,0,0,0,1,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,14,7,0,0,0,0,7,7,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bagarawa,North West,Sokoto,Bodinga,Bagarawa,,0,33,24,16,0,16,0,9,9,16
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,22,17,0,0,0,0,5,17,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,10,6,0,0,0,0,4,6,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,19,14,0,0,0,0,5,14,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gagi 'A',North West,Sokoto,Sokoto South,Gagi 'A',,0,30,21,0,0,0,0,9,21,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,26,20,8,0,8,0,7,12,8
2019/2020,Female,all,NABTEB,5+-year,University,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,17,10,0,0,0,0,7,10,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,8,3,0,0,0,0,5,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,33,27,0,0,0,0,6,27,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,5,3,0,0,0,0,2,3,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,11,7,9,0,9,0,4,0,9
2019/2020,Female,all,NABTEB,5+-year,University,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,11,7,0,0,0,0,4,7,0
2019/2020,Female,all,NABTEB,5+-year,University,ward,Dundaye/Gumburawa,North West,Sokoto,Wamako,Dundaye/Gumburawa,,0,14,10,9,0,9,0,4,1,9
2019/2020,Female,all,NECO,1-year,College of Education,ward,Badau/Darhela,North West,Sokoto,Bodinga,Badau/Darhela,,0,132,84,39,44,0,0,48,45,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bangi/Dabaga,North West,Sokoto,Bodinga,Bangi/Dabaga,,0,157,105,39,36,6,0,52,66,6
2019/2020,Female,all,NECO,1-year,College of Education,ward,Magajin Gari 'A',North West,Sokoto,Sokoto North,Magajin Gari 'A',,0,55,31,6,7,0,0,24,25,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Magajin Rafi 'A',North West,Sokoto,Sokoto North,Magajin Rafi 'A',,0,169,112,52,51,4,0,57,60,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Magajin gari B,North West,Sokoto,Sokoto North,Magajin gari B,,0,86,56,26,22,4,0,30,30,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gagi 'B',North West,Sokoto,Sokoto South,Gagi 'B',,0,49,31,6,7,0,0,18,25,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Gagi 'C',North West,Sokoto,Sokoto South,Gagi 'C',,0,86,56,26,22,4,0,30,30,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bagida/Lukkingo,North West,Sokoto,Tambuwal,Bagida/Lukkingo,,0,55,34,7,7,0,0,21,27,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bakaya/Sabon Birni,North West,Sokoto,Tambuwal,Bakaya/Sabon Birni,,0,92,62,20,22,0,0,30,42,0
2019/2020,Female,all,NECO,1-year,College of Education,ward,Barkeji/Nabaguda,North West,Sokoto,Tambuwal,Barkeji/Nabaguda,,0,166,115,45,44,4,0,51,70,4
2019/2020,Female,all,NECO,1-year,College of Education,ward,Arkilla,North West,Sokoto,Wamako,Arkilla,,0,157,105,39,29,10,0,52,66,10
2019/2020,Female,all,NECO,1-year,College of Education,ward,Bado/Kasarawa,North West,Sokoto,Wamako,Bado/Kasarawa,,0,153,102,33,36,0,0,51,69,0
