session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,JSS,,PGDE,Qualified,377,5,ALL,75.4
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,833,10,ALL,83.3
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,667,8,ALL,83.375
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,667,8,ALL,83.375
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,643,8,ALL,80.375
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,524,6,ALL,87.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,595,7,ALL,85.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,SSS,,,Unqualified,61,1,ALL,61.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,SSS,,BEd or Equivalent,Qualified,137,2,ALL,68.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Public,SSS,,NCE,Qualified,243,4,ALL,60.75
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,1,ALL,20.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,15,1,ALL,15.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,10,1,ALL,10.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,25,1,ALL,25.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,JSS,,NCE,Qualified,133,2,ALL,66.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,JSS,,PGDE,Qualified,258,3,ALL,86.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,577,7,ALL,82.4286
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,422,6,ALL,70.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,511,8,ALL,63.875
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,422,6,ALL,70.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,377,6,ALL,62.8333
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,422,6,ALL,70.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,SSS,,BEd or Equivalent,Qualified,157,2,ALL,78.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Private,SSS,,PGDE,Qualified,102,1,ALL,102.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,,Unqualified,32,1,ALL,32.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,ALL,16.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,32,2,ALL,16.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,16,1,ALL,16.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,JSS,,BEd or Equivalent,Qualified,142,2,ALL,71.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,JSS,,Grade II or Equivalent,Unqualified,251,3,ALL,83.6667
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,524,8,ALL,65.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,405,6,ALL,67.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,476,7,ALL,68.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,429,6,ALL,71.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,429,6,ALL,71.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,381,5,ALL,76.2
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Private,SSS,,BEd or Equivalent,Qualified,281,6,ALL,46.8333
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,35,2,ALL,17.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,40,1,ALL,40.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,20,1,ALL,20.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,60,2,ALL,30.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,15,1,ALL,15.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,JSS,,BEd or Equivalent,Qualified,92,1,ALL,92.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,JSS,,NCE,Qualified,183,2,ALL,91.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,JSS,,PGDE,Qualified,267,2,ALL,133.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,399,5,ALL,79.8
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,422,5,ALL,84.4
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,NCE,Qualified,355,5,ALL,71.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,399,5,ALL,79.8
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,666,7,ALL,95.1429
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,622,8,ALL,77.75
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,555,7,ALL,79.2857
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,622,8,ALL,77.75
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,466,6,ALL,77.6667
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,466,6,ALL,77.6667
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,SSS,,,Unqualified,55,1,ALL,55.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,SSS,,BEd or Equivalent,Qualified,102,1,ALL,102.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,55,1,ALL,55.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Public,SSS,,NCE,Qualified,143,2,ALL,71.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,,Unqualified,23,1,ALL,23.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,109,5,ALL,21.8
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,62,2,ALL,31.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,ALL,31.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,JSS,,,Unqualified,184,2,ALL,92.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,JSS,,Grade II or Equivalent,Unqualified,176,2,ALL,88.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,JSS,,MEd or Equivalent,Qualified,159,2,ALL,79.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1191,13,ALL,91.6154
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,357,3,ALL,119.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,620,7,ALL,88.5714
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,667,7,ALL,95.2857
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,572,5,ALL,114.4
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,548,5,ALL,109.6
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,500,5,ALL,100.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,500,6,ALL,83.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,SSS,,BEd or Equivalent,Qualified,227,4,ALL,56.75
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,137,2,ALL,68.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,65,3,ALL,21.6667
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,55,2,ALL,27.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,1,ALL,25.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,30,1,ALL,30.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,45,2,ALL,22.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,JSS,,BEd or Equivalent,Qualified,125,2,ALL,62.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,JSS,,Grade II or Equivalent,Unqualified,242,3,ALL,80.6667
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,JSS,,NCE,Qualified,384,5,ALL,76.8
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,954,10,ALL,95.4
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,,NCE,Qualified,422,4,ALL,105.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,733,7,ALL,104.7143
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,755,8,ALL,94.375
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,488,5,ALL,97.6
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,488,5,ALL,97.6
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,777,8,ALL,97.125
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,755,8,ALL,94.375
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,777,8,ALL,97.125
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,555,6,ALL,92.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,SSS,,,Unqualified,156,2,ALL,78.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,SSS,,NCE,Qualified,82,1,ALL,82.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Public,SSS,,PGDE,Qualified,232,3,ALL,77.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,,Unqualified,46,2,ALL,23.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,93,3,ALL,31.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,78,3,ALL,26.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,ALL,31.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,78,3,ALL,26.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,JSS,,MEd or Equivalent,Qualified,243,3,ALL,81.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,JSS,,PGDE,Qualified,402,5,ALL,80.4
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,,,Unqualified,929,9,ALL,103.2222
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,524,6,ALL,87.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,,NCE,Qualified,595,7,ALL,85.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,810,8,ALL,101.25
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,857,9,ALL,95.2222
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,786,9,ALL,87.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,810,10,ALL,81.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,833,10,ALL,83.3
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,595,7,ALL,85.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,SSS,,,Unqualified,152,2,ALL,76.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,SSS,,BEd or Equivalent,Qualified,159,2,ALL,79.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Public,SSS,,PGDE,Qualified,137,2,ALL,68.5
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,,Unqualified,25,1,ALL,25.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30,1,ALL,30.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,20,1,ALL,20.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,1,ALL,25.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,20,1,ALL,20.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,25,1,ALL,25.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,JSS,,BEd or Equivalent,Qualified,350,5,ALL,70.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,JSS,,MEd or Equivalent,Qualified,242,3,ALL,80.6667
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,JSS,,NCE,Qualified,100,1,ALL,100.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,710,8,ALL,88.75
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,910,11,ALL,82.7273
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,799,9,ALL,88.7778
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,666,7,ALL,95.1429
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,599,6,ALL,99.8333
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,643,8,ALL,80.375
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,SSS,,BEd or Equivalent,Qualified,164,2,ALL,82.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,280,3,ALL,93.3333
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,62,2,ALL,31.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,62,3,ALL,20.6667
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,ALL,31.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,39,1,ALL,39.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,JSS,,PGDE,Qualified,703,10,ALL,70.3
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,738,7,ALL,105.4286
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,833,9,ALL,92.5556
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,786,8,ALL,98.25
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,691,7,ALL,98.7143
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,595,6,ALL,99.1667
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,548,6,ALL,91.3333
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,SSS,,MEd or Equivalent,Qualified,159,2,ALL,79.5
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,SSS,,NCE,Qualified,144,2,ALL,72.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Public,SSS,,PGDE,Qualified,129,2,ALL,64.5
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,Private,Adult & Non-Formal Education,,,Unqualified,35,2,ALL,17.5
