session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,JSS,,NCE,Qualified,165,3,ALL,55.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,JSS,,PGDE,Qualified,220,4,ALL,55.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,802,14,ALL,57.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,616,11,ALL,56.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,781,14,ALL,55.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,659,12,ALL,54.9
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,612,11,ALL,55.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,494,9,ALL,54.9
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,SSS,,,Unqualified,167,3,ALL,55.7
2022/2023,South South,Edo,Esan Central,Ewu I,"Community Secondary School, Ewu I",Male,Public,SSS,,NCE,Qualified,254,5,ALL,50.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Adult & Non-Formal Education,,,Unqualified,77,2,ALL,38.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,109,3,ALL,36.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,38,1,ALL,38.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,36,1,ALL,36.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,36,1,ALL,36.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,36,1,ALL,36.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,,,Unqualified,182,4,ALL,45.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,416,10,ALL,41.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,228,5,ALL,45.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,,NCE,Qualified,374,9,ALL,41.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,458,11,ALL,41.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,672,14,ALL,48.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,757,17,ALL,44.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,605,14,ALL,43.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,616,14,ALL,44.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,594,14,ALL,42.4
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,573,13,ALL,44.1
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Adult & Non-Formal Education,,,Unqualified,202,5,ALL,40.4
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,35,1,ALL,35.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,122,3,ALL,40.7
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,70,2,ALL,35.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,,,Unqualified,455,9,ALL,50.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,141,3,ALL,47.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1113,22,ALL,50.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,Primary 1,,Unqualified,765,16,ALL,47.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,562,12,ALL,46.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,547,12,ALL,45.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,601,12,ALL,50.1
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,465,10,ALL,46.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Comprehensive High School, Ewu I",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,487,11,ALL,44.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Adult & Non-Formal Education,,,Unqualified,49,1,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,45,1,ALL,45.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49,1,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,91,2,ALL,45.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,91,2,ALL,45.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,91,2,ALL,45.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,JSS,,,Unqualified,288,5,ALL,57.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,JSS,,MEd or Equivalent,Qualified,214,4,ALL,53.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,JSS,,NCE,Qualified,214,4,ALL,53.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,705,13,ALL,54.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,407,7,ALL,58.1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,,NCE,Qualified,217,4,ALL,54.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,529,10,ALL,52.9
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,474,8,ALL,59.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,606,11,ALL,55.1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,594,11,ALL,54.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,410,7,ALL,58.6
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,439,8,ALL,54.9
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,SSS,,BEd or Equivalent,Qualified,98,2,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,101,2,ALL,50.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Public,SSS,,PGDE,Qualified,196,4,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,45,1,ALL,45.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,1,ALL,51.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,226,5,ALL,45.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,136,3,ALL,45.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,JSS,,,Unqualified,284,5,ALL,56.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,JSS,,MEd or Equivalent,Qualified,152,3,ALL,50.7
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,JSS,,PGDE,Qualified,102,2,ALL,51.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,697,12,ALL,58.1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,,NCE,Qualified,320,6,ALL,53.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,320,6,ALL,53.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,560,10,ALL,56.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,493,9,ALL,54.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,574,10,ALL,57.4
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,504,9,ALL,56.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,392,7,ALL,56.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,454,8,ALL,56.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,SSS,,BEd or Equivalent,Qualified,205,4,ALL,51.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,SSS,,MEd or Equivalent,Qualified,205,4,ALL,51.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Public,SSS,,PGDE,Qualified,102,2,ALL,51.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Public,JSS,,BEd or Equivalent,Qualified,154,3,ALL,51.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Public,JSS,,MEd or Equivalent,Qualified,308,6,ALL,51.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Public,JSS,,NCE,Qualified,103,2,ALL,51.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Public,JSS,,PGDE,Qualified,256,5,ALL,51.2
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Public,SSS,,,Unqualified,102,2,ALL,51.0
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Public,SSS,,BEd or Equivalent,Qualified,239,5,ALL,47.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Public,SSS,,NCE,Qualified,143,3,ALL,47.7
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Male,Public,JSS,,,Unqualified,178,3,ALL,59.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Male,Public,JSS,,BEd or Equivalent,Qualified,219,4,ALL,54.8
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Male,Public,JSS,,Grade II or Equivalent,Unqualified,178,3,ALL,59.3
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Male,Public,SSS,,,Unqualified,210,4,ALL,52.5
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Male,Public,SSS,,Grade II or Equivalent,Unqualified,368,7,ALL,52.6
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Adult & Non-Formal Education,,,Unqualified,49,1,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,90,2,ALL,45.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49,1,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,134,3,ALL,44.7
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,179,4,ALL,44.8
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,JSS,,BEd or Equivalent,Qualified,98,2,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,622,11,ALL,56.5
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,JSS,,NCE,Qualified,49,1,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,,,Unqualified,613,11,ALL,55.7
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,434,8,ALL,54.2
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,501,9,ALL,55.7
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,326,6,ALL,54.3
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,706,13,ALL,54.3
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,736,14,ALL,52.6
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,634,12,ALL,52.8
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,495,9,ALL,55.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,500,9,ALL,55.6
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,423,8,ALL,52.9
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,SSS,,,Unqualified,105,2,ALL,52.5
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,SSS,,BEd or Equivalent,Qualified,93,2,ALL,46.5
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,52,1,ALL,52.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Female,Public,SSS,,MEd or Equivalent,Qualified,140,3,ALL,46.7
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Adult & Non-Formal Education,,,Unqualified,103,2,ALL,51.5
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,143,3,ALL,47.7
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,103,2,ALL,51.5
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,287,6,ALL,47.8
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,JSS,,BEd or Equivalent,Qualified,159,3,ALL,53.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,JSS,,PGDE,Qualified,317,6,ALL,52.8
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,,,Unqualified,1006,17,ALL,59.2
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,844,15,ALL,56.3
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,808,15,ALL,53.9
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,732,13,ALL,56.3
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,652,12,ALL,54.3
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,558,10,ALL,55.8
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,478,8,ALL,59.8
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,519,9,ALL,57.7
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,SSS,,BEd or Equivalent,Qualified,246,5,ALL,49.2
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,SSS,,MEd or Equivalent,Qualified,148,3,ALL,49.3
2022/2023,South South,Edo,Esan Central,Ewu II,"Community Secondary School, Ewu II",Male,Public,SSS,,NCE,Qualified,49,1,ALL,49.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,35,1,ALL,35.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,105,3,ALL,35.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,70,2,ALL,35.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,JSS,,NCE,Qualified,117,3,ALL,39.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,JSS,,PGDE,Qualified,312,8,ALL,39.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,949,21,ALL,45.2
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,712,16,ALL,44.5
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,620,15,ALL,41.3
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,553,13,ALL,42.5
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,602,14,ALL,43.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,640,15,ALL,42.7
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,SSS,,BEd or Equivalent,Qualified,37,1,ALL,37.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,SSS,,Grade II or Equivalent,Unqualified,167,4,ALL,41.8
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Female,Private,SSS,,PGDE,Qualified,262,7,ALL,37.4
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Male,Private,Adult & Non-Formal Education,,,Unqualified,42,1,ALL,42.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,35,1,ALL,35.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,84,2,ALL,42.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Comprehensive High School, Ewu II",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,35,1,ALL,35.0
