session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,2344,31,ALL,34.8438
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,2132,29,ALL,33.8
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Private,SSS,,,Unqualified,521,7,ALL,35.4286
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Private,SSS,,Grade II or Equivalent,Unqualified,595,8,ALL,35.375
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Private,SSS,,MEd or Equivalent,Qualified,557,7,ALL,37.8571
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,692,12,ALL,27.4167
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,74,1,ALL,35.0
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,137,3,ALL,21.6667
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,JSS,,BEd or Equivalent,Qualified,734,9,ALL,38.7778
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,JSS,,NCE,Qualified,1177,14,ALL,37.3333
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,JSS,,PGDE,Qualified,830,10,ALL,39.5
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,4382,58,ALL,34.7333
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1850,25,ALL,33.8462
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,,NCE,Qualified,973,13,ALL,35.6154
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,3164,42,ALL,34.2045
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2679,36,ALL,34.4324
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,3068,41,ALL,33.9302
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,2775,37,ALL,34.7368
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,2483,33,ALL,34.7353
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,2386,32,ALL,34.3939
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,SSS,,Grade II or Equivalent,Unqualified,673,9,ALL,35.5556
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,SSS,,NCE,Qualified,1177,14,ALL,37.3333
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Public,SSS,,PGDE,Qualified,235,3,ALL,37.3333
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Adult & Non-Formal Education,,,Unqualified,404,8,ALL,24.0
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,116,2,ALL,27.5
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,288,5,ALL,27.4
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,193,4,ALL,23.0
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,288,5,ALL,27.4
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,JSS,,BEd or Equivalent,Qualified,347,4,ALL,41.25
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,JSS,,Grade II or Equivalent,Unqualified,385,5,ALL,36.6
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,JSS,,MEd or Equivalent,Qualified,1751,20,ALL,39.6667
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,,,Unqualified,1812,24,ALL,34.48
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,2237,30,ALL,34.3226
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,3782,51,ALL,33.9434
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,3570,47,ALL,34.6531
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,3091,41,ALL,34.186
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,2716,37,ALL,34.0
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,3196,42,ALL,34.5455
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,2931,39,ALL,34.0
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,2185,29,ALL,34.6333
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,SSS,,BEd or Equivalent,Qualified,671,9,ALL,35.4444
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Public,SSS,,MEd or Equivalent,Qualified,1396,17,ALL,36.8889
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Public,JSS,,,Unqualified,465,6,ALL,36.8333
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Public,JSS,,MEd or Equivalent,Qualified,1470,16,ALL,41.1176
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Public,JSS,,NCE,Qualified,637,8,ALL,37.875
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Public,JSS,,PGDE,Qualified,309,4,ALL,36.75
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Public,SSS,,BEd or Equivalent,Qualified,706,9,ALL,37.3333
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Public,SSS,,NCE,Qualified,673,9,ALL,35.5556
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Public,SSS,,PGDE,Qualified,639,8,ALL,38.0
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Public,JSS,,BEd or Equivalent,Qualified,1676,19,ALL,39.85
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Public,JSS,,MEd or Equivalent,Qualified,944,11,ALL,40.8182
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Public,SSS,,,Unqualified,334,4,ALL,39.75
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Public,SSS,,BEd or Equivalent,Qualified,633,8,ALL,37.625
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Public,SSS,,Grade II or Equivalent,Unqualified,334,4,ALL,39.75
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Public,SSS,,NCE,Qualified,595,7,ALL,40.4286
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Adult & Non-Formal Education,,,Unqualified,246,4,ALL,29.25
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,111,2,ALL,26.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,124,2,ALL,29.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,99,2,ALL,23.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,99,2,ALL,23.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,3896,52,ALL,34.3148
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,2483,33,ALL,34.7353
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,3116,41,ALL,34.4651
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,2679,36,ALL,34.4324
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,2483,33,ALL,34.7353
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,3019,40,ALL,34.1905
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Adult & Non-Formal Education,,,Unqualified,153,3,ALL,24.3333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,172,3,ALL,27.3333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,423,8,ALL,25.125
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,116,2,ALL,27.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,3358,45,ALL,33.9787
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,2931,39,ALL,34.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,2931,39,ALL,34.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,2931,39,ALL,34.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,2185,29,ALL,34.6333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,2397,32,ALL,34.5455
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Adult & Non-Formal Education,,,Unqualified,160,2,ALL,38.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,137,3,ALL,21.6667
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,160,2,ALL,38.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,122,3,ALL,19.3333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,122,2,ALL,29.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1121,15,ALL,33.3125
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,,NCE,Qualified,4188,56,ALL,34.3448
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,1754,23,ALL,34.75
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,3311,44,ALL,34.2391
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,3408,45,ALL,34.4894
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,2775,37,ALL,34.7368
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,3116,41,ALL,34.4651
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,2679,36,ALL,34.4324
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,2483,33,ALL,34.7353
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,76,1,ALL,36.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,404,7,ALL,27.4286
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,175,3,ALL,27.6667
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,193,4,ALL,23.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,5223,70,ALL,34.0274
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,,NCE,Qualified,2132,29,ALL,33.8
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,2716,37,ALL,34.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,2824,38,ALL,34.4359
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,3036,40,ALL,34.381
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,2557,34,ALL,34.7429
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,2824,38,ALL,34.4359
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,2237,30,ALL,34.3226
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Public,JSS,,,Unqualified,830,10,ALL,39.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Public,JSS,,BEd or Equivalent,Qualified,1198,14,ALL,38.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Public,JSS,,Grade II or Equivalent,Unqualified,540,7,ALL,36.7143
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Public,JSS,,PGDE,Qualified,580,7,ALL,39.4286
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Public,SSS,,BEd or Equivalent,Qualified,858,11,ALL,37.0909
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Public,SSS,,NCE,Qualified,791,10,ALL,37.6
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Public,SSS,,PGDE,Qualified,925,12,ALL,36.6667
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,Public,JSS,,,Unqualified,2098,24,ALL,39.92
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,Public,JSS,,MEd or Equivalent,Qualified,828,10,ALL,39.4
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,Public,SSS,,Grade II or Equivalent,Unqualified,280,4,ALL,33.25
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,Public,SSS,,NCE,Qualified,2233,28,ALL,36.6207
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,261,4,ALL,31.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,99,2,ALL,23.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,124,2,ALL,29.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,99,2,ALL,23.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,111,2,ALL,26.5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,3164,42,ALL,34.2045
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,3263,43,ALL,34.4889
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,3652,49,ALL,34.0588
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,2872,39,ALL,34.15
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,2679,36,ALL,34.4324
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,2580,35,ALL,34.0833
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,326,6,ALL,25.8333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,153,3,ALL,24.3333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,172,3,ALL,27.3333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,172,3,ALL,27.3333
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,135,2,ALL,32.0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,3358,45,ALL,33.9787
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,3143,42,ALL,33.9773
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,3303,44,ALL,34.1522
