session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,JSS,,PGDE,Qualified,219,4,ALL,54.8
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,862,15,ALL,57.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,884,15,ALL,58.9
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,946,16,ALL,59.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,802,14,ALL,57.3
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,825,14,ALL,58.9
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,607,10,ALL,60.7
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,SSS,,BEd or Equivalent,Qualified,212,4,ALL,53.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,SSS,,Grade II or Equivalent,Unqualified,219,4,ALL,54.8
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Community Secondary School, Amuzu",Male,Public,SSS,,PGDE,Qualified,212,4,ALL,53.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,,Unqualified,42,1,ALL,42.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,108,3,ALL,36.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,85,2,ALL,42.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,36,1,ALL,36.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,72,2,ALL,36.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,36,1,ALL,36.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,,,Unqualified,248,5,ALL,49.6
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,481,10,ALL,48.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,447,9,ALL,49.7
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,,NCE,Qualified,241,5,ALL,48.2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,433,9,ALL,48.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,763,17,ALL,44.9
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,636,14,ALL,45.4
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,774,17,ALL,45.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,773,15,ALL,51.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,680,15,ALL,45.3
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,689,14,ALL,49.2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,123,3,ALL,41.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,176,4,ALL,44.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,164,4,ALL,41.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,922,20,ALL,46.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1124,21,ALL,53.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,916,18,ALL,50.9
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,704,15,ALL,46.9
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,884,18,ALL,49.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,776,16,ALL,48.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,757,16,ALL,47.3
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Comprehensive High School, Amuzu",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,812,15,ALL,54.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Adult & Non-Formal Education,,,Unqualified,50,1,ALL,50.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,192,4,ALL,48.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,144,3,ALL,48.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,833,15,ALL,55.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,857,15,ALL,57.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,660,12,ALL,55.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,731,13,ALL,56.2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,681,11,ALL,61.9
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,674,12,ALL,56.2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,144,3,ALL,48.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,56,1,ALL,56.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,48,1,ALL,48.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,48,1,ALL,48.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1389,23,ALL,60.4
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1278,22,ALL,58.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,922,16,ALL,57.6
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,991,17,ALL,58.3
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,941,16,ALL,58.8
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,820,13,ALL,63.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,,Unqualified,51,1,ALL,51.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,143,3,ALL,47.7
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,191,4,ALL,47.8
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1382,24,ALL,57.6
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1214,21,ALL,57.8
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1160,20,ALL,58.0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1184,19,ALL,62.3
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1098,20,ALL,54.9
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1064,18,ALL,59.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,146,3,ALL,48.7
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,97,2,ALL,48.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,97,2,ALL,48.5
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,146,3,ALL,48.7
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1184,20,ALL,59.2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1075,18,ALL,59.7
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1067,18,ALL,59.3
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,989,17,ALL,58.2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,962,16,ALL,60.1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,848,15,ALL,56.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46,1,ALL,46.0
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,149,3,ALL,49.7
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,46,1,ALL,46.0
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,91,2,ALL,45.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,JSS,,BEd or Equivalent,Qualified,221,4,ALL,55.2
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,JSS,,Grade II or Equivalent,Unqualified,352,6,ALL,58.7
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,JSS,,NCE,Qualified,387,7,ALL,55.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,JSS,,PGDE,Qualified,166,3,ALL,55.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,494,8,ALL,61.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,811,14,ALL,57.9
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1320,23,ALL,57.4
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1039,19,ALL,54.7
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1002,16,ALL,62.6
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,767,13,ALL,59.0
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,947,17,ALL,55.7
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,,Unqualified,113,2,ALL,56.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,BEd or Equivalent,Qualified,158,3,ALL,52.7
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,169,3,ALL,56.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,NCE,Qualified,105,2,ALL,52.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Female,Public,SSS,,PGDE,Qualified,264,5,ALL,52.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,101,2,ALL,50.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,111,2,ALL,55.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,253,5,ALL,50.6
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,JSS,,BEd or Equivalent,Qualified,323,6,ALL,53.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,JSS,,NCE,Qualified,323,6,ALL,53.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,JSS,,PGDE,Qualified,269,5,ALL,53.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,978,17,ALL,57.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,797,14,ALL,56.9
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,748,13,ALL,57.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,997,16,ALL,62.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,784,13,ALL,60.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,689,12,ALL,57.4
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,SSS,,NCE,Qualified,262,5,ALL,52.4
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Community Secondary School, Enyiogugu",Male,Public,SSS,,PGDE,Qualified,472,9,ALL,52.4
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,JSS,,BEd or Equivalent,Qualified,438,10,ALL,43.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,JSS,,Grade II or Equivalent,Unqualified,344,7,ALL,49.1
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,SSS,,,Unqualified,274,6,ALL,45.7
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,SSS,,BEd or Equivalent,Qualified,115,3,ALL,38.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Female,Private,SSS,,NCE,Qualified,115,3,ALL,38.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,JSS,,,Unqualified,304,6,ALL,50.7
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,JSS,,BEd or Equivalent,Qualified,265,6,ALL,44.2
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,JSS,,Grade II or Equivalent,Unqualified,254,5,ALL,50.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,SSS,,,Unqualified,192,4,ALL,48.0
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,SSS,,BEd or Equivalent,Qualified,219,5,ALL,43.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Comprehensive High School, Enyiogugu",Male,Private,SSS,,MEd or Equivalent,Qualified,219,5,ALL,43.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,JSS,,BEd or Equivalent,Qualified,546,10,ALL,54.6
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,JSS,,PGDE,Qualified,273,5,ALL,54.6
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,SSS,,MEd or Equivalent,Qualified,105,2,ALL,52.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,SSS,,NCE,Qualified,314,6,ALL,52.3
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Female,Public,SSS,,PGDE,Qualified,209,4,ALL,52.2
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,JSS,,,Unqualified,294,5,ALL,58.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,JSS,,Grade II or Equivalent,Unqualified,235,4,ALL,58.8
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,JSS,,NCE,Qualified,402,7,ALL,57.4
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,SSS,,BEd or Equivalent,Qualified,522,10,ALL,52.2
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Government Secondary School, Enyiogugu",Male,Public,SSS,,MEd or Equivalent,Qualified,261,5,ALL,52.2
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,,Unqualified,105,2,ALL,52.5
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49,1,ALL,49.0
2022/2023,South East,Imo,Aboh Mbaise,Enyiogugu,"Unity College, Mbaise",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,105,2,ALL,52.5
