session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,592,14,ALL,42.2857
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,568,13,ALL,43.6923
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,592,14,ALL,42.2857
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,568,16,ALL,35.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,543,15,ALL,36.2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,568,16,ALL,35.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,55,3,ALL,18.3333
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,64,4,ALL,16.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,64,4,ALL,16.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,588,18,ALL,32.6667
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,534,16,ALL,33.375
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,694,21,ALL,33.0476
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,694,21,ALL,33.0476
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,507,15,ALL,33.8
2022/2023,South South,Akwa Ibom,Abak,Abak Urban I,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,615,19,ALL,32.3684
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,64,5,ALL,12.8
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,82,5,ALL,16.4
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,29,2,ALL,14.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,913,22,ALL,41.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,889,21,ALL,42.3333
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,814,23,ALL,35.3913
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,790,19,ALL,41.5789
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,716,20,ALL,35.8
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,740,21,ALL,35.2381
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,82,5,ALL,16.4
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,91,5,ALL,18.2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,82,5,ALL,16.4
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,935,26,ALL,35.9615
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,962,27,ALL,35.6296
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,881,24,ALL,36.7083
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,881,24,ALL,36.7083
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,721,20,ALL,36.05
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Community Secondary School, Abak Urban II",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,694,19,ALL,36.5263
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Private,JSS,,,Unqualified,108,4,ALL,27.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Private,JSS,,Grade II or Equivalent,Unqualified,72,3,ALL,24.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Private,JSS,,NCE,Qualified,261,8,ALL,32.625
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Private,JSS,,PGDE,Qualified,54,2,ALL,27.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Private,SSS,,BEd or Equivalent,Qualified,144,5,ALL,28.8
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Female,Private,SSS,,NCE,Qualified,263,9,ALL,29.2222
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Private,JSS,,Grade II or Equivalent,Unqualified,314,11,ALL,28.5455
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Private,JSS,,NCE,Qualified,143,4,ALL,35.75
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Private,SSS,,MEd or Equivalent,Qualified,159,6,ALL,26.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Private,SSS,,NCE,Qualified,112,4,ALL,28.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Comprehensive High School, Abak Urban II",Male,Private,SSS,,PGDE,Qualified,159,6,ALL,26.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Public,JSS,,BEd or Equivalent,Qualified,252,7,ALL,36.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,135,4,ALL,33.75
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Public,JSS,,NCE,Qualified,198,6,ALL,33.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Public,SSS,,BEd or Equivalent,Qualified,314,9,ALL,34.8889
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Female,Public,SSS,,NCE,Qualified,179,5,ALL,35.8
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Public,JSS,,,Unqualified,197,5,ALL,39.4
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Public,JSS,,BEd or Equivalent,Qualified,143,3,ALL,47.6667
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Public,JSS,,PGDE,Qualified,179,4,ALL,44.75
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Public,SSS,,MEd or Equivalent,Qualified,196,5,ALL,39.2
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Government Secondary School, Abak Urban II",Male,Public,SSS,,NCE,Qualified,308,7,ALL,44.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,59,4,ALL,14.75
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,47,3,ALL,15.6667
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,47,3,ALL,15.6667
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,JSS,,BEd or Equivalent,Qualified,243,6,ALL,40.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,JSS,,NCE,Qualified,514,14,ALL,36.7143
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,765,22,ALL,34.7727
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,864,25,ALL,34.56
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,691,20,ALL,34.55
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,716,21,ALL,34.0952
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,617,18,ALL,34.2778
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,666,19,ALL,35.0526
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,SSS,,,Unqualified,68,2,ALL,34.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,SSS,,BEd or Equivalent,Qualified,77,2,ALL,38.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,SSS,,MEd or Equivalent,Qualified,170,4,ALL,42.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,SSS,,NCE,Qualified,119,3,ALL,39.6667
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Female,Public,SSS,,PGDE,Qualified,102,3,ALL,34.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,,Unqualified,28,2,ALL,14.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,146,10,ALL,14.6
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,37,2,ALL,18.5
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,JSS,,,Unqualified,493,11,ALL,44.8182
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,JSS,,Grade II or Equivalent,Unqualified,215,5,ALL,43.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,801,20,ALL,40.05
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,828,23,ALL,36.0
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,694,17,ALL,40.8235
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,721,18,ALL,40.0556
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,748,18,ALL,41.5556
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,615,17,ALL,36.1765
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,SSS,,BEd or Equivalent,Qualified,177,5,ALL,35.4
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,SSS,,NCE,Qualified,215,6,ALL,35.8333
2022/2023,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,SSS,,PGDE,Qualified,196,5,ALL,39.2
