session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North East,Bauchi,Alkaleri,Gar,Government Day Junior Secondary School Digare,Male,Private,SSS,,Grade II or Equivalent,Unqualified,296,5,ALL,59.2
2022/2023,North East,Bauchi,Alkaleri,Gar,Government Junior Secondary School Birim,Female,Private,SSS,,,Unqualified,284,5,ALL,56.8
2022/2023,North East,Bauchi,Alkaleri,Gar,Government Junior Secondary School Kunkar,Male,Private,SSS,,Grade II or Equivalent,Unqualified,181,3,ALL,60.3
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Government Junior Secondary School Dagudi,Female,Public,JSS,,BEd or Equivalent,Qualified,340,5,ALL,68.0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Government Junior Secondary School Kunzung,Male,Public,JSS,,BEd or Equivalent,Qualified,410,6,ALL,68.3
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Government Junior Secondary School Duguri,Female,Private,SSS,,BEd or Equivalent,Qualified,163,3,ALL,54.3
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Government Junior Secondary School Martin Bakin Kogi,Male,Private,SSS,,NCE,Qualified,228,4,ALL,57.0
2022/2023,North East,Bauchi,Alkaleri,Maimadi,Government Junior Secondary School Gajin Duguri,Female,Public,JSS,,NCE,Qualified,206,3,ALL,68.7
2022/2023,North East,Bauchi,Alkaleri,Maimadi,Government Junior Secondary School Maimadi,Female,Public,JSS,,PGDE,Qualified,401,6,ALL,66.8
2022/2023,North East,Bauchi,Alkaleri,Maimadi,Government Junior Secondary School Mbalalim,Male,Public,JSS,,NCE,Qualified,553,8,ALL,69.1
2022/2023,North East,Bauchi,Alkaleri,Maimadi,Ube Secondary School Badakoshi,Female,Public,JSS,,PGDE,Qualified,549,8,ALL,68.6
2022/2023,North East,Bauchi,Alkaleri,Pali,Government Day Junior Secondary School Pali,Male,Private,JSS,,,Unqualified,318,5,ALL,63.6
2022/2023,North East,Bauchi,Alkaleri,Pali,Government Junior Secondary School Gamu,Female,Private,JSS,,,Unqualified,371,6,ALL,61.8
2022/2023,North East,Bauchi,Alkaleri,Pali,Government Junior Secondary School Sabon Garin Pali,Male,Private,JSS,,BEd or Equivalent,Qualified,237,4,ALL,59.2
2022/2023,North East,Bauchi,Alkaleri,Pali,Government Junior Secondary School Shira,Female,Private,SSS,,MEd or Equivalent,Qualified,271,5,ALL,54.2
2022/2023,North East,Bauchi,Alkaleri,Yalo,Government Day Junior Secondary School Yalo,Male,Public,JSS,,NCE,Qualified,342,5,ALL,68.4
2022/2023,North East,Bauchi,Alkaleri,Yalo,Government Junior Secondary School Gigyara,Female,Public,JSS,,NCE,Qualified,482,7,ALL,68.9
2022/2023,North East,Bauchi,Alkaleri,Yalo,Government Junior Secondary School Yalwan Duguri,Male,Public,JSS,,MEd or Equivalent,Qualified,359,5,ALL,71.8
2022/2023,North East,Bauchi,Alkaleri,Yuli/ Lim,Government Day Secondary School Bajama,Male,Public,SSS,,NCE,Qualified,193,3,ALL,64.3
2022/2023,North East,Bauchi,Alkaleri,Yuli/ Lim,Government Junior Secondary School Gokaru,Female,Public,SSS,,BEd or Equivalent,Qualified,131,2,ALL,65.5
2022/2023,North East,Bauchi,Alkaleri,Yuli/ Lim,Government Junior Secondary Walakerol,Female,Public,SSS,,,Unqualified,204,3,ALL,68.0
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Al Ihyau Model Science Secondary School,Female,Public,JSS,,PGDE,Qualified,273,4,ALL,68.2
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Al-Hilal Nursery -Primary And Junior Secondary School,Male,Public,JSS,,BEd or Equivalent,Qualified,431,6,ALL,71.8
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Bilal Bin Rabah Nursery/Primary And Secondary School,Female,Public,SSS,,MEd or Equivalent,Qualified,261,4,ALL,65.2
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Genius International Secondary School,Male,Public,SSS,,Grade II or Equivalent,Unqualified,138,2,ALL,69.0
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Government Junior Secondary Federal Lowcost,Male,Public,SSS,,MEd or Equivalent,Qualified,66,1,ALL,66.0
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Government Junior Secondary School Birshi Gandu,Female,Public,SSS,,BEd or Equivalent,Qualified,125,2,ALL,62.5
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Government Junior Secondary School Gwamma,Female,Public,SSS,,,Unqualified,141,2,ALL,70.5
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Government Junior Secondary School Mabuga,Male,Public,SSS,,Grade II or Equivalent,Unqualified,274,4,ALL,68.5
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Government Junior Secondary School Yelwan Makaranta,Female,Public,SSS,,NCE,Qualified,261,4,ALL,65.2
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Immaculate Conception Secondary School,Male,Public,SSS,,BEd or Equivalent,Qualified,132,2,ALL,66.0
2022/2023,North East,Bauchi,Bauchi,Birshi/Miri,Premier Model College,Male,Public,SSS,,NCE,Qualified,132,2,ALL,66.0
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Alfurqan International Secondary School,Male,Private,SSS,,Grade II or Equivalent,Unqualified,350,6,ALL,58.3
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Darul Hadith International College,Female,Public,JSS,,Grade II or Equivalent,Unqualified,514,7,ALL,73.4
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,"Darussalam Nursery, Primary And Secondary School",Male,Public,JSS,,BEd or Equivalent,Qualified,339,5,ALL,67.8
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Government Junior Secondary Gudun Sayawa,Female,Public,JSS,,BEd or Equivalent,Qualified,478,7,ALL,68.3
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Government Junior Secondary School Buzaye,Male,Public,JSS,,Grade II or Equivalent,Unqualified,452,6,ALL,75.3
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Government Junior Secondary School Ibrahim Bako,Female,Public,JSS,,BEd or Equivalent,Qualified,469,7,ALL,67.0
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Government Junior Secondary School Mararaban Liman Katagum,Male,Public,JSS,,NCE,Qualified,206,3,ALL,68.7
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Government Junior Secondary School Yola Doka,Male,Public,JSS,,PGDE,Qualified,215,3,ALL,71.7
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Inkil Standard Secondary School,Female,Public,SSS,,BEd or Equivalent,Qualified,379,6,ALL,63.2
2022/2023,North East,Bauchi,Bauchi,Dan'Iya Hardo,Spotlight International Secondary School,Male,Public,SSS,,BEd or Equivalent,Qualified,400,6,ALL,66.7
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Darus-Salam Secondary School,Female,Public,SSS,,MEd or Equivalent,Qualified,257,4,ALL,64.2
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Dolphin Maria College,Male,Public,SSS,,NCE,Qualified,134,2,ALL,67.0
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Gold Academy Ecumenical Secondary School,Male,Public,SSS,,PGDE,Qualified,64,1,ALL,64.0
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Government Junior Secondary Hospital Quarters,Female,Public,SSS,,Grade II or Equivalent,Unqualified,134,2,ALL,67.0
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Government Junior Secondary School Dan Gikka,Female,Public,SSS,,MEd or Equivalent,Qualified,129,2,ALL,64.5
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Government Junior Secondary School Dandango,Male,Public,SSS,,PGDE,Qualified,334,5,ALL,66.8
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Government Junior Secondary School Kandahar,Female,Public,JSS,,PGDE,Qualified,342,5,ALL,68.4
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Government Junior Secondary School Rimin Jahun,Male,Public,JSS,,,Unqualified,145,2,ALL,72.5
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Government Junior Secondary School Yamrat,Male,Public,JSS,,PGDE,Qualified,204,3,ALL,68.0
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Government Junior Secondary School Yuguda,Female,Public,JSS,,BEd or Equivalent,Qualified,332,5,ALL,66.4
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Married Women Secondary School Bauchi,Male,Public,JSS,,PGDE,Qualified,361,5,ALL,72.2
2022/2023,North East,Bauchi,Bauchi,Dandango/Yamrat,Redeemers International Secondary School,Female,Public,JSS,,NCE,Qualified,140,2,ALL,70.0
2022/2023,North East,Bauchi,Bauchi,Dawaki,Dr Ibrahim Tahir Junior Secondary School Bauchi,Female,Public,SSS,,BEd or Equivalent,Qualified,377,6,ALL,62.8
2022/2023,North East,Bauchi,Bauchi,Dawaki,Government Comprehensive Day Secondary School Bakari Dukku,Male,Public,SSS,,NCE,Qualified,394,6,ALL,65.7
2022/2023,North East,Bauchi,Bauchi,Dawaki,Government Junior Secondary Jahun Wayan Makafi,Female,Public,SSS,,BEd or Equivalent,Qualified,378,6,ALL,63.0
2022/2023,North East,Bauchi,Bauchi,Dawaki,Government Junior Secondary School Dumi,Male,Public,SSS,,,Unqualified,210,3,ALL,70.0
2022/2023,North East,Bauchi,Bauchi,Dawaki,Government Junior Secondary School Kangere,Male,Public,SSS,,PGDE,Qualified,130,2,ALL,65.0
2022/2023,North East,Bauchi,Bauchi,Dawaki,Government Junior Secondary School Saadu Zungur,Female,Public,JSS,,Grade II or Equivalent,Unqualified,286,4,ALL,71.5
2022/2023,North East,Bauchi,Bauchi,Dawaki,Government Junior Secondary School Zannuwa,Female,Public,JSS,,NCE,Qualified,282,4,ALL,70.5
2022/2023,North East,Bauchi,Bauchi,Dawaki,"Madibbo Yahaya Academic Nursery, Primary And Secondary Islamiyya",Male,Public,JSS,,PGDE,Qualified,418,6,ALL,69.7
2022/2023,North East,Bauchi,Bauchi,Dawaki,Sunrise Academy Nursery. Primary And Junior Secondary School,Female,Public,JSS,,NCE,Qualified,531,8,ALL,66.4
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Alkauthar Science School,Male,Private,JSS,,Grade II or Equivalent,Unqualified,375,6,ALL,62.5
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Bright Child  Secondary School,Female,Private,JSS,,Grade II or Equivalent,Unqualified,248,4,ALL,62.0
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Dr Sulaiman Adamu Memorial College,Female,Private,JSS,,PGDE,Qualified,116,2,ALL,58.0
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Government Day Junior Secondary School Bakari Dukku,Male,Private,JSS,,PGDE,Qualified,292,5,ALL,58.4
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Government Junior Secondary Lushi,Female,Private,SSS,,BEd or Equivalent,Qualified,283,5,ALL,56.6
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Government Junior Secondary School Fadamar Madda,Male,Private,SSS,,BEd or Equivalent,Qualified,220,4,ALL,55.0
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Government Junior Secondary School Gwaskwaram,Male,Private,SSS,,PGDE,Qualified,114,2,ALL,57.0
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Government Junior Secondary School Kirbangabut,Female,Private,SSS,,Grade II or Equivalent,Unqualified,287,5,ALL,57.4
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Government Junior Secondary School Sabon Kaura,Male,Private,SSS,,BEd or Equivalent,Qualified,347,6,ALL,57.8
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Government Junior Secondary Unguwar Borno,Female,Private,SSS,,BEd or Equivalent,Qualified,164,3,ALL,54.7
2022/2023,North East,Bauchi,Bauchi,Galambi/Gwaskwaram,Jescent International Secondary School,Female,Private,SSS,,,Unqualified,57,1,ALL,57.0
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Al-Zayyan Memorial Nursery Primary And Secondary School,Male,Public,SSS,,BEd or Equivalent,Qualified,391,6,ALL,65.2
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Cambridge International Secondary School,Female,Public,SSS,,NCE,Qualified,325,5,ALL,65.0
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Command Day Secondary School,Male,Public,SSS,,BEd or Equivalent,Qualified,325,5,ALL,65.0
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Government Day Junior Secondary School Gangu,Female,Public,SSS,,MEd or Equivalent,Qualified,253,4,ALL,63.2
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Government Junior Secondary Miri,Male,Public,SSS,,PGDE,Qualified,326,5,ALL,65.2
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Government Junior Secondary School Games Village,Female,Private,JSS,,PGDE,Qualified,407,7,ALL,58.1
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Government Junior Secondary School Kobi,Male,Private,JSS,,BEd or Equivalent,Qualified,184,3,ALL,61.3
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Government Junior Secondary School Shafa,Male,Private,JSS,,MEd or Equivalent,Qualified,178,3,ALL,59.3
2022/2023,North East,Bauchi,Bauchi,Kangyare/Turwun,Sabil Sunlight Secondary School,Female,Private,JSS,,PGDE,Qualified,356,6,ALL,59.3
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Al-Zayyan Memorial Nursery/Primary And Secondary School,Female,Public,JSS,,PGDE,Qualified,624,9,ALL,69.3
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Daawa Comprehensive Day Nursery Primary And Secondary School,Male,Public,JSS,,PGDE,Qualified,544,8,ALL,68.0
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Government Girls College Bauchi,Female,Public,JSS,,Grade II or Equivalent,Unqualified,370,5,ALL,74.0
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Government Junior Secondary Saleh Manga,Male,Public,JSS,,Grade II or Equivalent,Unqualified,145,2,ALL,72.5
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Government Junior Secondary School Garba Mohd Noma,Male,Public,JSS,,NCE,Qualified,215,3,ALL,71.7
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Government Junior Secondary School Kofar Dumi,Female,Public,JSS,,Grade II or Equivalent,Unqualified,149,2,ALL,74.5
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Government Junior Secondary School Tashan Maialewa,Female,Public,JSS,,NCE,Qualified,200,3,ALL,66.7
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,Habiba Trust Secondary School,Male,Public,JSS,,PGDE,Qualified,424,6,ALL,70.7
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,North Star International Secondary School,Female,Public,SSS,,BEd or Equivalent,Qualified,128,2,ALL,64.0
2022/2023,North East,Bauchi,Bauchi,Kundum/Durum,The Rock Academy Secondary School,Female,Public,SSS,,NCE,Qualified,196,3,ALL,65.3
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Amana Secondary School,Female,Public,SSS,,MEd or Equivalent,Qualified,131,2,ALL,65.5
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Bright Child International Primary And Secondary School,Female,Public,SSS,,NCE,Qualified,128,2,ALL,64.0
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',College Of Islamic Studies Bauchi,Male,Public,SSS,,BEd or Equivalent,Qualified,342,5,ALL,68.4
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Dr Ibrahim Tahir Comprehensive School,Female,Public,SSS,,,Unqualified,350,5,ALL,70.0
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',"Faith Academy Nursery, Primary And Secondary School",Male,Public,SSS,,MEd or Equivalent,Qualified,412,6,ALL,68.7
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Government Junior Secondary Babasidi,Female,Public,SSS,,BEd or Equivalent,Qualified,133,2,ALL,66.5
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Government Junior Secondary School Adamu Jumba Bauchi,Female,Public,SSS,,PGDE,Qualified,129,2,ALL,64.5
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Government Junior Secondary School Gida Dubu,Male,Public,SSS,,PGDE,Qualified,273,4,ALL,68.2
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Government Junior Secondary School Kofar Nasarawa,Female,Private,JSS,,PGDE,Qualified,446,8,ALL,55.8
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Government Junior Secondary School Tirwun,Male,Private,JSS,,,Unqualified,194,3,ALL,64.7
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Hally Bees Secondary School,Male,Private,JSS,,PGDE,Qualified,292,5,ALL,58.4
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Sahihul Islam Compfrehensive College,Female,Private,JSS,,Grade II or Equivalent,Unqualified,316,5,ALL,63.2
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Saint Pauls Comphrensive Secondary School Bauchi,Male,Private,JSS,,NCE,Qualified,238,4,ALL,59.5
2022/2023,North East,Bauchi,Bauchi,Majidadi 'A',Savana Grammar School,Female,Private,JSS,,MEd or Equivalent,Qualified,345,6,ALL,57.5
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Abuhuraira College,Male,Private,JSS,,,Unqualified,326,5,ALL,65.2
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Anns Kings And Queen College Nursery And Primary School,Female,Private,SSS,,PGDE,Qualified,268,5,ALL,53.6
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Anns Kings And Queens College,Male,Private,SSS,,NCE,Qualified,342,6,ALL,57.0
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Da Awah Comprehensive Day Secondary School,Female,Private,SSS,,Grade II or Equivalent,Unqualified,361,6,ALL,60.2
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Dr. Sulaiman Adamu Memorial College,Male,Private,SSS,,BEd or Equivalent,Qualified,271,5,ALL,54.2
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Government Junior Secondary Birshin Fulani,Female,Private,SSS,,,Unqualified,57,1,ALL,57.0
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Government Junior Secondary School Amry Barracks,Female,Private,SSS,,PGDE,Qualified,157,3,ALL,52.3
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Government Junior Secondary School Gubi,Male,Private,SSS,,Grade II or Equivalent,Unqualified,236,4,ALL,59.0
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Government Junior Secondary School Kofar Wase,Female,Public,JSS,,Grade II or Equivalent,Unqualified,446,6,ALL,74.3
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Government Junior Secondary School Tirwun,Male,Public,JSS,,,Unqualified,519,7,ALL,74.1
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Northstar International Nursery/Primary And Secondary School,Female,Public,JSS,,MEd or Equivalent,Qualified,421,6,ALL,70.2
2022/2023,North East,Bauchi,Bauchi,Majidadi 'B',Praise Nissi Nursery Primary And Secondary School,Male,Public,JSS,,NCE,Qualified,410,6,ALL,68.3
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Armburu Model Secondary School,Female,Public,JSS,,NCE,Qualified,336,5,ALL,67.2
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Fariah Comprehensive Day Secondary School,Male,Public,JSS,,PGDE,Qualified,358,5,ALL,71.6
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Government Junior Secondary Bishi,Female,Public,SSS,,BEd or Equivalent,Qualified,257,4,ALL,64.2
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Government Junior Secondary School Babban Mutum,Male,Public,SSS,,PGDE,Qualified,457,7,ALL,65.3
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Government Junior Secondary School Gudun Fulani,Female,Public,SSS,,BEd or Equivalent,Qualified,129,2,ALL,64.5
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Government Junior Secondary School Kurwala,Female,Public,SSS,,NCE,Qualified,198,3,ALL,66.0
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Government Junior Secondary School Tudun Salmanu,Male,Public,SSS,,MEd or Equivalent,Qualified,332,5,ALL,66.4
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Hinsad International Secondary School,Female,Public,SSS,,NCE,Qualified,262,4,ALL,65.5
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Light Of Guidance Secondary School,Male,Public,SSS,,MEd or Equivalent,Qualified,406,6,ALL,67.7
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Praise Integrated Secondary School,Female,Public,JSS,,BEd or Equivalent,Qualified,202,3,ALL,67.3
2022/2023,North East,Bauchi,Bauchi,Makama/Sarki Baki,Sardauna Academy Junior Secondary Bauchi,Female,Public,JSS,,NCE,Qualified,208,3,ALL,69.3
2022/2023,North East,Bauchi,Bauchi,Mun/Munsal,Fomwan Model Islamic Secondary School,Female,Public,JSS,,NCE,Qualified,486,7,ALL,69.4
2022/2023,North East,Bauchi,Bauchi,Mun/Munsal,Government Junior Secondary Dindima,Male,Public,JSS,,Grade II or Equivalent,Unqualified,456,6,ALL,76.0
2022/2023,North East,Bauchi,Bauchi,Mun/Munsal,Government Junior Secondary School Bayara,Female,Public,JSS,,Grade II or Equivalent,Unqualified,362,5,ALL,72.4
2022/2023,North East,Bauchi,Bauchi,Mun/Munsal,Government Junior Secondary School Gwallagan Mayaka,Male,Public,JSS,,MEd or Equivalent,Qualified,350,5,ALL,70.0
2022/2023,North East,Bauchi,Bauchi,Mun/Munsal,Government Junior Secondary School Lekka,Female,Public,SSS,,BEd or Equivalent,Qualified,395,6,ALL,65.8
2022/2023,North East,Bauchi,Bauchi,Mun/Munsal,Government Junior Secondary School Wuntin Dada,Male,Public,SSS,,Grade II or Equivalent,Unqualified,141,2,ALL,70.5
2022/2023,North East,Bauchi,Bauchi,Mun/Munsal,Praise Nissi Nursery Primary And Secondary School,Male,Public,SSS,,MEd or Equivalent,Qualified,131,2,ALL,65.5
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Al Hihal Nursery Primary And Secondary School,Male,Public,JSS,,Grade II or Equivalent,Unqualified,370,5,ALL,74.0
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Darus-Salam Secondary School,Female,Public,JSS,,NCE,Qualified,417,6,ALL,69.5
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Girls Secondary School Liman Katagum,Male,Public,JSS,,,Unqualified,503,7,ALL,71.9
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary Durum,Female,Public,JSS,,NCE,Qualified,344,5,ALL,68.8
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary School Bigi,Male,Public,JSS,,BEd or Equivalent,Qualified,209,3,ALL,69.7
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary School Gwallameji,Male,Public,JSS,,PGDE,Qualified,211,3,ALL,70.3
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary School Liman Katagum,Female,Public,SSS,,BEd or Equivalent,Qualified,330,5,ALL,66.0
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary School Luda,Male,Public,SSS,,PGDE,Qualified,456,7,ALL,65.1
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary School Wuro Jamel,Female,Public,SSS,,BEd or Equivalent,Qualified,130,2,ALL,65.0
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary School Yola,Female,Public,SSS,,PGDE,Qualified,265,4,ALL,66.2
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Government Junior Secondary School Zungur Dutse,Male,Public,SSS,,Grade II or Equivalent,Unqualified,347,5,ALL,69.4
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Imam Ismail College  For Arabic And Islamic Studies,Female,Public,SSS,,NCE,Qualified,334,5,ALL,66.8
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,M And T Royal  Secondary School,Male,Public,SSS,,BEd or Equivalent,Qualified,401,6,ALL,66.8
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Premier Model College,Female,Public,JSS,,BEd or Equivalent,Qualified,202,3,ALL,67.3
2022/2023,North East,Bauchi,Bauchi,Zungur/Liman Katagum,Tudun Salmanu College For Arabic Studies,Female,Public,JSS,,PGDE,Qualified,141,2,ALL,70.5
