session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1294,20,ALL,64.7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,1520,23,ALL,66.1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,,Unqualified,699,10,ALL,69.9
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,BEd or Equivalent,Qualified,904,13,ALL,69.5
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,JSS,,PGDE,Qualified,278,4,ALL,69.5
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,SSS,,BEd or Equivalent,Qualified,564,9,ALL,62.7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,SSS,,MEd or Equivalent,Qualified,439,7,ALL,62.7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Public,SSS,,NCE,Qualified,376,6,ALL,62.7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,JSS,,NCE,Qualified,421,6,ALL,70.2
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,JSS,,PGDE,Qualified,913,13,ALL,70.2
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,SSS,,,Unqualified,210,3,ALL,70.0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,SSS,,BEd or Equivalent,Qualified,452,7,ALL,64.6
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Public,SSS,,NCE,Qualified,388,6,ALL,64.7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,,Unqualified,193,3,ALL,64.3
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,359,6,ALL,59.8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,193,3,ALL,64.3
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,419,7,ALL,59.9
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1982,28,ALL,70.8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1944,27,ALL,72.0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1520,22,ALL,69.1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1538,22,ALL,69.9
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1428,21,ALL,68.0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1895,25,ALL,75.8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,,Unqualified,272,4,ALL,68.0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,957,15,ALL,63.8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,255,4,ALL,63.8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,3128,45,ALL,69.5
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2839,39,ALL,72.8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,2538,35,ALL,72.5
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,2552,36,ALL,70.9
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,2169,29,ALL,74.8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,2548,35,ALL,72.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,,Unqualified,258,4,ALL,64.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,364,6,ALL,60.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,129,2,ALL,64.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,304,5,ALL,60.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,304,5,ALL,60.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,182,3,ALL,60.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,JSS,,BEd or Equivalent,Qualified,679,10,ALL,67.9
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,JSS,,Grade II or Equivalent,Unqualified,772,11,ALL,70.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,JSS,,NCE,Qualified,679,10,ALL,67.9
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,,Unqualified,738,10,ALL,73.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,955,14,ALL,68.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,738,10,ALL,73.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,477,7,ALL,68.1
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,NCE,Qualified,818,12,ALL,68.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,2251,33,ALL,68.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,2133,31,ALL,68.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2792,41,ALL,68.1
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,2466,36,ALL,68.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1828,27,ALL,67.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1626,22,ALL,73.9
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,2210,31,ALL,71.3
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,SSS,,BEd or Equivalent,Qualified,1314,20,ALL,65.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Female,Public,SSS,,PGDE,Qualified,591,9,ALL,65.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,,Unqualified,797,12,ALL,66.4
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,508,8,ALL,63.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,635,10,ALL,63.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,254,4,ALL,63.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,254,4,ALL,63.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,JSS,,,Unqualified,286,4,ALL,71.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,JSS,,NCE,Qualified,2336,34,ALL,68.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,,,Unqualified,4560,60,ALL,76.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,,NCE,Qualified,1502,21,ALL,71.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,2229,31,ALL,71.9
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,2438,34,ALL,71.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,2682,37,ALL,72.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1707,23,ALL,74.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1825,26,ALL,70.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1952,28,ALL,69.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,SSS,,BEd or Equivalent,Qualified,676,10,ALL,67.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Community Secondary School, Betso",Male,Public,SSS,,PGDE,Qualified,1082,16,ALL,67.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Adult & Non-Formal Education,,,Unqualified,216,4,ALL,54.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,101,2,ALL,50.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,216,4,ALL,54.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,151,3,ALL,50.3
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,101,2,ALL,50.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1252,20,ALL,62.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1714,28,ALL,61.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,673,11,ALL,61.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1677,26,ALL,64.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1218,21,ALL,58.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1277,21,ALL,60.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1104,19,ALL,58.1
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1323,21,ALL,63.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,1312,20,ALL,65.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Adult & Non-Formal Education,,,Unqualified,112,2,ALL,56.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,108,2,ALL,54.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,224,4,ALL,56.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,217,4,ALL,54.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,163,3,ALL,54.3
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,108,2,ALL,54.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,,,Unqualified,1884,30,ALL,62.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,245,4,ALL,61.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1005,16,ALL,62.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,,NCE,Qualified,490,8,ALL,61.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1908,29,ALL,65.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1073,18,ALL,59.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,966,16,ALL,60.4
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1042,17,ALL,61.3
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1069,17,ALL,62.9
2022/2023,North East,Adamawa,Mubi North,Betso,"Comprehensive High School, Betso",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,949,16,ALL,59.3
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Female,Public,JSS,,MEd or Equivalent,Qualified,551,8,ALL,68.9
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Female,Public,JSS,,NCE,Qualified,2343,34,ALL,68.9
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Female,Public,SSS,,BEd or Equivalent,Qualified,1147,18,ALL,63.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Female,Public,SSS,,PGDE,Qualified,701,11,ALL,63.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Public,JSS,,BEd or Equivalent,Qualified,754,11,ALL,68.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Public,JSS,,NCE,Qualified,959,14,ALL,68.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Public,JSS,,PGDE,Qualified,685,10,ALL,68.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Public,SSS,,BEd or Equivalent,Qualified,1483,22,ALL,67.4
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Public,SSS,,Grade II or Equivalent,Unqualified,202,3,ALL,67.3
2022/2023,North East,Adamawa,Mubi North,Betso,"Government Secondary School, Betso",Male,Public,SSS,,PGDE,Qualified,270,4,ALL,67.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,119,2,ALL,59.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,259,4,ALL,64.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,119,2,ALL,59.5
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,474,8,ALL,59.2
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,JSS,,BEd or Equivalent,Qualified,766,11,ALL,69.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,JSS,,MEd or Equivalent,Qualified,418,6,ALL,69.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,JSS,,NCE,Qualified,487,7,ALL,69.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,JSS,,PGDE,Qualified,974,14,ALL,69.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,2612,37,ALL,70.6
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,2254,33,ALL,68.3
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1924,28,ALL,68.7
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,2214,30,ALL,73.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1963,28,ALL,70.1
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,2112,30,ALL,70.4
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,SSS,,,Unqualified,198,3,ALL,66.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,SSS,,BEd or Equivalent,Qualified,691,11,ALL,62.8
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,SSS,,Grade II or Equivalent,Unqualified,594,9,ALL,66.0
2022/2023,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Female,Public,SSS,,MEd or Equivalent,Qualified,314,5,ALL,62.8
