session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Adult & Non-Formal Education,,,Unqualified,241,4,ALL,60.2
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,276,5,ALL,55.2
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,241,4,ALL,60.2
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,110,2,ALL,55.0
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,221,4,ALL,55.2
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,JSS,,Grade II or Equivalent,Unqualified,484,7,ALL,69.1
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,JSS,,MEd or Equivalent,Qualified,1091,17,ALL,64.2
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,,,Unqualified,2434,34,ALL,71.6
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1504,21,ALL,71.6
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,1011,15,ALL,67.4
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,2397,34,ALL,70.5
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1434,22,ALL,65.2
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1294,20,ALL,64.7
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1220,19,ALL,64.2
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1269,19,ALL,66.8
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,1817,26,ALL,69.9
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,SSS,,BEd or Equivalent,Qualified,240,4,ALL,60.0
2022/2023,North West,Katsina,Daura,Kusugu,"Comprehensive High School, Kusugu",Male,Private,SSS,,NCE,Qualified,779,13,ALL,59.9
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Adult & Non-Formal Education,,,Unqualified,144,2,ALL,72.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,542,8,ALL,67.8
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,72,1,ALL,72.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,136,2,ALL,68.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,203,3,ALL,67.7
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,203,3,ALL,67.7
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,JSS,,MEd or Equivalent,Qualified,562,8,ALL,70.2
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,JSS,,NCE,Qualified,562,8,ALL,70.2
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,JSS,,PGDE,Qualified,562,8,ALL,70.2
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1984,27,ALL,73.5
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,760,10,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1029,14,ALL,73.5
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,514,7,ALL,73.4
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1953,26,ALL,75.1
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1434,19,ALL,75.5
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1520,20,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1332,18,ALL,74.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1592,21,ALL,75.8
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1444,19,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,SSS,,BEd or Equivalent,Qualified,203,3,ALL,67.7
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,288,4,ALL,72.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,SSS,,MEd or Equivalent,Qualified,135,2,ALL,67.5
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Female,Public,SSS,,PGDE,Qualified,406,6,ALL,67.7
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,463,7,ALL,66.1
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,493,7,ALL,70.4
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,463,7,ALL,66.1
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,198,3,ALL,66.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,JSS,,BEd or Equivalent,Qualified,646,9,ALL,71.8
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,JSS,,NCE,Qualified,718,10,ALL,71.8
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1053,14,ALL,75.2
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1216,16,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,,NCE,Qualified,2106,28,ALL,75.2
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1639,22,ALL,74.5
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1444,19,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1824,24,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1368,18,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1444,19,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1748,23,ALL,76.0
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,SSS,,,Unqualified,447,6,ALL,74.5
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,SSS,,BEd or Equivalent,Qualified,351,5,ALL,70.2
2022/2023,North West,Katsina,Daura,Kusugu,"Government Secondary School, Kusugu",Male,Public,SSS,,Grade II or Equivalent,Unqualified,522,7,ALL,74.6
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Female,Public,JSS,,BEd or Equivalent,Qualified,1157,16,ALL,72.3
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Female,Public,JSS,,NCE,Qualified,289,4,ALL,72.2
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Female,Public,SSS,,,Unqualified,443,6,ALL,73.8
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Female,Public,SSS,,BEd or Equivalent,Qualified,550,8,ALL,68.8
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Female,Public,SSS,,PGDE,Qualified,206,3,ALL,68.7
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Male,Public,JSS,,BEd or Equivalent,Qualified,434,6,ALL,72.3
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Male,Public,JSS,,NCE,Qualified,362,5,ALL,72.4
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Male,Public,JSS,,PGDE,Qualified,362,5,ALL,72.4
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Male,Public,SSS,,BEd or Equivalent,Qualified,278,4,ALL,69.5
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Male,Public,SSS,,MEd or Equivalent,Qualified,278,4,ALL,69.5
2022/2023,North West,Katsina,Daura,Kusugu,"Unity College, Daura",Male,Public,SSS,,PGDE,Qualified,348,5,ALL,69.6
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,Public,JSS,,BEd or Equivalent,Qualified,1056,15,ALL,70.4
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,Public,JSS,,NCE,Qualified,422,6,ALL,70.3
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,Public,SSS,,NCE,Qualified,684,10,ALL,68.4
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Female,Public,SSS,,PGDE,Qualified,616,9,ALL,68.4
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Public,JSS,,BEd or Equivalent,Qualified,604,8,ALL,75.5
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Public,JSS,,MEd or Equivalent,Qualified,378,5,ALL,75.6
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Public,JSS,,NCE,Qualified,226,3,ALL,75.3
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Public,SSS,,,Unqualified,380,5,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Public,SSS,,BEd or Equivalent,Qualified,423,6,ALL,70.5
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Public,SSS,,Grade II or Equivalent,Unqualified,76,1,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Community Secondary School, Madobi A",Male,Public,SSS,,PGDE,Qualified,282,4,ALL,70.5
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Private,JSS,,,Unqualified,1083,16,ALL,67.7
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Private,JSS,,BEd or Equivalent,Qualified,240,4,ALL,60.0
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Private,JSS,,PGDE,Qualified,300,5,ALL,60.0
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Private,SSS,,BEd or Equivalent,Qualified,177,3,ALL,59.0
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Private,SSS,,NCE,Qualified,354,6,ALL,59.0
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Female,Private,SSS,,PGDE,Qualified,472,8,ALL,59.0
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Private,JSS,,,Unqualified,546,8,ALL,68.2
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Private,JSS,,Grade II or Equivalent,Unqualified,478,7,ALL,68.3
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Private,JSS,,PGDE,Qualified,394,6,ALL,65.7
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Private,SSS,,,Unqualified,438,7,ALL,62.6
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Private,SSS,,BEd or Equivalent,Qualified,467,8,ALL,58.4
2022/2023,North West,Katsina,Daura,Madobi A,"Comprehensive High School, Madobi A",Male,Private,SSS,,Grade II or Equivalent,Unqualified,313,5,ALL,62.6
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,319,5,ALL,63.8
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,358,5,ALL,71.6
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,128,2,ALL,64.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,128,2,ALL,64.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,JSS,,BEd or Equivalent,Qualified,956,13,ALL,73.5
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,JSS,,PGDE,Qualified,514,7,ALL,73.4
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,2584,34,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,2406,33,ALL,72.9
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,2204,29,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,2660,35,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,2310,31,ALL,74.5
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1672,22,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,SSS,,BEd or Equivalent,Qualified,556,8,ALL,69.5
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,SSS,,Grade II or Equivalent,Unqualified,149,2,ALL,74.5
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Female,Public,SSS,,PGDE,Qualified,348,5,ALL,69.6
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,Adult & Non-Formal Education,,,Unqualified,213,3,ALL,71.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,330,5,ALL,66.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,213,3,ALL,71.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,264,4,ALL,66.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,264,4,ALL,66.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,JSS,,,Unqualified,532,7,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,JSS,,BEd or Equivalent,Qualified,522,7,ALL,74.6
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,JSS,,Grade II or Equivalent,Unqualified,608,8,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,2128,28,ALL,76.0
2022/2023,North West,Katsina,Daura,Madobi A,"Government Secondary School, Madobi A",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1976,26,ALL,76.0
