session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,500,6,ALL,40.4706
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1000,11,ALL,40.4412
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,925,10,ALL,41.0323
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,725,8,ALL,39.88
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,775,9,ALL,41.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,725,8,ALL,39.88
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,SSS,,BEd or Equivalent,Qualified,168,2,ALL,46.2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,SSS,,NCE,Qualified,161,2,ALL,44.2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Public,SSS,,PGDE,Qualified,175,2,ALL,48.2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,,Unqualified,120,2,ALL,27.5
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,55,1,ALL,25.3333
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,28,0,ALL,38.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,129,2,ALL,29.6667
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,28,0,ALL,38.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,JSS,,PGDE,Qualified,645,7,ALL,44.35
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,,,Unqualified,948,11,ALL,40.7188
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,184,2,ALL,42.1667
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,553,6,ALL,40.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,553,6,ALL,40.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,975,11,ALL,40.6061
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1079,12,ALL,40.1081
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,843,10,ALL,39.9655
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,658,7,ALL,41.1364
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,816,9,ALL,40.0714
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,737,8,ALL,40.56
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,SSS,,Grade II or Equivalent,Unqualified,177,2,ALL,48.6
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,SSS,,MEd or Equivalent,Qualified,193,2,ALL,44.3333
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Public,SSS,,PGDE,Qualified,177,2,ALL,48.6
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Adult & Non-Formal Education,,,Unqualified,17,0,ALL,24.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,23,0,ALL,32.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,23,0,ALL,32.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,83,1,ALL,38.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,750,8,ALL,41.24
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,750,8,ALL,41.24
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,675,8,ALL,40.3478
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,575,6,ALL,41.6316
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,675,8,ALL,40.3478
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,600,7,ALL,41.25
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Adult & Non-Formal Education,,,Unqualified,28,0,ALL,38.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,37,1,ALL,25.5
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,129,2,ALL,29.6667
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,684,8,ALL,40.913
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,764,9,ALL,40.3846
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,658,7,ALL,41.1364
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,553,6,ALL,40.0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,580,7,ALL,39.85
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,606,7,ALL,39.6667
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,Public,JSS,,MEd or Equivalent,Qualified,85,1,ALL,39.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,Public,JSS,,NCE,Qualified,177,2,ALL,48.8
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,Public,JSS,,PGDE,Qualified,286,3,ALL,43.6667
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,Public,SSS,,,Unqualified,73,1,ALL,50.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,Public,SSS,,NCE,Qualified,175,2,ALL,48.2
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,Public,SSS,,PGDE,Qualified,204,2,ALL,46.8333
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,Public,JSS,,Grade II or Equivalent,Unqualified,165,2,ALL,45.4
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,Public,JSS,,MEd or Equivalent,Qualified,306,3,ALL,46.7778
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,Public,JSS,,NCE,Qualified,55,1,ALL,38.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,Public,SSS,,,Unqualified,84,1,ALL,38.3333
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,Public,SSS,,Grade II or Equivalent,Unqualified,227,2,ALL,44.5714
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,Public,SSS,,MEd or Equivalent,Qualified,135,1,ALL,46.25
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,Private,JSS,,,Unqualified,139,1,ALL,47.75
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,Private,JSS,,Grade II or Equivalent,Unqualified,132,1,ALL,45.25
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,Private,JSS,,PGDE,Qualified,147,1,ALL,50.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,Private,SSS,,,Unqualified,44,0,ALL,60.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,Private,SSS,,BEd or Equivalent,Qualified,36,0,ALL,50.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,Private,SSS,,MEd or Equivalent,Qualified,80,1,ALL,55.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,Private,SSS,,NCE,Qualified,95,1,ALL,43.6667
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,Private,JSS,,Grade II or Equivalent,Unqualified,47,0,ALL,65.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,Private,JSS,,NCE,Qualified,126,1,ALL,43.25
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,Private,JSS,,PGDE,Qualified,188,2,ALL,43.1667
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,Private,SSS,,,Unqualified,159,2,ALL,43.8
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,Private,SSS,,BEd or Equivalent,Qualified,92,1,ALL,42.3333
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Adult & Non-Formal Education,,,Unqualified,41,1,ALL,28.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,100,2,ALL,27.4
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,36,1,ALL,24.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,53,1,ALL,36.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,47,1,ALL,32.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,JSS,,BEd or Equivalent,Qualified,271,3,ALL,46.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,JSS,,MEd or Equivalent,Qualified,247,2,ALL,48.5714
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,JSS,,NCE,Qualified,147,1,ALL,50.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,,,Unqualified,300,3,ALL,41.3
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1125,13,ALL,39.6667
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,,NCE,Qualified,600,7,ALL,41.25
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,575,6,ALL,41.6316
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1225,14,ALL,41.0976
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,825,9,ALL,40.5357
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,925,10,ALL,41.0323
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,875,10,ALL,40.1
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,725,8,ALL,39.88
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,850,10,ALL,40.3103
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,SSS,,BEd or Equivalent,Qualified,161,2,ALL,44.2
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,SSS,,MEd or Equivalent,Qualified,197,2,ALL,45.1667
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,Public,SSS,,PGDE,Qualified,168,2,ALL,46.2
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,Adult & Non-Formal Education,,,Unqualified,37,1,ALL,25.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,102,2,ALL,28.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,37,1,ALL,25.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,74,1,ALL,25.5
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,119,2,ALL,27.3333
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,9,0,ALL,13.0
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,JSS,,,Unqualified,110,1,ALL,50.3333
2022/2023,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,Public,JSS,,BEd or Equivalent,Qualified,63,1,ALL,43.0
