session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Female,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,998,16,ALL,62.4
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,998,16,ALL,62.4
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,602,9,ALL,66.9
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Female,Private,SSS,,BEd or Equivalent,Qualified,230,4,ALL,57.5
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Female,Private,SSS,,NCE,Qualified,173,3,ALL,57.7
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Female,Private,SSS,,PGDE,Qualified,230,4,ALL,57.5
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,223,4,ALL,55.8
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,529,9,ALL,58.8
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,111,2,ALL,55.5
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,JSS,,,Unqualified,321,5,ALL,64.2
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,JSS,,BEd or Equivalent,Qualified,251,4,ALL,62.8
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,JSS,,PGDE,Qualified,188,3,ALL,62.7
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,498,8,ALL,62.2
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,766,11,ALL,69.6
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,,NCE,Qualified,1057,17,ALL,62.2
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1021,15,ALL,68.1
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,641,10,ALL,64.1
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,620,10,ALL,62.0
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,793,12,ALL,66.1
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,906,13,ALL,69.7
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,702,10,ALL,70.2
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,SSS,,,Unqualified,180,3,ALL,60.0
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,SSS,,BEd or Equivalent,Qualified,176,3,ALL,58.7
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,SSS,,NCE,Qualified,58,1,ALL,58.0
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Private,SSS,,PGDE,Qualified,117,2,ALL,58.5
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,128,2,ALL,64.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,200,3,ALL,66.7
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,321,5,ALL,64.2
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,128,2,ALL,64.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,64,1,ALL,64.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,JSS,,BEd or Equivalent,Qualified,644,9,ALL,71.6
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,JSS,,PGDE,Qualified,501,7,ALL,71.6
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1895,26,ALL,72.9
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1774,24,ALL,73.9
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1643,22,ALL,74.7
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1569,22,ALL,71.3
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1325,18,ALL,73.6
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1489,21,ALL,70.9
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,SSS,,,Unqualified,358,5,ALL,71.6
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Public,SSS,,BEd or Equivalent,Qualified,484,7,ALL,69.1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,346,5,ALL,69.2
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,260,4,ALL,65.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,715,11,ALL,65.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,JSS,,BEd or Equivalent,Qualified,723,10,ALL,72.3
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,JSS,,PGDE,Qualified,434,6,ALL,72.3
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1575,21,ALL,75.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1368,18,ALL,76.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1368,18,ALL,76.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1588,21,ALL,75.6
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1241,17,ALL,73.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1292,17,ALL,76.0
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,SSS,,BEd or Equivalent,Qualified,274,4,ALL,68.5
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,SSS,,Grade II or Equivalent,Unqualified,145,2,ALL,72.5
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Public,SSS,,NCE,Qualified,274,4,ALL,68.5
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Public,JSS,,Grade II or Equivalent,Unqualified,364,5,ALL,72.8
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Public,JSS,,MEd or Equivalent,Qualified,290,4,ALL,72.5
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Public,JSS,,NCE,Qualified,290,4,ALL,72.5
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Public,SSS,,,Unqualified,144,2,ALL,72.0
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Public,SSS,,BEd or Equivalent,Qualified,206,3,ALL,68.7
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Public,SSS,,NCE,Qualified,342,5,ALL,68.4
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Public,JSS,,MEd or Equivalent,Qualified,425,6,ALL,70.8
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Public,JSS,,NCE,Qualified,850,12,ALL,70.8
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Public,SSS,,,Unqualified,295,4,ALL,73.8
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Public,SSS,,BEd or Equivalent,Qualified,202,3,ALL,67.3
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Public,SSS,,MEd or Equivalent,Qualified,270,4,ALL,67.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Adult & Non-Formal Education,,,Unqualified,210,3,ALL,70.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,390,6,ALL,65.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,351,5,ALL,70.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,65,1,ALL,65.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,130,2,ALL,65.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,195,3,ALL,65.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,JSS,,BEd or Equivalent,Qualified,215,3,ALL,71.7
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,JSS,,Grade II or Equivalent,Unqualified,456,6,ALL,76.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,JSS,,NCE,Qualified,358,5,ALL,71.6
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,JSS,,PGDE,Qualified,143,2,ALL,71.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,,,Unqualified,380,5,ALL,76.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,2217,30,ALL,73.9
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,961,13,ALL,73.9
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,443,6,ALL,73.8
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1122,15,ALL,74.8
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1058,14,ALL,75.6
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1535,21,ALL,73.1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1474,20,ALL,73.7
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1527,21,ALL,72.7
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,979,13,ALL,75.3
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,SSS,,MEd or Equivalent,Qualified,67,1,ALL,67.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,SSS,,NCE,Qualified,336,5,ALL,67.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Public,SSS,,PGDE,Qualified,268,4,ALL,67.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Adult & Non-Formal Education,,,Unqualified,69,1,ALL,69.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,456,7,ALL,65.1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,344,5,ALL,68.8
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,391,6,ALL,65.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,JSS,,BEd or Equivalent,Qualified,286,4,ALL,71.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,JSS,,MEd or Equivalent,Qualified,214,3,ALL,71.3
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,JSS,,PGDE,Qualified,286,4,ALL,71.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,,,Unqualified,988,13,ALL,76.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,988,13,ALL,76.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,,NCE,Qualified,1730,23,ALL,75.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1275,17,ALL,75.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1216,16,ALL,76.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1015,14,ALL,72.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1203,16,ALL,75.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1292,17,ALL,76.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1368,18,ALL,76.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,SSS,,,Unqualified,362,5,ALL,72.4
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Public,SSS,,NCE,Qualified,469,7,ALL,67.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Adult & Non-Formal Education,,,Unqualified,55,1,ALL,55.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,103,2,ALL,51.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,166,3,ALL,55.3
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,206,4,ALL,51.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,JSS,,,Unqualified,249,4,ALL,62.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,JSS,,BEd or Equivalent,Qualified,358,6,ALL,59.7
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,JSS,,NCE,Qualified,179,3,ALL,59.7
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,JSS,,PGDE,Qualified,358,6,ALL,59.7
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1505,25,ALL,60.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,1809,30,ALL,60.3
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1830,30,ALL,61.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1450,22,ALL,65.9
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1136,17,ALL,66.8
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,1231,18,ALL,68.4
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,SSS,,BEd or Equivalent,Qualified,282,5,ALL,56.4
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,SSS,,NCE,Qualified,226,4,ALL,56.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Private,SSS,,PGDE,Qualified,113,2,ALL,56.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Adult & Non-Formal Education,,,Unqualified,115,2,ALL,57.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,166,3,ALL,55.3
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,344,6,ALL,57.3
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,111,2,ALL,55.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,JSS,,Grade II or Equivalent,Unqualified,634,10,ALL,63.4
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,JSS,,NCE,Qualified,381,6,ALL,63.5
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1407,21,ALL,67.0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1165,18,ALL,64.7
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1615,23,ALL,70.2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1670,24,ALL,69.6
