session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Adult & Non-Formal Education,,,Unqualified,61,1,ALL,61.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,60,1,ALL,60.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,61,1,ALL,61.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,60,1,ALL,60.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,180,3,ALL,60.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,180,3,ALL,60.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,,,Unqualified,650,9,ALL,72.2
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,,NCE,Qualified,913,13,ALL,70.2
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,421,6,ALL,70.2
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,879,13,ALL,67.6
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,909,13,ALL,69.9
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,868,13,ALL,66.8
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,924,13,ALL,71.1
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,760,11,ALL,69.1
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,669,10,ALL,66.9
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Adult & Non-Formal Education,,,Unqualified,74,1,ALL,74.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,209,3,ALL,69.7
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,148,2,ALL,74.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,70,1,ALL,70.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,209,3,ALL,69.7
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,70,1,ALL,70.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,JSS,,,Unqualified,152,2,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,JSS,,Grade II or Equivalent,Unqualified,152,2,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,JSS,,NCE,Qualified,147,2,ALL,73.5
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,JSS,,PGDE,Qualified,442,6,ALL,73.7
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,,,Unqualified,912,12,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1575,21,ALL,75.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,,NCE,Qualified,600,8,ALL,75.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1292,17,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1368,18,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1060,14,ALL,75.7
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,988,13,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,988,13,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,988,13,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,SSS,,MEd or Equivalent,Qualified,495,7,ALL,70.7
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Female,Public,SSS,,NCE,Qualified,212,3,ALL,70.7
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Adult & Non-Formal Education,,,Unqualified,145,2,ALL,72.5
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,137,2,ALL,68.5
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,72,1,ALL,72.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,137,2,ALL,68.5
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,412,6,ALL,68.7
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,274,4,ALL,68.5
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,JSS,,BEd or Equivalent,Qualified,304,4,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,JSS,,Grade II or Equivalent,Unqualified,304,4,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,JSS,,NCE,Qualified,228,3,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,,,Unqualified,1064,14,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,228,3,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,,NCE,Qualified,684,9,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,532,7,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1140,15,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1292,17,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,912,12,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1064,14,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,836,11,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,912,12,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,SSS,,Grade II or Equivalent,Unqualified,226,3,ALL,75.3
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Government Secondary School, Bingi North",Male,Public,SSS,,NCE,Qualified,361,5,ALL,72.2
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,68,1,ALL,68.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,217,3,ALL,72.3
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,137,2,ALL,68.5
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,68,1,ALL,68.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1368,18,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,912,12,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,979,13,ALL,75.3
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1064,14,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,836,11,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,836,11,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Adult & Non-Formal Education,,,Unqualified,368,5,ALL,73.6
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,356,5,ALL,71.2
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,912,12,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,988,13,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1140,15,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,836,11,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,836,11,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi North,"Unity College, Bungudu",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,760,10,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,205,3,ALL,68.3
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,205,3,ALL,68.3
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,137,2,ALL,68.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,137,2,ALL,68.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1596,21,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1431,19,ALL,75.3
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1272,17,ALL,74.8
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1444,19,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1272,17,ALL,74.8
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,988,13,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Adult & Non-Formal Education,,,Unqualified,143,2,ALL,71.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,346,5,ALL,69.2
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,138,2,ALL,69.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,138,2,ALL,69.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1216,16,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1292,17,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,912,12,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1064,14,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,912,12,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Community Secondary School, Bingi South",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,988,13,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,125,2,ALL,62.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,58,1,ALL,58.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,58,1,ALL,58.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,58,1,ALL,58.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,JSS,,,Unqualified,335,5,ALL,67.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,JSS,,NCE,Qualified,126,2,ALL,63.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,JSS,,PGDE,Qualified,316,5,ALL,63.2
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1231,17,ALL,72.4
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1096,16,ALL,68.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,648,10,ALL,64.8
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,815,12,ALL,67.9
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,916,13,ALL,70.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,798,12,ALL,66.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,SSS,,BEd or Equivalent,Qualified,123,2,ALL,61.5
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,SSS,,Grade II or Equivalent,Unqualified,397,6,ALL,66.2
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Female,Private,SSS,,MEd or Equivalent,Qualified,62,1,ALL,62.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Adult & Non-Formal Education,,,Unqualified,65,1,ALL,65.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,59,1,ALL,59.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,65,1,ALL,65.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,176,3,ALL,58.7
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,59,1,ALL,59.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,JSS,,BEd or Equivalent,Qualified,447,7,ALL,63.9
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,JSS,,NCE,Qualified,192,3,ALL,64.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1072,16,ALL,67.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1070,15,ALL,71.3
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1091,16,ALL,68.2
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1070,16,ALL,66.9
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Pre-Primary/Primary,Primary 5,,Unqualified,881,12,ALL,73.4
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1046,15,ALL,69.7
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,SSS,,BEd or Equivalent,Qualified,422,7,ALL,60.3
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Comprehensive High School, Bingi South",Male,Private,SSS,,PGDE,Qualified,241,4,ALL,60.2
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,206,3,ALL,68.7
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,216,3,ALL,72.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,206,3,ALL,68.7
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1444,19,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1140,15,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1368,18,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1140,15,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,988,13,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1140,15,ALL,76.0
2022/2023,North West,Zamfara,Bungudu,Bingi South,"Government Secondary School, Bingi South",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,290,4,ALL,72.5
