session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South East,Enugu,Enugu East,Ugwugo Nike,LIFELINE EDUCATIONAL CENTER SECONDARY SCHOOL AKPOGA NIKE,Male,Public,SSS,,NCE,Qualified,168,3,ALL,56.0
2022/2023,South East,Enugu,Enugu East,Ugwugo Nike,REPUBLLIC COMPREHENSIVE SECONDARY SCHOOL ABAKAPA NIKE,Female,Public,JSS,,BEd or Equivalent,Qualified,338,6,ALL,56.3
2022/2023,South East,Enugu,Enugu East,Ugwugo Nike,THE GREAT HOPE HIGH SCHOOL ENUGU,Female,Public,JSS,,,Unqualified,185,3,ALL,61.7
2022/2023,South East,Enugu,Enugu East,Umuchigbo,CORPORATE STANDARD INTERNATIONAL COLLEGE,Male,Public,JSS,,MEd or Equivalent,Qualified,447,8,ALL,55.9
2022/2023,South East,Enugu,Enugu East,Umuchigbo,DIVINE VISION INTERNATIONAL SECONDARY SCHOOL NCHATANCHA,Female,Public,JSS,,BEd or Equivalent,Qualified,349,6,ALL,58.2
2022/2023,South East,Enugu,Enugu East,Umuchigbo,ROCHAS FOUNDATION COLLEGE EMENE,Male,Public,JSS,,MEd or Equivalent,Qualified,174,3,ALL,58.0
2022/2023,South East,Enugu,Enugu East,Umuchigbo,"UMUCHIGBO COMMUNITY HIGH SCHOOL, IJI-NIKE",Male,Public,JSS,,PGDE,Qualified,173,3,ALL,57.7
2022/2023,South East,Enugu,Enugu East,Umuenwene,BASIC FOUNDATION SECONDARY SCHOOL,Female,Public,JSS,,BEd or Equivalent,Qualified,402,7,ALL,57.4
2022/2023,South East,Enugu,Enugu East,Umuenwene,BEVERLY KINGS COMPREHENSIVE SECONDARY SCHOOL EMENE ENUGU,Male,Public,JSS,,,Unqualified,480,8,ALL,60.0
2022/2023,South East,Enugu,Enugu East,Umuenwene,Corner Stone Secondary School,Female,Public,SSS,,BEd or Equivalent,Qualified,254,5,ALL,50.8
2022/2023,South East,Enugu,Enugu East,Umuenwene,MIKETERY COLLEGE,Male,Public,SSS,,Grade II or Equivalent,Unqualified,230,4,ALL,57.5
2022/2023,South East,Enugu,Enugu North,Asata Township,ST. BATHOLOMEWS SECONDARY SCHOOL,Female,Public,SSS,,BEd or Equivalent,Qualified,158,3,ALL,52.7
2022/2023,South East,Enugu,Enugu North,China Town,"CITY GIRLS SECONDARY SCHOOL, ENUGU",Female,Public,SSS,,Grade II or Equivalent,Unqualified,114,2,ALL,57.0
2022/2023,South East,Enugu,Enugu North,China Town,"COAL CAMP SECONDARY SCHOOL, ENUGU",Male,Public,SSS,,PGDE,Qualified,267,5,ALL,53.4
2022/2023,South East,Enugu,Enugu North,China Town,"COMMUNITY SECONDARY SCHOOL IVA-VALLEY, ENUGU",Female,Public,SSS,,Grade II or Equivalent,Unqualified,234,4,ALL,58.5
2022/2023,South East,Enugu,Enugu North,China Town,"GODS BEST SECONDARY SCHOOL OLOGO, ENUGU",Male,Public,SSS,,BEd or Equivalent,Qualified,219,4,ALL,54.8
2022/2023,South East,Enugu,Enugu North,China Town,GODS GIFT INTERNATIONAL SECONDARY SCHOOL,Female,Private,JSS,,,Unqualified,498,10,ALL,49.8
2022/2023,South East,Enugu,Enugu North,China Town,"GOVERNMENT TECHNICAL COLLEGE, ENUGU",Male,Private,JSS,,NCE,Qualified,390,8,ALL,48.8
2022/2023,South East,Enugu,Enugu North,China Town,GRACELAND  COLLEGE ENUGU,Female,Private,JSS,,MEd or Equivalent,Qualified,358,8,ALL,44.8
2022/2023,South East,Enugu,Enugu North,China Town,MAGNET INTERNATIONAL HIGH SCHOOL CHINA TOWN ENUGU,Male,Private,JSS,,PGDE,Qualified,378,8,ALL,47.2
2022/2023,South East,Enugu,Enugu North,China Town,MERVELLOUS GRACE INTERNATIONAL SECONDARY SCHOOL ENUGU.,Female,Private,JSS,,NCE,Qualified,418,9,ALL,46.4
2022/2023,South East,Enugu,Enugu North,China Town,OZOUGWU COMPREHENSIVE SECONDARY SCHOOL,Male,Private,JSS,,PGDE,Qualified,372,8,ALL,46.5
2022/2023,South East,Enugu,Enugu North,China Town,PRECIOUS INTERNATIONAL COLLEGE ENUGU.,Female,Private,SSS,,BEd or Equivalent,Qualified,253,6,ALL,42.2
