session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,11,1,ALL,11.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,11,1,ALL,11.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,4,1,ALL,4.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,,,Unqualified,217,5,ALL,43.4
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,226,5,ALL,45.2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,136,3,ALL,45.3333
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,244,6,ALL,40.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,244,6,ALL,40.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,226,6,ALL,37.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,199,5,ALL,39.8
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,181,4,ALL,45.25
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,172,4,ALL,43.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Adult & Non-Formal Education,,,Unqualified,21,1,ALL,21.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,7,1,ALL,7.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,11,1,ALL,11.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,,,Unqualified,323,7,ALL,46.1429
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,284,6,ALL,47.3333
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,245,6,ALL,40.8333
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,235,6,ALL,39.1667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,225,5,ALL,45.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,196,5,ALL,39.2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,186,4,ALL,46.5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Private,Pre-Primary/Primary,Primary 6,,Unqualified,176,4,ALL,44.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,1,ALL,20.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,20,1,ALL,20.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,20,1,ALL,20.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,JSS,,,Unqualified,37,1,ALL,37.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,JSS,,BEd or Equivalent,Qualified,73,1,ALL,73.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,JSS,,MEd or Equivalent,Qualified,81,1,ALL,81.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,JSS,,NCE,Qualified,109,2,ALL,54.5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,298,6,ALL,49.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,253,5,ALL,50.6
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,280,6,ALL,46.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,253,5,ALL,50.6
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,280,6,ALL,46.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,262,5,ALL,52.4
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,SSS,,BEd or Equivalent,Qualified,27,1,ALL,27.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,SSS,,Grade II or Equivalent,Unqualified,79,2,ALL,39.5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,SSS,,NCE,Qualified,73,1,ALL,73.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Public,SSS,,PGDE,Qualified,40,1,ALL,40.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,42,2,ALL,21.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,JSS,,Grade II or Equivalent,Unqualified,100,2,ALL,50.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,JSS,,MEd or Equivalent,Qualified,184,3,ALL,61.3333
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,303,5,ALL,60.6
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,284,5,ALL,56.8
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,303,5,ALL,60.6
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,245,4,ALL,61.25
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,294,5,ALL,58.8
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,245,4,ALL,61.25
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,SSS,,,Unqualified,73,1,ALL,73.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,SSS,,NCE,Qualified,84,1,ALL,84.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Public,SSS,,PGDE,Qualified,58,1,ALL,58.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Adult & Non-Formal Education,,,Unqualified,4,1,ALL,4.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,9,1,ALL,9.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,11,1,ALL,11.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,24,1,ALL,24.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,22,1,ALL,22.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,JSS,,BEd or Equivalent,Qualified,118,2,ALL,59.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,JSS,,MEd or Equivalent,Qualified,57,1,ALL,57.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,JSS,,NCE,Qualified,61,1,ALL,61.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,JSS,,PGDE,Qualified,109,2,ALL,54.5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,144,3,ALL,48.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,262,5,ALL,52.4
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,325,6,ALL,54.1667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,280,5,ALL,56.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,343,6,ALL,57.1667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,325,6,ALL,54.1667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,289,6,ALL,48.1667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,SSS,,BEd or Equivalent,Qualified,79,2,ALL,39.5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,SSS,,Grade II or Equivalent,Unqualified,129,3,ALL,43.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Public,SSS,,NCE,Qualified,27,1,ALL,27.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49,2,ALL,24.5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,21,1,ALL,21.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,35,1,ALL,35.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,JSS,,,Unqualified,108,2,ALL,54.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,JSS,,BEd or Equivalent,Qualified,112,2,ALL,56.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,JSS,,Grade II or Equivalent,Unqualified,112,2,ALL,56.0
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,392,6,ALL,65.3333
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,352,6,ALL,58.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,294,5,ALL,58.8
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,323,5,ALL,64.6
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,323,5,ALL,64.6
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,343,6,ALL,57.1667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,SSS,,NCE,Qualified,146,3,ALL,48.6667
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Public,SSS,,PGDE,Qualified,73,1,ALL,73.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,18,1,ALL,18.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,ALL,16.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,20,1,ALL,20.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,11,1,ALL,11.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,7,1,ALL,7.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,JSS,,Grade II or Equivalent,Unqualified,178,4,ALL,44.5
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,JSS,,NCE,Qualified,57,1,ALL,57.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,JSS,,PGDE,Qualified,126,3,ALL,42.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,208,3,ALL,69.3333
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,172,3,ALL,57.3333
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,144,3,ALL,48.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,226,4,ALL,56.5
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,280,5,ALL,56.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,307,5,ALL,61.4
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,271,4,ALL,67.75
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,289,6,ALL,48.1667
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,SSS,,BEd or Equivalent,Qualified,66,1,ALL,66.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,SSS,,MEd or Equivalent,Qualified,40,1,ALL,40.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,SSS,,NCE,Qualified,73,2,ALL,36.5
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Public,SSS,,PGDE,Qualified,36,1,ALL,36.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Adult & Non-Formal Education,,,Unqualified,21,1,ALL,21.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,32,1,ALL,32.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,18,1,ALL,18.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,JSS,,BEd or Equivalent,Qualified,112,2,ALL,56.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,JSS,,NCE,Qualified,116,2,ALL,58.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,JSS,,PGDE,Qualified,100,2,ALL,50.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,392,7,ALL,56.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,372,7,ALL,53.1429
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,294,6,ALL,49.0
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,333,7,ALL,47.5714
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,264,5,ALL,52.8
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,313,6,ALL,52.1667
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,SSS,,MEd or Equivalent,Qualified,69,2,ALL,34.5
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Public,SSS,,NCE,Qualified,157,3,ALL,52.3333
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Adult & Non-Formal Education,,,Unqualified,4,1,ALL,4.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,24,1,ALL,24.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,ALL,16.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,13,1,ALL,13.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,4,1,ALL,4.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,262,6,ALL,43.6667
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,,NCE,Qualified,235,5,ALL,47.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,199,4,ALL,49.75
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,298,8,ALL,37.25
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,136,4,ALL,34.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,189,4,ALL,47.25
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,253,7,ALL,36.1429
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,208,5,ALL,41.6
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,253,6,ALL,42.1667
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,226,5,ALL,45.2
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,Private,Adult & Non-Formal Education,,,Unqualified,14,1,ALL,14.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,18,1,ALL,18.0
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,28,1,ALL,28.0
