session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,50,2,ALL,28.3333
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,13,1,ALL,23.0
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,9,0,ALL,31.0
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,13,1,ALL,23.0
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,9,0,ALL,31.0
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,434,15,ALL,27.5185
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,244,8,ALL,27.8667
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,230,8,ALL,27.2069
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,420,14,ALL,27.6731
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,325,11,ALL,27.85
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,353,12,ALL,27.4318
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,285,10,ALL,27.8571
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,353,12,ALL,27.4318
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,285,10,ALL,27.8571
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Adult & Non-Formal Education,,,Unqualified,12,1,ALL,20.0
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,12,1,ALL,20.0
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,27,1,ALL,22.75
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,20,1,ALL,23.3333
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,336,12,ALL,27.4048
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,336,12,ALL,27.4048
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,374,13,ALL,27.8043
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,286,10,ALL,27.2222
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,336,12,ALL,27.4048
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,299,10,ALL,27.6486
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Adult & Non-Formal Education,,,Unqualified,18,1,ALL,20.3333
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,31,1,ALL,21.4
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,18,1,ALL,20.3333
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,31,1,ALL,21.4
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,380,13,ALL,27.6596
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,393,14,ALL,27.4694
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,393,14,ALL,27.4694
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,298,10,ALL,27.5946
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,339,12,ALL,27.6429
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Government Secondary School, Ankpa I",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,312,11,ALL,27.3846
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Female,Public,JSS,,NCE,Qualified,332,10,ALL,31.5833
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Female,Public,SSS,,BEd or Equivalent,Qualified,70,2,ALL,29.875
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Female,Public,SSS,,PGDE,Qualified,157,5,ALL,29.7778
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Male,Public,JSS,,NCE,Qualified,209,6,ALL,31.1739
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Male,Public,JSS,,PGDE,Qualified,105,3,ALL,32.5455
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Male,Public,SSS,,BEd or Equivalent,Qualified,80,3,ALL,30.4444
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Male,Public,SSS,,Grade II or Equivalent,Unqualified,85,3,ALL,29.0
2022/2023,North Central,Kogi,Ankpa,Ankpa I,"Unity College, Ankpa",Male,Public,SSS,,NCE,Qualified,76,3,ALL,28.7778
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Adult & Non-Formal Education,,,Unqualified,15,1,ALL,25.5
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,12,1,ALL,20.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,30,1,ALL,25.5
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,23,1,ALL,20.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,137,4,ALL,31.2
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,JSS,,NCE,Qualified,225,7,ALL,30.76
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,411,14,ALL,27.5686
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,436,15,ALL,27.6296
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,361,13,ALL,27.4667
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,361,13,ALL,27.4667
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,374,13,ALL,27.8043
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,336,12,ALL,27.4048
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,SSS,,BEd or Equivalent,Qualified,173,6,ALL,29.6
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,37,1,ALL,31.75
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Female,Public,SSS,,PGDE,Qualified,37,1,ALL,31.75
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Adult & Non-Formal Education,,,Unqualified,18,1,ALL,20.3333
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,18,1,ALL,20.3333
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,40,2,ALL,23.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,36,2,ALL,20.3333
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,JSS,,BEd or Equivalent,Qualified,224,7,ALL,31.9167
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,JSS,,MEd or Equivalent,Qualified,48,1,ALL,32.6
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,JSS,,PGDE,Qualified,71,2,ALL,30.5
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,502,17,ALL,27.7097
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,393,14,ALL,27.4694
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,380,13,ALL,27.6596
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,339,12,ALL,27.6429
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,366,13,ALL,27.2391
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,366,13,ALL,27.2391
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,SSS,,MEd or Equivalent,Qualified,169,6,ALL,28.95
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Community Secondary School, Ankpa II",Male,Public,SSS,,PGDE,Qualified,80,3,ALL,30.4444
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,18,1,ALL,30.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,9,0,ALL,30.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,18,1,ALL,30.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,9,0,ALL,30.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,JSS,,BEd or Equivalent,Qualified,63,2,ALL,31.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,JSS,,NCE,Qualified,234,7,ALL,32.08
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,JSS,,PGDE,Qualified,39,1,ALL,33.5
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,374,13,ALL,27.8043
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,336,12,ALL,27.4048
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,336,12,ALL,27.4048
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,299,10,ALL,27.6486
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,311,11,ALL,27.3077
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,299,10,ALL,27.6486
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,SSS,,BEd or Equivalent,Qualified,70,2,ALL,29.875
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,SSS,,Grade II or Equivalent,Unqualified,74,2,ALL,31.625
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Female,Private,SSS,,MEd or Equivalent,Qualified,58,2,ALL,28.1429
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,27,1,ALL,23.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,27,1,ALL,31.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,13,1,ALL,23.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,JSS,,Grade II or Equivalent,Unqualified,91,3,ALL,31.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,JSS,,MEd or Equivalent,Qualified,114,3,ALL,32.5833
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,JSS,,PGDE,Qualified,90,3,ALL,30.9
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,380,13,ALL,27.6596
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,339,12,ALL,27.6429
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,380,13,ALL,27.6596
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,353,12,ALL,27.4318
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,285,10,ALL,27.8571
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,285,10,ALL,27.8571
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,SSS,,BEd or Equivalent,Qualified,67,2,ALL,28.625
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Comprehensive High School, Ankpa II",Male,Private,SSS,,PGDE,Qualified,125,4,ALL,28.4667
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,27,1,ALL,22.75
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,41,2,ALL,23.6667
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,12,1,ALL,20.0
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,JSS,,BEd or Equivalent,Qualified,303,9,ALL,31.4545
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,JSS,,NCE,Qualified,59,2,ALL,33.5
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,448,16,ALL,27.3929
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,349,12,ALL,27.7442
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,411,14,ALL,27.5686
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,398,14,ALL,27.28
2022/2023,North Central,Kogi,Ankpa,Ankpa II,"Government Secondary School, Ankpa II",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,349,12,ALL,27.7442
