session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,JSS,,,Unqualified,60,1,ALL,60.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,JSS,,BEd or Equivalent,Qualified,42,1,ALL,42.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,JSS,,Grade II or Equivalent,Unqualified,36,1,ALL,36.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,JSS,,NCE,Qualified,60,1,ALL,60.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,249,6,ALL,41.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,257,7,ALL,36.7143
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,224,6,ALL,37.3333
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,199,5,ALL,39.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,191,5,ALL,38.2
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,174,4,ALL,43.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,SSS,,,Unqualified,89,2,ALL,44.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Female,Private,SSS,,Grade II or Equivalent,Unqualified,39,1,ALL,39.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,19,1,ALL,19.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,12,1,ALL,12.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,6,1,ALL,6.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,6,1,ALL,6.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,JSS,,,Unqualified,21,1,ALL,21.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,JSS,,BEd or Equivalent,Qualified,70,1,ALL,70.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,JSS,,MEd or Equivalent,Qualified,73,1,ALL,73.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,JSS,,NCE,Qualified,33,1,ALL,33.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,259,5,ALL,51.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,268,5,ALL,53.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,223,5,ALL,44.6
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,205,4,ALL,51.25
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,214,5,ALL,42.8
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,179,3,ALL,59.6667
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,SSS,,BEd or Equivalent,Qualified,82,2,ALL,41.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Comprehensive High School, Ariaria Market",Male,Private,SSS,,PGDE,Qualified,53,1,ALL,53.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,Public,JSS,,BEd or Equivalent,Qualified,115,2,ALL,57.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,Public,JSS,,NCE,Qualified,94,2,ALL,47.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,Public,SSS,,,Unqualified,50,1,ALL,50.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Female,Public,SSS,,BEd or Equivalent,Qualified,102,1,ALL,102.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Public,JSS,,BEd or Equivalent,Qualified,61,1,ALL,61.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Public,JSS,,PGDE,Qualified,122,2,ALL,61.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Public,SSS,,BEd or Equivalent,Qualified,47,1,ALL,47.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Public,SSS,,Grade II or Equivalent,Unqualified,53,1,ALL,53.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Government Secondary School, Ariaria Market",Male,Public,SSS,,PGDE,Qualified,62,1,ALL,62.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,JSS,,,Unqualified,24,1,ALL,24.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,JSS,,MEd or Equivalent,Qualified,85,1,ALL,85.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,JSS,,NCE,Qualified,54,1,ALL,54.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,JSS,,PGDE,Qualified,85,1,ALL,85.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,SSS,,,Unqualified,60,1,ALL,60.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,SSS,,BEd or Equivalent,Qualified,26,1,ALL,26.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,SSS,,MEd or Equivalent,Qualified,47,1,ALL,47.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Female,Public,SSS,,PGDE,Qualified,34,1,ALL,34.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Public,JSS,,,Unqualified,73,1,ALL,73.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Public,JSS,,BEd or Equivalent,Qualified,76,1,ALL,76.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Public,JSS,,NCE,Qualified,85,2,ALL,42.5
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Public,SSS,,,Unqualified,62,1,ALL,62.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Public,SSS,,NCE,Qualified,56,1,ALL,56.0
2022/2023,South East,Abia,Aba North,Ariaria Market,"Unity College, Aba North",Male,Public,SSS,,PGDE,Qualified,62,1,ALL,62.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,Public,JSS,,BEd or Equivalent,Qualified,164,3,ALL,54.6667
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,Public,JSS,,NCE,Qualified,79,1,ALL,79.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,Public,SSS,,,Unqualified,133,2,ALL,66.5
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Female,Public,SSS,,BEd or Equivalent,Qualified,60,1,ALL,60.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Public,JSS,,BEd or Equivalent,Qualified,76,1,ALL,76.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Public,JSS,,MEd or Equivalent,Qualified,49,1,ALL,49.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Public,JSS,,NCE,Qualified,82,2,ALL,41.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Public,JSS,,PGDE,Qualified,33,1,ALL,33.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Public,SSS,,MEd or Equivalent,Qualified,26,1,ALL,26.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Public,SSS,,NCE,Qualified,106,2,ALL,53.0
2022/2023,South East,Abia,Aba North,Eziama,"Community Secondary School, Eziama",Male,Public,SSS,,PGDE,Qualified,62,1,ALL,62.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Private,JSS,,Grade II or Equivalent,Unqualified,45,1,ALL,45.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Private,JSS,,NCE,Qualified,51,1,ALL,51.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Private,JSS,,PGDE,Qualified,48,1,ALL,48.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Private,SSS,,MEd or Equivalent,Qualified,39,1,ALL,39.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Private,SSS,,NCE,Qualified,31,1,ALL,31.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Female,Private,SSS,,PGDE,Qualified,29,1,ALL,29.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Private,JSS,,BEd or Equivalent,Qualified,24,1,ALL,24.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Private,JSS,,Grade II or Equivalent,Unqualified,64,1,ALL,64.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Private,JSS,,PGDE,Qualified,39,1,ALL,39.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Private,SSS,,,Unqualified,32,1,ALL,32.0
2022/2023,South East,Abia,Aba North,Eziama,"Comprehensive High School, Eziama",Male,Private,SSS,,PGDE,Qualified,64,1,ALL,64.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Public,JSS,,,Unqualified,57,1,ALL,57.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Public,JSS,,PGDE,Qualified,133,2,ALL,66.5
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Public,SSS,,BEd or Equivalent,Qualified,58,1,ALL,58.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Public,SSS,,MEd or Equivalent,Qualified,45,1,ALL,45.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Female,Public,SSS,,NCE,Qualified,24,1,ALL,24.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Public,JSS,,Grade II or Equivalent,Unqualified,61,1,ALL,61.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Public,JSS,,MEd or Equivalent,Qualified,70,1,ALL,70.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Public,JSS,,PGDE,Qualified,36,1,ALL,36.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Public,SSS,,BEd or Equivalent,Qualified,21,1,ALL,21.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Public,SSS,,Grade II or Equivalent,Unqualified,56,1,ALL,56.0
2022/2023,South East,Abia,Aba North,Eziama,"Government Secondary School, Eziama",Male,Public,SSS,,MEd or Equivalent,Qualified,47,1,ALL,47.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Adult & Non-Formal Education,,,Unqualified,10,1,ALL,10.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,18,1,ALL,18.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,10,1,ALL,10.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,16,1,ALL,16.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,249,3,ALL,83.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,290,5,ALL,58.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,265,4,ALL,66.25
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,207,3,ALL,69.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,241,3,ALL,80.3333
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,207,3,ALL,69.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Adult & Non-Formal Education,,,Unqualified,12,1,ALL,12.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,25,1,ALL,25.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,12,1,ALL,12.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,22,1,ALL,22.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,250,5,ALL,50.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,286,5,ALL,57.2
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,241,4,ALL,60.25
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,232,4,ALL,58.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,232,4,ALL,58.0
2022/2023,South East,Abia,Aba North,Eziama,"Unity College, Aba North",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,214,4,ALL,53.5
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Adult & Non-Formal Education,,,Unqualified,8,1,ALL,8.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,12,1,ALL,12.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,20,1,ALL,20.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,10,1,ALL,10.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,10,1,ALL,10.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,20,1,ALL,20.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,JSS,,,Unqualified,48,1,ALL,48.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,JSS,,MEd or Equivalent,Qualified,36,1,ALL,36.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,JSS,,PGDE,Qualified,145,3,ALL,48.3333
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,75,2,ALL,37.5
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,257,4,ALL,64.25
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,,NCE,Qualified,241,5,ALL,48.2
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,83,2,ALL,41.5
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,265,4,ALL,66.25
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,249,5,ALL,49.8
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,249,5,ALL,49.8
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,232,5,ALL,46.4
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,224,4,ALL,56.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,216,5,ALL,43.2
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,SSS,,BEd or Equivalent,Qualified,52,1,ALL,52.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,SSS,,Grade II or Equivalent,Unqualified,21,1,ALL,21.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Female,Public,SSS,,NCE,Qualified,73,1,ALL,73.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,12,1,ALL,12.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,47,1,ALL,47.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,22,1,ALL,22.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,31,1,ALL,31.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,JSS,,BEd or Equivalent,Qualified,85,2,ALL,42.5
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,JSS,,MEd or Equivalent,Qualified,143,3,ALL,47.6667
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,170,2,ALL,85.0
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Pre-Primary/Primary,,NCE,Qualified,161,2,ALL,80.5
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,339,5,ALL,67.8
2022/2023,South East,Abia,Aba North,Industrial Area,"Community Secondary School, Industrial Area",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,295,4,ALL,73.75
