session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,Public,JSS,,Grade II or Equivalent,Unqualified,352,11,ALL,45.5385
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,Public,SSS,,,Unqualified,144,5,ALL,40.3333
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,Public,SSS,,BEd or Equivalent,Qualified,128,4,ALL,43.2
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,136,4,ALL,45.8
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Public,JSS,,BEd or Equivalent,Qualified,182,6,ALL,43.7143
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Public,JSS,,Grade II or Equivalent,Unqualified,211,7,ALL,44.25
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Public,JSS,,NCE,Qualified,67,3,ALL,37.6667
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Public,JSS,,PGDE,Qualified,134,4,ALL,45.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Public,SSS,,BEd or Equivalent,Qualified,54,2,ALL,45.5
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Public,SSS,,PGDE,Qualified,372,13,ALL,41.6667
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,95,4,ALL,39.75
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,25,1,ALL,42.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,1,ALL,42.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,JSS,,BEd or Equivalent,Qualified,431,14,ALL,45.25
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,JSS,,NCE,Qualified,343,11,ALL,44.3077
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,764,29,ALL,38.9091
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,809,31,ALL,38.8571
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,719,28,ALL,37.7812
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,674,26,ALL,37.7667
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,674,26,ALL,37.7667
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,651,26,ALL,37.7586
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,SSS,,BEd or Equivalent,Qualified,240,9,ALL,40.4
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,SSS,,MEd or Equivalent,Qualified,112,4,ALL,37.8
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Public,SSS,,NCE,Qualified,144,5,ALL,40.3333
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,39,2,ALL,33.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,71,4,ALL,29.75
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,39,2,ALL,33.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,71,4,ALL,29.75
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,JSS,,BEd or Equivalent,Qualified,249,8,ALL,46.4444
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,JSS,,MEd or Equivalent,Qualified,469,15,ALL,46.3529
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,812,32,ALL,37.9444
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,837,33,ALL,38.027
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,812,32,ALL,37.9444
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,812,32,ALL,37.9444
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,714,27,ALL,38.7097
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,616,24,ALL,38.3333
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,SSS,,BEd or Equivalent,Qualified,453,17,ALL,40.1053
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Public,SSS,,PGDE,Qualified,73,3,ALL,40.6667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,30,2,ALL,25.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,40,2,ALL,33.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,40,2,ALL,33.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,25,1,ALL,42.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,JSS,,,Unqualified,117,4,ALL,49.25
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,JSS,,BEd or Equivalent,Qualified,284,10,ALL,43.3636
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,JSS,,MEd or Equivalent,Qualified,108,4,ALL,45.25
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,JSS,,NCE,Qualified,235,8,ALL,43.8889
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,831,32,ALL,38.8333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,719,28,ALL,37.7812
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,651,26,ALL,37.7586
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,629,25,ALL,37.7857
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,651,26,ALL,37.7586
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,539,21,ALL,37.7917
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Public,SSS,,NCE,Qualified,472,17,ALL,41.7895
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,,Unqualified,23,1,ALL,39.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,133,7,ALL,28.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,2,ALL,26.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,JSS,,,Unqualified,258,9,ALL,43.4
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,JSS,,BEd or Equivalent,Qualified,431,14,ALL,45.25
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,911,35,ALL,38.3
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,763,29,ALL,38.8788
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,616,24,ALL,38.3333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,739,28,ALL,38.8125
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,665,26,ALL,38.5517
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,566,22,ALL,38.08
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,SSS,,BEd or Equivalent,Qualified,163,5,ALL,45.6667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,SSS,,MEd or Equivalent,Qualified,90,4,ALL,38.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,SSS,,NCE,Qualified,181,6,ALL,43.5714
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Public,SSS,,PGDE,Qualified,81,3,ALL,45.6667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Adult & Non-Formal Education,,,Unqualified,25,2,ALL,21.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,10,1,ALL,17.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,30,3,ALL,17.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,JSS,,BEd or Equivalent,Qualified,225,8,ALL,42.1111
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,JSS,,NCE,Qualified,255,8,ALL,47.5556
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,607,24,ALL,37.7778
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,404,16,ALL,37.7778
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,404,16,ALL,37.7778
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,382,15,ALL,37.7647
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,472,18,ALL,37.7619
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,382,15,ALL,37.7647
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Private,SSS,,NCE,Qualified,329,12,ALL,39.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,93,5,ALL,26.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,JSS,,BEd or Equivalent,Qualified,316,11,ALL,44.25
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,JSS,,NCE,Qualified,153,5,ALL,42.8333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,566,22,ALL,38.08
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,443,17,ALL,39.2105
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,443,17,ALL,39.2105
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,419,16,ALL,39.1111
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,443,17,ALL,39.2105
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,394,15,ALL,38.9412
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,SSS,,BEd or Equivalent,Qualified,118,4,ALL,39.6
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,SSS,,MEd or Equivalent,Qualified,64,3,ALL,35.6667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Private,SSS,,PGDE,Qualified,145,5,ALL,40.6667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,35,2,ALL,29.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,20,1,ALL,34.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,20,1,ALL,34.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,35,2,ALL,29.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,JSS,,BEd or Equivalent,Qualified,206,7,ALL,43.25
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,147,5,ALL,41.1667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,JSS,,NCE,Qualified,156,5,ALL,43.8333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,JSS,,PGDE,Qualified,98,4,ALL,41.25
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,629,25,ALL,37.7857
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,607,24,ALL,37.7778
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,539,21,ALL,37.7917
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,517,20,ALL,37.7826
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,561,22,ALL,37.76
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,427,17,ALL,37.7895
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,SSS,,,Unqualified,128,4,ALL,43.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,SSS,,BEd or Equivalent,Qualified,145,5,ALL,40.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,SSS,,Grade II or Equivalent,Unqualified,56,2,ALL,47.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Public,SSS,,MEd or Equivalent,Qualified,56,2,ALL,47.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,23,1,ALL,39.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,31,2,ALL,26.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,70,3,ALL,39.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,23,1,ALL,39.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,JSS,,,Unqualified,172,6,ALL,41.4286
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,JSS,,Grade II or Equivalent,Unqualified,182,6,ALL,43.7143
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,JSS,,NCE,Qualified,182,6,ALL,43.7143
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,640,25,ALL,38.4286
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,566,22,ALL,38.08
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,566,22,ALL,38.08
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,468,18,ALL,37.4762
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,542,21,ALL,37.9583
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,443,17,ALL,39.2105
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,SSS,,,Unqualified,236,8,ALL,44.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Public,SSS,,PGDE,Qualified,127,4,ALL,42.6
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,JSS,,,Unqualified,303,11,ALL,42.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,JSS,,BEd or Equivalent,Qualified,303,11,ALL,42.5
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,JSS,,Grade II or Equivalent,Unqualified,274,9,ALL,46.1
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,SSS,,BEd or Equivalent,Qualified,248,9,ALL,41.7
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,80,3,ALL,45.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,SSS,,NCE,Qualified,120,4,ALL,40.4
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Public,SSS,,PGDE,Qualified,128,4,ALL,43.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,Public,JSS,,BEd or Equivalent,Qualified,239,8,ALL,44.6667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,Public,JSS,,PGDE,Qualified,546,18,ALL,43.7143
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,Public,SSS,,BEd or Equivalent,Qualified,399,14,ALL,41.9375
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,Public,SSS,,MEd or Equivalent,Qualified,227,8,ALL,42.3333
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Public,Adult & Non-Formal Education,,,Unqualified,60,3,ALL,33.6667
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,50,3,ALL,28.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,45,2,ALL,38.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,50,2,ALL,42.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,25,1,ALL,42.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Public,JSS,,,Unqualified,303,11,ALL,42.5
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Public,JSS,,BEd or Equivalent,Qualified,274,9,ALL,46.1
