"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","College of Education","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","183","180","117","34","31","3","3","63","83","3"
"2019/2020","Female","all","NECO","College of Education","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","233","230","160","62","55","7","3","70","99","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bingi North","North West","Zamfara","Bungudu","Bingi North","","732","721","516","185","172","14","11","205","330","14"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","519","512","385","157","148","9","7","127","229","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","192","189","126","39","37","2","3","63","87","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Galadima","North West","Zamfara","Gusau","Galadima","","184","181","135","56","49","7","3","46","80","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Banga","North West","Zamfara","Kaura Namoda","Banga","","472","466","342","118","105","13","6","124","225","13"
"2019/2020","Female","all","NECO","Polytechnic","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","141","139","98","28","25","3","2","41","70","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bingin","North West","Zamfara","Maru","Bingin","","225","222","164","62","55","7","3","58","102","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","233","230","160","51","49","2","3","70","110","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","132","130","92","39","37","2","2","38","54","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","73","72","52","21","18","4","1","20","30","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","224","221","160","51","49","2","3","61","110","2"
"2019/2020","Female","all","NECO","University","ward","Galadima","North West","Zamfara","Gusau","Galadima","","274","270","200","78","74","4","4","70","123","4"
"2019/2020","Female","all","NECO","University","ward","Mada","North West","Zamfara","Gusau","Mada","","284","280","194","78","73","5","4","86","115","5"
"2019/2020","Female","all","NECO","University","ward","Madawaki","North West","Zamfara","Gusau","Madawaki","","103","101","76","33","30","3","2","25","42","3"
"2019/2020","Female","all","NECO","University","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","91","90","64","28","25","3","1","26","37","3"
"2019/2020","Female","all","NECO","University","ward","Gabake","North West","Zamfara","Kaura Namoda","Gabake","","126","124","86","34","31","3","2","38","53","3"
"2019/2020","Female","all","NECO","University","ward","Bindin","North West","Zamfara","Maru","Bindin","","487","480","349","119","105","14","7","131","231","14"
"2019/2020","Female","all","NECO","University","ward","Bingin","North West","Zamfara","Maru","Bingin","","353","348","253","89","80","10","5","95","163","10"
"2019/2020","Female","all","NECO","University","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","233","230","172","62","55","7","3","58","111","7"
"2019/2020","Female","all","NECO","University","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","135","133","89","34","31","3","2","44","56","3"
"2019/2020","Female","all","NECO","University","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","373","367","265","90","86","4","6","102","176","4"
"2019/2020","Female","all","NECO","University","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","238","235","166","56","48","8","3","69","111","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","115","113","84","32","29","3","2","29","52","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","772","760","545","193","170","23","12","215","352","23"
"2019/2020","Female","all","WAEC","College of Education","ward","Galadima","North West","Zamfara","Gusau","Galadima","","252","248","184","64","58","6","4","64","120","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Mada","North West","Zamfara","Gusau","Mada","","572","563","392","138","121","17","9","171","255","17"
"2019/2020","Female","all","WAEC","College of Education","ward","Madawaki","North West","Zamfara","Gusau","Madawaki","","432","425","294","101","87","14","7","131","194","14"
"2019/2020","Female","all","WAEC","College of Education","ward","Banga","North West","Zamfara","Kaura Namoda","Banga","","335","330","232","82","73","10","5","98","149","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","256","252","188","74","68","6","4","64","115","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Gabake","North West","Zamfara","Kaura Namoda","Gabake","","699","688","504","198","175","23","11","184","306","23"
"2019/2020","Female","all","WAEC","College of Education","ward","Bindin","North West","Zamfara","Maru","Bindin","","139","137","97","32","29","3","2","40","66","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Bingin","North West","Zamfara","Maru","Bingin","","139","137","97","37","34","3","2","40","61","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","546","538","387","151","132","20","8","151","235","20"
"2019/2020","Female","all","WAEC","College of Education","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","543","535","378","133","117","16","8","157","245","16"
"2019/2020","Female","all","WAEC","College of Education","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","273","269","186","55","49","6","4","83","132","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","351","346","259","105","92","13","5","87","153","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bingi North","North West","Zamfara","Bungudu","Bingi North","","938","924","652","220","200","20","14","272","433","20"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","622","612","444","180","156","24","10","168","264","24"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","307","302","217","69","63","6","5","85","148","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Galadima","North West","Zamfara","Gusau","Galadima","","231","228","164","64","53","11","3","64","101","11"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Banga","North West","Zamfara","Kaura Namoda","Banga","","596","587","409","147","131","16","9","178","262","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","196","193","140","51","44","7","3","53","90","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bingin","North West","Zamfara","Maru","Bingin","","303","299","228","101","93","8","4","71","127","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","314","309","211","64","58","6","5","98","148","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","157","155","113","46","39","7","2","42","68","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","100","99","72","32","29","3","1","27","41","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","289","285","202","78","73","5","4","83","125","5"
"2019/2020","Female","all","WAEC","University","ward","Galadima","North West","Zamfara","Gusau","Galadima","","360","355","243","87","73","14","5","112","157","14"
"2019/2020","Female","all","WAEC","University","ward","Mada","North West","Zamfara","Gusau","Mada","","367","361","263","106","93","13","6","98","157","13"
"2019/2020","Female","all","WAEC","University","ward","Madawaki","North West","Zamfara","Gusau","Madawaki","","139","137","102","41","39","2","2","35","62","2"
"2019/2020","Female","all","WAEC","University","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","124","122","93","36","33","3","2","29","57","3"
"2019/2020","Female","all","WAEC","University","ward","Gabake","North West","Zamfara","Kaura Namoda","Gabake","","148","146","107","36","34","3","2","39","70","3"
"2019/2020","Female","all","WAEC","University","ward","Bindin","North West","Zamfara","Maru","Bindin","","641","631","472","185","161","24","10","159","287","24"
"2019/2020","Female","all","WAEC","University","ward","Bingin","North West","Zamfara","Maru","Bingin","","411","404","290","101","87","14","7","114","189","14"
"2019/2020","Female","all","WAEC","University","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","297","293","200","74","63","11","4","93","127","11"
"2019/2020","Female","all","WAEC","University","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","160","158","110","41","34","7","2","48","70","7"
"2019/2020","Female","all","WAEC","University","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","464","458","323","106","93","13","6","135","217","13"
"2019/2020","Female","all","WAEC","University","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","287","282","197","69","63","6","5","85","129","6"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","34","34","24","7","7","0","0","10","17","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Galadima","North West","Zamfara","Gusau","Galadima","","10","10","6","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Mada","North West","Zamfara","Gusau","Mada","","29","29","17","7","7","0","0","12","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Madawaki","North West","Zamfara","Gusau","Madawaki","","30","30","21","0","0","0","0","9","21","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Banga","North West","Zamfara","Kaura Namoda","Banga","","18","18","10","7","8","0","0","8","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","20","20","14","7","7","0","0","6","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gabake","North West","Zamfara","Kaura Namoda","Gabake","","36","36","24","21","21","0","0","12","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bindin","North West","Zamfara","Maru","Bindin","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bingin","North West","Zamfara","Maru","Bingin","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","23","23","17","7","7","0","0","6","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","23","23","14","0","0","0","0","9","14","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","15","15","9","0","0","0","0","6","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bingi North","North West","Zamfara","Bungudu","Bingi North","","49","49","31","14","14","0","0","18","17","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","37","37","24","21","21","0","0","13","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Galadima","North West","Zamfara","Gusau","Galadima","","10","10","6","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Banga","North West","Zamfara","Kaura Namoda","Banga","","33","33","24","14","16","0","0","9","10","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","10","10","6","0","0","0","0","4","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bingin","North West","Zamfara","Maru","Bingin","","18","18","13","7","7","0","0","5","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","13","13","7","0","0","0","0","6","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","10","10","7","7","7","0","0","3","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","10","10","7","7","7","0","0","3","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","14","14","9","6","6","0","0","5","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Galadima","North West","Zamfara","Gusau","Galadima","","21","21","14","0","0","0","0","7","14","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Mada","North West","Zamfara","Gusau","Mada","","21","21","14","7","7","0","0","7","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Madawaki","North West","Zamfara","Gusau","Madawaki","","10","10","7","7","7","0","0","3","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","10","10","6","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gabake","North West","Zamfara","Kaura Namoda","Gabake","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bindin","North West","Zamfara","Maru","Bindin","","35","35","23","14","14","0","0","12","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bingin","North West","Zamfara","Maru","Bingin","","23","23","17","7","7","0","0","6","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","10","10","7","7","7","0","0","3","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","23","23","17","7","7","0","0","6","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","17","17","12","6","6","0","0","5","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","11","11","6","5","6","0","0","5","1","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","68","68","45","18","18","0","0","23","28","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Galadima","North West","Zamfara","Gusau","Galadima","","19","19","11","6","6","0","0","8","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Mada","North West","Zamfara","Gusau","Mada","","47","47","33","11","12","0","0","14","23","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Madawaki","North West","Zamfara","Gusau","Madawaki","","39","39","24","12","12","0","0","15","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Banga","North West","Zamfara","Kaura Namoda","Banga","","30","30","18","6","6","0","0","12","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","25","25","18","12","12","0","0","7","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gabake","North West","Zamfara","Kaura Namoda","Gabake","","67","67","43","16","17","0","0","24","27","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bindin","North West","Zamfara","Maru","Bindin","","11","11","6","0","0","0","0","5","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bingin","North West","Zamfara","Maru","Bingin","","14","14","9","6","6","0","0","5","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","41","41","27","11","11","0","0","14","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","37","37","25","6","6","0","0","12","19","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","19","19","11","0","0","0","0","8","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","28","28","18","6","6","0","0","10","13","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bingi North","North West","Zamfara","Bungudu","Bingi North","","76","76","48","16","18","0","0","28","33","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","60","59","43","21","24","0","1","16","22","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","19","19","11","0","0","0","0","8","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Galadima","North West","Zamfara","Gusau","Galadima","","19","19","15","6","6","0","0","4","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Banga","North West","Zamfara","Kaura Namoda","Banga","","54","54","37","12","12","0","0","17","25","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","19","19","11","0","0","0","0","8","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bingin","North West","Zamfara","Maru","Bingin","","34","33","24","5","6","0","1","9","19","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","24","24","18","6","6","0","0","6","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","14","14","9","6","6","0","0","5","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","11","11","9","6","6","0","0","2","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","30","30","21","6","6","0","0","9","15","0"
"2019/2020","Female","disabled","NECO","University","ward","Galadima","North West","Zamfara","Gusau","Galadima","","28","28","21","12","12","0","0","7","9","0"
"2019/2020","Female","disabled","NECO","University","ward","Mada","North West","Zamfara","Gusau","Mada","","25","25","15","6","6","0","0","10","9","0"
"2019/2020","Female","disabled","NECO","University","ward","Madawaki","North West","Zamfara","Gusau","Madawaki","","14","14","9","6","6","0","0","5","3","0"
"2019/2020","Female","disabled","NECO","University","ward","Dan-Isa","North West","Zamfara","Kaura Namoda","Dan-Isa","","11","11","9","6","6","0","0","2","3","0"
"2019/2020","Female","disabled","NECO","University","ward","Gabake","North West","Zamfara","Kaura Namoda","Gabake","","14","14","9","6","6","0","0","5","3","0"
"2019/2020","Female","disabled","NECO","University","ward","Bindin","North West","Zamfara","Maru","Bindin","","59","59","39","12","12","0","0","20","28","0"
"2019/2020","Female","disabled","NECO","University","ward","Bingin","North West","Zamfara","Maru","Bingin","","40","40","25","6","6","0","0","15","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Dan Gulbi","North West","Zamfara","Maru","Dan Gulbi","","22","22","15","6","6","0","0","7","10","0"
"2019/2020","Female","disabled","NECO","University","ward","Garbadu","North West","Zamfara","Talata Mafara","Garbadu","","11","11","6","6","6","0","0","5","0","0"
"2019/2020","Female","disabled","NECO","University","ward","Gwaram","North West","Zamfara","Talata Mafara","Gwaram","","45","45","30","12","12","0","0","15","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Jangebe","North West","Zamfara","Talata Mafara","Jangebe","","28","28","21","6","6","0","0","7","15","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Bingi South","North West","Zamfara","Bungudu","Bingi South","","10","10","7","4","5","0","0","3","4","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Bungudu","North West","Zamfara","Bungudu","Bungudu","","83","83","57","13","15","0","0","26","44","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Galadima","North West","Zamfara","Gusau","Galadima","","23","23","15","5","5","0","0","8","11","0"
