session,gender,disability_scope,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,71,70,45,18,19,0,1,25,27,0
2019/2020,Female,all,NECO,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,435,429,277,105,92,13,6,152,172,13
2019/2020,Female,all,NECO,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,509,501,299,105,92,13,8,202,194,13
2019/2020,Female,all,NECO,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,571,563,344,119,101,18,8,219,225,18
2019/2020,Female,all,NECO,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,211,208,136,43,34,9,3,72,93,9
2019/2020,Female,all,NECO,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,527,519,326,104,92,12,8,193,222,12
2019/2020,Female,all,NECO,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,322,317,199,81,73,8,5,118,118,8
2019/2020,Female,all,NECO,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,114,112,62,14,10,4,2,50,48,4
2019/2020,Female,all,NECO,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,414,408,245,95,82,13,6,163,150,13
2019/2020,Female,all,NECO,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,143,141,90,33,29,4,2,51,57,4
2019/2020,Female,all,NECO,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,399,393,247,99,82,17,6,146,148,17
2019/2020,Female,all,NECO,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,356,350,201,66,53,13,6,149,135,13
2019/2020,Female,all,NECO,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,158,156,98,28,24,4,2,58,70,4
2019/2020,Female,all,NECO,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,229,226,149,52,43,9,3,77,97,9
2019/2020,Female,all,NECO,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,242,238,136,43,34,9,4,102,93,9
2019/2020,Female,all,NECO,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,331,326,204,86,77,9,5,122,118,9
2019/2020,Female,all,NECO,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,245,241,139,48,43,5,4,102,91,5
2019/2020,Female,all,NECO,Polytechnic,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,173,170,103,43,39,4,3,67,60,4
2019/2020,Female,all,NECO,Polytechnic,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,360,355,214,76,68,8,5,141,138,8
2019/2020,Female,all,NECO,Polytechnic,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,229,226,139,52,44,8,3,87,87,8
2019/2020,Female,all,NECO,Polytechnic,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,358,353,223,86,77,9,5,130,137,9
2019/2020,Female,all,NECO,Polytechnic,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,223,220,139,52,43,9,3,81,87,9
2019/2020,Female,all,NECO,Polytechnic,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,402,396,239,81,67,14,6,157,158,14
2019/2020,Female,all,NECO,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,232,229,141,33,29,4,3,88,108,4
2019/2020,Female,all,NECO,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,194,191,117,43,39,4,3,74,74,4
2019/2020,Female,all,NECO,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,244,241,149,62,53,9,3,92,87,9
2019/2020,Female,all,NECO,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,114,112,71,28,24,4,2,41,43,4
2019/2020,Female,all,NECO,University,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,95,94,57,19,14,5,1,37,38,5
2019/2020,Female,all,NECO,University,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,289,285,166,57,48,9,4,119,109,9
2019/2020,Female,all,NECO,University,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,232,229,136,38,34,4,3,93,98,4
2019/2020,Female,all,NECO,University,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,155,153,90,29,24,5,2,63,61,5
2019/2020,Female,all,NECO,University,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,400,394,247,95,82,13,6,147,152,13
2019/2020,Female,all,NECO,University,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,229,226,141,57,48,9,3,85,84,9
2019/2020,Female,all,NECO,University,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,114,112,68,24,19,5,2,44,44,5
2019/2020,Female,all,NECO,University,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,105,103,65,24,19,5,2,38,41,5
2019/2020,Female,all,NECO,University,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,200,197,114,38,34,4,3,83,76,4
2019/2020,Female,all,NECO,University,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,568,560,338,109,97,12,8,222,229,12
2019/2020,Female,all,NECO,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,149,147,95,43,39,4,2,52,52,4
2019/2020,Female,all,WAEC,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,528,519,337,140,126,14,9,182,197,14
2019/2020,Female,all,WAEC,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,641,632,386,137,122,15,9,246,249,15
2019/2020,Female,all,WAEC,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,742,732,435,170,156,14,10,297,265,14
2019/2020,Female,all,WAEC,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,296,292,186,74,66,8,4,106,112,8
2019/2020,Female,all,WAEC,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,699,690,423,149,132,17,9,267,274,17
2019/2020,Female,all,WAEC,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,438,432,266,109,99,10,6,166,157,10
2019/2020,Female,all,WAEC,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,179,176,100,35,33,2,3,76,65,2
2019/2020,Female,all,WAEC,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,564,556,348,149,137,12,8,208,199,12
2019/2020,Female,all,WAEC,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,164,162,95,39,38,1,2,67,56,1
2019/2020,Female,all,WAEC,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,561,553,344,140,128,12,8,209,204,12
2019/2020,Female,all,WAEC,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,429,422,259,92,80,12,7,163,167,12
2019/2020,Female,all,WAEC,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,207,204,122,44,38,6,3,82,78,6
2019/2020,Female,all,WAEC,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,282,278,171,74,66,8,4,107,97,8
2019/2020,Female,all,WAEC,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,306,301,178,66,61,5,5,123,112,5
2019/2020,Female,all,WAEC,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,431,425,269,114,104,10,6,156,155,10
2019/2020,Female,all,WAEC,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,317,312,198,79,71,8,5,114,119,8
2019/2020,Female,all,WAEC,Polytechnic,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,202,199,122,48,42,6,3,77,74,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,467,460,281,105,94,11,7,179,176,11
2019/2020,Female,all,WAEC,Polytechnic,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,285,281,171,74,66,8,4,110,97,8
2019/2020,Female,all,WAEC,Polytechnic,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,438,431,264,106,94,12,7,167,158,12
2019/2020,Female,all,WAEC,Polytechnic,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,291,287,169,57,52,5,4,118,112,5
2019/2020,Female,all,WAEC,Polytechnic,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,489,482,293,105,99,6,7,189,188,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,309,304,183,61,57,4,5,121,122,4
2019/2020,Female,all,WAEC,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,227,224,134,44,38,6,3,90,90,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,328,323,210,96,90,6,5,113,114,6
2019/2020,Female,all,WAEC,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,147,145,86,35,33,2,2,59,51,2
2019/2020,Female,all,WAEC,University,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,127,125,76,31,28,3,2,49,45,3
2019/2020,Female,all,WAEC,University,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,340,335,198,79,71,8,5,137,119,8
2019/2020,Female,all,WAEC,University,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,279,275,164,57,52,5,4,111,107,5
2019/2020,Female,all,WAEC,University,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,196,193,117,39,33,6,3,76,78,6
2019/2020,Female,all,WAEC,University,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,513,505,318,136,122,14,8,187,182,14
2019/2020,Female,all,WAEC,University,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,291,287,186,74,66,8,4,101,112,8
2019/2020,Female,all,WAEC,University,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,132,130,76,31,28,3,2,54,45,3
2019/2020,Female,all,WAEC,University,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,127,125,78,31,28,3,2,47,47,3
2019/2020,Female,all,WAEC,University,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,254,250,154,53,47,6,4,96,101,6
2019/2020,Female,all,WAEC,University,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,708,698,431,149,136,13,10,267,282,13
2019/2020,Female,all,WAEC,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,170,167,100,44,38,6,3,67,56,6
2019/2020,Female,disabled,NABTEB,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,33,33,18,18,18,0,0,15,0,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,35,35,18,6,6,0,0,17,12,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,41,41,21,12,12,0,0,20,9,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,38,38,21,6,6,0,0,17,15,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,22,22,12,6,6,0,0,10,6,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,33,33,18,12,12,0,0,15,6,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,27,27,15,6,6,0,0,12,9,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,27,27,15,6,7,0,0,12,9,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,16,16,9,6,6,0,0,7,3,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,22,22,12,12,12,0,0,10,0,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,27,27,15,12,12,0,0,12,3,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,13,13,9,6,6,0,0,4,3,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,24,24,15,12,13,0,0,9,3,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,16,16,9,6,6,0,0,7,3,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,33,33,18,6,6,0,0,15,12,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,13,13,6,0,0,0,0,7,6,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,22,22,12,12,14,0,0,10,0,0
2019/2020,Female,disabled,NABTEB,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NABTEB,University,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,13,13,9,6,6,0,0,4,3,0
2019/2020,Female,disabled,NABTEB,University,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,33,33,18,12,13,0,0,15,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NABTEB,University,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,11,11,6,0,0,0,0,5,6,0
2019/2020,Female,disabled,NABTEB,University,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,33,33,18,6,6,0,0,15,12,0
2019/2020,Female,disabled,NABTEB,University,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,11,11,6,6,6,0,0,5,0,0
2019/2020,Female,disabled,NECO,College of Education,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,51,51,27,15,15,0,0,24,12,0
2019/2020,Female,disabled,NECO,College of Education,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,53,53,27,15,15,0,0,26,12,0
2019/2020,Female,disabled,NECO,College of Education,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,63,62,32,15,15,0,1,30,17,0
2019/2020,Female,disabled,NECO,College of Education,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,23,23,14,5,5,0,0,9,9,0
2019/2020,Female,disabled,NECO,College of Education,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,59,59,36,10,10,0,0,23,26,0
2019/2020,Female,disabled,NECO,College of Education,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,33,33,22,10,10,0,0,11,12,0
2019/2020,Female,disabled,NECO,College of Education,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,12,12,5,0,0,0,0,7,5,0
2019/2020,Female,disabled,NECO,College of Education,ward,Gwagwalada Centre,North Central,Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,45,45,27,15,15,0,0,18,12,0
2019/2020,Female,disabled,NECO,College of Education,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,12,12,8,5,5,0,0,4,3,0
2019/2020,Female,disabled,NECO,College of Education,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,47,47,27,10,10,0,0,20,17,0
2019/2020,Female,disabled,NECO,College of Education,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,44,44,24,5,5,0,0,20,19,0
2019/2020,Female,disabled,NECO,College of Education,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,12,12,5,0,0,0,0,7,5,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,City Centre,North Central,Federal Capital Territory,Abuja Municipal Area Council,City Centre,,18,18,11,5,5,0,0,7,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Garki,North Central,Federal Capital Territory,Abuja Municipal Area Council,Garki,,29,29,16,5,5,0,0,13,11,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Bwari Central,North Central,Federal Capital Territory,Bwari,Bwari Central,,38,38,22,10,10,0,0,16,12,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Byazhin,North Central,Federal Capital Territory,Bwari,Byazhin,,21,21,11,5,5,0,0,10,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Dutse Alhaji,North Central,Federal Capital Territory,Bwari,Dutse Alhaji,,18,18,11,5,5,0,0,7,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Dobi,North Central,Federal Capital Territory,Gwagwalada,Dobi,,38,38,22,10,10,0,0,16,12,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Gwako,North Central,Federal Capital Territory,Gwagwalada,Gwako,,26,26,16,5,5,0,0,10,11,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Chibiri,North Central,Federal Capital Territory,Kuje,Chibiri,,44,44,25,10,10,0,0,19,15,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Gaube,North Central,Federal Capital Territory,Kuje,Gaube,,32,32,19,5,5,0,0,13,14,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Gudun Karya,North Central,Federal Capital Territory,Kuje,Gudun Karya,,45,45,24,10,10,0,0,21,14,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Ashara,North Central,Federal Capital Territory,Kwali,Ashara,,26,26,14,0,0,0,0,12,14,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Dafa,North Central,Federal Capital Territory,Kwali,Dafa,,20,20,11,5,5,0,0,9,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Gumbo,North Central,Federal Capital Territory,Kwali,Gumbo,,35,35,22,10,10,0,0,13,12,0
2019/2020,Female,disabled,NECO,University,ward,Gui,North Central,Federal Capital Territory,Abuja Municipal Area Council,Gui,,12,12,5,5,5,0,0,7,0,0
