"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","University","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","164","161","117","46","41","5","3","44","72","5"
"2019/2020","Female","all","NABTEB","University","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","166","164","125","50","40","10","2","39","75","10"
"2019/2020","Female","all","NABTEB","University","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","49","48","34","15","15","0","1","14","20","0"
"2019/2020","Female","all","NABTEB","University","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","222","218","159","55","45","11","4","59","103","11"
"2019/2020","Female","all","NABTEB","University","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","77","76","55","20","15","5","1","21","36","5"
"2019/2020","Female","all","NABTEB","University","ward","Amakama","South East","Abia","Umuahia South","Amakama","","92","91","68","24","20","5","1","23","44","5"
"2019/2020","Female","all","NECO","College of Education","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","205","202","144","48","45","3","3","58","97","3"
"2019/2020","Female","all","NECO","College of Education","ward","Eziama","South East","Abia","Aba North","Eziama","","489","482","340","134","117","17","7","142","206","17"
"2019/2020","Female","all","NECO","College of Education","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","395","389","292","123","112","11","6","97","170","11"
"2019/2020","Female","all","NECO","College of Education","ward","Aba River","South East","Abia","Aba South","Aba River","","240","236","166","59","50","9","4","70","108","9"
"2019/2020","Female","all","NECO","College of Education","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","223","220","156","53","50","3","3","64","104","3"
"2019/2020","Female","all","NECO","College of Education","ward","Asa","South East","Abia","Aba South","Asa","","124","122","90","37","33","4","2","32","54","4"
"2019/2020","Female","all","NECO","College of Education","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","233","230","166","70","61","9","3","64","97","9"
"2019/2020","Female","all","NECO","College of Education","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","456","450","342","149","134","15","6","108","194","15"
"2019/2020","Female","all","NECO","College of Education","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","169","166","119","42","39","4","3","47","76","4"
"2019/2020","Female","all","NECO","College of Education","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","327","322","225","80","67","13","5","97","146","13"
"2019/2020","Female","all","NECO","College of Education","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","391","385","268","106","90","16","6","117","162","16"
"2019/2020","Female","all","NECO","College of Education","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","383","377","279","111","95","16","6","98","169","16"
"2019/2020","Female","all","NECO","College of Education","ward","Amakama","South East","Abia","Umuahia South","Amakama","","327","322","235","86","72","14","5","87","150","14"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","90","89","68","32","28","4","1","21","37","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Eziama","South East","Abia","Aba North","Eziama","","103","101","75","32","28","4","2","26","44","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","176","173","126","48","45","3","3","47","78","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Aba River","South East","Abia","Aba South","Aba River","","203","200","150","69","61","8","3","50","82","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Asa","South East","Abia","Aba South","Asa","","223","220","153","48","45","3","3","67","106","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","172","169","119","47","44","3","3","50","71","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","479","472","349","145","128","17","7","123","205","17"
"2019/2020","Female","all","NECO","Polytechnic","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","196","193","128","48","45","3","3","65","81","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","163","161","112","53","45","8","2","49","60","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","343","338","258","101","95","6","5","80","157","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","400","394","295","128","112","16","6","99","168","16"
"2019/2020","Female","all","NECO","Polytechnic","ward","Amakama","South East","Abia","Umuahia South","Amakama","","166","164","119","53","45","8","2","45","67","8"
"2019/2020","Female","all","NECO","University","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","382","376","267","101","89","12","6","109","167","12"
"2019/2020","Female","all","NECO","University","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","606","597","436","187","167","20","9","161","250","20"
"2019/2020","Female","all","NECO","University","ward","Asa","South East","Abia","Aba South","Asa","","376","370","257","96","83","13","6","113","162","13"
"2019/2020","Female","all","NECO","University","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","173","170","115","48","39","9","3","55","68","9"
"2019/2020","Female","all","NECO","University","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","245","241","169","53","45","8","4","72","117","8"
"2019/2020","Female","all","NECO","University","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","314","310","219","91","78","13","4","91","129","13"
"2019/2020","Female","all","NECO","University","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","352","346","255","106","95","11","6","91","149","11"
"2019/2020","Female","all","NECO","University","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","93","92","65","27","22","5","1","27","39","5"
"2019/2020","Female","all","NECO","University","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","457","450","326","128","112","16","7","124","199","16"
"2019/2020","Female","all","NECO","University","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","151","149","103","43","39","4","2","46","61","4"
"2019/2020","Female","all","NECO","University","ward","Amakama","South East","Abia","Umuahia South","Amakama","","196","193","144","53","50","3","3","49","92","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","251","247","165","51","42","9","4","82","114","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Eziama","South East","Abia","Aba North","Eziama","","564","556","387","149","132","18","8","169","237","18"
"2019/2020","Female","all","WAEC","College of Education","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","489","481","347","144","126","18","8","134","203","18"
"2019/2020","Female","all","WAEC","College of Education","ward","Aba River","South East","Abia","Aba South","Aba River","","332","327","235","93","75","18","5","92","142","18"
"2019/2020","Female","all","WAEC","College of Education","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","292","288","193","70","61","9","4","95","124","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Asa","South East","Abia","Aba South","Asa","","169","166","122","50","42","9","3","44","71","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","304","299","222","83","70","14","5","77","138","14"
"2019/2020","Female","all","WAEC","College of Education","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","614","604","442","187","161","26","10","162","256","26"
"2019/2020","Female","all","WAEC","College of Education","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","204","201","145","56","47","9","3","56","90","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","411","405","281","102","88","14","6","124","179","14"
"2019/2020","Female","all","WAEC","College of Education","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","492","485","348","126","104","22","7","137","223","22"
"2019/2020","Female","all","WAEC","College of Education","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","488","481","348","154","126","28","7","133","193","28"
"2019/2020","Female","all","WAEC","College of Education","ward","Amakama","South East","Abia","Umuahia South","Amakama","","446","439","319","131","114","17","7","120","189","17"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","132","130","94","42","38","4","2","36","52","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Eziama","South East","Abia","Aba North","Eziama","","133","131","98","46","37","9","2","33","52","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","199","196","142","61","52","9","3","54","82","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Aba River","South East","Abia","Aba South","Aba River","","279","275","218","102","88","14","4","57","116","14"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Asa","South East","Abia","Aba South","Asa","","323","318","226","79","66","13","5","92","147","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","254","250","185","69","61","9","4","65","115","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","553","544","390","143","128","16","9","154","246","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","280","276","196","69","57","13","4","80","126","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","205","202","146","65","57","8","3","56","81","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","486","478","345","144","126","18","8","133","200","18"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","501","494","376","163","142","21","7","118","214","21"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Amakama","South East","Abia","Umuahia South","Amakama","","248","244","184","83","70","13","4","60","101","13"
"2019/2020","Female","all","WAEC","University","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","496","489","345","125","113","13","7","144","219","13"
"2019/2020","Female","all","WAEC","University","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","771","760","543","220","189","31","11","217","323","31"
"2019/2020","Female","all","WAEC","University","ward","Asa","South East","Abia","Aba South","Asa","","486","479","336","126","109","17","7","143","211","17"
"2019/2020","Female","all","WAEC","University","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","229","226","159","60","52","9","3","67","98","9"
"2019/2020","Female","all","WAEC","University","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","362","357","242","89","76","13","5","115","153","13"
"2019/2020","Female","all","WAEC","University","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","366","360","256","97","85","13","6","104","158","13"
"2019/2020","Female","all","WAEC","University","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","428","422","309","120","103","17","6","113","189","17"
"2019/2020","Female","all","WAEC","University","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","120","118","82","37","33","4","2","36","46","4"
"2019/2020","Female","all","WAEC","University","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","559","551","404","171","150","21","8","147","232","21"
"2019/2020","Female","all","WAEC","University","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","169","166","127","50","42","9","3","39","77","9"
"2019/2020","Female","all","WAEC","University","ward","Amakama","South East","Abia","Umuahia South","Amakama","","240","236","168","65","57","8","4","68","104","8"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","14","14","7","0","0","0","0","7","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Eziama","South East","Abia","Aba North","Eziama","","33","33","21","15","15","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","35","35","23","15","15","0","0","12","9","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aba River","South East","Abia","Aba South","Aba River","","21","21","13","10","10","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","13","13","9","5","5","0","0","4","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Asa","South East","Abia","Aba South","Asa","","10","10","6","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","22","22","14","10","10","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","26","26","16","9","9","0","0","10","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","13","13","9","5","5","0","0","4","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","26","26","16","10","10","0","0","10","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","21","21","13","5","5","0","0","8","9","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","33","33","21","10","10","0","0","12","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Amakama","South East","Abia","Umuahia South","Amakama","","22","22","14","10","10","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","11","11","7","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Eziama","South East","Abia","Aba North","Eziama","","11","11","7","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","10","10","6","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Aba River","South East","Abia","Aba South","Aba River","","21","21","13","10","10","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Asa","South East","Abia","Aba South","Asa","","18","18","9","0","0","0","0","9","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","13","13","9","5","5","0","0","4","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","33","33","21","15","15","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","10","10","6","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","10","10","6","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","25","25","17","10","10","0","0","8","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","25","25","17","10","10","0","0","8","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Amakama","South East","Abia","Umuahia South","Amakama","","11","11","7","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","24","24","13","10","10","0","0","11","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","35","35","23","10","10","0","0","12","14","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Asa","South East","Abia","Aba South","Asa","","21","21","13","5","5","0","0","8","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","11","11","7","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","16","16","10","5","5","0","0","6","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","22","22","14","10","10","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","21","21","13","10","10","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","10","10","6","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","25","25","14","10","10","0","0","11","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","10","10","6","5","5","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amakama","South East","Abia","Umuahia South","Amakama","","14","14","10","5","5","0","0","4","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","26","26","18","5","5","0","0","8","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Eziama","South East","Abia","Aba North","Eziama","","50","50","31","17","17","1","0","19","15","1"
"2019/2020","Female","disabled","NECO","College of Education","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","53","53","37","17","18","0","0","16","21","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aba River","South East","Abia","Aba South","Aba River","","23","23","17","11","12","0","0","6","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","23","23","15","5","5","0","0","8","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Asa","South East","Abia","Aba South","Asa","","11","11","8","5","6","0","0","3","4","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","26","26","14","12","12","0","0","12","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","53","53","37","16","16","0","0","16","22","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","23","23","15","5","5","0","0","8","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","38","38","24","10","11","0","0","14","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","38","38","24","10","10","0","0","14","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","41","41","30","15","16","0","0","11","16","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Amakama","South East","Abia","Umuahia South","Amakama","","41","41","27","10","10","0","0","14","18","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","11","11","8","5","5","0","0","3","4","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Eziama","South East","Abia","Aba North","Eziama","","11","11","8","5","6","0","0","3","4","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Industrial Area","South East","Abia","Aba North","Industrial Area","","20","20","15","5","6","0","0","5","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Aba River","South East","Abia","Aba South","Aba River","","26","26","17","10","12","0","0","9","8","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Asa","South East","Abia","Aba South","Asa","","29","29","18","5","5","0","0","11","14","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","26","26","18","6","6","0","0","8","13","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","50","50","34","15","18","0","0","16","20","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","23","23","15","5","5","0","0","8","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","11","11","6","5","5","0","0","6","1","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","41","41","31","10","11","0","0","10","21","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ahiaukwu  I","South East","Abia","Umuahia South","Ahiaukwu  I","","44","44","31","10","10","0","0","13","22","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Amakama","South East","Abia","Umuahia South","Amakama","","14","14","8","5","5","0","0","6","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","38","38","27","10","10","0","0","11","18","0"
"2019/2020","Female","disabled","NECO","University","ward","Aba Town Hall","South East","Abia","Aba South","Aba Town Hall","","65","65","46","21","23","0","0","19","26","0"
"2019/2020","Female","disabled","NECO","University","ward","Asa","South East","Abia","Aba South","Asa","","38","38","24","10","11","0","0","14","15","0"
"2019/2020","Female","disabled","NECO","University","ward","Arochukwu I","South East","Abia","Arochukwu","Arochukwu I","","17","17","12","6","6","0","0","5","7","0"
"2019/2020","Female","disabled","NECO","University","ward","Arochukwu II","South East","Abia","Arochukwu","Arochukwu II","","36","35","24","5","6","0","1","11","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Arochukwu III","South East","Abia","Arochukwu","Arochukwu III","","32","32","21","10","12","0","0","11","12","0"
"2019/2020","Female","disabled","NECO","University","ward","Afugiri","South East","Abia","Umuahia North","Afugiri","","41","41","28","10","12","0","0","13","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Ibeku East I","South East","Abia","Umuahia North","Ibeku East I","","11","11","6","5","5","0","0","6","1","0"
"2019/2020","Female","disabled","NECO","University","ward","Ibeku East II","South East","Abia","Umuahia North","Ibeku East II","","47","47","31","10","12","0","0","16","22","0"
"2019/2020","Female","disabled","NECO","University","ward","Ahiaukwu  II","South East","Abia","Umuahia South","Ahiaukwu  II","","17","17","12","5","5","0","0","5","8","0"
"2019/2020","Female","disabled","NECO","University","ward","Amakama","South East","Abia","Umuahia South","Amakama","","26","26","18","5","5","0","0","8","13","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ariaria Market","South East","Abia","Aba North","Ariaria Market","","31","31","19","5","5","0","0","12","15","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Eziama","South East","Abia","Aba North","Eziama","","63","63","40","15","15","0","0","23","25","0"
