"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","University","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","169","167","96","27","25","3","2","71","69","3"
"2019/2020","Female","all","NABTEB","University","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","150","148","85","37","33","4","2","63","48","4"
"2019/2020","Female","all","NABTEB","University","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","65","64","36","9","10","0","1","28","27","0"
"2019/2020","Female","all","NABTEB","University","ward","Gungun Sarki","North West","Kebbi","Yauri","Gungun Sarki","","292","288","178","64","57","8","4","110","114","8"
"2019/2020","Female","all","NABTEB","University","ward","Jijima","North West","Kebbi","Yauri","Jijima","","91","90","53","14","10","4","1","37","39","4"
"2019/2020","Female","all","NABTEB","University","ward","Bedi","North West","Kebbi","Zuru","Bedi","","101","100","53","18","14","4","1","47","35","4"
"2019/2020","Female","all","NABTEB","University","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","312","307","183","59","49","10","5","124","124","10"
"2019/2020","Female","all","NABTEB","University","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","139","137","83","37","34","4","2","54","47","4"
"2019/2020","Female","all","NECO","College of Education","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","214","210","121","47","39","8","4","89","74","8"
"2019/2020","Female","all","NECO","College of Education","ward","Dikko","North West","Kebbi","Argungu","Dikko","","345","340","204","85","73","12","5","136","119","12"
"2019/2020","Female","all","NECO","College of Education","ward","Felande","North West","Kebbi","Argungu","Felande","","80","79","50","17","13","4","1","29","33","4"
"2019/2020","Female","all","NECO","College of Education","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","79","78","42","13","9","4","1","36","30","4"
"2019/2020","Female","all","NECO","College of Education","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","248","244","147","59","52","7","4","97","89","7"
"2019/2020","Female","all","NECO","College of Education","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","199","196","118","47","39","8","3","78","71","8"
"2019/2020","Female","all","NECO","College of Education","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","169","167","105","46","39","8","2","62","58","8"
"2019/2020","Female","all","NECO","College of Education","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","183","180","103","30","26","4","3","77","74","4"
"2019/2020","Female","all","NECO","College of Education","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","321","317","191","80","68","12","4","126","111","12"
"2019/2020","Female","all","NECO","College of Education","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","126","124","74","34","30","4","2","50","41","4"
"2019/2020","Female","all","NECO","College of Education","ward","Jijima","North West","Kebbi","Yauri","Jijima","","198","195","115","50","43","8","3","80","64","8"
"2019/2020","Female","all","NECO","College of Education","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","118","116","67","26","22","4","2","49","42","4"
"2019/2020","Female","all","NECO","College of Education","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","171","168","101","34","30","4","3","67","68","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","241","238","142","60","52","8","3","96","82","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Dikko","North West","Kebbi","Argungu","Dikko","","185","182","110","54","46","8","3","72","55","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Felande","North West","Kebbi","Argungu","Felande","","273","269","163","60","52","8","4","106","103","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","181","178","99","34","30","4","3","79","66","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","209","206","115","42","35","7","3","91","74","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","171","168","103","34","30","4","3","65","70","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","155","153","91","33","29","4","2","62","58","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","201","198","108","42","35","7","3","90","67","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","177","175","105","42","34","8","2","70","64","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Jijima","North West","Kebbi","Yauri","Jijima","","352","347","197","71","60","11","5","150","126","11"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bedi","North West","Kebbi","Zuru","Bedi","","507","499","294","110","91","19","8","205","185","19"
"2019/2020","Female","all","NECO","Polytechnic","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","207","204","118","47","39","8","3","86","71","8"
"2019/2020","Female","all","NECO","University","ward","Dikko","North West","Kebbi","Argungu","Dikko","","183","180","101","34","30","4","3","79","68","4"
"2019/2020","Female","all","NECO","University","ward","Felande","North West","Kebbi","Argungu","Felande","","204","201","112","47","39","8","3","89","66","8"
"2019/2020","Female","all","NECO","University","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","426","420","253","102","86","16","6","167","151","16"
"2019/2020","Female","all","NECO","University","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","439","433","256","93","77","16","6","177","164","16"
"2019/2020","Female","all","NECO","University","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","124","122","72","34","30","4","2","50","39","4"
"2019/2020","Female","all","NECO","University","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","88","87","49","21","17","4","1","38","28","4"
"2019/2020","Female","all","NECO","University","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","336","331","191","72","61","11","5","140","119","11"
"2019/2020","Female","all","NECO","University","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","256","252","148","60","52","8","4","104","89","8"
"2019/2020","Female","all","NECO","University","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","116","114","67","26","22","4","2","47","42","4"
"2019/2020","Female","all","NECO","University","ward","Gungun Sarki","North West","Kebbi","Yauri","Gungun Sarki","","550","542","322","131","116","15","8","220","191","15"
"2019/2020","Female","all","NECO","University","ward","Jijima","North West","Kebbi","Yauri","Jijima","","166","164","97","38","30","8","2","67","59","8"
"2019/2020","Female","all","NECO","University","ward","Bedi","North West","Kebbi","Zuru","Bedi","","181","178","103","34","26","8","3","75","70","8"
"2019/2020","Female","all","NECO","University","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","575","566","332","122","103","19","9","234","210","19"
"2019/2020","Female","all","NECO","University","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","249","246","149","64","57","7","3","97","86","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","270","266","161","62","55","7","4","105","99","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Dikko","North West","Kebbi","Argungu","Dikko","","385","379","230","91","82","9","6","149","140","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Felande","North West","Kebbi","Argungu","Felande","","98","97","56","21","19","2","1","41","35","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","99","98","56","17","15","2","1","42","40","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","291","287","181","80","71","9","4","106","102","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","243","239","145","55","52","3","4","94","90","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","234","230","134","49","44","5","4","96","86","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","249","245","144","52","48","4","4","101","93","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","437","430","254","98","86","12","7","176","156","12"
"2019/2020","Female","all","WAEC","College of Education","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","152","150","87","35","30","5","2","63","53","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Jijima","North West","Kebbi","Yauri","Jijima","","249","245","145","52","45","7","4","100","93","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","145","143","85","31","30","1","2","58","55","1"
"2019/2020","Female","all","WAEC","College of Education","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","220","217","128","52","48","4","3","89","77","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","302","298","179","73","63","10","4","119","106","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dikko","North West","Kebbi","Argungu","Dikko","","250","246","158","76","70","6","4","88","81","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Felande","North West","Kebbi","Argungu","Felande","","349","344","210","84","74","10","5","134","127","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","228","225","124","42","37","5","3","101","83","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","242","238","139","45","41","4","4","99","94","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","230","227","130","49","45","4","3","97","82","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","203","200","111","42","37","5","3","89","70","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","258","254","150","49","45","4","4","104","102","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","236","232","140","63","56","7","4","92","78","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Jijima","North West","Kebbi","Yauri","Jijima","","445","438","256","87","78","9","7","182","170","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bedi","North West","Kebbi","Zuru","Bedi","","642","632","377","142","127","15","10","255","236","15"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","269","265","149","49","45","4","4","116","100","4"
"2019/2020","Female","all","WAEC","University","ward","Dikko","North West","Kebbi","Argungu","Dikko","","253","249","140","45","41","4","4","109","96","4"
"2019/2020","Female","all","WAEC","University","ward","Felande","North West","Kebbi","Argungu","Felande","","220","217","128","45","41","4","3","89","84","4"
"2019/2020","Female","all","WAEC","University","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","558","550","326","139","127","12","8","224","188","12"
"2019/2020","Female","all","WAEC","University","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","541","533","323","119","105","14","8","210","204","14"
"2019/2020","Female","all","WAEC","University","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","185","182","118","48","45","4","3","64","69","4"
"2019/2020","Female","all","WAEC","University","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","112","110","62","21","19","2","2","48","41","2"
"2019/2020","Female","all","WAEC","University","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","390","384","215","73","67","6","6","169","142","6"
"2019/2020","Female","all","WAEC","University","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","350","344","201","77","71","6","6","143","125","6"
"2019/2020","Female","all","WAEC","University","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","170","167","93","35","30","5","3","74","58","5"
"2019/2020","Female","all","WAEC","University","ward","Gungun Sarki","North West","Kebbi","Yauri","Gungun Sarki","","771","759","451","164","144","20","12","308","287","20"
"2019/2020","Female","all","WAEC","University","ward","Jijima","North West","Kebbi","Yauri","Jijima","","225","222","134","49","45","4","3","88","86","4"
"2019/2020","Female","all","WAEC","University","ward","Bedi","North West","Kebbi","Zuru","Bedi","","243","239","142","45","41","4","4","97","97","4"
"2019/2020","Female","all","WAEC","University","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","821","808","471","161","142","19","13","337","311","19"
"2019/2020","Female","all","WAEC","University","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","324","319","192","80","74","6","5","127","113","6"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","17","17","8","8","8","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dikko","North West","Kebbi","Argungu","Dikko","","17","17","9","9","9","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Felande","North West","Kebbi","Argungu","Felande","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","10","10","7","4","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","17","17","9","9","9","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","17","17","8","8","8","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","10","10","4","0","0","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","17","17","9","5","5","0","0","8","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","8","8","4","4","4","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Jijima","North West","Kebbi","Yauri","Jijima","","8","8","4","4","4","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","8","8","4","4","4","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","8","8","4","4","4","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","17","17","8","4","4","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dikko","North West","Kebbi","Argungu","Dikko","","13","13","7","5","5","0","0","6","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Felande","North West","Kebbi","Argungu","Felande","","19","19","11","9","9","0","0","8","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","8","8","4","4","4","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","13","13","7","5","5","0","0","6","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","10","10","4","0","0","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","17","17","9","9","9","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Jijima","North West","Kebbi","Yauri","Jijima","","22","22","12","5","5","0","0","10","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bedi","North West","Kebbi","Zuru","Bedi","","30","30","19","9","9","0","0","11","10","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","11","11","5","0","0","0","0","6","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dikko","North West","Kebbi","Argungu","Dikko","","8","8","4","4","4","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Felande","North West","Kebbi","Argungu","Felande","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","19","19","12","9","9","0","0","7","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","21","21","14","9","9","0","0","7","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","8","8","4","4","4","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","19","19","9","0","0","0","0","10","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","17","17","9","9","9","0","0","8","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gungun Sarki","North West","Kebbi","Yauri","Gungun Sarki","","39","39","19","14","14","0","0","20","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Jijima","North West","Kebbi","Yauri","Jijima","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bedi","North West","Kebbi","Zuru","Bedi","","10","10","4","4","4","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","35","35","19","9","9","0","0","16","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","17","17","9","9","9","0","0","8","0","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","18","18","11","7","7","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dikko","North West","Kebbi","Argungu","Dikko","","36","36","20","8","8","0","0","16","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Felande","North West","Kebbi","Argungu","Felande","","8","8","6","0","0","0","0","2","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ambursa","North West","Kebbi","Birnin Kebbi","Ambursa","","10","10","4","0","0","0","0","6","4","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Birnin Kebbi Dangaladima","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Dangaladima","","21","21","10","4","4","0","0","11","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Birnin Kebbi Mafara","North West","Kebbi","Birnin Kebbi","Birnin Kebbi Mafara","","23","23","14","8","9","0","0","9","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Badariya/Magarza","North West","Kebbi","Kalgo","Badariya/Magarza","","20","20","14","8","8","0","0","6","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dangoma/Gayi","North West","Kebbi","Kalgo","Dangoma/Gayi","","20","20","11","0","0","0","0","9","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Diggi","North West","Kebbi","Kalgo","Diggi","","27","27","13","4","4","0","0","14","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Chulu/Koma","North West","Kebbi","Yauri","Chulu/Koma","","15","15","9","4","4","0","0","6","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Jijima","North West","Kebbi","Yauri","Jijima","","23","23","14","4","4","0","0","9","10","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ciroman Dabai","North West","Kebbi","Zuru","Ciroman Dabai","","9","9","4","4","4","0","0","4","1","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Isgogo /Dago","North West","Kebbi","Zuru","Isgogo /Dago","","15","15","9","0","0","0","0","6","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Alwasa/Gotomo","North West","Kebbi","Argungu","Alwasa/Gotomo","","21","21","13","7","7","0","0","8","5","0"
