"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","379","373","222","81","69","12","6","151","141","12"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","226","223","140","66","58","8","3","83","74","8"
"2019/2020","Female","all","NECO","University","ward","Ward I N2","South West","Oyo","Ibadan North","Ward I N2","","598","590","359","125","103","22","8","231","234","22"
"2019/2020","Female","all","NECO","University","ward","Ward II, N3","South West","Oyo","Ibadan North","Ward II, N3","","162","160","94","31","27","4","2","66","64","4"
"2019/2020","Female","all","NECO","University","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","254","250","149","54","46","8","4","101","95","8"
"2019/2020","Female","all","NECO","University","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","177","174","109","53","45","8","3","65","55","8"
"2019/2020","Female","all","NECO","University","ward","Aaje/Ogunbado","South West","Oyo","Ogbomosho North","Aaje/Ogunbado","","352","347","210","76","64","12","5","137","134","12"
"2019/2020","Female","all","NECO","University","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","384","378","224","85","68","17","6","154","139","17"
"2019/2020","Female","all","NECO","University","ward","Aguodo/ Masifa","South West","Oyo","Ogbomosho North","Aguodo/ Masifa","","414","408","254","102","91","12","6","154","151","12"
"2019/2020","Female","all","NECO","University","ward","Agboye/Molete","South West","Oyo","Oyo East","Agboye/Molete","","325","320","185","70","62","8","5","135","115","8"
"2019/2020","Female","all","NECO","University","ward","Ajagba","South West","Oyo","Oyo East","Ajagba","","275","271","169","67","59","8","4","102","102","8"
"2019/2020","Female","all","NECO","University","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","364","359","215","80","68","12","5","144","135","12"
"2019/2020","Female","all","NECO","University","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","127","125","78","36","32","4","2","47","43","4"
"2019/2020","Female","all","NECO","University","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","144","142","88","31","27","4","2","54","57","4"
"2019/2020","Female","all","NECO","University","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","368","362","217","89","77","12","6","145","129","12"
"2019/2020","Female","all","WAEC","College of Education","ward","Ward I N2","South West","Oyo","Ibadan North","Ward I N2","","146","144","92","36","36","1","2","52","55","1"
"2019/2020","Female","all","WAEC","College of Education","ward","Ward II, N3","South West","Oyo","Ibadan North","Ward II, N3","","682","672","404","144","132","12","10","268","260","12"
"2019/2020","Female","all","WAEC","College of Education","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","450","444","272","96","88","8","6","172","176","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Ward 08 SW7","South West","Oyo","Ibadan South","Ward 08 SW7","","567","558","349","139","126","13","9","209","210","13"
"2019/2020","Female","all","WAEC","College of Education","ward","Ward 10 SW8 II","South West","Oyo","Ibadan South","Ward 10 SW8 II","","149","147","92","40","36","5","2","55","51","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","458","451","279","104","96","8","7","172","176","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Aaje/Ogunbado","South West","Oyo","Ogbomosho North","Aaje/Ogunbado","","466","459","291","111","104","7","7","168","181","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","333","328","211","89","79","10","5","117","122","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Aguodo/ Masifa","South West","Oyo","Ogbomosho North","Aguodo/ Masifa","","543","535","317","118","108","10","8","218","200","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Agboye/Molete","South West","Oyo","Oyo East","Agboye/Molete","","580","572","340","126","116","10","8","232","215","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Ajagba","South West","Oyo","Oyo East","Ajagba","","474","467","284","103","96","7","7","183","181","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","258","254","168","70","64","6","4","86","99","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","507","500","314","118","108","10","7","186","196","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","199","196","116","44","40","4","3","80","72","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","360","355","208","74","67","7","5","147","135","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","256","252","145","55","52","3","4","107","91","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ward 08 SW7","South West","Oyo","Ibadan South","Ward 08 SW7","","174","171","114","55","52","3","3","57","59","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ward 10 SW8 II","South West","Oyo","Ibadan South","Ward 10 SW8 II","","672","662","389","143","127","16","10","273","246","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","184","181","117","48","44","4","3","64","70","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","164","162","94","33","32","1","2","68","62","1"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","292","288","166","55","52","3","4","122","112","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","192","189","110","41","36","5","3","79","69","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","442","436","263","100","88","12","6","173","163","12"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","247","243","152","70","68","2","4","91","83","2"
"2019/2020","Female","all","WAEC","University","ward","Ward I N2","South West","Oyo","Ibadan North","Ward I N2","","837","825","486","173","160","13","12","339","313","13"
"2019/2020","Female","all","WAEC","University","ward","Ward II, N3","South West","Oyo","Ibadan North","Ward II, N3","","234","231","138","52","48","4","3","93","86","4"
"2019/2020","Female","all","WAEC","University","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","329","324","201","70","64","6","5","123","131","6"
"2019/2020","Female","all","WAEC","University","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","238","234","147","69","63","6","4","87","77","6"
"2019/2020","Female","all","WAEC","University","ward","Aaje/Ogunbado","South West","Oyo","Ogbomosho North","Aaje/Ogunbado","","481","474","270","96","88","8","7","204","175","8"
"2019/2020","Female","all","WAEC","University","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","549","541","326","130","115","15","8","215","197","15"
"2019/2020","Female","all","WAEC","University","ward","Aguodo/ Masifa","South West","Oyo","Ogbomosho North","Aguodo/ Masifa","","505","497","297","110","99","11","8","200","187","11"
"2019/2020","Female","all","WAEC","University","ward","Agboye/Molete","South West","Oyo","Oyo East","Agboye/Molete","","399","394","228","81","72","9","5","166","147","9"
"2019/2020","Female","all","WAEC","University","ward","Ajagba","South West","Oyo","Oyo East","Ajagba","","318","313","196","74","68","6","5","117","123","6"
"2019/2020","Female","all","WAEC","University","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","471","464","277","107","100","7","7","187","170","7"
"2019/2020","Female","all","WAEC","University","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","138","136","85","36","35","1","2","51","48","1"
"2019/2020","Female","all","WAEC","University","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","212","209","133","52","48","4","3","76","81","4"
"2019/2020","Female","all","WAEC","University","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","378","372","233","89","80","9","6","139","144","9"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ward I N2","South West","Oyo","Ibadan North","Ward I N2","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ward II, N3","South West","Oyo","Ibadan North","Ward II, N3","","32","32","17","15","15","0","0","15","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ward 08 SW7","South West","Oyo","Ibadan South","Ward 08 SW7","","32","32","17","10","10","0","0","15","8","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ward 10 SW8 II","South West","Oyo","Ibadan South","Ward 10 SW8 II","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","24","24","15","10","10","0","0","9","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aaje/Ogunbado","South West","Oyo","Ogbomosho North","Aaje/Ogunbado","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","13","13","9","5","5","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aguodo/ Masifa","South West","Oyo","Ogbomosho North","Aguodo/ Masifa","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Agboye/Molete","South West","Oyo","Oyo East","Agboye/Molete","","26","26","14","5","5","0","0","12","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ajagba","South West","Oyo","Oyo East","Ajagba","","24","24","15","10","10","0","0","9","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","13","13","9","5","5","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","12","12","8","5","5","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","12","12","7","5","5","0","0","5","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ward 08 SW7","South West","Oyo","Ibadan South","Ward 08 SW7","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ward 10 SW8 II","South West","Oyo","Ibadan South","Ward 10 SW8 II","","37","37","20","15","15","0","0","17","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","10","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","12","12","6","0","0","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","26","26","14","10","10","0","0","12","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ward I N2","South West","Oyo","Ibadan North","Ward I N2","","43","43","26","15","15","0","0","17","11","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ward II, N3","South West","Oyo","Ibadan North","Ward II, N3","","13","13","9","5","5","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","13","13","8","5","5","0","0","5","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Aaje/Ogunbado","South West","Oyo","Ogbomosho North","Aaje/Ogunbado","","21","21","11","0","0","0","0","10","11","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","21","21","11","5","5","0","0","10","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Aguodo/ Masifa","South West","Oyo","Ogbomosho North","Aguodo/ Masifa","","26","26","14","5","5","0","0","12","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Agboye/Molete","South West","Oyo","Oyo East","Agboye/Molete","","24","24","12","5","5","0","0","12","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ajagba","South West","Oyo","Oyo East","Ajagba","","21","21","11","10","10","0","0","10","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","24","24","12","5","5","0","0","12","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","26","26","14","10","10","0","0","12","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ward I N2","South West","Oyo","Ibadan North","Ward I N2","","14","14","7","5","4","1","0","7","3","1"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ward II, N3","South West","Oyo","Ibadan North","Ward II, N3","","47","47","26","15","15","0","0","21","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","44","44","21","10","10","0","0","23","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ward 08 SW7","South West","Oyo","Ibadan South","Ward 08 SW7","","44","44","26","15","15","0","0","18","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ward 10 SW8 II","South West","Oyo","Ibadan South","Ward 10 SW8 II","","11","11","7","5","5","0","0","4","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","41","41","24","10","10","0","0","17","14","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aaje/Ogunbado","South West","Oyo","Ogbomosho North","Aaje/Ogunbado","","32","32","17","10","10","0","0","15","8","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","32","32","18","5","5","0","0","14","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aguodo/ Masifa","South West","Oyo","Ogbomosho North","Aguodo/ Masifa","","43","43","26","9","10","0","0","17","17","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Agboye/Molete","South West","Oyo","Oyo East","Agboye/Molete","","52","52","29","8","9","0","0","23","21","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ajagba","South West","Oyo","Oyo East","Ajagba","","41","41","23","8","8","0","0","18","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","17","17","10","4","4","0","0","7","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","35","35","19","9","8","1","0","16","10","1"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ago Amodu I","South West","Oyo","Saki East","Ago Amodu I","","17","17","10","4","4","0","0","7","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ago Amodu II","South West","Oyo","Saki East","Ago Amodu II","","26","26","16","5","4","1","0","10","11","1"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ward III, N4","South West","Oyo","Ibadan North","Ward III, N4","","26","26","13","5","5","0","0","13","8","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ward 08 SW7","South West","Oyo","Ibadan South","Ward 08 SW7","","11","11","7","5","5","0","0","4","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ward 10 SW8 II","South West","Oyo","Ibadan South","Ward 10 SW8 II","","62","62","37","15","15","0","0","25","22","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ward 11 SW9(1)","South West","Oyo","Ibadan South","Ward 11 SW9(1)","","14","14","7","5","5","0","0","7","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Abogunde","South West","Oyo","Ogbomosho North","Abogunde","","14","14","7","5","5","0","0","7","3","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Alaodi/Modeke","South West","Oyo","Oyo East","Alaodi/Modeke","","29","29","16","4","4","0","0","13","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Agbonle","South West","Oyo","Saki East","Agbonle","","14","14","7","4","4","0","0","7","4","0"
