"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","University","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","177","174","116","52","56","0","3","58","65","0"
"2019/2020","Female","all","NABTEB","University","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","316","312","214","88","84","7","4","98","126","7"
"2019/2020","Female","all","NABTEB","University","ward","Dambo","North West","Kaduna","Zaria","Dambo","","70","69","49","26","28","0","1","20","24","0"
"2019/2020","Female","all","NABTEB","University","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","227","224","143","43","36","8","3","81","100","8"
"2019/2020","Female","all","NECO","College of Education","ward","Asso","North West","Kaduna","Jema'a","Asso","","475","468","323","117","105","13","7","145","205","13"
"2019/2020","Female","all","NECO","College of Education","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","285","281","187","66","56","10","4","94","121","10"
"2019/2020","Female","all","NECO","College of Education","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","333","328","213","72","63","9","5","115","142","9"
"2019/2020","Female","all","NECO","College of Education","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","603","594","408","149","134","16","9","186","258","16"
"2019/2020","Female","all","NECO","College of Education","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","249","245","174","58","48","10","4","71","116","10"
"2019/2020","Female","all","NECO","College of Education","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","269","265","178","52","42","10","4","87","126","10"
"2019/2020","Female","all","NECO","College of Education","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","116","114","75","20","21","0","2","39","56","0"
"2019/2020","Female","all","NECO","College of Education","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","197","194","140","52","48","4","3","54","87","4"
"2019/2020","Female","all","NECO","College of Education","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","163","161","110","45","41","4","2","51","64","4"
"2019/2020","Female","all","NECO","College of Education","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","159","157","110","33","28","5","2","47","77","5"
"2019/2020","Female","all","NECO","College of Education","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","517","510","350","125","112","13","7","160","226","13"
"2019/2020","Female","all","NECO","College of Education","ward","Dambo","North West","Kaduna","Zaria","Dambo","","555","547","356","119","112","7","8","191","237","7"
"2019/2020","Female","all","NECO","College of Education","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","303","299","213","78","70","8","4","86","136","8"
"2019/2020","Female","all","NECO","College of Education","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","581","573","378","112","98","14","8","195","266","14"
"2019/2020","Female","all","NECO","Polytechnic","ward","Asso","North West","Kaduna","Jema'a","Asso","","270","266","187","72","64","8","4","79","115","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","205","202","133","46","42","4","3","69","87","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","198","195","125","39","35","4","3","70","87","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","159","157","110","39","35","4","2","47","71","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","224","221","156","66","63","3","3","65","91","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","198","195","133","39","35","4","3","62","95","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","239","235","156","46","42","4","4","79","110","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Dambo","North West","Kaduna","Zaria","Dambo","","168","165","106","39","35","4","3","59","67","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","224","221","152","59","56","3","3","69","94","3"
"2019/2020","Female","all","NECO","University","ward","Asso","North West","Kaduna","Jema'a","Asso","","138","136","95","39","35","4","2","41","57","4"
"2019/2020","Female","all","NECO","University","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","529","521","339","112","105","7","8","182","228","7"
"2019/2020","Female","all","NECO","University","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","656","647","436","138","126","12","9","211","298","12"
"2019/2020","Female","all","NECO","University","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","127","125","79","26","21","5","2","46","54","5"
"2019/2020","Female","all","NECO","University","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","585","577","402","151","135","16","8","175","251","16"
"2019/2020","Female","all","NECO","University","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","232","229","168","59","56","3","3","61","109","3"
"2019/2020","Female","all","NECO","University","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","437","431","278","99","91","8","6","153","179","8"
"2019/2020","Female","all","NECO","University","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","348","343","229","66","56","10","5","114","164","10"
"2019/2020","Female","all","NECO","University","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","344","339","228","85","77","9","5","111","142","9"
"2019/2020","Female","all","NECO","University","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","638","629","431","164","147","17","9","198","267","17"
"2019/2020","Female","all","NECO","University","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","332","327","220","84","77","8","5","107","135","8"
"2019/2020","Female","all","NECO","University","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","573","564","381","118","112","8","9","183","263","8"
"2019/2020","Female","all","NECO","University","ward","Dambo","North West","Kaduna","Zaria","Dambo","","127","125","91","33","28","5","2","34","59","5"
"2019/2020","Female","all","NECO","University","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","467","460","311","91","83","8","7","149","220","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Asso","North West","Kaduna","Jema'a","Asso","","584","576","415","189","169","20","8","161","225","20"
"2019/2020","Female","all","WAEC","College of Education","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","275","271","186","75","68","8","4","85","110","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","411","405","271","107","101","6","6","134","163","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","772","761","514","203","183","20","11","247","311","20"
"2019/2020","Female","all","WAEC","College of Education","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","344","339","237","108","94","14","5","102","130","14"
"2019/2020","Female","all","WAEC","College of Education","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","413","406","272","95","88","7","7","134","177","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","164","162","115","51","47","4","2","47","65","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","237","233","162","70","61","9","4","71","93","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","218","215","149","63","61","2","3","66","87","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","215","212","150","57","54","3","3","62","93","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","635","625","428","164","149","16","10","197","263","16"
"2019/2020","Female","all","WAEC","College of Education","ward","Dambo","North West","Kaduna","Zaria","Dambo","","671","661","459","184","169","15","10","202","276","15"
"2019/2020","Female","all","WAEC","College of Education","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","371","365","258","120","115","5","6","107","138","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","696","686","466","184","162","22","10","220","282","22"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Asso","North West","Kaduna","Jema'a","Asso","","343","338","230","94","87","7","5","108","135","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","268","264","183","69","61","9","4","81","113","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","261","257","166","63","54","9","4","91","103","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","193","190","135","51","47","4","3","55","85","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","275","271","190","81","74","7","4","81","108","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","221","218","149","56","47","10","3","69","92","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","347","342","210","70","61","9","5","132","140","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dambo","North West","Kaduna","Zaria","Dambo","","225","222","145","57","47","10","3","77","89","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","351","346","241","108","95","13","5","105","134","13"
"2019/2020","Female","all","WAEC","University","ward","Asso","North West","Kaduna","Jema'a","Asso","","183","180","125","63","54","9","3","55","63","9"
"2019/2020","Female","all","WAEC","University","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","643","633","414","158","143","15","10","219","257","15"
"2019/2020","Female","all","WAEC","University","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","929","916","602","228","210","18","13","314","375","18"
"2019/2020","Female","all","WAEC","University","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","186","183","115","38","34","4","3","68","78","4"
"2019/2020","Female","all","WAEC","University","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","831","818","577","215","189","26","13","241","362","26"
"2019/2020","Female","all","WAEC","University","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","243","239","162","57","54","3","4","77","105","3"
"2019/2020","Female","all","WAEC","University","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","551","543","353","138","122","17","8","190","214","17"
"2019/2020","Female","all","WAEC","University","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","457","450","296","108","101","7","7","154","188","7"
"2019/2020","Female","all","WAEC","University","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","450","444","299","125","115","10","6","145","173","10"
"2019/2020","Female","all","WAEC","University","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","794","782","514","196","183","13","12","268","318","13"
"2019/2020","Female","all","WAEC","University","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","422","416","285","120","108","12","6","131","166","12"
"2019/2020","Female","all","WAEC","University","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","753","742","507","195","177","19","11","235","311","19"
"2019/2020","Female","all","WAEC","University","ward","Dambo","North West","Kaduna","Zaria","Dambo","","186","183","132","51","47","4","3","51","82","4"
"2019/2020","Female","all","WAEC","University","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","656","646","428","140","122","18","10","218","288","18"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Asso","North West","Kaduna","Jema'a","Asso","","28","28","21","17","17","0","0","7","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","12","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","19","19","12","9","9","0","0","7","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","45","45","28","9","9","0","0","17","20","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","25","25","15","9","9","0","0","10","8","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","25","25","16","8","8","0","0","9","8","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","12","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","12","12","7","8","8","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","12","12","8","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","12","12","7","8","8","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","28","28","20","17","17","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dambo","North West","Kaduna","Zaria","Dambo","","28","28","15","8","8","0","0","13","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","25","25","15","17","17","0","0","10","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","38","38","23","0","0","0","0","15","23","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Asso","North West","Kaduna","Jema'a","Asso","","15","15","11","8","8","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","12","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","12","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","12","12","8","0","0","0","0","4","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","12","12","7","8","8","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","12","12","7","8","8","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","15","15","11","8","8","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dambo","North West","Kaduna","Zaria","Dambo","","12","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","12","12","7","8","8","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Asso","North West","Kaduna","Jema'a","Asso","","12","12","8","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","25","25","16","0","0","0","0","9","16","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","41","41","23","9","9","0","0","18","15","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","12","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","28","28","15","17","17","0","0","13","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","12","12","8","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","25","25","15","9","9","0","0","10","8","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","25","25","15","8","8","0","0","10","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","25","25","14","8","8","0","0","11","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","41","41","28","9","9","0","0","13","19","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","25","25","15","17","17","0","0","10","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","38","38","23","9","9","0","0","15","16","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dambo","North West","Kaduna","Zaria","Dambo","","12","12","7","8","8","0","0","5","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","28","28","15","0","0","0","0","13","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Asso","North West","Kaduna","Jema'a","Asso","","58","57","37","13","13","0","1","20","24","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","33","33","19","6","7","0","0","14","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","44","43","26","6","7","0","1","17","21","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","85","84","49","14","14","0","1","35","36","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","29","29","21","12","14","0","0","8","10","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","29","29","18","7","7","0","0","11","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","14","14","7","0","0","0","0","7","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","21","21","14","6","7","0","0","7","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","14","14","7","6","7","0","0","7","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","14","14","10","6","7","0","0","4","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","60","59","38","13","14","0","1","21","25","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dambo","North West","Kaduna","Zaria","Dambo","","47","47","30","14","14","0","0","17","17","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dutsen Abba","North West","Kaduna","Zaria","Dutsen Abba","","33","33","23","14","14","0","0","10","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","66","66","43","7","7","0","0","23","36","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Asso","North West","Kaduna","Jema'a","Asso","","28","28","18","7","7","0","0","10","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","18","18","12","7","7","0","0","6","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","25","25","14","6","7","0","0","11","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","14","14","10","6","7","0","0","4","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","29","29","18","7","7","0","0","11","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","18","18","11","0","0","0","0","7","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","32","32","18","7","7","0","0","14","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Dambo","North West","Kaduna","Zaria","Dambo","","14","14","7","7","7","0","0","7","1","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Gyallesu","North West","Kaduna","Zaria","Gyallesu","","21","21","14","7","7","0","0","7","8","0"
"2019/2020","Female","disabled","NECO","University","ward","Asso","North West","Kaduna","Jema'a","Asso","","14","14","10","7","7","0","0","4","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Atuku","North West","Kaduna","Jema'a","Atuku","","55","55","33","7","7","0","0","22","27","0"
"2019/2020","Female","disabled","NECO","University","ward","Bedde","North West","Kaduna","Jema'a","Bedde","","70","70","42","19","21","0","0","28","23","0"
"2019/2020","Female","disabled","NECO","University","ward","Badarawa","North West","Kaduna","Kaduna North","Badarawa","","14","14","7","0","0","0","0","7","7","0"
"2019/2020","Female","disabled","NECO","University","ward","Gabasawa","North West","Kaduna","Kaduna North","Gabasawa","","54","54","33","14","14","0","0","21","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Gaji","North West","Kaduna","Kaduna North","Gaji","","29","29","18","6","7","0","0","11","13","0"
"2019/2020","Female","disabled","NECO","University","ward","Badiko","North West","Kaduna","Kaduna South","Badiko","","36","36","22","12","14","0","0","14","10","0"
"2019/2020","Female","disabled","NECO","University","ward","Barnawa","North West","Kaduna","Kaduna South","Barnawa","","40","40","24","6","7","0","0","16","18","0"
"2019/2020","Female","disabled","NECO","University","ward","Kakuri Gwari","North West","Kaduna","Kaduna South","Kakuri Gwari","","33","33","20","12","14","0","0","13","8","0"
"2019/2020","Female","disabled","NECO","University","ward","Dan Wata","North West","Kaduna","Soba","Dan Wata","","58","58","38","18","20","0","0","20","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Gamagira","North West","Kaduna","Soba","Gamagira","","40","40","25","13","14","0","0","15","13","0"
"2019/2020","Female","disabled","NECO","University","ward","Garun Gwanki","North West","Kaduna","Soba","Garun Gwanki","","59","59","38","14","14","0","0","21","25","0"
