"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","67","66","44","13","13","0","1","22","32","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","135","133","98","42","34","8","2","35","55","8"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","93","92","69","26","22","4","1","23","44","4"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ajue","South West","Ondo","Odigbo","Ajue","","192","189","130","38","31","7","3","59","92","7"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","277","273","197","72","62","10","4","76","126","10"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","114","112","82","33","35","0","2","30","48","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","290","286","225","71","61","10","4","61","153","10"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","80","79","57","17","18","0","1","22","40","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","67","66","50","21","18","3","1","16","30","3"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","104","102","76","26","22","4","2","26","51","4"
"2019/2020","Female","all","NABTEB","University","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","172","169","129","46","40","7","3","40","83","7"
"2019/2020","Female","all","NABTEB","University","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","135","133","98","34","31","3","2","35","65","3"
"2019/2020","Female","all","NABTEB","University","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","214","210","137","42","36","6","4","73","95","6"
"2019/2020","Female","all","NABTEB","University","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","159","156","115","39","35","4","3","41","76","4"
"2019/2020","Female","all","NABTEB","University","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","109","107","82","30","26","4","2","25","53","4"
"2019/2020","Female","all","NABTEB","University","ward","Ajue","South West","Ondo","Odigbo","Ajue","","191","188","136","46","39","7","3","52","90","7"
"2019/2020","Female","all","NABTEB","University","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","124","122","94","33","30","3","2","28","61","3"
"2019/2020","Female","all","NABTEB","University","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","73","72","51","17","13","4","1","21","34","4"
"2019/2020","Female","all","NABTEB","University","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","218","215","156","47","40","7","3","59","109","7"
"2019/2020","Female","all","NABTEB","University","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","82","81","60","20","18","3","1","21","39","3"
"2019/2020","Female","all","NABTEB","University","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","159","156","114","42","39","4","3","42","71","4"
"2019/2020","Female","all","NECO","College of Education","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","106","104","72","29","26","3","2","32","42","3"
"2019/2020","Female","all","NECO","College of Education","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","377","372","279","102","89","13","5","93","178","13"
"2019/2020","Female","all","NECO","College of Education","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","172","169","119","42","36","6","3","50","77","6"
"2019/2020","Female","all","NECO","College of Education","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","338","333","252","98","89","9","5","81","154","9"
"2019/2020","Female","all","NECO","College of Education","ward","Gbogi/Isikan I","South West","Ondo","Akure South","Gbogi/Isikan I","","577","568","400","140","129","11","9","168","260","11"
"2019/2020","Female","all","NECO","College of Education","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","184","181","134","55","49","6","3","47","79","6"
"2019/2020","Female","all","NECO","College of Education","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","258","254","176","64","58","6","4","78","113","6"
"2019/2020","Female","all","NECO","College of Education","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","208","205","144","51","45","6","3","61","94","6"
"2019/2020","Female","all","NECO","College of Education","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","183","180","128","42","36","6","3","52","87","6"
"2019/2020","Female","all","NECO","College of Education","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","104","102","66","26","22","4","2","36","41","4"
"2019/2020","Female","all","NECO","College of Education","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","352","346","248","85","76","9","6","98","164","9"
"2019/2020","Female","all","NECO","College of Education","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","169","166","114","38","36","2","3","52","76","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","445","438","328","127","111","16","7","110","201","16"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","203","200","159","68","58","10","3","41","91","10"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","226","223","161","55","49","6","3","62","106","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","139","137","91","34","31","3","2","46","58","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","112","110","74","30","27","3","2","36","45","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","266","262","193","85","76","9","4","69","108","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","146","144","108","46","39","7","2","36","61","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ajue","South West","Ondo","Odigbo","Ajue","","354","349","243","93","85","8","5","106","150","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","542","534","385","144","129","15","8","149","241","15"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","194","191","141","55","48","7","3","50","85","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","532","524","368","135","125","10","8","156","234","10"
"2019/2020","Female","all","NECO","Polytechnic","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","163","161","119","47","40","7","2","42","73","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","131","129","100","43","40","3","2","29","58","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","222","219","154","55","49","6","3","65","99","6"
"2019/2020","Female","all","NECO","University","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","283","278","205","85","76","9","5","73","121","9"
"2019/2020","Female","all","NECO","University","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","235","232","167","59","54","5","3","65","109","5"
"2019/2020","Female","all","NECO","University","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","424","418","292","93","81","12","6","126","200","12"
"2019/2020","Female","all","NECO","University","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","290","286","214","85","76","9","4","72","130","9"
"2019/2020","Female","all","NECO","University","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","197","194","150","64","58","6","3","44","87","6"
"2019/2020","Female","all","NECO","University","ward","Ajue","South West","Ondo","Odigbo","Ajue","","371","366","264","105","93","12","5","102","159","12"
"2019/2020","Female","all","NECO","University","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","288","284","215","85","76","9","4","69","130","9"
"2019/2020","Female","all","NECO","University","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","139","137","97","34","31","3","2","40","64","3"
"2019/2020","Female","all","NECO","University","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","398","392","282","102","89","13","6","110","181","13"
"2019/2020","Female","all","NECO","University","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","170","167","114","42","40","2","3","53","73","2"
"2019/2020","Female","all","NECO","University","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","319","314","233","94","80","14","5","81","139","14"
"2019/2020","Female","all","WAEC","College of Education","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","141","139","98","34","29","5","2","41","65","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","445","438","314","111","101","10","7","124","203","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","256","252","172","54","47","7","4","80","119","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","433","426","304","109","98","11","7","122","196","11"
"2019/2020","Female","all","WAEC","College of Education","ward","Gbogi/Isikan I","South West","Ondo","Akure South","Gbogi/Isikan I","","743","732","526","166","152","14","11","206","360","14"
"2019/2020","Female","all","WAEC","College of Education","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","221","218","162","61","55","6","3","56","102","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","355","350","249","79","69","10","5","101","171","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","260","256","188","58","55","3","4","68","130","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","275","271","195","65","58","7","4","76","131","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","141","139","93","31","25","6","2","46","63","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","419","413","295","96","87","9","6","118","200","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","266","262","192","61","55","6","4","70","131","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","586","576","429","152","138","15","10","147","276","15"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","295","291","222","94","83","11","4","69","128","11"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","249","245","180","61","55","6","4","65","120","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","152","150","103","34","33","1","2","47","70","1"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","148","146","98","27","25","2","2","48","71","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","354","349","265","104","97","7","5","84","161","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","183","180","141","60","57","3","3","39","81","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ajue","South West","Ondo","Odigbo","Ajue","","406","400","286","88","80","8","6","114","199","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","727","716","523","189","171","19","11","193","333","19"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","240","236","164","60","58","3","4","72","103","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","681","671","493","186","174","12","10","178","307","12"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","210","207","144","51","47","4","3","63","93","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","154","152","114","44","40","4","2","38","71","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","302","298","209","78","69","9","4","89","131","9"
"2019/2020","Female","all","WAEC","University","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","377","372","279","108","99","9","5","93","172","9"
"2019/2020","Female","all","WAEC","University","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","307","302","220","81","73","9","5","82","138","9"
"2019/2020","Female","all","WAEC","University","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","569","561","402","123","109","14","8","159","280","14"
"2019/2020","Female","all","WAEC","University","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","391","385","273","94","87","7","6","112","179","7"
"2019/2020","Female","all","WAEC","University","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","249","245","187","71","66","5","4","58","117","5"
"2019/2020","Female","all","WAEC","University","ward","Ajue","South West","Ondo","Odigbo","Ajue","","481","474","340","108","98","10","7","134","233","10"
"2019/2020","Female","all","WAEC","University","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","323","318","231","87","80","8","5","87","143","8"
"2019/2020","Female","all","WAEC","University","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","184","181","124","41","36","5","3","57","84","5"
"2019/2020","Female","all","WAEC","University","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","574","566","399","142","128","15","8","167","256","15"
"2019/2020","Female","all","WAEC","University","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","191","188","134","44","40","4","3","54","90","4"
"2019/2020","Female","all","WAEC","University","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","355","350","264","102","91","11","5","86","163","11"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","30","30","19","12","12","0","0","11","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","8","8","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","19","19","11","7","7","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gbogi/Isikan I","South West","Ondo","Akure South","Gbogi/Isikan I","","40","40","28","17","20","0","0","12","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","8","8","5","3","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","20","20","12","8","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","10","10","7","4","5","0","0","3","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","13","13","10","4","5","0","0","3","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","22","22","16","7","7","0","0","6","9","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","8","8","5","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","30","30","18","12","12","0","0","12","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","9","9","6","4","4","0","0","3","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","13","13","10","4","4","0","0","3","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","8","8","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","9","9","6","4","4","0","0","3","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","20","20","12","8","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","13","13","10","4","4","0","0","3","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ajue","South West","Ondo","Odigbo","Ajue","","23","23","16","8","8","0","0","7","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","33","33","22","12","15","0","0","11","10","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","20","20","12","8","9","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","36","36","25","12","12","0","0","11","13","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","22","22","15","8","7","1","0","7","6","1"
"2019/2020","Female","disabled","NABTEB","University","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","15","15","9","4","4","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","24","24","12","9","9","0","0","12","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Agbabu","South West","Ondo","Odigbo","Agbabu","","20","20","12","8","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ajue","South West","Ondo","Odigbo","Ajue","","20","20","12","8","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","15","15","9","4","5","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bolorunduro I","South West","Ondo","Ondo East","Bolorunduro I","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","23","23","12","8","8","0","0","11","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","10","10","6","4","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","17","17","10","7","7","0","0","7","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","13","13","7","4","5","0","0","6","4","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","38","38","27","12","15","0","0","11","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ayetoro","South West","Ondo","Akure North","Ayetoro","","18","18","10","4","5","0","0","8","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Aponmu","South West","Ondo","Akure South","Aponmu","","34","34","24","8","10","0","0","10","17","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gbogi/Isikan I","South West","Ondo","Akure South","Gbogi/Isikan I","","62","62","37","16","20","0","0","25","22","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gbogi/Isikan II","South West","Ondo","Akure South","Gbogi/Isikan II","","18","18","13","4","5","0","0","5","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ago-Alaye","South West","Ondo","Odigbo","Ago-Alaye","","32","32","18","8","9","0","0","14","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Asantan Oja","South West","Ondo","Ondo East","Asantan Oja","","18","18","10","4","5","0","0","8","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ateru/Otasan/Igba","South West","Ondo","Ondo East","Ateru/Otasan/Igba","","26","26","19","4","5","0","0","7","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Enuowa/Obalalu","South West","Ondo","Ondo West","Enuowa/Obalalu","","10","10","5","4","5","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gbaghengha/Gbongbo/Ajagba Alafia","South West","Ondo","Ondo West","Gbaghengha/Gbongbo/Ajagba Alafia","","40","40","27","8","8","0","0","13","20","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ifore/Odosida/Loro","South West","Ondo","Ondo West","Ifore/Odosida/Loro","","15","15","10","4","4","0","0","5","7","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Agamo/Oke-Oore/Akomowa","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","","41","41","27","12","15","0","0","14","15","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ayede/Ogbese","South West","Ondo","Akure North","Ayede/Ogbese","","18","18","13","4","5","0","0","5","9","0"
