"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","University","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","273","269","151","48","42","6","4","118","103","6"
"2019/2020","Female","all","NECO","University","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","255","252","140","49","42","7","3","112","91","7"
"2019/2020","Female","all","NECO","University","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","94","93","51","18","19","0","1","42","33","0"
"2019/2020","Female","all","NECO","University","ward","Bulablin","North East","Borno","Maiduguri","Bulablin","","185","183","101","35","28","7","2","82","67","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","289","285","162","62","53","9","4","123","101","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Dugja","North East","Borno","Biu","Dugja","","511","504","282","93","80","13","7","222","189","13"
"2019/2020","Female","all","WAEC","College of Education","ward","Ashigashiya","North East","Borno","Gwoza","Ashigashiya","","470","463","269","101","84","17","7","194","168","17"
"2019/2020","Female","all","WAEC","College of Education","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","286","281","155","58","48","10","5","126","98","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Dure / Wala / Warabe","North East","Borno","Gwoza","Dure / Wala / Warabe","","620","611","335","105","88","17","9","276","231","17"
"2019/2020","Female","all","WAEC","College of Education","ward","Alau","North East","Borno","Jere","Alau","","126","124","65","23","20","3","2","59","43","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","243","239","138","54","49","5","4","101","85","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","146","144","86","39","32","7","2","58","47","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Bolori I","North East","Borno","Maiduguri","Bolori I","","448","442","258","101","88","13","6","184","157","13"
"2019/2020","Female","all","WAEC","College of Education","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","159","157","90","39","32","7","2","67","51","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Bulablin","North East","Borno","Maiduguri","Bulablin","","373","367","215","81","72","9","6","152","134","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Buratai","North East","Borno","Biu","Buratai","","274","270","158","54","48","6","4","112","105","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","411","405","231","90","76","14","6","174","142","14"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dugja","North East","Borno","Biu","Dugja","","131","129","69","31","28","3","2","60","39","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Chibok Garu","North East","Borno","Chibok","Chibok Garu","","190","187","104","50","44","6","3","83","55","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Chibok Likama","North East","Borno","Chibok","Chibok Likama","","221","218","127","50","44","6","3","91","77","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Chibok Wuntaku","North East","Borno","Chibok","Chibok Wuntaku","","449","442","260","101","84","17","7","182","159","17"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ashigashiya","North East","Borno","Gwoza","Ashigashiya","","459","452","257","101","85","16","7","195","156","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","265","261","148","50","44","6","4","113","99","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Alau","North East","Borno","Jere","Alau","","496","488","280","133","117","16","8","208","148","16"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","116","114","63","27","24","3","2","51","37","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","121","119","65","27","24","3","2","54","39","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bolori I","North East","Borno","Maiduguri","Bolori I","","467","460","252","97","84","13","7","208","155","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","443","436","251","93","81","12","7","185","158","12"
"2019/2020","Female","all","WAEC","University","ward","Buratai","North East","Borno","Biu","Buratai","","558","550","337","152","129","23","8","213","185","23"
"2019/2020","Female","all","WAEC","University","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","163","161","98","43","36","7","2","63","55","7"
"2019/2020","Female","all","WAEC","University","ward","Dugja","North East","Borno","Biu","Dugja","","277","273","154","70","65","5","4","119","85","5"
"2019/2020","Female","all","WAEC","University","ward","Chibok Garu","North East","Borno","Chibok","Chibok Garu","","487","479","269","81","68","13","8","210","188","13"
"2019/2020","Female","all","WAEC","University","ward","Chibok Likama","North East","Borno","Chibok","Chibok Likama","","459","451","245","93","80","13","8","206","152","13"
"2019/2020","Female","all","WAEC","University","ward","Chibok Wuntaku","North East","Borno","Chibok","Chibok Wuntaku","","336","331","188","70","60","10","5","143","119","10"
"2019/2020","Female","all","WAEC","University","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","211","208","119","47","40","7","3","89","72","7"
"2019/2020","Female","all","WAEC","University","ward","Dure / Wala / Warabe","North East","Borno","Gwoza","Dure / Wala / Warabe","","274","270","152","54","44","10","4","118","99","10"
"2019/2020","Female","all","WAEC","University","ward","Alau","North East","Borno","Jere","Alau","","256","252","153","66","57","9","4","99","87","9"
"2019/2020","Female","all","WAEC","University","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","364","359","211","74","68","6","5","148","137","6"
"2019/2020","Female","all","WAEC","University","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","310","305","178","58","52","6","5","127","121","6"
"2019/2020","Female","all","WAEC","University","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","121","119","67","23","20","3","2","52","45","3"
"2019/2020","Female","all","WAEC","University","ward","Bulablin","North East","Borno","Maiduguri","Bulablin","","220","217","122","46","40","6","3","95","76","6"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","13","13","6","6","6","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dugja","North East","Borno","Biu","Dugja","","22","22","11","0","0","0","0","11","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ashigashiya","North East","Borno","Gwoza","Ashigashiya","","22","22","11","0","0","0","0","11","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","17","17","8","0","0","0","0","8","8","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dure / Wala / Warabe","North East","Borno","Gwoza","Dure / Wala / Warabe","","26","26","14","0","0","0","0","12","14","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Alau","North East","Borno","Jere","Alau","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","8","8","4","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bolori I","North East","Borno","Maiduguri","Bolori I","","21","21","9","0","0","0","0","12","9","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","8","8","4","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bulablin","North East","Borno","Maiduguri","Bulablin","","19","19","11","0","0","0","0","8","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Buratai","North East","Borno","Biu","Buratai","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","19","19","12","6","6","0","0","7","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dugja","North East","Borno","Biu","Dugja","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Chibok Garu","North East","Borno","Chibok","Chibok Garu","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Chibok Likama","North East","Borno","Chibok","Chibok Likama","","10","10","4","6","6","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Chibok Wuntaku","North East","Borno","Chibok","Chibok Wuntaku","","17","17","8","0","0","0","0","8","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ashigashiya","North East","Borno","Gwoza","Ashigashiya","","17","17","8","0","0","0","0","8","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","15","15","7","6","6","0","0","8","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Alau","North East","Borno","Jere","Alau","","19","19","9","0","0","0","0","10","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","8","8","4","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","8","8","4","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bolori I","North East","Borno","Maiduguri","Bolori I","","24","24","13","13","13","0","0","11","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","24","24","13","6","6","0","0","11","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Buratai","North East","Borno","Biu","Buratai","","26","26","14","7","7","0","0","12","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dugja","North East","Borno","Biu","Dugja","","13","13","6","6","6","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Chibok Garu","North East","Borno","Chibok","Chibok Garu","","26","26","14","0","0","0","0","12","14","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Chibok Likama","North East","Borno","Chibok","Chibok Likama","","26","26","13","0","0","0","0","13","13","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Chibok Wuntaku","North East","Borno","Chibok","Chibok Wuntaku","","17","17","9","0","0","0","0","8","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","10","10","6","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dure / Wala / Warabe","North East","Borno","Gwoza","Dure / Wala / Warabe","","10","10","4","0","0","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Alau","North East","Borno","Jere","Alau","","11","11","7","6","6","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","17","17","9","0","0","0","0","8","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","19","19","9","0","0","0","0","10","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","8","8","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bulablin","North East","Borno","Maiduguri","Bulablin","","17","17","9","0","0","0","0","8","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","30","30","16","4","5","0","0","14","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dugja","North East","Borno","Biu","Dugja","","48","48","22","4","5","0","0","26","18","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ashigashiya","North East","Borno","Gwoza","Ashigashiya","","40","40","23","8","9","0","0","17","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","28","28","13","0","0","0","0","15","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dure / Wala / Warabe","North East","Borno","Gwoza","Dure / Wala / Warabe","","47","47","23","4","5","0","0","24","19","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Alau","North East","Borno","Jere","Alau","","10","10","5","3","3","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","18","18","9","4","4","0","0","9","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","13","13","7","4","5","0","0","6","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bolori I","North East","Borno","Maiduguri","Bolori I","","41","41","23","8","10","0","0","18","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","12","12","6","4","5","0","0","6","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bulablin","North East","Borno","Maiduguri","Bulablin","","33","33","16","7","9","0","0","16","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Buratai","North East","Borno","Biu","Buratai","","21","21","10","4","5","0","0","11","6","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","40","40","22","4","5","0","0","18","18","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Dugja","North East","Borno","Biu","Dugja","","10","10","4","0","0","0","0","6","4","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Chibok Garu","North East","Borno","Chibok","Chibok Garu","","15","15","9","4","5","0","0","6","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Chibok Likama","North East","Borno","Chibok","Chibok Likama","","19","19","10","4","5","0","0","9","7","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Chibok Wuntaku","North East","Borno","Chibok","Chibok Wuntaku","","41","41","20","10","10","0","0","21","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ashigashiya","North East","Borno","Gwoza","Ashigashiya","","31","31","17","8","10","0","0","14","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","25","25","13","4","5","0","0","12","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Alau","North East","Borno","Jere","Alau","","32","32","17","8","10","0","0","15","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","8","8","3","3","4","0","0","5","0","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","10","10","5","3","4","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bolori I","North East","Borno","Maiduguri","Bolori I","","48","48","27","4","5","0","0","21","23","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","44","44","23","4","5","0","0","21","20","0"
"2019/2020","Female","disabled","NECO","University","ward","Buratai","North East","Borno","Biu","Buratai","","36","36","21","11","13","0","0","15","10","0"
"2019/2020","Female","disabled","NECO","University","ward","Dadin Kowa","North East","Borno","Biu","Dadin Kowa","","8","8","6","3","4","0","0","2","2","0"
"2019/2020","Female","disabled","NECO","University","ward","Dugja","North East","Borno","Biu","Dugja","","32","32","17","4","5","0","0","15","14","0"
"2019/2020","Female","disabled","NECO","University","ward","Chibok Garu","North East","Borno","Chibok","Chibok Garu","","35","35","15","4","5","0","0","20","11","0"
"2019/2020","Female","disabled","NECO","University","ward","Chibok Likama","North East","Borno","Chibok","Chibok Likama","","45","45","24","5","5","0","0","21","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Chibok Wuntaku","North East","Borno","Chibok","Chibok Wuntaku","","25","25","12","8","9","0","0","13","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Bita / Izge","North East","Borno","Gwoza","Bita / Izge","","18","18","9","4","5","0","0","9","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Dure / Wala / Warabe","North East","Borno","Gwoza","Dure / Wala / Warabe","","21","21","10","4","5","0","0","11","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Alau","North East","Borno","Jere","Alau","","18","18","10","4","4","0","0","8","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Bale Galtimari","North East","Borno","Jere","Bale Galtimari","","33","33","18","4","5","0","0","15","14","0"
"2019/2020","Female","disabled","NECO","University","ward","Dala lawanti","North East","Borno","Jere","Dala lawanti","","26","26","12","0","0","0","0","14","12","0"
"2019/2020","Female","disabled","NECO","University","ward","Bolori II","North East","Borno","Maiduguri","Bolori II","","12","12","7","5","5","0","0","5","2","0"
