"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Iware","North East","Taraba","Ardo Kola","Iware","","115","113","74","45","40","6","2","39","30","6"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Akate","North East","Taraba","Donga","Akate","","162","159","105","37","40","0","3","54","68","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Asibiti","North East","Taraba","Donga","Asibiti","","142","140","87","22","24","0","2","53","65","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","297","292","187","74","65","10","5","105","113","10"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Barade","North East","Taraba","Jalingo","Barade","","106","104","69","30","24","6","2","35","40","6"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","96","95","58","22","16","6","1","37","36","6"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Kabri","North East","Taraba","Sardauna","Kabri","","196","193","130","52","49","4","3","63","79","4"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Akwana","North East","Taraba","Wukari","Akwana","","161","159","105","37","32","6","2","54","68","6"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Avyi","North East","Taraba","Wukari","Avyi","","147","145","96","44","40","5","2","49","52","5"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","71","70","43","15","16","0","1","27","29","0"
"2019/2020","Female","all","NABTEB","University","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","98","97","61","22","25","0","1","36","39","0"
"2019/2020","Female","all","NABTEB","University","ward","Iware","North East","Taraba","Ardo Kola","Iware","","96","94","63","14","16","0","2","31","49","0"
"2019/2020","Female","all","NABTEB","University","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","137","135","87","37","32","6","2","48","50","6"
"2019/2020","Female","all","NABTEB","University","ward","Barade","North East","Taraba","Jalingo","Barade","","217","214","131","52","49","4","3","83","79","4"
"2019/2020","Female","all","NABTEB","University","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","215","212","140","52","40","12","3","72","88","12"
"2019/2020","Female","all","NABTEB","University","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","113","111","73","30","32","0","2","38","43","0"
"2019/2020","Female","all","NABTEB","University","ward","Akwana","North East","Taraba","Wukari","Akwana","","41","40","26","7","8","0","1","14","19","0"
"2019/2020","Female","all","NABTEB","University","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","72","71","47","15","16","0","1","24","32","0"
"2019/2020","Female","all","NECO","College of Education","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","386","381","235","61","53","8","5","146","174","8"
"2019/2020","Female","all","NECO","College of Education","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","113","111","74","30","26","5","2","37","43","5"
"2019/2020","Female","all","NECO","College of Education","ward","Akate","North East","Taraba","Donga","Akate","","145","143","96","49","46","3","2","47","48","3"
"2019/2020","Female","all","NECO","College of Education","ward","Asibiti","North East","Taraba","Donga","Asibiti","","381","375","243","86","78","8","6","132","157","8"
"2019/2020","Female","all","NECO","College of Education","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","244","240","171","67","59","8","4","69","105","8"
"2019/2020","Female","all","NECO","College of Education","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","283","279","184","67","59","8","4","95","117","8"
"2019/2020","Female","all","NECO","College of Education","ward","Barade","North East","Taraba","Jalingo","Barade","","119","117","77","37","33","4","2","40","41","4"
"2019/2020","Female","all","NECO","College of Education","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","291","287","173","68","59","9","4","114","106","9"
"2019/2020","Female","all","NECO","College of Education","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","361","355","227","97","91","6","6","128","129","6"
"2019/2020","Female","all","NECO","College of Education","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","402","396","269","115","97","18","6","127","154","18"
"2019/2020","Female","all","NECO","College of Education","ward","Kabri","North East","Taraba","Sardauna","Kabri","","295","291","198","73","65","8","4","93","125","8"
"2019/2020","Female","all","NECO","College of Education","ward","Akwana","North East","Taraba","Wukari","Akwana","","108","106","69","30","26","5","2","37","38","5"
"2019/2020","Female","all","NECO","College of Education","ward","Avyi","North East","Taraba","Wukari","Avyi","","390","384","251","103","97","6","6","133","147","6"
"2019/2020","Female","all","NECO","College of Education","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","265","261","174","61","52","9","4","87","114","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","225","221","149","73","64","9","4","72","75","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","416","410","262","92","79","13","6","148","170","13"
"2019/2020","Female","all","NECO","Polytechnic","ward","Iware","North East","Taraba","Ardo Kola","Iware","","219","216","155","79","71","8","3","61","75","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akate","North East","Taraba","Donga","Akate","","299","294","191","72","58","14","5","103","119","14"
"2019/2020","Female","all","NECO","Polytechnic","ward","Asibiti","North East","Taraba","Donga","Asibiti","","247","244","155","49","46","5","3","89","106","5"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","572","564","370","141","124","17","8","194","229","17"
"2019/2020","Female","all","NECO","Polytechnic","ward","Barade","North East","Taraba","Jalingo","Barade","","201","198","136","55","46","9","3","62","82","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","180","177","106","43","39","4","3","71","64","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Kabri","North East","Taraba","Sardauna","Kabri","","351","346","223","84","71","13","5","123","139","13"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akwana","North East","Taraba","Wukari","Akwana","","284","279","187","85","77","8","5","92","101","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Avyi","North East","Taraba","Wukari","Avyi","","269","265","172","79","71","8","4","93","93","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","127","125","77","31","26","5","2","48","47","5"
"2019/2020","Female","all","NECO","University","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","175","172","114","49","46","3","3","58","66","3"
"2019/2020","Female","all","NECO","University","ward","Iware","North East","Taraba","Ardo Kola","Iware","","171","169","106","42","40","4","2","63","64","4"
"2019/2020","Female","all","NECO","University","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","240","237","160","55","46","9","3","77","105","9"
"2019/2020","Female","all","NECO","University","ward","Barade","North East","Taraba","Jalingo","Barade","","467","460","286","104","92","12","7","174","183","12"
"2019/2020","Female","all","NECO","University","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","415","409","267","91","84","7","6","142","176","7"
"2019/2020","Female","all","NECO","University","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","223","220","151","67","58","9","3","69","84","9"
"2019/2020","Female","all","NECO","University","ward","Akwana","North East","Taraba","Wukari","Akwana","","73","72","50","18","13","5","1","22","33","5"
"2019/2020","Female","all","NECO","University","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","121","119","77","30","26","5","2","42","46","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","451","444","281","90","83","7","7","163","191","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","140","138","88","38","36","2","2","50","51","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Akate","North East","Taraba","Donga","Akate","","171","168","116","52","47","5","3","52","65","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Asibiti","North East","Taraba","Donga","Asibiti","","516","508","326","114","104","10","8","182","212","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","293","289","198","90","83","7","4","91","109","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","369","364","227","85","78","7","5","137","143","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Barade","North East","Taraba","Jalingo","Barade","","152","150","102","38","36","2","2","48","65","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","345","339","214","71","67","4","6","125","144","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","437","431","283","114","104","10","6","148","169","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","538","530","362","151","135","16","8","168","211","16"
"2019/2020","Female","all","WAEC","College of Education","ward","Kabri","North East","Taraba","Sardauna","Kabri","","440","433","280","122","113","9","7","153","157","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Akwana","North East","Taraba","Wukari","Akwana","","143","141","94","43","42","1","2","47","51","1"
"2019/2020","Female","all","WAEC","College of Education","ward","Avyi","North East","Taraba","Wukari","Avyi","","463","456","312","133","124","9","7","144","179","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","375","369","250","114","104","10","6","119","137","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","321","316","207","90","78","13","5","109","116","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","505","498","321","119","109","10","7","177","202","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Iware","North East","Taraba","Ardo Kola","Iware","","311","306","208","100","93","7","5","98","109","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akate","North East","Taraba","Donga","Akate","","379","373","253","98","93","6","6","120","154","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Asibiti","North East","Taraba","Donga","Asibiti","","324","319","200","62","52","10","5","119","139","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","710","700","455","171","156","15","10","245","284","15"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Barade","North East","Taraba","Jalingo","Barade","","296","292","191","76","67","9","4","101","116","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","238","234","144","47","42","5","4","90","97","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Kabri","North East","Taraba","Sardauna","Kabri","","434","427","280","113","108","5","7","147","166","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akwana","North East","Taraba","Wukari","Akwana","","368","362","240","94","88","6","6","122","146","6"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Avyi","North East","Taraba","Wukari","Avyi","","343","338","226","90","83","7","5","112","137","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","182","179","121","51","46","5","3","58","69","5"
"2019/2020","Female","all","WAEC","University","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","241","237","158","67","57","10","4","79","92","10"
"2019/2020","Female","all","WAEC","University","ward","Iware","North East","Taraba","Ardo Kola","Iware","","218","214","140","52","47","5","4","74","88","5"
"2019/2020","Female","all","WAEC","University","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","348","343","233","81","73","8","5","110","153","8"
"2019/2020","Female","all","WAEC","University","ward","Barade","North East","Taraba","Jalingo","Barade","","573","565","356","124","109","15","8","209","232","15"
"2019/2020","Female","all","WAEC","University","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","510","502","325","114","104","10","8","177","212","10"
"2019/2020","Female","all","WAEC","University","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","264","260","164","66","62","4","4","96","98","4"
"2019/2020","Female","all","WAEC","University","ward","Akwana","North East","Taraba","Wukari","Akwana","","99","98","62","28","26","2","1","36","35","2"
"2019/2020","Female","all","WAEC","University","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","159","157","102","33","31","2","2","55","69","2"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","19","19","11","0","0","0","0","8","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akate","North East","Taraba","Donga","Akate","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Asibiti","North East","Taraba","Donga","Asibiti","","19","19","10","0","0","0","0","9","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","17","17","10","0","0","0","0","7","10","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Barade","North East","Taraba","Jalingo","Barade","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","19","19","11","0","0","0","0","8","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","29","29","17","7","8","0","0","12","12","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kabri","North East","Taraba","Sardauna","Kabri","","20","20","11","0","0","0","0","9","11","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akwana","North East","Taraba","Wukari","Akwana","","8","8","5","6","7","0","0","3","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Avyi","North East","Taraba","Wukari","Avyi","","26","26","17","13","15","0","0","9","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","22","22","14","7","8","0","0","8","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Iware","North East","Taraba","Ardo Kola","Iware","","17","17","10","12","14","0","0","7","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akate","North East","Taraba","Donga","Akate","","26","26","16","0","0","0","0","10","16","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Asibiti","North East","Taraba","Donga","Asibiti","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","28","28","16","0","0","0","0","12","16","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Barade","North East","Taraba","Jalingo","Barade","","13","13","8","6","7","0","0","5","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Kabri","North East","Taraba","Sardauna","Kabri","","24","24","14","6","7","0","0","10","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akwana","North East","Taraba","Wukari","Akwana","","19","19","11","0","0","0","0","8","11","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Avyi","North East","Taraba","Wukari","Avyi","","19","19","14","6","7","0","0","5","7","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Iware","North East","Taraba","Ardo Kola","Iware","","17","17","10","0","0","0","0","7","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","17","17","10","0","0","0","0","7","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Barade","North East","Taraba","Jalingo","Barade","","21","21","13","6","7","0","0","8","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","26","26","17","6","7","0","0","9","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","17","17","11","0","0","0","0","6","11","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Akwana","North East","Taraba","Wukari","Akwana","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","41","41","23","0","0","0","0","18","23","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","10","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akate","North East","Taraba","Donga","Akate","","13","13","8","6","6","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Asibiti","North East","Taraba","Donga","Asibiti","","36","36","21","6","6","0","0","15","16","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","20","20","12","6","6","0","0","8","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","29","29","16","6","6","0","0","13","10","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Barade","North East","Taraba","Jalingo","Barade","","18","18","11","6","6","0","0","7","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","34","34","19","6","6","0","0","15","13","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","39","39","26","6","6","0","0","13","20","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","44","44","28","6","6","0","0","16","22","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Kabri","North East","Taraba","Sardauna","Kabri","","33","33","20","6","6","0","0","13","15","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akwana","North East","Taraba","Wukari","Akwana","","13","13","8","6","6","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Avyi","North East","Taraba","Wukari","Avyi","","53","53","31","12","12","0","0","22","19","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","26","26","15","0","0","0","0","11","15","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","23","23","16","12","12","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","39","39","22","6","6","0","0","17","16","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Iware","North East","Taraba","Ardo Kola","Iware","","26","26","16","12","12","0","0","10","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Akate","North East","Taraba","Donga","Akate","","36","36","21","0","0","0","0","15","21","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Asibiti","North East","Taraba","Donga","Asibiti","","26","26","15","0","0","0","0","11","15","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","58","58","35","6","7","0","0","23","29","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Barade","North East","Taraba","Jalingo","Barade","","23","23","12","0","0","0","0","11","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","18","18","11","6","6","0","0","7","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Kabri","North East","Taraba","Sardauna","Kabri","","38","38","23","6","6","0","0","15","17","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Akwana","North East","Taraba","Wukari","Akwana","","33","33","20","11","11","0","0","13","8","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Avyi","North East","Taraba","Wukari","Avyi","","39","39","24","12","12","0","0","15","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","10","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","18","18","11","6","7","0","0","7","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Iware","North East","Taraba","Ardo Kola","Iware","","21","21","10","0","0","0","0","11","10","0"
"2019/2020","Female","disabled","NECO","University","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","29","29","19","6","6","0","0","10","13","0"
"2019/2020","Female","disabled","NECO","University","ward","Barade","North East","Taraba","Jalingo","Barade","","48","48","28","6","6","0","0","20","22","0"
"2019/2020","Female","disabled","NECO","University","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","51","51","31","6","6","0","0","20","26","0"
"2019/2020","Female","disabled","NECO","University","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","23","23","16","12","12","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Akwana","North East","Taraba","Wukari","Akwana","","10","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Bantaje","North East","Taraba","Wukari","Bantaje","","10","10","5","0","0","0","0","5","5","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Alim-Gora","North East","Taraba","Ardo Kola","Alim-Gora","","51","51","28","9","9","0","0","23","19","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ardo Kola","North East","Taraba","Ardo Kola","Ardo Kola","","12","12","7","0","0","0","0","5","7","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Akate","North East","Taraba","Donga","Akate","","14","14","8","5","5","0","0","6","4","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Asibiti","North East","Taraba","Donga","Asibiti","","44","44","26","5","5","0","0","18","22","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Bikadarko","North East","Taraba","Donga","Bikadarko","","26","26","15","5","5","0","0","11","11","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Abbare Yelwa","North East","Taraba","Jalingo","Abbare Yelwa","","37","37","23","10","10","0","0","14","13","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Barade","North East","Taraba","Jalingo","Barade","","22","22","14","5","5","0","0","8","9","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Kachalla Sembe","North East","Taraba","Jalingo","Kachalla Sembe","","44","44","28","5","5","0","0","16","23","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Gembu 'A'","North East","Taraba","Sardauna","Gembu 'A'","","42","42","24","9","9","0","0","18","15","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Gembu 'B'","North East","Taraba","Sardauna","Gembu 'B'","","57","57","35","14","15","0","0","22","21","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Kabri","North East","Taraba","Sardauna","Kabri","","53","52","30","14","15","0","1","22","16","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Akwana","North East","Taraba","Wukari","Akwana","","14","14","8","5","5","0","0","6","4","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Avyi","North East","Taraba","Wukari","Avyi","","66","65","41","17","19","0","1","24","23","0"
