"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","College of Education","ward","Majidadi 'A'","North East","Bauchi","Bauchi","Majidadi 'A'","","69","68","46","22","18","3","1","22","24","4"
"2019/2020","Female","all","NABTEB","College of Education","ward","Majidadi 'B'","North East","Bauchi","Bauchi","Majidadi 'B'","","159","158","91","31","31","0","1","67","60","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Makama/Sarki Baki","North East","Bauchi","Bauchi","Makama/Sarki Baki","","67","66","37","9","9","0","1","29","28","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Mun/Munsal","North East","Bauchi","Bauchi","Mun/Munsal","","87","86","52","18","18","0","1","34","34","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Zungur/Liman Katagum","North East","Bauchi","Bauchi","Zungur/Liman Katagum","","50","50","30","15","15","0","0","20","16","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Rahama","North East","Bauchi","Toro","Rahama","","54","53","31","9","9","0","1","22","22","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Baima North / West","North East","Bauchi","Warji","Baima North / West","","47","46","29","9","9","0","1","17","20","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Dagu East","North East","Bauchi","Warji","Dagu East","","31","30","16","4","4","0","1","14","12","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Dagu West","North East","Bauchi","Warji","Dagu West","","67","66","39","13","13","0","1","27","26","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Katanga","North East","Bauchi","Warji","Katanga","","32","32","22","13","13","0","0","10","9","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Tudun Wada East","North East","Bauchi","Warji","Tudun Wada East","","85","83","51","27","23","4","2","32","24","4"
"2019/2020","Female","all","NABTEB","College of Education","ward","Tudun Wada West","North East","Bauchi","Warji","Tudun Wada West","","67","66","40","13","13","0","1","26","27","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Alangawari / Kafin / Larabawa","North East","Bauchi","Zaki","Alangawari / Kafin / Larabawa","","67","66","37","9","9","0","1","29","28","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Bursali","North East","Bauchi","Zaki","Bursali","","52","51","31","9","9","0","1","20","22","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Gumai","North East","Bauchi","Zaki","Gumai","","69","68","46","22","18","3","1","22","24","4"
"2019/2020","Female","all","NABTEB","College of Education","ward","Katagum","North East","Bauchi","Zaki","Katagum","","31","30","18","9","9","0","1","12","9","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Makawa","North East","Bauchi","Zaki","Makawa","","77","76","42","13","9","4","1","34","29","4"
"2019/2020","Female","all","NABTEB","College of Education","ward","Murmur North","North East","Bauchi","Zaki","Murmur North","","110","110","62","22","22","0","0","48","40","0"
"2019/2020","Female","all","NABTEB","College of Education","ward","Murmur South","North East","Bauchi","Zaki","Murmur South","","49","48","29","9","9","0","1","19","20","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Dan Kungibar","North East","Bauchi","Alkaleri","Dan Kungibar","","82","80","47","22","22","0","2","33","25","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Gwaram","North East","Bauchi","Alkaleri","Gwaram","","46","45","27","9","9","0","1","18","18","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Pali","North East","Bauchi","Alkaleri","Pali","","36","35","22","9","9","0","1","13","13","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Birshi/Miri","North East","Bauchi","Bauchi","Birshi/Miri","","39","39","23","8","9","0","0","16","15","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Dandango/Yamrat","North East","Bauchi","Bauchi","Dandango/Yamrat","","47","47","29","12","11","1","0","18","16","2"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Kangyare/Turwun","North East","Bauchi","Bauchi","Kangyare/Turwun","","42","42","25","8","9","0","0","17","17","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Majidadi 'A'","North East","Bauchi","Bauchi","Majidadi 'A'","","70","69","44","13","13","0","1","25","31","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Majidadi 'B'","North East","Bauchi","Bauchi","Majidadi 'B'","","71","70","41","21","19","2","1","29","20","3"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Makama/Sarki Baki","North East","Bauchi","Bauchi","Makama/Sarki Baki","","32","32","18","4","5","0","0","14","14","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Mun/Munsal","North East","Bauchi","Bauchi","Mun/Munsal","","51","50","31","13","13","0","1","19","18","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Zungur/Liman Katagum","North East","Bauchi","Bauchi","Zungur/Liman Katagum","","63","63","37","18","13","4","0","26","19","5"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Baima South/East","North East","Bauchi","Warji","Baima South/East","","36","35","22","9","9","0","1","13","13","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Gabanga","North East","Bauchi","Warji","Gabanga","","46","45","27","9","9","0","1","18","18","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ranga","North East","Bauchi","Warji","Ranga","","51","50","27","9","9","0","1","23","18","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Tiyin","North East","Bauchi","Warji","Tiyin","","31","30","20","13","13","0","1","10","7","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Gumai","North East","Bauchi","Zaki","Gumai","","49","48","27","9","9","0","1","21","18","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Mainako","North East","Bauchi","Zaki","Mainako","","95","95","55","22","18","4","0","40","33","5"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Makawa","North East","Bauchi","Zaki","Makawa","","70","69","44","13","13","0","1","25","31","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Murmur South","North East","Bauchi","Zaki","Murmur South","","55","54","33","22","18","3","1","21","11","4"
"2019/2020","Female","all","NABTEB","University","ward","Alkaleri","North East","Bauchi","Alkaleri","Alkaleri","","70","69","39","13","13","0","1","30","26","0"
"2019/2020","Female","all","NABTEB","University","ward","Birin/ Gigara/ Yankari","North East","Bauchi","Alkaleri","Birin/ Gigara/ Yankari","","46","45","27","9","9","0","1","18","18","0"
"2019/2020","Female","all","NABTEB","University","ward","Gar","North East","Bauchi","Alkaleri","Gar","","37","37","22","13","13","0","0","15","9","0"
"2019/2020","Female","all","NABTEB","University","ward","Gwana / Mansur","North East","Bauchi","Alkaleri","Gwana / Mansur","","59","58","37","11","8","3","1","21","26","3"
"2019/2020","Female","all","NABTEB","University","ward","Maimadi","North East","Bauchi","Alkaleri","Maimadi","","66","64","40","13","13","0","2","24","27","0"
"2019/2020","Female","all","NABTEB","University","ward","Yalo","North East","Bauchi","Alkaleri","Yalo","","44","43","25","9","9","0","1","18","16","0"
"2019/2020","Female","all","NABTEB","University","ward","Yuli/ Lim","North East","Bauchi","Alkaleri","Yuli/ Lim","","34","34","20","4","5","0","0","14","16","0"
"2019/2020","Female","all","NABTEB","University","ward","Dandango/Yamrat","North East","Bauchi","Bauchi","Dandango/Yamrat","","49","48","29","9","9","0","1","19","20","0"
"2019/2020","Female","all","NABTEB","University","ward","Galambi/Gwaskwaram","North East","Bauchi","Bauchi","Galambi/Gwaskwaram","","26","25","14","4","5","0","1","11","10","0"
"2019/2020","Female","all","NABTEB","University","ward","Kangyare/Turwun","North East","Bauchi","Bauchi","Kangyare/Turwun","","197","194","114","44","36","7","3","80","70","8"
"2019/2020","Female","all","NABTEB","University","ward","Kundum/Durum","North East","Bauchi","Bauchi","Kundum/Durum","","99","98","61","22","18","4","1","37","39","4"
"2019/2020","Female","all","NABTEB","University","ward","Majidadi 'A'","North East","Bauchi","Bauchi","Majidadi 'A'","","113","112","72","31","27","3","1","40","41","4"
"2019/2020","Female","all","NABTEB","University","ward","Makama/Sarki Baki","North East","Bauchi","Bauchi","Makama/Sarki Baki","","104","102","67","28","25","3","2","35","39","4"
"2019/2020","Female","all","NABTEB","University","ward","Mun/Munsal","North East","Bauchi","Bauchi","Mun/Munsal","","81","80","47","22","18","3","1","33","25","4"
"2019/2020","Female","all","NABTEB","University","ward","Zungur/Liman Katagum","North East","Bauchi","Bauchi","Zungur/Liman Katagum","","81","80","53","27","23","4","1","27","26","4"
"2019/2020","Female","all","NABTEB","University","ward","Rahama","North East","Bauchi","Toro","Rahama","","70","69","39","13","13","0","1","30","26","0"
"2019/2020","Female","all","NABTEB","University","ward","Dagu East","North East","Bauchi","Warji","Dagu East","","37","37","22","13","13","0","0","15","9","0"
"2019/2020","Female","all","NABTEB","University","ward","Katanga","North East","Bauchi","Warji","Katanga","","66","64","40","13","13","0","2","24","27","0"
"2019/2020","Female","all","NABTEB","University","ward","Tudun Wada East","North East","Bauchi","Warji","Tudun Wada East","","46","45","27","9","9","0","1","18","18","0"
"2019/2020","Female","all","NABTEB","University","ward","Alangawari / Kafin / Larabawa","North East","Bauchi","Zaki","Alangawari / Kafin / Larabawa","","66","64","44","22","18","3","2","20","22","4"
"2019/2020","Female","all","NABTEB","University","ward","Bursali","North East","Bauchi","Zaki","Bursali","","34","34","20","4","5","0","0","14","16","0"
"2019/2020","Female","all","NABTEB","University","ward","Katagum","North East","Bauchi","Zaki","Katagum","","44","43","25","9","9","0","1","18","16","0"
"2019/2020","Female","all","NABTEB","University","ward","Maiwa","North East","Bauchi","Zaki","Maiwa","","47","47","29","9","9","0","0","18","20","0"
"2019/2020","Female","all","NABTEB","University","ward","Sakwa","North East","Bauchi","Zaki","Sakwa","","113","112","72","31","27","3","1","40","41","4"
"2019/2020","Female","all","NABTEB","University","ward","Tashena / Gadai","North East","Bauchi","Zaki","Tashena / Gadai","","70","69","44","13","9","4","1","25","31","4"
"2019/2020","Female","all","NECO","College of Education","ward","Alkaleri","North East","Bauchi","Alkaleri","Alkaleri","","105","104","61","17","15","1","1","43","44","2"
"2019/2020","Female","all","NECO","College of Education","ward","Birin/ Gigara/ Yankari","North East","Bauchi","Alkaleri","Birin/ Gigara/ Yankari","","151","149","99","41","38","3","2","50","58","3"
"2019/2020","Female","all","NECO","College of Education","ward","Futuk","North East","Bauchi","Alkaleri","Futuk","","94","93","56","16","14","1","1","37","39","2"
"2019/2020","Female","all","NECO","College of Education","ward","Gar","North East","Bauchi","Alkaleri","Gar","","59","59","34","10","7","2","0","25","24","3"
"2019/2020","Female","all","NECO","College of Education","ward","Gwana / Mansur","North East","Bauchi","Alkaleri","Gwana / Mansur","","150","147","85","27","27","0","3","62","58","0"
"2019/2020","Female","all","NECO","College of Education","ward","Gwaram","North East","Bauchi","Alkaleri","Gwaram","","126","124","76","34","30","3","2","48","42","4"
"2019/2020","Female","all","NECO","College of Education","ward","Maimadi","North East","Bauchi","Alkaleri","Maimadi","","51","50","31","17","15","1","1","19","14","2"
"2019/2020","Female","all","NECO","College of Education","ward","Pali","North East","Bauchi","Alkaleri","Pali","","89","88","56","13","11","2","1","32","43","2"
"2019/2020","Female","all","NECO","College of Education","ward","Yalo","North East","Bauchi","Alkaleri","Yalo","","61","60","38","17","15","1","1","22","21","2"
"2019/2020","Female","all","NECO","College of Education","ward","Yuli/ Lim","North East","Bauchi","Alkaleri","Yuli/ Lim","","137","135","81","27","27","0","2","54","54","0"
"2019/2020","Female","all","NECO","College of Education","ward","Birshi/Miri","North East","Bauchi","Bauchi","Birshi/Miri","","289","286","170","53","49","3","3","116","117","4"
"2019/2020","Female","all","NECO","College of Education","ward","Dandango/Yamrat","North East","Bauchi","Bauchi","Dandango/Yamrat","","138","136","83","23","23","0","2","53","60","0"
"2019/2020","Female","all","NECO","College of Education","ward","Kangyare/Turwun","North East","Bauchi","Bauchi","Kangyare/Turwun","","81","80","48","13","11","2","1","32","35","2"
"2019/2020","Female","all","NECO","College of Education","ward","Kundum/Durum","North East","Bauchi","Bauchi","Kundum/Durum","","200","197","112","37","34","2","3","85","75","3"
"2019/2020","Female","all","NECO","College of Education","ward","Majidadi 'A'","North East","Bauchi","Bauchi","Majidadi 'A'","","137","135","86","34","30","3","2","49","52","4"
"2019/2020","Female","all","NECO","College of Education","ward","Majidadi 'B'","North East","Bauchi","Bauchi","Majidadi 'B'","","224","221","129","47","42","4","3","92","82","5"
"2019/2020","Female","all","NECO","College of Education","ward","Makama/Sarki Baki","North East","Bauchi","Bauchi","Makama/Sarki Baki","","191","188","110","40","38","1","3","78","70","2"
"2019/2020","Female","all","NECO","College of Education","ward","Mun/Munsal","North East","Bauchi","Bauchi","Mun/Munsal","","165","163","96","27","26","1","2","67","69","2"
"2019/2020","Female","all","NECO","College of Education","ward","Zungur/Liman Katagum","North East","Bauchi","Bauchi","Zungur/Liman Katagum","","80","79","49","16","14","2","1","30","33","2"
"2019/2020","Female","all","NECO","College of Education","ward","Rahama","North East","Bauchi","Toro","Rahama","","105","104","61","17","15","1","1","43","44","2"
"2019/2020","Female","all","NECO","College of Education","ward","Baima North / West","North East","Bauchi","Warji","Baima North / West","","89","88","56","13","11","2","1","32","43","2"
"2019/2020","Female","all","NECO","College of Education","ward","Dagu East","North East","Bauchi","Warji","Dagu East","","59","59","34","10","7","2","0","25","24","3"
"2019/2020","Female","all","NECO","College of Education","ward","Dagu West","North East","Bauchi","Warji","Dagu West","","126","124","76","34","30","3","2","48","42","4"
"2019/2020","Female","all","NECO","College of Education","ward","Ranga","North East","Bauchi","Warji","Ranga","","51","50","31","17","15","1","1","19","14","2"
"2019/2020","Female","all","NECO","College of Education","ward","Tudun Wada West","North East","Bauchi","Warji","Tudun Wada West","","288","284","180","68","65","3","4","104","112","3"
"2019/2020","Female","all","NECO","College of Education","ward","Bursali","North East","Bauchi","Zaki","Bursali","","98","97","58","17","15","1","1","39","41","2"
"2019/2020","Female","all","NECO","College of Education","ward","Gumai","North East","Bauchi","Zaki","Gumai","","137","135","86","34","30","3","2","49","52","4"
"2019/2020","Female","all","NECO","College of Education","ward","Katagum","North East","Bauchi","Zaki","Katagum","","61","60","38","17","15","1","1","22","21","2"
"2019/2020","Female","all","NECO","College of Education","ward","Maiwa","North East","Bauchi","Zaki","Maiwa","","102","100","59","23","23","0","2","41","36","0"
"2019/2020","Female","all","NECO","College of Education","ward","Makawa","North East","Bauchi","Zaki","Makawa","","150","147","85","27","27","0","3","62","58","0"
"2019/2020","Female","all","NECO","College of Education","ward","Murmur North","North East","Bauchi","Zaki","Murmur North","","224","221","129","47","42","4","3","92","82","5"
"2019/2020","Female","all","NECO","College of Education","ward","Murmur South","North East","Bauchi","Zaki","Murmur South","","89","88","51","17","15","1","1","37","34","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Dan Kungibar","North East","Bauchi","Alkaleri","Dan Kungibar","","152","150","87","30","26","3","2","63","57","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gwaram","North East","Bauchi","Alkaleri","Gwaram","","88","87","51","17","15","1","1","36","34","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Pali","North East","Bauchi","Alkaleri","Pali","","79","78","48","17","15","1","1","30","31","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Birshi/Miri","North East","Bauchi","Bauchi","Birshi/Miri","","59","59","36","13","11","2","0","23","23","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Dandango/Yamrat","North East","Bauchi","Bauchi","Dandango/Yamrat","","88","87","56","22","20","2","1","31","35","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Kangyare/Turwun","North East","Bauchi","Bauchi","Kangyare/Turwun","","82","81","49","20","19","1","1","32","29","1"
"2019/2020","Female","all","NECO","Polytechnic","ward","Majidadi 'A'","North East","Bauchi","Bauchi","Majidadi 'A'","","153","151","90","27","23","4","2","61","63","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Majidadi 'B'","North East","Bauchi","Bauchi","Majidadi 'B'","","139","138","84","37","37","0","1","54","46","0"
"2019/2020","Female","all","NECO","Polytechnic","ward","Makama/Sarki Baki","North East","Bauchi","Bauchi","Makama/Sarki Baki","","51","50","31","10","7","2","1","19","21","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Mun/Munsal","North East","Bauchi","Bauchi","Mun/Munsal","","86","85","54","17","15","1","1","31","37","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Zungur/Liman Katagum","North East","Bauchi","Bauchi","Zungur/Liman Katagum","","128","126","78","30","30","0","2","48","48","0"
"2019/2020","Female","all","NECO","Polytechnic","ward","Baima South/East","North East","Bauchi","Warji","Baima South/East","","79","78","48","17","15","1","1","30","31","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gabanga","North East","Bauchi","Warji","Gabanga","","88","87","51","17","15","1","1","36","34","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ranga","North East","Bauchi","Warji","Ranga","","96","95","54","17","15","1","1","41","37","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Tiyin","North East","Bauchi","Warji","Tiyin","","56","55","33","13","11","2","1","22","20","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gumai","North East","Bauchi","Zaki","Gumai","","96","95","56","23","23","0","1","39","33","0"
"2019/2020","Female","all","NECO","Polytechnic","ward","Mainako","North East","Bauchi","Zaki","Mainako","","179","176","109","40","37","2","3","67","69","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Makawa","North East","Bauchi","Zaki","Makawa","","153","151","90","27","23","4","2","61","63","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Murmur South","North East","Bauchi","Zaki","Murmur South","","91","90","56","27","27","0","1","34","29","0"
"2019/2020","Female","all","NECO","University","ward","Alkaleri","North East","Bauchi","Alkaleri","Alkaleri","","128","126","75","23","23","0","2","51","52","0"
"2019/2020","Female","all","NECO","University","ward","Birin/ Gigara/ Yankari","North East","Bauchi","Alkaleri","Birin/ Gigara/ Yankari","","86","85","52","13","11","2","1","33","39","2"
"2019/2020","Female","all","NECO","University","ward","Gar","North East","Bauchi","Alkaleri","Gar","","63","62","38","13","11","2","1","24","25","2"
"2019/2020","Female","all","NECO","University","ward","Gwana / Mansur","North East","Bauchi","Alkaleri","Gwana / Mansur","","101","99","62","22","22","0","2","37","41","0"
"2019/2020","Female","all","NECO","University","ward","Maimadi","North East","Bauchi","Alkaleri","Maimadi","","107","105","63","27","27","0","2","42","36","0"
"2019/2020","Female","all","NECO","University","ward","Yalo","North East","Bauchi","Alkaleri","Yalo","","72","71","43","13","11","2","1","28","30","2"
"2019/2020","Female","all","NECO","University","ward","Yuli/ Lim","North East","Bauchi","Alkaleri","Yuli/ Lim","","61","60","34","13","11","2","1","26","21","2"
"2019/2020","Female","all","NECO","University","ward","Dandango/Yamrat","North East","Bauchi","Bauchi","Dandango/Yamrat","","88","87","51","17","15","1","1","36","34","2"
"2019/2020","Female","all","NECO","University","ward","Galambi/Gwaskwaram","North East","Bauchi","Bauchi","Galambi/Gwaskwaram","","47","46","28","6","7","0","1","18","22","0"
"2019/2020","Female","all","NECO","University","ward","Kangyare/Turwun","North East","Bauchi","Bauchi","Kangyare/Turwun","","364","359","218","73","72","1","5","141","145","1"
"2019/2020","Female","all","NECO","University","ward","Kundum/Durum","North East","Bauchi","Bauchi","Kundum/Durum","","196","193","123","47","42","5","3","70","76","5"
"2019/2020","Female","all","NECO","University","ward","Majidadi 'A'","North East","Bauchi","Bauchi","Majidadi 'A'","","235","231","139","47","45","1","4","92","92","2"
"2019/2020","Female","all","NECO","University","ward","Makama/Sarki Baki","North East","Bauchi","Bauchi","Makama/Sarki Baki","","169","167","108","40","37","3","2","59","68","3"
"2019/2020","Female","all","NECO","University","ward","Mun/Munsal","North East","Bauchi","Bauchi","Mun/Munsal","","157","154","101","37","34","3","3","53","64","3"
"2019/2020","Female","all","NECO","University","ward","Zungur/Liman Katagum","North East","Bauchi","Bauchi","Zungur/Liman Katagum","","153","151","91","30","27","3","2","60","61","3"
"2019/2020","Female","all","NECO","University","ward","Rahama","North East","Bauchi","Toro","Rahama","","128","126","75","23","23","0","2","51","52","0"
"2019/2020","Female","all","NECO","University","ward","Dagu East","North East","Bauchi","Warji","Dagu East","","63","62","38","13","11","2","1","24","25","2"
"2019/2020","Female","all","NECO","University","ward","Katanga","North East","Bauchi","Warji","Katanga","","107","105","63","27","27","0","2","42","36","0"
"2019/2020","Female","all","NECO","University","ward","Tudun Wada East","North East","Bauchi","Warji","Tudun Wada East","","86","85","52","13","11","2","1","33","39","2"
"2019/2020","Female","all","NECO","University","ward","Alangawari / Kafin / Larabawa","North East","Bauchi","Zaki","Alangawari / Kafin / Larabawa","","112","110","75","30","27","3","2","35","45","3"
"2019/2020","Female","all","NECO","University","ward","Bursali","North East","Bauchi","Zaki","Bursali","","61","60","34","13","11","2","1","26","21","2"
"2019/2020","Female","all","NECO","University","ward","Katagum","North East","Bauchi","Zaki","Katagum","","72","71","43","13","11","2","1","28","30","2"
"2019/2020","Female","all","NECO","University","ward","Maiwa","North East","Bauchi","Zaki","Maiwa","","98","97","59","20","19","1","1","38","39","1"
"2019/2020","Female","all","NECO","University","ward","Sakwa","North East","Bauchi","Zaki","Sakwa","","235","231","139","47","45","1","4","92","92","2"
"2019/2020","Female","all","NECO","University","ward","Tashena / Gadai","North East","Bauchi","Zaki","Tashena / Gadai","","126","124","78","27","27","0","2","46","51","0"
"2019/2020","Female","all","WAEC","College of Education","ward","Alkaleri","North East","Bauchi","Alkaleri","Alkaleri","","127","125","75","22","18","4","2","50","53","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Birin/ Gigara/ Yankari","North East","Bauchi","Alkaleri","Birin/ Gigara/ Yankari","","201","198","124","48","43","5","3","74","76","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Futuk","North East","Bauchi","Alkaleri","Futuk","","115","113","66","20","19","1","2","47","46","1"
"2019/2020","Female","all","WAEC","College of Education","ward","Gar","North East","Bauchi","Alkaleri","Gar","","72","71","39","11","9","1","1","32","28","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Gwana / Mansur","North East","Bauchi","Alkaleri","Gwana / Mansur","","177","175","104","34","30","3","2","71","70","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Gwaram","North East","Bauchi","Alkaleri","Gwaram","","158","156","100","40","34","6","2","56","60","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Maimadi","North East","Bauchi","Alkaleri","Maimadi","","69","68","45","20","18","1","1","23","25","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Pali","North East","Bauchi","Alkaleri","Pali","","107","105","60","22","21","1","2","45","38","1"
"2019/2020","Female","all","WAEC","College of Education","ward","Yalo","North East","Bauchi","Alkaleri","Yalo","","72","71","46","20","18","1","1","25","26","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Yuli/ Lim","North East","Bauchi","Alkaleri","Yuli/ Lim","","182","180","107","34","30","3","2","73","73","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Birshi/Miri","North East","Bauchi","Bauchi","Birshi/Miri","","343","339","200","67","60","5","4","139","133","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Dandango/Yamrat","North East","Bauchi","Bauchi","Dandango/Yamrat","","189","186","119","40","37","3","3","67","79","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Kangyare/Turwun","North East","Bauchi","Bauchi","Kangyare/Turwun","","104","103","63","20","18","1","1","40","43","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Kundum/Durum","North East","Bauchi","Bauchi","Kundum/Durum","","270","266","157","59","51","7","4","109","98","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Majidadi 'A'","North East","Bauchi","Bauchi","Majidadi 'A'","","186","183","111","42","40","2","3","72","69","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Majidadi 'B'","North East","Bauchi","Bauchi","Majidadi 'B'","","259","256","152","57","52","4","3","104","95","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Makama/Sarki Baki","North East","Bauchi","Bauchi","Makama/Sarki Baki","","258","254","151","48","42","4","4","103","103","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Mun/Munsal","North East","Bauchi","Bauchi","Mun/Munsal","","232","229","138","42","36","5","3","91","96","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Zungur/Liman Katagum","North East","Bauchi","Bauchi","Zungur/Liman Katagum","","109","108","66","25","24","1","1","42","41","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Rahama","North East","Bauchi","Toro","Rahama","","127","125","75","22","18","4","2","50","53","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Baima North / West","North East","Bauchi","Warji","Baima North / West","","107","105","60","22","21","1","2","45","38","1"
"2019/2020","Female","all","WAEC","College of Education","ward","Dagu East","North East","Bauchi","Warji","Dagu East","","72","71","39","11","9","1","1","32","28","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Dagu West","North East","Bauchi","Warji","Dagu West","","158","156","100","40","34","6","2","56","60","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Ranga","North East","Bauchi","Warji","Ranga","","69","68","45","20","18","1","1","23","25","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Tudun Wada West","North East","Bauchi","Warji","Tudun Wada West","","383","378","231","82","73","8","5","147","149","9"
