session,gender,disability_scope,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,Polytechnic,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,123,121,66,21,17,4,2,55,45,4
2019/2020,Female,all,NABTEB,University,ward,Mpu,South East,Enugu,Aninri,Mpu,,93,92,51,17,13,4,1,41,34,4
2019/2020,Female,all,NABTEB,University,ward,Nnenwe I,South East,Enugu,Aninri,Nnenwe I,,56,55,32,12,13,0,1,23,20,0
2019/2020,Female,all,NABTEB,University,ward,Nnenwe Iii,South East,Enugu,Aninri,Nnenwe Iii,,136,134,77,25,21,4,2,57,52,4
2019/2020,Female,all,NABTEB,University,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,218,215,117,32,29,4,3,98,85,4
2019/2020,Female,all,NABTEB,University,ward,Oduma Ii,South East,Enugu,Aninri,Oduma Ii,,123,121,66,24,26,0,2,55,42,0
2019/2020,Female,all,NABTEB,University,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,120,118,72,29,25,4,2,46,43,4
2019/2020,Female,all,NABTEB,University,ward,Mgbowo,South East,Enugu,Awgu,Mgbowo,,184,181,109,42,38,4,3,72,67,4
2019/2020,Female,all,NABTEB,University,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,312,307,184,66,55,11,5,123,118,11
2019/2020,Female,all,NABTEB,University,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,131,129,80,33,29,4,2,49,47,4
2019/2020,Female,all,NECO,College of Education,ward,Mpu,South East,Enugu,Aninri,Mpu,,190,187,104,42,36,6,3,83,62,6
2019/2020,Female,all,NECO,College of Education,ward,Ndeabo,South East,Enugu,Aninri,Ndeabo,,188,185,109,42,36,6,3,76,67,6
2019/2020,Female,all,NECO,College of Education,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,173,170,94,30,27,3,3,76,64,3
2019/2020,Female,all,NECO,College of Education,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,146,144,80,34,32,2,2,64,46,2
2019/2020,Female,all,NECO,College of Education,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,185,182,114,51,45,6,3,68,63,6
2019/2020,Female,all,NECO,College of Education,ward,Anikenano/Ugwueme,South East,Enugu,Awgu,Anikenano/Ugwueme,,173,170,97,38,36,2,3,73,59,2
2019/2020,Female,all,NECO,College of Education,ward,Mgbidi/Mmaku,South East,Enugu,Awgu,Mgbidi/Mmaku,,401,395,220,84,73,11,6,175,136,11
2019/2020,Female,all,NECO,College of Education,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,949,935,516,190,168,22,14,419,326,22
2019/2020,Female,all,NECO,College of Education,ward,Amorji,South East,Enugu,Enugu East,Amorji,,161,159,94,42,41,1,2,65,52,1
2019/2020,Female,all,NECO,College of Education,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,88,87,53,21,18,3,1,34,32,3
2019/2020,Female,all,NECO,College of Education,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,243,239,135,59,54,5,4,104,76,5
2019/2020,Female,all,NECO,College of Education,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,106,104,58,25,23,2,2,46,33,2
2019/2020,Female,all,NECO,College of Education,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,96,95,53,21,18,3,1,42,32,3
2019/2020,Female,all,NECO,Polytechnic,ward,Nnenwe Ii,South East,Enugu,Aninri,Nnenwe Ii,,115,113,63,21,18,3,2,50,42,3
2019/2020,Female,all,NECO,Polytechnic,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,149,147,85,34,32,2,2,62,51,2
2019/2020,Female,all,NECO,Polytechnic,ward,Oduma Iii,South East,Enugu,Aninri,Oduma Iii,,90,89,51,21,18,3,1,38,30,3
2019/2020,Female,all,NECO,Polytechnic,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,164,162,97,42,36,6,2,65,55,6
2019/2020,Female,all,NECO,Polytechnic,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,591,582,331,123,108,15,9,251,208,15
2019/2020,Female,all,NECO,Polytechnic,ward,Ihe,South East,Enugu,Awgu,Ihe,,343,338,195,80,73,7,5,143,115,7
2019/2020,Female,all,NECO,Polytechnic,ward,Obeagu,South East,Enugu,Awgu,Obeagu,,114,112,63,21,18,3,2,49,42,3
2019/2020,Female,all,NECO,Polytechnic,ward,Owelli/Amoli/Ugbo/Ogugu,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,,300,295,166,64,59,5,5,129,102,5
2019/2020,Female,all,NECO,Polytechnic,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,729,717,415,173,158,15,12,302,242,15
2019/2020,Female,all,NECO,Polytechnic,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,96,95,53,17,14,3,1,42,36,3
2019/2020,Female,all,NECO,Polytechnic,ward,Amorji,South East,Enugu,Enugu East,Amorji,,219,216,121,38,32,6,3,95,83,6
2019/2020,Female,all,NECO,Polytechnic,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,158,156,82,34,32,2,2,74,48,2
2019/2020,Female,all,NECO,Polytechnic,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,594,585,331,122,109,13,9,254,209,13
2019/2020,Female,all,NECO,Polytechnic,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,117,115,65,30,27,3,2,50,35,3
2019/2020,Female,all,NECO,Polytechnic,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,106,104,63,30,27,3,2,41,33,3
2019/2020,Female,all,NECO,Polytechnic,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,280,276,165,67,59,8,4,111,98,8
2019/2020,Female,all,NECO,Polytechnic,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,238,234,128,46,41,5,4,106,82,5
2019/2020,Female,all,NECO,University,ward,Mpu,South East,Enugu,Aninri,Mpu,,173,170,99,38,32,6,3,71,61,6
2019/2020,Female,all,NECO,University,ward,Nnenwe I,South East,Enugu,Aninri,Nnenwe I,,114,112,65,25,23,2,2,47,40,2
2019/2020,Female,all,NECO,University,ward,Nnenwe Iii,South East,Enugu,Aninri,Nnenwe Iii,,225,222,126,42,36,6,3,96,84,6
2019/2020,Female,all,NECO,University,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,420,413,220,76,68,8,7,193,144,8
2019/2020,Female,all,NECO,University,ward,Oduma Ii,South East,Enugu,Aninri,Oduma Ii,,103,101,60,25,23,2,2,41,35,2
2019/2020,Female,all,NECO,University,ward,Oduma Iii,South East,Enugu,Aninri,Oduma Iii,,158,156,85,34,32,2,2,71,51,2
2019/2020,Female,all,NECO,University,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,234,231,143,59,54,5,3,88,84,5
2019/2020,Female,all,NECO,University,ward,Mgbowo,South East,Enugu,Awgu,Mgbowo,,343,338,201,89,82,7,5,137,112,7
2019/2020,Female,all,NECO,University,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,567,559,324,127,113,14,8,235,197,14
2019/2020,Female,all,NECO,University,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,252,248,150,72,63,9,4,98,78,9
2019/2020,Female,all,WAEC,College of Education,ward,Mpu,South East,Enugu,Aninri,Mpu,,267,263,151,52,47,5,4,112,99,5
2019/2020,Female,all,WAEC,College of Education,ward,Ndeabo,South East,Enugu,Aninri,Ndeabo,,253,249,144,52,43,9,4,105,92,9
2019/2020,Female,all,WAEC,College of Education,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,232,229,118,38,32,6,3,111,80,6
2019/2020,Female,all,WAEC,College of Education,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,202,199,118,45,39,6,3,81,73,6
2019/2020,Female,all,WAEC,College of Education,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,196,193,116,49,43,6,3,77,67,6
2019/2020,Female,all,WAEC,College of Education,ward,Anikenano/Ugwueme,South East,Enugu,Awgu,Anikenano/Ugwueme,,255,251,135,52,47,5,4,116,83,5
2019/2020,Female,all,WAEC,College of Education,ward,Mgbidi/Mmaku,South East,Enugu,Awgu,Mgbidi/Mmaku,,477,470,252,98,86,12,7,218,154,12
2019/2020,Female,all,WAEC,College of Education,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,1159,1141,645,242,212,30,18,496,403,30
2019/2020,Female,all,WAEC,College of Education,ward,Amorji,South East,Enugu,Enugu East,Amorji,,185,182,103,38,32,6,3,79,65,6
2019/2020,Female,all,WAEC,College of Education,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,118,116,65,28,25,3,2,51,37,3
2019/2020,Female,all,WAEC,College of Education,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,286,282,155,62,57,5,4,127,93,5
2019/2020,Female,all,WAEC,College of Education,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,154,152,86,31,29,2,2,66,55,2
2019/2020,Female,all,WAEC,College of Education,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,129,127,73,31,29,2,2,54,42,2
2019/2020,Female,all,WAEC,Polytechnic,ward,Nnenwe Ii,South East,Enugu,Aninri,Nnenwe Ii,,154,152,90,35,29,6,2,62,55,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,227,224,133,52,47,5,3,91,81,5
2019/2020,Female,all,WAEC,Polytechnic,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,129,127,67,21,18,3,2,60,46,3
2019/2020,Female,all,WAEC,Polytechnic,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,216,213,123,49,43,6,3,90,74,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,713,702,404,149,129,20,11,298,255,20
2019/2020,Female,all,WAEC,Polytechnic,ward,Ihe,South East,Enugu,Awgu,Ihe,,420,414,247,104,89,15,6,167,143,15
2019/2020,Female,all,WAEC,Polytechnic,ward,Obeagu,South East,Enugu,Awgu,Obeagu,,140,138,82,31,29,2,2,56,51,2
2019/2020,Female,all,WAEC,Polytechnic,ward,Owelli/Amoli/Ugbo/Ogugu,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,,364,359,200,80,68,12,5,159,120,12
2019/2020,Female,all,WAEC,Polytechnic,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,894,881,506,190,169,21,13,375,316,21
2019/2020,Female,all,WAEC,Polytechnic,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,126,124,71,24,21,3,2,53,47,3
2019/2020,Female,all,WAEC,Polytechnic,ward,Amorji,South East,Enugu,Enugu East,Amorji,,306,301,174,62,54,8,5,127,112,8
2019/2020,Female,all,WAEC,Polytechnic,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,227,224,118,42,36,6,3,106,76,6
2019/2020,Female,all,WAEC,Polytechnic,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,684,674,383,138,118,20,10,291,245,20
2019/2020,Female,all,WAEC,Polytechnic,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,143,141,77,31,29,2,2,64,46,2
2019/2020,Female,all,WAEC,Polytechnic,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,126,124,71,35,32,3,2,53,36,3
2019/2020,Female,all,WAEC,Polytechnic,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,340,335,191,83,75,8,5,144,108,8
2019/2020,Female,all,WAEC,Polytechnic,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,275,271,159,59,50,9,4,112,100,9
2019/2020,Female,all,WAEC,University,ward,Mpu,South East,Enugu,Aninri,Mpu,,227,224,127,42,36,6,3,97,85,6
2019/2020,Female,all,WAEC,University,ward,Nnenwe I,South East,Enugu,Aninri,Nnenwe I,,143,141,77,28,25,3,2,64,49,3
2019/2020,Female,all,WAEC,University,ward,Nnenwe Iii,South East,Enugu,Aninri,Nnenwe Iii,,312,307,172,62,54,8,5,135,110,8
2019/2020,Female,all,WAEC,University,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,557,548,297,100,89,11,9,251,197,11
2019/2020,Female,all,WAEC,University,ward,Oduma Ii,South East,Enugu,Aninri,Oduma Ii,,129,127,80,35,29,6,2,47,45,6
2019/2020,Female,all,WAEC,University,ward,Oduma Iii,South East,Enugu,Aninri,Oduma Iii,,210,207,120,42,36,6,3,87,78,6
2019/2020,Female,all,WAEC,University,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,286,282,166,69,61,8,4,116,97,8
2019/2020,Female,all,WAEC,University,ward,Mgbowo,South East,Enugu,Awgu,Mgbowo,,444,437,248,97,82,15,7,189,151,15
2019/2020,Female,all,WAEC,University,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,806,795,462,184,158,26,11,333,278,26
2019/2020,Female,all,WAEC,University,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,339,334,209,97,86,11,5,125,112,11
2019/2020,Female,disabled,NABTEB,College of Education,ward,Mpu,South East,Enugu,Aninri,Mpu,,10,10,5,4,4,0,0,5,1,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Ndeabo,South East,Enugu,Aninri,Ndeabo,,13,13,5,4,4,0,0,8,1,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,11,11,5,0,0,0,0,6,5,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,10,10,5,4,4,0,0,5,1,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Mgbidi/Mmaku,South East,Enugu,Awgu,Mgbidi/Mmaku,,22,22,10,8,8,0,0,12,2,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,66,66,34,20,20,0,0,32,14,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Amorji,South East,Enugu,Enugu East,Amorji,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,10,10,5,4,4,0,0,5,1,0
2019/2020,Female,disabled,NABTEB,College of Education,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,10,10,5,4,4,0,0,5,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Nnenwe Ii,South East,Enugu,Aninri,Nnenwe Ii,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,38,38,18,8,8,0,0,20,10,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Ihe,South East,Enugu,Awgu,Ihe,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Isu Awa/Ogugu/Agbudu/Ituku,South East,Enugu,Awgu,Isu Awa/Ogugu/Agbudu/Ituku,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Obeagu,South East,Enugu,Awgu,Obeagu,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Owelli/Amoli/Ugbo/Ogugu,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,,22,22,10,8,8,0,0,12,2,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,49,49,23,12,12,0,0,26,11,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Amorji,South East,Enugu,Enugu East,Amorji,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,13,13,8,0,0,0,0,5,8,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Mbulu-Njodo East,South East,Enugu,Enugu East,Mbulu-Njodo East,,33,33,18,8,8,0,0,15,10,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,10,10,5,4,4,0,0,5,1,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Mbuluowehe,South East,Enugu,Enugu East,Mbuluowehe,,24,24,13,8,8,0,0,11,5,0
2019/2020,Female,disabled,NABTEB,Polytechnic,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NABTEB,University,ward,Mpu,South East,Enugu,Aninri,Mpu,,10,10,5,4,4,0,0,5,1,0
2019/2020,Female,disabled,NABTEB,University,ward,Nnenwe I,South East,Enugu,Aninri,Nnenwe I,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,University,ward,Nnenwe Iii,South East,Enugu,Aninri,Nnenwe Iii,,16,16,8,4,4,0,0,8,4,0
2019/2020,Female,disabled,NABTEB,University,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,33,33,15,4,4,0,0,18,11,0
2019/2020,Female,disabled,NABTEB,University,ward,Oduma Ii,South East,Enugu,Aninri,Oduma Ii,,11,11,5,4,4,0,0,6,1,0
2019/2020,Female,disabled,NABTEB,University,ward,Oduma Iii,South East,Enugu,Aninri,Oduma Iii,,10,10,5,4,4,0,0,5,1,0
2019/2020,Female,disabled,NABTEB,University,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NABTEB,University,ward,Mgbowo,South East,Enugu,Awgu,Mgbowo,,22,22,10,8,8,0,0,12,2,0
2019/2020,Female,disabled,NABTEB,University,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,31,31,15,8,8,0,0,16,7,0
2019/2020,Female,disabled,NABTEB,University,ward,Abakpa Ii,South East,Enugu,Enugu East,Abakpa Ii,,13,13,8,4,4,0,0,5,4,0
2019/2020,Female,disabled,NECO,College of Education,ward,Mpu,South East,Enugu,Aninri,Mpu,,20,20,10,4,4,0,0,10,6,0
2019/2020,Female,disabled,NECO,College of Education,ward,Ndeabo,South East,Enugu,Aninri,Ndeabo,,29,29,14,4,4,0,0,15,10,0
2019/2020,Female,disabled,NECO,College of Education,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,14,14,7,0,0,0,0,7,7,0
2019/2020,Female,disabled,NECO,College of Education,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,14,14,7,4,5,0,0,7,3,0
2019/2020,Female,disabled,NECO,College of Education,ward,Agbogugu,South East,Enugu,Awgu,Agbogugu,,17,17,10,4,4,0,0,7,6,0
2019/2020,Female,disabled,NECO,College of Education,ward,Awgu I,South East,Enugu,Awgu,Awgu I,,17,17,10,4,4,0,0,7,6,0
2019/2020,Female,disabled,NECO,College of Education,ward,Mgbidi/Mmaku,South East,Enugu,Awgu,Mgbidi/Mmaku,,35,35,19,8,10,0,0,16,11,0
2019/2020,Female,disabled,NECO,College of Education,ward,Abakpa I,South East,Enugu,Enugu East,Abakpa I,,104,104,52,16,16,0,0,52,36,0
2019/2020,Female,disabled,NECO,College of Education,ward,Amorji,South East,Enugu,Enugu East,Amorji,,20,20,12,4,4,0,0,8,8,0
2019/2020,Female,disabled,NECO,College of Education,ward,Ibagwa-Nike/Edem,South East,Enugu,Enugu East,Ibagwa-Nike/Edem,,12,12,7,4,4,0,0,5,3,0
2019/2020,Female,disabled,NECO,College of Education,ward,Mbulu-Njodo West,South East,Enugu,Enugu East,Mbulu-Njodo West,,26,26,14,4,4,0,0,12,10,0
2019/2020,Female,disabled,NECO,College of Education,ward,Mbuluiyiukwu,South East,Enugu,Enugu East,Mbuluiyiukwu,,12,12,5,4,4,0,0,7,1,0
2019/2020,Female,disabled,NECO,College of Education,ward,Trans-Ekulu,South East,Enugu,Enugu East,Trans-Ekulu,,14,14,7,4,4,0,0,7,3,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Nnenwe Ii,South East,Enugu,Aninri,Nnenwe Ii,,17,17,10,4,4,0,0,7,6,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Oduma I,South East,Enugu,Aninri,Oduma I,,20,20,12,4,4,0,0,8,8,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Oduma Iv,South East,Enugu,Aninri,Oduma Iv,,12,12,5,4,5,0,0,7,1,0
2019/2020,Female,disabled,NECO,Polytechnic,ward,Okpanku,South East,Enugu,Aninri,Okpanku,,14,14,7,4,5,0,0,7,3,0
