"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","116","114","76","25","24","2","2","38","52","2"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","46","45","28","9","10","0","1","17","20","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","40","39","24","9","10","0","1","15","16","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","161","159","107","38","34","4","2","52","70","4"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","157","155","101","35","31","4","2","54","67","4"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","108","106","69","26","20","6","2","37","43","6"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","71","70","44","16","14","2","1","26","29","2"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","77","76","49","19","17","2","1","27","31","2"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","69","68","44","13","10","3","1","24","32","3"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","48","47","31","9","10","0","1","16","22","0"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","150","148","98","35","31","4","2","50","63","4"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","171","169","108","35","30","5","2","61","74","5"
"2019/2020","Female","all","NABTEB","Polytechnic","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","56","55","37","15","14","2","1","18","21","2"
"2019/2020","Female","all","NABTEB","University","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","42","41","28","9","10","0","1","13","20","0"
"2019/2020","Female","all","NABTEB","University","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","48","47","28","6","7","0","1","19","22","0"
"2019/2020","Female","all","NABTEB","University","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","52","51","33","13","10","3","1","18","20","3"
"2019/2020","Female","all","NABTEB","University","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","98","97","59","19","17","2","1","38","40","2"
"2019/2020","Female","all","NABTEB","University","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","63","62","40","9","7","2","1","22","31","2"
"2019/2020","Female","all","NABTEB","University","ward","Ang.Rimi","North Central","Nasarawa","Keffi","Ang.Rimi","","313","309","201","64","55","9","4","108","138","9"
"2019/2020","Female","all","NABTEB","University","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","174","171","112","45","42","4","3","59","68","4"
"2019/2020","Female","all","NABTEB","University","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","102","100","64","23","20","3","2","36","42","3"
"2019/2020","Female","all","NABTEB","University","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","108","106","65","22","20","3","2","41","43","3"
"2019/2020","Female","all","NABTEB","University","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","79","78","51","16","14","2","1","27","36","2"
"2019/2020","Female","all","NABTEB","University","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","61","60","37","13","14","0","1","23","25","0"
"2019/2020","Female","all","NABTEB","University","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","79","78","51","19","17","2","1","27","33","2"
"2019/2020","Female","all","NABTEB","University","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","88","87","56","19","17","2","1","31","37","2"
"2019/2020","Female","all","NABTEB","University","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","61","60","40","16","14","2","1","20","25","2"
"2019/2020","Female","all","NECO","College of Education","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","185","182","126","57","54","3","3","56","69","3"
"2019/2020","Female","all","NECO","College of Education","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","240","237","161","68","62","6","3","76","93","6"
"2019/2020","Female","all","NECO","College of Education","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","249","246","160","61","54","7","3","86","99","7"
"2019/2020","Female","all","NECO","College of Education","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","131","129","84","34","29","5","2","45","51","5"
"2019/2020","Female","all","NECO","College of Education","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","178","175","115","47","43","4","3","60","69","4"
"2019/2020","Female","all","NECO","College of Education","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","388","382","256","101","94","7","6","126","155","7"
"2019/2020","Female","all","NECO","College of Education","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","308","304","195","71","62","9","4","109","124","9"
"2019/2020","Female","all","NECO","College of Education","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","95","94","55","20","18","2","1","39","36","2"
"2019/2020","Female","all","NECO","College of Education","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","260","256","181","74","68","6","4","75","108","6"
"2019/2020","Female","all","NECO","College of Education","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","257","253","169","64","58","7","4","84","104","7"
"2019/2020","Female","all","NECO","College of Education","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","118","116","73","27","25","2","2","43","47","2"
"2019/2020","Female","all","NECO","College of Education","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","156","154","97","34","29","5","2","57","63","5"
"2019/2020","Female","all","NECO","College of Education","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","297","292","184","75","69","6","5","108","109","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","217","214","144","57","50","8","3","70","86","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","77","76","51","20","18","2","1","25","32","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","71","70","43","14","14","0","1","27","29","0"
"2019/2020","Female","all","NECO","Polytechnic","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","308","304","202","80","73","8","4","102","121","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","302","298","193","80","75","5","4","105","112","5"
"2019/2020","Female","all","NECO","Polytechnic","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","196","193","121","47","43","4","3","72","75","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","170","167","110","41","36","5","3","57","69","5"
"2019/2020","Female","all","NECO","Polytechnic","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","158","156","99","41","36","5","2","57","58","5"
"2019/2020","Female","all","NECO","Polytechnic","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","126","124","78","30","29","1","2","46","49","1"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","94","93","61","23","22","2","1","32","37","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","335","330","211","81","72","9","5","119","130","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","304","300","196","77","69","8","4","104","120","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","102","100","69","27","25","2","2","31","43","2"
"2019/2020","Female","all","NECO","University","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","79","78","53","20","18","2","1","25","34","2"
"2019/2020","Female","all","NECO","University","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","91","90","54","17","14","3","1","36","37","3"
"2019/2020","Female","all","NECO","University","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","88","87","57","24","22","2","1","30","34","2"
"2019/2020","Female","all","NECO","University","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","182","179","109","41","36","5","3","70","69","5"
"2019/2020","Female","all","NECO","University","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","109","107","69","24","22","2","2","38","46","2"
"2019/2020","Female","all","NECO","University","ward","Ang.Rimi","North Central","Nasarawa","Keffi","Ang.Rimi","","600","591","376","152","137","15","9","215","225","15"
"2019/2020","Female","all","NECO","University","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","316","311","198","84","79","5","5","113","115","5"
"2019/2020","Female","all","NECO","University","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","177","174","111","44","39","5","3","63","67","5"
"2019/2020","Female","all","NECO","University","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","208","205","129","47","43","4","3","76","83","4"
"2019/2020","Female","all","NECO","University","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","166","164","102","34","29","5","2","62","69","5"
"2019/2020","Female","all","NECO","University","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","107","105","67","27","25","2","2","38","41","2"
"2019/2020","Female","all","NECO","University","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","178","175","121","54","51","3","3","54","68","3"
"2019/2020","Female","all","NECO","University","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","167","165","112","41","36","5","2","53","71","5"
"2019/2020","Female","all","NECO","University","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","124","122","80","34","29","5","2","42","47","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","211","208","140","63","59","4","3","68","77","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","315","311","201","83","78","5","4","110","118","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","310","305","198","72","65","7","5","107","126","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","156","154","98","34","31","3","2","56","65","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","269","265","180","74","68","6","4","85","106","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","490","483","309","126","115","11","7","174","183","11"
"2019/2020","Female","all","WAEC","College of Education","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","420","414","277","103","93","10","6","137","174","10"
"2019/2020","Female","all","WAEC","College of Education","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","130","128","81","26","22","4","2","47","55","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","345","340","235","103","96","7","5","105","133","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","335","330","215","88","81","7","5","115","127","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","168","166","99","34","31","3","2","67","65","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","188","185","114","40","34","6","3","71","74","6"
"2019/2020","Female","all","WAEC","College of Education","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","368","363","246","89","81","8","5","117","158","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","281","277","182","71","66","5","4","95","112","5"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","98","97","63","28","24","4","1","34","34","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","88","87","56","23","22","1","1","31","34","1"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","405","399","264","109","96","13","6","135","155","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","378","372","246","100","93","7","6","126","146","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","241","238","145","52","50","2","3","93","93","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","173","170","114","46","43","3","3","56","68","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","211","208","134","60","56","4","3","74","74","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","156","154","97","37","34","3","2","57","61","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","118","116","76","29","28","1","2","40","47","1"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","376","371","235","91","84","7","5","136","145","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","409","403","250","100","90","10","6","153","150","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","124","122","83","37","34","3","2","39","46","3"
"2019/2020","Female","all","WAEC","University","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","102","100","69","31","28","3","2","31","39","3"
"2019/2020","Female","all","WAEC","University","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","120","118","72","29","25","4","2","46","43","4"
"2019/2020","Female","all","WAEC","University","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","128","126","83","37","34","3","2","43","46","3"
"2019/2020","Female","all","WAEC","University","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","219","216","138","49","43","6","3","78","89","6"
"2019/2020","Female","all","WAEC","University","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","150","148","95","37","34","3","2","53","59","3"
"2019/2020","Female","all","WAEC","University","ward","Ang.Rimi","North Central","Nasarawa","Keffi","Ang.Rimi","","775","763","493","186","173","13","12","270","307","13"
"2019/2020","Female","all","WAEC","University","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","392","386","249","97","87","10","6","137","152","10"
"2019/2020","Female","all","WAEC","University","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","242","239","151","60","56","4","3","88","91","4"
"2019/2020","Female","all","WAEC","University","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","256","252","159","60","53","7","4","93","99","7"
"2019/2020","Female","all","WAEC","University","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","219","216","129","43","40","3","3","87","86","3"
"2019/2020","Female","all","WAEC","University","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","140","138","86","34","31","3","2","52","53","3"
"2019/2020","Female","all","WAEC","University","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","223","220","143","63","56","7","3","77","81","7"
"2019/2020","Female","all","WAEC","University","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","212","209","141","54","50","4","3","68","88","4"
"2019/2020","Female","all","WAEC","University","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","161","159","102","40","37","3","2","57","63","3"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","7","7","4","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","15","15","9","6","6","0","0","6","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","15","15","8","6","6","0","0","7","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","9","9","6","3","4","0","0","3","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","21","21","13","6","6","0","0","8","8","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","19","19","10","6","6","0","0","9","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","17","17","10","6","6","0","0","7","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","21","21","12","6","6","0","0","9","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","7","7","4","0","0","0","0","4","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","17","17","10","3","3","0","0","7","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","17","17","11","6","6","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","7","7","4","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","15","15","8","6","6","0","0","7","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","17","17","11","6","7","0","0","6","6","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","15","15","8","6","8","0","0","7","3","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","7","7","4","3","4","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","19","19","10","6","6","0","0","9","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","19","19","10","6","6","0","0","9","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","7","7","4","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","7","7","4","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","7","7","4","0","0","0","0","3","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","7","7","4","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","7","7","4","0","0","0","0","3","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ang.Rimi","North Central","Nasarawa","Keffi","Ang.Rimi","","33","33","21","12","15","0","0","12","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Angwan Iya I","North Central","Nasarawa","Keffi","Angwan Iya I","","25","25","14","9","12","0","0","11","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","15","15","8","6","6","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","15","15","8","6","6","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","11","11","6","3","3","0","0","5","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","7","7","4","3","3","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","7","7","4","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","14","14","9","3","3","0","0","5","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","31","31","21","10","11","0","0","10","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akwanga West","North Central","Nasarawa","Akwanga","Akwanga West","","22","22","11","7","6","1","0","11","4","1"
"2019/2020","Female","disabled","NECO","College of Education","ward","Agbashi","North Central","Nasarawa","Doma","Agbashi","","10","10","5","4","4","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akpanaja","North Central","Nasarawa","Doma","Akpanaja","","18","18","11","3","4","0","0","7","8","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Alagye","North Central","Nasarawa","Doma","Alagye","","44","44","27","8","8","0","0","17","19","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Angwan Iya II","North Central","Nasarawa","Keffi","Angwan Iya II","","31","31","17","6","6","0","0","14","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Adogi","North Central","Nasarawa","Lafia","Adogi","","9","9","5","2","3","0","0","4","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Agyaragun Tofa","North Central","Nasarawa","Lafia","Agyaragun Tofa","","30","30","17","6","8","0","0","13","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akurba/Bakin Rijiya","North Central","Nasarawa","Lafia","Akurba/Bakin Rijiya","","32","32","20","10","11","0","0","12","11","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akum","North Central","Nasarawa","Nasarawa","Akum","","7","7","5","2","2","0","0","2","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ara I","North Central","Nasarawa","Nasarawa","Ara I","","13","13","6","3","4","0","0","7","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ara II","North Central","Nasarawa","Nasarawa","Ara II","","36","36","20","6","8","0","0","16","15","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Agyaga","North Central","Nasarawa","Akwanga","Agyaga","","25","25","17","6","7","0","0","8","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Akwanga East","North Central","Nasarawa","Akwanga","Akwanga East","","7","7","5","2","2","0","0","2","2","0"
