"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","College of Education","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","144","142","88","37","31","6","2","54","51","6"
"2019/2020","Female","all","NECO","College of Education","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","336","331","189","70","66","4","5","142","119","4"
"2019/2020","Female","all","NECO","College of Education","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","171","168","100","33","31","2","3","68","68","2"
"2019/2020","Female","all","NECO","College of Education","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","186","183","116","37","31","6","3","67","79","6"
"2019/2020","Female","all","NECO","College of Education","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","322","318","185","74","66","8","4","133","111","8"
"2019/2020","Female","all","NECO","College of Education","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","129","127","79","29","27","2","2","48","51","2"
"2019/2020","Female","all","NECO","College of Education","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","173","170","104","44","39","5","3","66","61","5"
"2019/2020","Female","all","NECO","Polytechnic","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","146","144","85","33","31","2","2","59","53","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","374","368","240","107","98","9","6","128","134","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","325","320","193","85","78","7","5","127","109","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","251","247","145","62","55","7","4","102","84","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","347","342","206","82","70","12","5","136","124","12"
"2019/2020","Female","all","NECO","Polytechnic","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","85","84","54","22","19","3","1","30","32","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","85","84","52","22","19","3","1","32","30","3"
"2019/2020","Female","all","NECO","Polytechnic","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","327","322","199","77","70","7","5","123","123","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","243","239","152","61","54","8","4","87","90","8"
"2019/2020","Female","all","NECO","Polytechnic","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","125","123","77","29","27","2","2","46","48","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","78","77","49","22","19","3","1","28","27","3"
"2019/2020","Female","all","NECO","University","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","249","245","145","59","54","5","4","100","87","5"
"2019/2020","Female","all","NECO","University","ward","Abaomege","South East","Ebonyi","Abakaliki","Abaomege","","626","617","369","129","113","16","9","248","240","16"
"2019/2020","Female","all","NECO","University","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","208","205","125","55","50","5","3","80","70","5"
"2019/2020","Female","all","NECO","University","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","136","134","83","33","31","2","2","51","51","2"
"2019/2020","Female","all","NECO","University","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","188","186","110","44","38","6","2","76","66","6"
"2019/2020","Female","all","NECO","University","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","421","415","247","92","81","11","6","168","155","11"
"2019/2020","Female","all","NECO","University","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","513","506","306","126","113","13","7","200","181","13"
"2019/2020","Female","all","NECO","University","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","313","309","179","63","54","9","4","130","116","9"
"2019/2020","Female","all","NECO","University","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","238","234","142","47","42","5","4","92","95","5"
"2019/2020","Female","all","NECO","University","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","247","244","148","63","54","9","3","96","85","9"
"2019/2020","Female","all","NECO","University","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","269","265","160","55","46","9","4","105","106","9"
"2019/2020","Female","all","NECO","University","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","343","338","196","74","62","12","5","142","122","12"
"2019/2020","Female","all","NECO","University","ward","Ene- Na - Ezeraku","South East","Ebonyi","Ohaozara","Ene- Na - Ezeraku","","550","542","326","129","112","17","8","216","197","17"
"2019/2020","Female","all","NECO","University","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","291","287","187","74","66","8","4","100","113","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","104","102","62","28","26","2","2","40","34","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Abaomege","South East","Ebonyi","Abakaliki","Abaomege","","116","114","70","25","23","2","2","44","45","2"
"2019/2020","Female","all","WAEC","College of Education","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","163","161","97","43","39","4","2","64","55","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","453","446","263","95","84","11","7","183","168","11"
"2019/2020","Female","all","WAEC","College of Education","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","176","173","105","40","35","5","3","68","66","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","220","217","136","52","45","7","3","81","85","7"
"2019/2020","Female","all","WAEC","College of Education","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","374","368","223","80","71","9","6","145","143","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","185","182","105","40","35","5","3","77","66","5"
"2019/2020","Female","all","WAEC","College of Education","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","242","238","145","52","45","7","4","93","94","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","188","185","114","49","45","4","3","71","65","4"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","483","475","294","119","107","12","8","181","175","12"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","428","422","268","116","103","13","6","154","152","13"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","353","347","202","77","68","9","6","145","126","9"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","454","447","272","101","90","11","7","175","171","11"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","110","108","66","25","23","2","2","42","42","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","106","104","62","25","23","2","2","42","37","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","384","378","228","92","78","14","6","150","136","14"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","319","314","190","80","70","10","5","124","111","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","131","129","78","28","26","2","2","51","51","2"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","100","99","63","28","26","2","1","36","36","2"
"2019/2020","Female","all","WAEC","University","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","294","289","174","65","58","7","5","115","110","7"
"2019/2020","Female","all","WAEC","University","ward","Abaomege","South East","Ebonyi","Abakaliki","Abaomege","","727","716","429","162","142","20","11","287","268","20"
"2019/2020","Female","all","WAEC","University","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","298","294","186","68","61","7","4","108","118","7"
"2019/2020","Female","all","WAEC","University","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","170","167","106","43","39","4","3","61","63","4"
"2019/2020","Female","all","WAEC","University","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","237","233","134","49","45","4","4","99","85","4"
"2019/2020","Female","all","WAEC","University","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","522","514","314","123","110","13","8","200","192","13"
"2019/2020","Female","all","WAEC","University","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","638","629","384","138","119","19","9","245","247","19"
"2019/2020","Female","all","WAEC","University","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","386","380","235","89","74","15","6","145","146","15"
"2019/2020","Female","all","WAEC","University","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","316","312","193","77","68","9","4","119","117","9"
"2019/2020","Female","all","WAEC","University","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","301","296","182","74","62","12","5","114","109","12"
"2019/2020","Female","all","WAEC","University","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","360","354","223","86","78","8","6","131","137","8"
"2019/2020","Female","all","WAEC","University","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","428","422","250","95","84","11","6","172","155","11"
"2019/2020","Female","all","WAEC","University","ward","Ene- Na - Ezeraku","South East","Ebonyi","Ohaozara","Ene- Na - Ezeraku","","742","730","448","175","155","20","12","282","273","20"
"2019/2020","Female","all","WAEC","University","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","377","371","233","102","87","15","6","138","131","15"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","8","8","4","3","4","0","0","4","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Abaomege","South East","Ebonyi","Abakaliki","Abaomege","","7","7","4","2","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","7","7","4","2","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","17","17","9","8","8","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","8","8","4","4","4","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","11","11","6","3","3","0","0","5","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","17","17","9","6","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","7","7","4","2","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","8","8","4","4","4","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","7","7","4","2","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","19","19","11","8","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","15","15","8","7","7","0","0","7","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","18","18","11","7","7","0","0","7","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","24","24","12","7","8","0","0","12","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","7","7","4","3","3","0","0","3","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","7","7","4","0","0","0","0","3","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","19","19","11","3","4","0","0","8","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","17","17","9","6","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","7","7","4","2","3","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","8","8","4","4","4","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","16","16","9","6","7","0","0","7","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Abaomege","South East","Ebonyi","Abakaliki","Abaomege","","37","37","19","9","12","0","0","18","10","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","15","15","8","5","7","0","0","7","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","7","7","4","3","3","0","0","3","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","16","16","9","0","0","0","0","7","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","30","30","16","8","8","0","0","14","9","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","28","28","15","10","11","0","0","13","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","15","15","8","2","3","0","0","7","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","16","16","9","3","4","0","0","7","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","17","17","9","7","8","0","0","8","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","17","17","9","6","8","0","0","8","4","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","18","18","9","6","7","0","0","9","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ene- Na - Ezeraku","South East","Ebonyi","Ohaozara","Ene- Na - Ezeraku","","34","34","19","7","8","0","0","15","12","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","16","16","9","7","7","0","0","7","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","10","10","5","3","3","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Abaomege","South East","Ebonyi","Abakaliki","Abaomege","","8","8","5","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","17","17","11","4","4","0","0","6","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","29","29","14","7","7","0","0","15","6","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","13","13","8","3","3","0","0","5","4","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","21","21","12","3","4","0","0","9","10","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","29","29","16","7","7","0","0","13","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","13","13","8","4","4","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","13","13","8","4","4","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","15","15","8","4","4","0","0","7","4","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","39","39","25","8","8","0","0","14","17","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","33","33","20","8","8","0","0","13","12","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","28","28","16","8","8","0","0","12","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ezeke Amasiri","South East","Ebonyi","Afikpo North","Ezeke Amasiri","","47","47","25","8","8","0","0","22","18","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","8","8","5","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","8","8","3","3","3","0","0","5","0","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","31","31","18","7","8","0","0","13","11","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","24","24","13","7","7","0","0","11","6","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","13","13","8","4","4","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","8","8","5","3","3","0","0","3","2","0"
"2019/2020","Female","disabled","NECO","University","ward","Abakpa","South East","Ebonyi","Abakaliki","Abakpa","","24","24","14","7","7","0","0","10","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Abaomege","South East","Ebonyi","Abakaliki","Abaomege","","75","75","41","12","12","0","0","34","29","0"
"2019/2020","Female","disabled","NECO","University","ward","Abofia","South East","Ebonyi","Abakaliki","Abofia","","21","21","11","8","8","0","0","10","4","0"
"2019/2020","Female","disabled","NECO","University","ward","Amata-Akpoha","South East","Ebonyi","Afikpo North","Amata-Akpoha","","10","10","5","3","3","0","0","5","2","0"
"2019/2020","Female","disabled","NECO","University","ward","Amogu Akpoha","South East","Ebonyi","Afikpo North","Amogu Akpoha","","19","19","10","8","8","0","0","10","2","0"
"2019/2020","Female","disabled","NECO","University","ward","Amaeke Ekoli","South East","Ebonyi","Afikpo South","Amaeke Ekoli","","54","54","31","12","12","0","0","23","19","0"
"2019/2020","Female","disabled","NECO","University","ward","Amaigbo","South East","Ebonyi","Afikpo South","Amaigbo","","58","58","33","11","11","0","0","25","22","0"
"2019/2020","Female","disabled","NECO","University","ward","Amangwu","South East","Ebonyi","Afikpo South","Amangwu","","29","29","16","7","7","0","0","13","8","0"
"2019/2020","Female","disabled","NECO","University","ward","Amuda / Amawula","South East","Ebonyi","Ezza North","Amuda / Amawula","","31","31","20","3","4","0","0","11","17","0"
"2019/2020","Female","disabled","NECO","University","ward","Ekka","South East","Ebonyi","Ezza North","Ekka","","26","26","15","7","7","0","0","11","8","0"
"2019/2020","Female","disabled","NECO","University","ward","Inyere","South East","Ebonyi","Ezza North","Inyere","","25","25","14","7","7","0","0","11","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Amaechi okposi","South East","Ebonyi","Ohaozara","Amaechi okposi","","39","39","23","8","8","0","0","16","15","0"
"2019/2020","Female","disabled","NECO","University","ward","Ene- Na - Ezeraku","South East","Ebonyi","Ohaozara","Ene- Na - Ezeraku","","45","45","26","14","14","0","0","19","12","0"
"2019/2020","Female","disabled","NECO","University","ward","Mgbom Okposi","South East","Ebonyi","Ohaozara","Mgbom Okposi","","29","29","16","7","7","0","0","13","8","0"
