"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","WAEC","University","ward","Unguwar""Ya","North West","Jigawa","Birnin-Kudu","Unguwar""Ya","","121","119","79","22","17","5","2","40","58","5"
"2019/2020","Female","all","WAEC","University","ward","Birniwa","North West","Jigawa","Birniwa","Birniwa","","159","157","111","46","41","5","2","46","65","5"
"2019/2020","Female","all","WAEC","University","ward","Diginsa","North West","Jigawa","Birniwa","Diginsa","","248","244","175","57","47","10","4","69","118","10"
"2019/2020","Female","all","WAEC","University","ward","Fagi","North West","Jigawa","Birniwa","Fagi","","132","130","93","34","27","7","2","37","58","7"
"2019/2020","Female","all","WAEC","University","ward","Churbun","North West","Jigawa","Buji","Churbun","","24","24","17","6","4","1","0","7","12","1"
"2019/2020","Female","all","WAEC","University","ward","Kukuma","North West","Jigawa","Buji","Kukuma","","325","320","233","80","71","9","5","87","153","9"
"2019/2020","Female","all","WAEC","University","ward","Chamo","North West","Jigawa","Dutse","Chamo","","151","149","111","46","41","5","2","38","65","5"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gamafoi","North West","Jigawa","Auyo","Gamafoi","","11","11","7","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Tsidir","North West","Jigawa","Auyo","Tsidir","","11","11","7","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Batali","North West","Jigawa","Babura","Batali","","11","11","7","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kanya","North West","Jigawa","Babura","Kanya","","16","16","11","8","8","0","0","5","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kuzunzumi","North West","Jigawa","Babura","Kuzunzumi","","11","11","7","0","0","0","0","4","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kyambo","North West","Jigawa","Babura","Kyambo","","11","11","7","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Birnin Kudu","North West","Jigawa","Birnin-Kudu","Birnin Kudu","","13","13","11","8","8","0","0","2","3","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kangire","North West","Jigawa","Birnin-Kudu","Kangire","","11","11","7","0","0","0","0","4","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kiyako","North West","Jigawa","Birnin-Kudu","Kiyako","","10","10","6","7","7","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Sundimina","North West","Jigawa","Birnin-Kudu","Sundimina","","11","11","7","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Wurno","North West","Jigawa","Birnin-Kudu","Wurno","","13","13","7","8","8","0","0","6","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Batu","North West","Jigawa","Birniwa","Batu","","11","11","7","0","0","0","0","4","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Dangwaleri","North West","Jigawa","Birniwa","Dangwaleri","","11","11","7","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Kachallari","North West","Jigawa","Birniwa","Kachallari","","11","11","7","8","8","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Karanka","North West","Jigawa","Birniwa","Karanka","","11","11","7","0","0","0","0","4","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Matamu","North West","Jigawa","Birniwa","Matamu","","10","10","7","0","0","0","0","3","7","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ahoto","North West","Jigawa","Buji","Ahoto","","11","11","7","0","0","0","0","4","7","0"
