"session","gender","disability_scope","exam_body","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NECO","College of Education","ward","Ebu","South South","Delta","Oshimili North","Ebu","","233","230","153","38","36","2","3","77","115","2"
"2019/2020","Female","all","NECO","College of Education","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","175","172","111","28","25","3","3","61","84","3"
"2019/2020","Female","all","NECO","College of Education","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","129","127","86","33","30","3","2","41","54","3"
"2019/2020","Female","all","NECO","College of Education","ward","Army Barracks Area","South South","Delta","Uvwie","Army Barracks Area","","677","668","431","137","127","10","9","237","295","10"
"2019/2020","Female","all","NECO","College of Education","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","310","306","209","81","77","4","4","97","129","4"
"2019/2020","Female","all","NECO","College of Education","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","318","314","221","85","76","9","4","93","137","9"
"2019/2020","Female","all","NECO","College of Education","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","108","106","70","24","20","4","2","36","46","4"
"2019/2020","Female","all","NECO","College of Education","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","112","110","77","28","25","3","2","33","50","3"
"2019/2020","Female","all","NECO","College of Education","ward","Edjeba","South South","Delta","Warri South","Edjeba","","265","261","190","71","65","6","4","71","120","6"
"2019/2020","Female","all","NECO","College of Education","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","80","79","52","23","20","4","1","27","28","4"
"2019/2020","Female","all","NECO","Polytechnic","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","184","181","129","52","46","6","3","52","77","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ebu","South South","Delta","Oshimili North","Ebu","","194","192","132","47","40","7","2","60","85","7"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","165","163","120","52","46","6","2","43","69","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Agu","South South","Delta","Oshimili South","Agu","","418","411","282","100","91","9","7","129","183","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","484","477","311","107","106","2","7","166","204","2"
"2019/2020","Female","all","NECO","Polytechnic","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","554","546","370","142","133","9","8","176","228","9"
"2019/2020","Female","all","NECO","Polytechnic","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","188","185","125","46","41","6","3","60","78","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","429","422","296","117","106","11","7","126","178","11"
"2019/2020","Female","all","NECO","Polytechnic","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","569","560","387","133","121","12","9","173","254","12"
"2019/2020","Female","all","NECO","Polytechnic","ward","Eghoro","South South","Delta","Warri North","Eghoro","","329","325","212","71","66","5","4","113","142","5"
"2019/2020","Female","all","NECO","Polytechnic","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","189","186","134","57","51","6","3","52","78","6"
"2019/2020","Female","all","NECO","Polytechnic","ward","Bowen","South South","Delta","Warri South","Bowen","","155","153","109","47","46","1","2","44","62","1"
"2019/2020","Female","all","NECO","Polytechnic","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","129","127","86","28","25","3","2","41","59","3"
"2019/2020","Female","all","NECO","University","ward","Ebu","South South","Delta","Oshimili North","Ebu","","169","166","122","52","46","6","3","44","71","6"
"2019/2020","Female","all","NECO","University","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","290","286","190","57","51","6","4","96","134","6"
"2019/2020","Female","all","NECO","University","ward","Agu","South South","Delta","Oshimili South","Agu","","203","200","131","57","51","6","3","69","75","6"
"2019/2020","Female","all","NECO","University","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","180","177","114","38","36","2","3","63","77","2"
"2019/2020","Female","all","NECO","University","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","143","141","97","38","36","2","2","44","60","2"
"2019/2020","Female","all","NECO","University","ward","Eghoro","South South","Delta","Warri North","Eghoro","","185","183","125","52","45","7","2","58","74","7"
"2019/2020","Female","all","NECO","University","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","378","372","257","104","92","12","6","115","154","12"
"2019/2020","Female","all","NECO","University","ward","Bowen","South South","Delta","Warri South","Bowen","","544","535","360","127","116","11","9","175","233","11"
"2019/2020","Female","all","NECO","University","ward","Edjeba","South South","Delta","Warri South","Edjeba","","360","355","235","76","66","10","5","120","159","10"
"2019/2020","Female","all","NECO","University","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","406","400","251","90","81","9","6","149","162","9"
"2019/2020","Female","all","WAEC","College of Education","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","606","596","399","147","123","24","10","197","252","24"
"2019/2020","Female","all","WAEC","College of Education","ward","Ebu","South South","Delta","Oshimili North","Ebu","","265","261","176","69","58","11","4","85","108","11"
"2019/2020","Female","all","WAEC","College of Education","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","210","207","133","43","35","8","3","74","91","8"
"2019/2020","Female","all","WAEC","College of Education","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","162","160","110","42","40","3","2","50","67","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Army Barracks Area","South South","Delta","Uvwie","Army Barracks Area","","889","876","591","213","185","28","13","285","378","28"
"2019/2020","Female","all","WAEC","College of Education","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","403","397","265","99","88","11","6","132","166","11"
"2019/2020","Female","all","WAEC","College of Education","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","435","428","296","126","110","16","7","132","171","16"
"2019/2020","Female","all","WAEC","College of Education","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","128","126","77","30","27","3","2","49","48","3"
"2019/2020","Female","all","WAEC","College of Education","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","135","133","90","34","31","4","2","43","55","4"
"2019/2020","Female","all","WAEC","College of Education","ward","Edjeba","South South","Delta","Warri South","Edjeba","","304","299","212","96","84","12","5","87","116","12"
"2019/2020","Female","all","WAEC","College of Education","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","135","133","95","42","39","3","2","38","52","3"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","225","222","158","60","53","8","3","64","97","8"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ebu","South South","Delta","Oshimili North","Ebu","","257","253","176","69","57","12","4","77","107","12"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","218","215","155","69","58","11","3","60","87","11"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Agu","South South","Delta","Oshimili South","Agu","","533","525","368","143","125","18","8","157","226","18"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","619","609","405","134","116","18","10","204","271","18"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","737","726","503","191","160","31","11","223","312","31"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","240","236","166","65","58","7","4","70","102","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","528","520","367","148","128","20","8","153","220","20"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","772","760","497","186","155","31","12","263","311","31"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Eghoro","South South","Delta","Warri North","Eghoro","","432","425","274","99","89","10","7","151","176","10"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","255","251","169","74","62","12","4","82","95","12"
"2019/2020","Female","all","WAEC","Polytechnic","ward","Bowen","South South","Delta","Warri South","Bowen","","202","199","135","56","49","7","3","64","80","7"
"2019/2020","Female","all","WAEC","Polytechnic","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","180","177","115","43","40","3","3","62","73","3"
"2019/2020","Female","all","WAEC","University","ward","Ebu","South South","Delta","Oshimili North","Ebu","","274","270","184","87","75","12","4","86","97","12"
"2019/2020","Female","all","WAEC","University","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","384","378","253","100","84","16","6","125","153","16"
"2019/2020","Female","all","WAEC","University","ward","Agu","South South","Delta","Oshimili South","Agu","","289","285","203","82","71","11","4","82","122","11"
"2019/2020","Female","all","WAEC","University","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","223","220","140","52","44","8","3","80","89","8"
"2019/2020","Female","all","WAEC","University","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","175","172","123","43","35","8","3","49","81","8"
"2019/2020","Female","all","WAEC","University","ward","Eghoro","South South","Delta","Warri North","Eghoro","","247","243","166","69","62","7","4","77","97","7"
"2019/2020","Female","all","WAEC","University","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","492","484","340","137","120","18","8","144","202","18"
"2019/2020","Female","all","WAEC","University","ward","Bowen","South South","Delta","Warri South","Bowen","","672","662","434","165","142","23","10","228","270","23"
"2019/2020","Female","all","WAEC","University","ward","Edjeba","South South","Delta","Warri South","Edjeba","","441","434","291","125","106","19","7","143","166","19"
"2019/2020","Female","all","WAEC","University","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","507","500","325","129","116","14","7","175","195","14"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","30","30","18","10","12","0","0","12","8","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ebu","South South","Delta","Oshimili North","Ebu","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","10","10","6","0","0","0","0","4","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","10","10","6","6","6","0","0","4","0","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Army Barracks Area","South South","Delta","Uvwie","Army Barracks Area","","45","45","28","10","12","0","0","17","18","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","20","20","12","6","6","0","0","8","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","20","20","12","10","12","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","10","10","6","0","0","0","0","4","6","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","8","8","5","0","0","0","0","3","5","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","Edjeba","South South","Delta","Warri South","Edjeba","","20","20","12","10","12","0","0","8","2","0"
"2019/2020","Female","disabled","NABTEB","College of Education","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","10","10","6","5","6","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","8","8","5","4","5","0","0","3","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ebu","South South","Delta","Oshimili North","Ebu","","18","18","11","5","5","0","0","7","5","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","10","10","7","5","5","0","0","3","2","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Agu","South South","Delta","Oshimili South","Agu","","30","30","18","5","6","0","0","12","13","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","33","33","22","10","12","0","0","11","12","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","35","35","21","5","6","0","0","14","16","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","13","13","10","6","6","0","0","3","4","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","28","28","19","10","12","0","0","9","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","38","38","21","12","12","0","0","17","9","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Eghoro","South South","Delta","Warri North","Eghoro","","20","20","13","5","5","0","0","7","8","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","8","8","5","5","5","0","0","3","0","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","Bowen","South South","Delta","Warri South","Bowen","","9","9","5","4","5","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","Polytechnic","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","9","9","5","0","0","0","0","4","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ebu","South South","Delta","Oshimili North","Ebu","","11","11","8","5","5","0","0","3","3","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","18","18","11","5","5","0","0","7","5","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Agu","South South","Delta","Oshimili South","Agu","","9","9","5","4","5","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","10","10","6","0","0","0","0","4","6","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","10","10","6","5","6","0","0","4","1","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Eghoro","South South","Delta","Warri North","Eghoro","","20","20","12","5","6","0","0","8","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","19","19","12","5","5","0","0","7","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Bowen","South South","Delta","Warri South","Bowen","","30","30","18","5","6","0","0","12","13","0"
"2019/2020","Female","disabled","NABTEB","University","ward","Edjeba","South South","Delta","Warri South","Edjeba","","20","20","12","5","6","0","0","8","7","0"
"2019/2020","Female","disabled","NABTEB","University","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","25","25","15","10","12","0","0","10","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","42","42","28","9","9","0","0","14","19","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ebu","South South","Delta","Oshimili North","Ebu","","23","23","16","0","0","0","0","7","16","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","13","13","7","0","0","0","0","6","7","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","10","10","7","5","5","0","0","3","3","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Army Barracks Area","South South","Delta","Uvwie","Army Barracks Area","","70","70","42","15","15","0","0","28","27","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","25","25","14","10","10","0","0","11","4","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","31","31","19","10","10","0","0","12","9","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","11","11","6","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","15","15","10","4","4","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","Edjeba","South South","Delta","Warri South","Edjeba","","32","32","21","8","9","0","0","11","12","0"
"2019/2020","Female","disabled","NECO","College of Education","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","10","10","5","5","5","0","0","5","1","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","15","15","10","4","4","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ebu","South South","Delta","Oshimili North","Ebu","","21","21","13","5","5","0","0","8","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","19","19","13","5","5","0","0","6","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Agu","South South","Delta","Oshimili South","Agu","","47","47","29","15","15","0","0","18","15","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","53","53","31","10","10","0","0","22","21","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","60","60","41","15","15","0","0","19","26","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","19","19","10","5","5","0","0","9","6","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","53","52","32","14","15","0","1","20","19","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","67","67","39","15","15","0","0","28","24","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Eghoro","South South","Delta","Warri North","Eghoro","","36","36","20","10","10","0","0","16","10","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","15","15","10","4","4","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","Bowen","South South","Delta","Warri South","Bowen","","19","19","14","5","5","0","0","5","9","0"
"2019/2020","Female","disabled","NECO","Polytechnic","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","15","15","10","4","4","0","0","5","5","0"
"2019/2020","Female","disabled","NECO","University","ward","Ebu","South South","Delta","Oshimili North","Ebu","","21","21","13","5","5","0","0","8","9","0"
"2019/2020","Female","disabled","NECO","University","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","36","36","22","5","5","0","0","14","17","0"
"2019/2020","Female","disabled","NECO","University","ward","Agu","South South","Delta","Oshimili South","Agu","","16","16","10","5","5","0","0","6","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Anala-Amakom","South South","Delta","Oshimili South","Anala-Amakom","","16","16","8","5","5","0","0","8","3","0"
"2019/2020","Female","disabled","NECO","University","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","14","14","8","5","5","0","0","6","3","0"
"2019/2020","Female","disabled","NECO","University","ward","Eghoro","South South","Delta","Warri North","Eghoro","","24","24","15","10","10","0","0","9","6","0"
"2019/2020","Female","disabled","NECO","University","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","43","43","30","10","10","0","0","13","20","0"
"2019/2020","Female","disabled","NECO","University","ward","Bowen","South South","Delta","Warri South","Bowen","","58","58","36","9","10","0","0","22","27","0"
"2019/2020","Female","disabled","NECO","University","ward","Edjeba","South South","Delta","Warri South","Edjeba","","38","38","22","5","5","0","0","16","17","0"
"2019/2020","Female","disabled","NECO","University","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","44","44","25","10","10","0","0","19","15","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","54","54","32","15","15","0","0","22","17","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ebu","South South","Delta","Oshimili North","Ebu","","28","28","17","4","4","0","0","11","13","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","15","15","9","4","4","0","0","6","6","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Cable Point I","South South","Delta","Oshimili South","Cable Point I","","13","13","10","5","5","0","0","3","5","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Army Barracks Area","South South","Delta","Uvwie","Army Barracks Area","","94","94","59","18","19","1","0","35","41","1"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Effurun I","South South","Delta","Uvwie","Effurun I","","34","34","22","8","10","0","0","12","15","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Effurun II","South South","Delta","Uvwie","Effurun II","","40","40","26","8","8","0","0","14","18","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Ebrohimi","South South","Delta","Warri North","Ebrohimi","","12","12","6","4","4","0","0","6","3","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Gbokoda","South South","Delta","Warri North","Gbokoda","","18","18","12","4","4","0","0","6","9","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","Edjeba","South South","Delta","Warri South","Edjeba","","37","37","24","8","8","0","0","13","17","0"
"2019/2020","Female","disabled","WAEC","College of Education","ward","G.R.A.","South South","Delta","Warri South","G.R.A.","","13","13","10","4","4","0","0","3","6","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Akwukwu","South South","Delta","Oshimili North","Akwukwu","","24","24","15","5","5","0","0","9","10","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Ebu","South South","Delta","Oshimili North","Ebu","","21","21","13","8","8","0","0","8","6","0"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Ibusa  I","South South","Delta","Oshimili North","Ibusa  I","","23","23","14","5","4","1","0","9","10","1"
"2019/2020","Female","disabled","WAEC","Polytechnic","ward","Agu","South South","Delta","Oshimili South","Agu","","55","55","35","12","12","0","0","20","23","0"
