session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Female,all,WAEC,zone,South South,South South,,,,,80355,55305,50383,17720,18046,16268,68.8258,35.1706,101.8397,90.1474
2019/2020,Female,all,WAEC,zone,South West,South West,,,,,91476,61887,58108,19699,19931,18293,67.6538,33.9007,101.1777,91.7816
2019/2020,Female,disabled,NABTEB,zone,North Central,North Central,,,,,5377,3638,3027,1007,1595,1685,67.6585,33.2673,158.3913,105.6426
2019/2020,Female,disabled,NABTEB,zone,North East,North East,,,,,4345,3110,2465,827,536,590,71.5765,33.5497,64.8126,110.0746
2019/2020,Female,disabled,NABTEB,zone,North West,North West,,,,,6008,4173,3397,1193,1193,1258,69.4574,35.1192,100.0,105.4484
2019/2020,Female,disabled,NABTEB,zone,South East,South East,,,,,3886,2730,2136,727,1202,1263,70.2522,34.0356,165.337,105.0749
2019/2020,Female,disabled,NABTEB,zone,South South,South South,,,,,4366,3085,2483,905,1382,1527,70.6596,36.4478,152.7072,110.492
2019/2020,Female,disabled,NABTEB,zone,South West,South West,,,,,4989,3484,2801,971,1723,1819,69.8336,34.6662,177.4459,105.5717
2019/2020,Female,disabled,NECO,zone,North Central,North Central,,,,,8591,5352,4986,1738,1893,1992,62.2978,34.8576,108.9183,105.2298
2019/2020,Female,disabled,NECO,zone,North East,North East,,,,,6896,4352,3892,1324,1210,1339,63.109,34.0185,91.3897,110.6612
2019/2020,Female,disabled,NECO,zone,North West,North West,,,,,9539,5949,5538,1953,1896,2074,62.365,35.2654,97.0814,109.3882
2019/2020,Female,disabled,NECO,zone,South East,South East,,,,,6289,3969,3593,1253,1388,1495,63.1102,34.8734,110.7741,107.7089
2019/2020,Female,disabled,NECO,zone,South South,South South,,,,,6893,4359,4050,1422,1455,1576,63.2381,35.1111,102.3207,108.3162
2019/2020,Female,disabled,NECO,zone,South West,South West,,,,,7933,4922,4697,1616,1722,1871,62.0446,34.4049,106.5594,108.6527
2019/2020,Female,disabled,WAEC,zone,North Central,North Central,,,,,10877,7393,6335,2182,1970,2075,67.9691,34.4436,90.2841,105.3299
2019/2020,Female,disabled,WAEC,zone,North East,North East,,,,,8775,5982,4998,1732,1511,1609,68.1709,34.6539,87.2402,106.4858
2019/2020,Female,disabled,WAEC,zone,North West,North West,,,,,12093,8189,7071,2433,2184,2343,67.7169,34.4081,89.7657,107.2802
2019/2020,Female,disabled,WAEC,zone,South East,South East,,,,,7978,5472,4597,1623,1434,1518,68.5886,35.3056,88.3549,105.8577
2019/2020,Female,disabled,WAEC,zone,South South,South South,,,,,8733,5973,5133,1808,1557,1679,68.3957,35.2231,86.1173,107.8356
2019/2020,Female,disabled,WAEC,zone,South West,South West,,,,,10096,6845,5998,2027,1795,1896,67.7991,33.7946,88.5545,105.6267
2019/2020,Male,all,NABTEB,zone,North Central,North Central,,,,,42661,29388,28161,9694,10045,9010,68.8873,34.4235,103.6208,89.6964
2019/2020,Male,all,NABTEB,zone,North East,North East,,,,,34314,23947,22270,7693,7735,7061,69.7878,34.5442,100.546,91.2864
2019/2020,Male,all,NABTEB,zone,North West,North West,,,,,47975,33140,31673,10906,11069,10101,69.0776,34.4331,101.4946,91.2549
2019/2020,Male,all,NABTEB,zone,South East,South East,,,,,30468,21424,19758,6892,6740,6015,70.3164,34.8821,97.7945,89.2433
2019/2020,Male,all,NABTEB,zone,South South,South South,,,,,34803,24404,23172,8137,8141,7337,70.1204,35.1157,100.0492,90.1241
2019/2020,Male,all,NABTEB,zone,South West,South West,,,,,39841,27452,26866,9119,9792,8850,68.9039,33.9425,107.3802,90.3799
2019/2020,Male,all,NECO,zone,North Central,North Central,,,,,79707,49605,52619,18182,18226,16405,62.2342,34.5541,100.242,90.0088
2019/2020,Male,all,NECO,zone,North East,North East,,,,,64112,40273,41609,14355,14505,13196,62.8166,34.4997,101.0449,90.9755
2019/2020,Male,all,NECO,zone,North West,North West,,,,,89636,55791,59178,20347,20313,18276,62.2417,34.3827,99.8329,89.9719
2019/2020,Male,all,NECO,zone,South East,South East,,,,,56925,36082,36916,12852,13691,12383,63.3852,34.8142,106.5282,90.4463
2019/2020,Male,all,NECO,zone,South South,South South,,,,,65027,41130,43298,15222,15116,13713,63.2506,35.1564,99.3036,90.7184
2019/2020,Male,all,NECO,zone,South West,South West,,,,,74441,46253,50197,17052,17693,15806,62.1338,33.9702,103.7591,89.3348
2019/2020,Male,all,WAEC,zone,North Central,North Central,,,,,102164,69267,67445,23306,24209,21930,67.7998,34.5556,103.8745,90.5861
2019/2020,Male,all,WAEC,zone,North East,North East,,,,,82173,56201,53332,18464,18683,16879,68.3935,34.6209,101.1861,90.3442
2019/2020,Male,all,WAEC,zone,North West,North West,,,,,114884,77911,75848,26081,26789,24340,67.8171,34.3859,102.7146,90.8582
2019/2020,Male,all,WAEC,zone,South East,South East,,,,,72963,50369,47318,16531,17260,15508,69.0336,34.936,104.4099,89.8494
2019/2020,Male,all,WAEC,zone,South South,South South,,,,,83345,57439,55494,19501,19880,17921,68.9172,35.1407,101.9435,90.1459
2019/2020,Male,all,WAEC,zone,South West,South West,,,,,95412,64534,64337,21852,22065,20254,67.6372,33.9649,100.9747,91.7924
2019/2020,Male,disabled,NABTEB,zone,North Central,North Central,,,,,5368,3630,3199,1072,1317,1333,67.623,33.5105,122.8545,101.2149
2019/2020,Male,disabled,NABTEB,zone,North East,North East,,,,,4300,3050,2629,884,300,317,70.9302,33.625,33.9367,105.6667
2019/2020,Male,disabled,NABTEB,zone,North West,North West,,,,,5992,4111,3639,1276,805,857,68.6081,35.0646,63.0878,106.4596
2019/2020,Male,disabled,NABTEB,zone,South East,South East,,,,,3821,2672,2236,769,1024,1137,69.9293,34.3918,133.1599,111.0352
2019/2020,Male,disabled,NABTEB,zone,South South,South South,,,,,4311,3003,2561,892,1207,1284,69.659,34.8301,135.3139,106.3795
2019/2020,Male,disabled,NABTEB,zone,South West,South West,,,,,4954,3407,2993,1027,1549,1669,68.7727,34.3134,150.8277,107.7469
2019/2020,Male,disabled,NECO,zone,North Central,North Central,,,,,8772,5461,5349,1830,1860,1962,62.2549,34.212,101.6393,105.4839
2019/2020,Male,disabled,NECO,zone,North East,North East,,,,,7062,4427,4201,1417,1211,1373,62.6876,33.7301,85.4622,113.3774
2019/2020,Male,disabled,NECO,zone,North West,North West,,,,,9896,6148,6028,2093,1948,2078,62.1261,34.7213,93.0721,106.6735
2019/2020,Male,disabled,NECO,zone,South East,South East,,,,,6419,4093,3865,1340,1383,1528,63.7638,34.6701,103.209,110.4845
2019/2020,Male,disabled,NECO,zone,South South,South South,,,,,7068,4473,4420,1563,1621,1700,63.2852,35.362,103.7108,104.8735
2019/2020,Male,disabled,NECO,zone,South West,South West,,,,,8238,5139,5180,1767,1828,1909,62.3816,34.112,103.4522,104.4311
2019/2020,Male,disabled,WAEC,zone,North Central,North Central,,,,,11145,7565,6893,2390,2111,2300,67.878,34.6729,88.3264,108.9531
2019/2020,Male,disabled,WAEC,zone,North East,North East,,,,,8947,6118,5445,1900,1591,1736,68.3805,34.8944,83.7368,109.1138
2019/2020,Male,disabled,WAEC,zone,North West,North West,,,,,12592,8540,7798,2692,2225,2449,67.8208,34.5217,82.6523,110.0674
2019/2020,Male,disabled,WAEC,zone,South East,South East,,,,,8190,5680,5002,1777,1501,1625,69.3529,35.5258,84.4682,108.2612
2019/2020,Male,disabled,WAEC,zone,South South,South South,,,,,9085,6281,5660,1981,1755,1845,69.1359,35.0,88.5916,105.1282
2019/2020,Male,disabled,WAEC,zone,South West,South West,,,,,10568,7158,6694,2295,1893,2076,67.7328,34.2844,82.4837,109.6672
2020/2021,Female,all,NABTEB,zone,North Central,North Central,,,,,44807,32012,28142,10311,9850,8815,71.4442,36.6392,95.529,89.4924
2020/2021,Female,all,NABTEB,zone,North East,North East,,,,,35271,25515,21754,7940,7406,6747,72.3399,36.499,93.2746,91.1018
2020/2021,Female,all,NABTEB,zone,North West,North West,,,,,48626,34748,30525,11064,10457,9519,71.4597,36.2457,94.5137,91.0299
2020/2021,Female,all,NABTEB,zone,South East,South East,,,,,31935,23286,19667,7265,6590,5865,72.9169,36.9401,90.7089,88.9985
2020/2021,Female,all,NABTEB,zone,South South,South South,,,,,36664,26602,23208,8701,8000,7191,72.5562,37.4914,91.9435,89.8875
2020/2021,Female,all,NABTEB,zone,South West,South West,,,,,41020,29297,26293,9483,9401,8478,71.4213,36.0666,99.1353,90.1819
2020/2021,Female,all,NECO,zone,North Central,North Central,,,,,83014,54403,52139,19141,17707,15903,65.5347,36.7115,92.5082,89.8119
2020/2021,Female,all,NECO,zone,North East,North East,,,,,65343,43261,40301,14776,13791,12518,66.206,36.6641,93.3338,90.7693
2020/2021,Female,all,NECO,zone,North West,North West,,,,,90083,59024,56547,20602,19037,17087,65.5218,36.4334,92.4037,89.7568
2020/2021,Female,all,NECO,zone,South East,South East,,,,,59165,39491,36436,13505,13251,11962,66.7472,37.065,98.1192,90.2724
2020/2021,Female,all,NECO,zone,South South,South South,,,,,67925,45190,42997,16004,14722,13328,66.5293,37.2212,91.9895,90.5312
2020/2021,Female,all,NECO,zone,South West,South West,,,,,75995,49668,48709,17491,16849,15018,65.3569,35.9092,96.3295,89.1329
2020/2021,Female,all,WAEC,zone,North Central,North Central,,,,,108013,76629,67841,24844,23890,21600,70.9442,36.6209,96.16,90.4144
2020/2021,Female,all,WAEC,zone,North East,North East,,,,,85019,60979,52436,19220,18021,16256,71.724,36.6542,93.7617,90.2059
2020/2021,Female,all,WAEC,zone,North West,North West,,,,,117213,83237,73578,26775,25505,23114,71.0135,36.39,95.2568,90.6254
2020/2021,Female,all,WAEC,zone,South East,South East,,,,,76981,55624,47408,17524,16980,15221,72.2568,36.9642,96.8957,89.6408
2020/2021,Female,all,WAEC,zone,South South,South South,,,,,88378,63778,55944,20857,19664,17685,72.165,37.2819,94.2801,89.9359
2020/2021,Female,all,WAEC,zone,South West,South West,,,,,98880,69987,63379,22792,21324,19530,70.7797,35.9614,93.5591,91.5869
2020/2021,Female,disabled,NABTEB,zone,North Central,North Central,,,,,5904,4205,3294,1196,1845,1929,71.2229,36.3084,154.2642,104.5528
2020/2021,Female,disabled,NABTEB,zone,North East,North East,,,,,4616,3382,2617,931,788,848,73.2669,35.5751,84.6402,107.6142
2020/2021,Female,disabled,NABTEB,zone,North West,North West,,,,,6299,4482,3654,1270,1459,1518,71.1542,34.7564,114.8819,104.0439
2020/2021,Female,disabled,NABTEB,zone,South East,South East,,,,,4174,3073,2282,857,1287,1368,73.6224,37.5548,150.175,106.2937
2020/2021,Female,disabled,NABTEB,zone,South South,South South,,,,,4776,3433,2679,1055,1579,1671,71.8802,39.3804,149.6682,105.8265
2020/2021,Female,disabled,NABTEB,zone,South West,South West,,,,,5331,3871,3060,1114,1843,1929,72.613,36.4052,165.4399,104.6663
2020/2021,Female,disabled,NECO,zone,North Central,North Central,,,,,9130,5991,5397,2018,1944,2071,65.6188,37.3911,96.333,106.5329
2020/2021,Female,disabled,NECO,zone,North East,North East,,,,,7292,4839,4147,1525,1396,1574,66.3604,36.7736,91.541,112.7507
2020/2021,Female,disabled,NECO,zone,North West,North West,,,,,9978,6525,5786,2096,2051,2221,65.3939,36.2254,97.8531,108.2886
2020/2021,Female,disabled,NECO,zone,South East,South East,,,,,6702,4495,3866,1451,1399,1478,67.0695,37.5323,96.4163,105.6469
2020/2021,Female,disabled,NECO,zone,South South,South South,,,,,7453,4929,4455,1628,1546,1650,66.1344,36.5432,94.9631,106.727
2020/2021,Female,disabled,NECO,zone,South West,South West,,,,,8479,5562,5057,1782,1752,1886,65.5974,35.2383,98.3165,107.6484
2020/2021,Female,disabled,WAEC,zone,North Central,North Central,,,,,11827,8374,6974,2540,2141,2289,70.8041,36.421,84.2913,106.9127
2020/2021,Female,disabled,WAEC,zone,North East,North East,,,,,9290,6682,5343,1950,1672,1834,71.9268,36.4964,85.7436,109.689
2020/2021,Female,disabled,WAEC,zone,North West,North West,,,,,12807,9107,7549,2722,2293,2459,71.1095,36.0578,84.2395,107.2394
2020/2021,Female,disabled,WAEC,zone,South East,South East,,,,,8640,6241,4996,1839,1475,1588,72.2338,36.8094,80.2066,107.661
2020/2021,Female,disabled,WAEC,zone,South South,South South,,,,,9587,6932,5703,2117,1692,1789,72.3062,37.1208,79.9244,105.7329
2020/2021,Female,disabled,WAEC,zone,South West,South West,,,,,10882,7707,6559,2354,1890,1997,70.8234,35.8896,80.2889,105.6614
2020/2021,Male,all,NABTEB,zone,North Central,North Central,,,,,46281,33090,30859,11297,10794,9659,71.498,36.6084,95.5475,89.4849
2020/2021,Male,all,NABTEB,zone,North East,North East,,,,,36632,26450,24005,8780,8170,7442,72.2046,36.5757,93.0524,91.0894
2020/2021,Male,all,NABTEB,zone,North West,North West,,,,,50553,36104,33721,12263,11549,10514,71.4181,36.3661,94.1776,91.0382
2020/2021,Male,all,NABTEB,zone,South East,South East,,,,,33258,24195,21757,8023,7288,6487,72.7494,36.8755,90.8388,89.0093
2020/2021,Male,all,NABTEB,zone,South South,South South,,,,,37671,27354,25309,9477,8722,7842,72.6129,37.4452,92.0333,89.9106
2020/2021,Male,all,NABTEB,zone,South West,South West,,,,,42221,30106,28732,10325,10275,9267,71.3057,35.9355,99.5157,90.1898
2020/2021,Male,all,NECO,zone,North Central,North Central,,,,,85743,56173,57171,20987,19424,17450,65.5132,36.7092,92.5525,89.8373
2020/2021,Male,all,NECO,zone,North East,North East,,,,,67862,44908,44470,16337,15221,13814,66.1755,36.7371,93.1689,90.7562
2020/2021,Male,all,NECO,zone,North West,North West,,,,,93658,61399,62472,22798,21024,18871,65.5566,36.4931,92.2186,89.7593
2020/2021,Male,all,NECO,zone,South East,South East,,,,,61616,41071,40310,14929,14662,13235,66.6564,37.0355,98.2115,90.2674
2020/2021,Male,all,NECO,zone,South South,South South,,,,,69791,46477,46888,17476,16056,14539,66.5945,37.2718,91.8746,90.5518
2020/2021,Male,all,NECO,zone,South West,South West,,,,,78220,51111,53226,19089,18412,16412,65.3426,35.8641,96.4535,89.1375
2020/2021,Male,all,WAEC,zone,North Central,North Central,,,,,111561,79168,74388,27270,26192,23679,70.9639,36.6591,96.0469,90.4055
2020/2021,Male,all,WAEC,zone,North East,North East,,,,,88297,63295,57862,21264,19886,17937,71.6842,36.7495,93.5196,90.1991
2020/2021,Male,all,WAEC,zone,North West,North West,,,,,121861,86454,81284,29598,28187,25540,70.9448,36.4131,95.2328,90.6091
2020/2021,Male,all,WAEC,zone,South East,South East,,,,,80170,57903,52450,19388,18787,16837,72.2253,36.9647,96.9001,89.6205
2020/2021,Male,all,WAEC,zone,South South,South South,,,,,90808,65492,61008,22721,21435,19279,72.1214,37.2427,94.34,89.9417
2020/2021,Male,all,WAEC,zone,South West,South West,,,,,101775,72052,69254,24897,23301,21339,70.7954,35.9503,93.5896,91.5798
2020/2021,Male,disabled,NABTEB,zone,North Central,North Central,,,,,5788,4138,3518,1276,1473,1556,71.4927,36.2706,115.4389,105.6348
2020/2021,Male,disabled,NABTEB,zone,North East,North East,,,,,4616,3343,2813,1001,500,514,72.422,35.5848,49.95,102.8
2020/2021,Male,disabled,NABTEB,zone,North West,North West,,,,,6323,4472,3856,1370,1103,1175,70.7259,35.529,80.5109,106.5277
2020/2021,Male,disabled,NABTEB,zone,South East,South East,,,,,4152,3020,2430,891,1212,1299,72.736,36.6667,136.0269,107.1782
2020/2021,Male,disabled,NABTEB,zone,South South,South South,,,,,4724,3421,2864,1116,1469,1552,72.4174,38.9665,131.6308,105.6501
2020/2021,Male,disabled,NABTEB,zone,South West,South West,,,,,5336,3824,3263,1170,1736,1871,71.6642,35.8566,148.3761,107.7765
2020/2021,Male,disabled,NECO,zone,North Central,North Central,,,,,9455,6188,5904,2190,2094,2230,65.4469,37.0935,95.6164,106.4947
2020/2021,Male,disabled,NECO,zone,North East,North East,,,,,7551,5006,4563,1693,1289,1384,66.2959,37.1028,76.137,107.3701
2020/2021,Male,disabled,NECO,zone,North West,North West,,,,,10366,6816,6380,2345,2089,2272,65.7534,36.7555,89.0832,108.7602
2020/2021,Male,disabled,NECO,zone,South East,South East,,,,,6965,4643,4263,1596,1551,1608,66.6619,37.4384,97.1805,103.675
2020/2021,Male,disabled,NECO,zone,South South,South South,,,,,7578,5038,4766,1762,1699,1784,66.4819,36.9702,96.4245,105.0029
2020/2021,Male,disabled,NECO,zone,South West,South West,,,,,8669,5651,5502,1930,1944,1984,65.1863,35.0782,100.7254,102.0576
2020/2021,Male,disabled,WAEC,zone,North Central,North Central,,,,,12224,8667,7647,2810,2267,2443,70.9015,36.7464,80.6762,107.7636
2020/2021,Male,disabled,WAEC,zone,North East,North East,,,,,9652,6916,5941,2205,1704,1817,71.6535,37.115,77.2789,106.6315
2020/2021,Male,disabled,WAEC,zone,North West,North West,,,,,13421,9486,8384,3030,2436,2637,70.6803,36.1403,80.396,108.2512
2020/2021,Male,disabled,WAEC,zone,South East,South East,,,,,9041,6532,5498,2016,1697,1758,72.2486,36.6679,84.1766,103.5946
2020/2021,Male,disabled,WAEC,zone,South South,South South,,,,,9829,7092,6192,2300,1821,1940,72.1538,37.1447,79.1739,106.5349
2020/2021,Male,disabled,WAEC,zone,South West,South West,,,,,11196,7935,7132,2552,1993,2177,70.8735,35.7824,78.0956,109.2323
2021/2022,Female,all,NABTEB,zone,North Central,North Central,,,,,48728,36402,30816,12179,10869,9771,74.7045,39.5217,89.2438,89.8979
2021/2022,Female,all,NABTEB,zone,North East,North East,,,,,37404,28131,23207,9188,7981,7306,75.2085,39.5915,86.8633,91.5424
2021/2022,Female,all,NABTEB,zone,North West,North West,,,,,51347,38247,32425,12704,11193,10241,74.4873,39.1796,88.1061,91.4947
2021/2022,Female,all,NABTEB,zone,South East,South East,,,,,34957,26519,21605,8612,7298,6530,75.8618,39.8611,84.7422,89.4766
2021/2022,Female,all,NABTEB,zone,South South,South South,,,,,40462,30744,25739,10355,8944,8081,75.9824,40.2308,86.3737,90.3511
2021/2022,Female,all,NABTEB,zone,South West,South West,,,,,43712,32515,28144,10944,10158,9207,74.3846,38.8857,92.818,90.6379
2021/2022,Female,all,NECO,zone,North Central,North Central,,,,,89248,61324,56441,22306,19343,17468,68.7119,39.5209,86.7166,90.3066
2021/2022,Female,all,NECO,zone,North East,North East,,,,,68508,47512,42506,16852,14665,13380,69.3525,39.6462,87.0223,91.2376
2021/2022,Female,all,NECO,zone,North West,North West,,,,,94045,64711,59391,23359,20163,18185,68.8085,39.3309,86.3179,90.19
2021/2022,Female,all,NECO,zone,South East,South East,,,,,64026,44812,39568,15744,14519,13172,69.9903,39.7897,92.2193,90.7225
2021/2022,Female,all,NECO,zone,South South,South South,,,,,74106,51819,47139,18966,16297,14832,69.9255,40.2342,85.9274,91.0106
2021/2022,Female,all,NECO,zone,South West,South West,,,,,80063,54914,51549,20015,17987,16105,68.5885,38.8271,89.8676,89.5369
2021/2022,Female,all,WAEC,zone,North Central,North Central,,,,,118489,87813,74933,29591,26602,24165,74.1107,39.4899,89.899,90.839
2021/2022,Female,all,WAEC,zone,North East,North East,,,,,90951,67951,56430,22313,19565,17712,74.7117,39.541,87.6843,90.529
2021/2022,Female,all,WAEC,zone,North West,North West,,,,,124854,92611,78845,30994,27559,25087,74.1754,39.31,88.9172,91.0302
2021/2022,Female,all,WAEC,zone,South East,South East,,,,,85002,64089,52534,20920,18967,17084,75.397,39.8218,90.6644,90.0722
2021/2022,Female,all,WAEC,zone,South South,South South,,,,,98383,74129,62581,25155,22163,20034,75.3474,40.1959,88.1057,90.3939
2021/2022,Female,all,WAEC,zone,South West,South West,,,,,106290,78544,68435,26554,23233,21381,73.8959,38.8018,87.4934,92.0286
2021/2022,Female,disabled,NABTEB,zone,North Central,North Central,,,,,6373,4798,3619,1427,2104,2146,75.2864,39.4308,147.4422,101.9962
2021/2022,Female,disabled,NABTEB,zone,North East,North East,,,,,4890,3674,2780,1103,1097,1185,75.1329,39.6763,99.456,108.0219
2021/2022,Female,disabled,NABTEB,zone,North West,North West,,,,,6705,4920,3869,1489,1888,1972,73.3781,38.4854,126.7965,104.4492
2021/2022,Female,disabled,NABTEB,zone,South East,South East,,,,,4587,3476,2482,1002,1437,1481,75.7794,40.3707,143.4132,103.0619
2021/2022,Female,disabled,NABTEB,zone,South South,South South,,,,,5279,4045,2950,1199,1730,1832,76.6244,40.6441,144.2869,105.896
2021/2022,Female,disabled,NABTEB,zone,South West,South West,,,,,5666,4227,3234,1264,1915,2083,74.6029,39.0847,151.5032,108.7728
2021/2022,Female,disabled,NECO,zone,North Central,North Central,,,,,9868,6766,5856,2314,2090,2251,68.5651,39.515,90.3198,107.7033
2021/2022,Female,disabled,NECO,zone,North East,North East,,,,,7627,5293,4395,1759,1644,1752,69.3982,40.0228,93.4622,106.5693
2021/2022,Female,disabled,NECO,zone,North West,North West,,,,,10484,7207,6153,2427,2198,2382,68.7428,39.4442,90.5645,108.3712
2021/2022,Female,disabled,NECO,zone,South East,South East,,,,,7266,5103,4226,1669,1503,1584,70.2312,39.4936,90.0539,105.3892
2021/2022,Female,disabled,NECO,zone,South South,South South,,,,,8215,5756,4909,1977,1662,1840,70.067,40.273,84.0668,110.71
2021/2022,Female,disabled,NECO,zone,South West,South West,,,,,8913,6122,5414,2113,1864,1986,68.6862,39.0284,88.2158,106.5451
2021/2022,Female,disabled,WAEC,zone,North Central,North Central,,,,,12983,9624,7734,3032,2339,2485,74.1277,39.2035,77.1438,106.242
2021/2022,Female,disabled,WAEC,zone,North East,North East,,,,,9941,7404,5746,2256,1716,1854,74.4794,39.2621,76.0638,108.042
2021/2022,Female,disabled,WAEC,zone,North West,North West,,,,,13746,10188,8148,3215,2546,2752,74.1161,39.4575,79.1913,108.0911
2021/2022,Female,disabled,WAEC,zone,South East,South East,,,,,9584,7228,5529,2201,1647,1749,75.4174,39.8083,74.8296,106.1931
2021/2022,Female,disabled,WAEC,zone,South South,South South,,,,,10666,8046,6408,2560,1912,2004,75.436,39.9501,74.6875,104.8117
2021/2022,Female,disabled,WAEC,zone,South West,South West,,,,,11724,8673,7094,2735,2007,2141,73.9765,38.5537,73.3821,106.6766
2021/2022,Male,all,NABTEB,zone,North Central,North Central,,,,,50522,37719,33890,13357,11950,10745,74.6586,39.4128,89.4662,89.9163
2021/2022,Male,all,NABTEB,zone,North East,North East,,,,,39055,29408,25727,10206,8844,8094,75.2989,39.6704,86.6549,91.5197
2021/2022,Male,all,NABTEB,zone,North West,North West,,,,,53435,39914,35825,14081,12373,11319,74.6964,39.305,87.8702,91.4815
2021/2022,Male,all,NABTEB,zone,South East,South East,,,,,36247,27505,23791,9461,8039,7191,75.8821,39.7671,84.9699,89.4514
2021/2022,Male,all,NABTEB,zone,South South,South South,,,,,41688,31607,28147,11345,9778,8836,75.818,40.3062,86.1877,90.3661
2021/2022,Male,all,NABTEB,zone,South West,South West,,,,,44766,33259,30599,11867,11045,10012,74.2952,38.7823,93.0732,90.6474
2021/2022,Male,all,NECO,zone,North Central,North Central,,,,,92537,63648,62074,24566,21283,19223,68.7811,39.5753,86.636,90.3209
2021/2022,Male,all,NECO,zone,North East,North East,,,,,71535,49625,47124,18651,16262,14839,69.3716,39.5786,87.191,91.2495
2021/2022,Male,all,NECO,zone,North West,North West,,,,,97871,67346,65619,25772,22281,20093,68.811,39.2752,86.4543,90.18
2021/2022,Male,all,NECO,zone,South East,South East,,,,,66390,46467,43574,17355,15987,14504,69.991,39.8288,92.1175,90.7237
2021/2022,Male,all,NECO,zone,South South,South South,,,,,76355,53379,51553,20761,17828,16225,69.909,40.2712,85.8725,91.0085
2021/2022,Male,all,NECO,zone,South West,South West,,,,,81995,56212,56046,21794,19556,17508,68.5554,38.8859,89.7311,89.5275
2021/2022,Male,all,WAEC,zone,North Central,North Central,,,,,122850,91067,82406,32552,29258,26579,74.1286,39.502,89.8808,90.8435
2021/2022,Male,all,WAEC,zone,North East,North East,,,,,94968,70976,62559,24796,21685,19633,74.7368,39.6362,87.4536,90.5372
2021/2022,Male,all,WAEC,zone,North West,North West,,,,,129933,96354,87113,34231,30447,27721,74.1567,39.2949,88.9457,91.0467
2021/2022,Male,all,WAEC,zone,South East,South East,,,,,88135,66510,57847,23054,20890,18820,75.4638,39.8534,90.6133,90.091
2021/2022,Male,all,WAEC,zone,South South,South South,,,,,101367,76383,68442,27521,24235,21907,75.3529,40.2107,88.06,90.3941
2021/2022,Male,all,WAEC,zone,South West,South West,,,,,108856,80425,74406,28884,25263,23250,73.882,38.8195,87.4636,92.0318
2021/2022,Male,disabled,NABTEB,zone,North Central,North Central,,,,,6347,4752,3861,1496,1859,1942,74.87,38.7464,124.2647,104.4648
2021/2022,Male,disabled,NABTEB,zone,North East,North East,,,,,4942,3738,2964,1176,657,732,75.6374,39.6761,55.8673,111.4155
2021/2022,Male,disabled,NABTEB,zone,North West,North West,,,,,6684,5013,4056,1577,1400,1543,75.0,38.8807,88.7762,110.2143
2021/2022,Male,disabled,NABTEB,zone,South East,South East,,,,,4515,3388,2654,1046,1452,1524,75.0388,39.4122,138.8145,104.9587
