"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Comprehensive High School, Ward II Court/ Ada Allison","Female","disabled","WAEC","College of Education","20","20","11","3","3","0","2.0","0","9","9","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Comprehensive High School, Ward II Court/ Ada Allison","Male","all","NABTEB","College of Education","126","124","68","15","12","3","2.1","2","56","53","3"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Comprehensive High School, Ward II Court/ Ada Allison","Male","all","NECO","College of Education","232","229","120","36","35","1","2.0","3","109","84","1"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Comprehensive High School, Ward II Court/ Ada Allison","Male","all","WAEC","College of Education","282","278","154","47","43","4","2.0","4","124","108","4"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Comprehensive High School, Ward II Court/ Ada Allison","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","2.1","0","6","6","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Comprehensive High School, Ward II Court/ Ada Allison","Male","disabled","NECO","College of Education","17","17","9","4","4","0","2.0","0","8","5","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Comprehensive High School, Ward II Court/ Ada Allison","Male","disabled","WAEC","College of Education","23","23","13","3","3","0","2.0","0","10","10","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Female","all","NABTEB","College of Education","56","55","29","11","12","0","2.1","1","26","18","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Female","all","NECO","College of Education","125","123","64","24","22","2","2.0","2","59","40","2"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Female","all","WAEC","College of Education","121","119","65","22","20","2","2.0","2","54","43","2"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Female","disabled","NABTEB","College of Education","11","11","6","4","4","0","2.1","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Female","disabled","NECO","College of Education","11","11","5","4","4","0","2.0","0","6","1","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Female","disabled","WAEC","College of Education","11","11","6","3","3","0","2.0","0","5","4","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Male","all","NABTEB","College of Education","61","60","31","7","8","0","2.1","1","29","25","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Male","all","NECO","College of Education","124","122","63","20","18","2","2.0","2","59","44","2"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Male","all","WAEC","College of Education","151","149","78","22","20","2","2.0","2","71","57","2"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","2.1","0","6","6","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Male","disabled","NECO","College of Education","11","11","5","4","4","0","2.0","0","6","1","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Government Secondary School, Ward II Court/ Ada Allison","Male","disabled","WAEC","College of Education","14","14","8","3","3","0","2.0","0","6","6","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Female","all","NABTEB","College of Education","90","89","48","15","15","0","2.1","1","41","33","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Female","all","NECO","College of Education","176","173","100","36","35","1","2.0","3","73","64","1"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Female","all","WAEC","College of Education","226","223","122","43","37","6","2.0","3","101","79","6"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Female","disabled","NABTEB","College of Education","11","11","6","4","4","0","2.1","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Female","disabled","NECO","College of Education","14","14","7","4","4","0","2.0","0","7","4","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Female","disabled","WAEC","College of Education","20","20","11","3","3","0","2.0","0","9","9","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Male","all","NABTEB","College of Education","115","113","60","11","12","0","2.1","2","53","50","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Male","all","NECO","College of Education","219","216","117","36","35","1","2.0","3","99","82","1"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Male","all","WAEC","College of Education","264","260","150","47","43","4","2.0","4","110","103","4"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","2.1","0","6","6","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Male","disabled","NECO","College of Education","17","17","9","4","4","0","2.0","0","8","5","0"
"2019/2020","South South","Rivers","Bonny","Ward II Court/ Ada Allison","Unity College, Bonny","Male","disabled","WAEC","College of Education","20","20","11","3","3","0","2.0","0","9","9","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Female","all","NABTEB","Polytechnic","118","116","62","19","15","4","2.0","2","54","44","4"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Female","all","NECO","Polytechnic","245","241","135","45","39","6","2.0","4","106","91","6"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Female","all","WAEC","Polytechnic","323","318","176","50","47","3","2.0","5","142","126","3"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Female","disabled","NABTEB","Polytechnic","11","11","6","4","4","0","2.0","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Female","disabled","NECO","Polytechnic","21","21","10","4","4","0","2.0","0","11","6","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Female","disabled","WAEC","Polytechnic","26","26","13","3","3","0","2.0","0","13","10","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Male","all","NABTEB","Polytechnic","138","136","74","15","12","3","2.0","2","62","60","3"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Male","all","NECO","Polytechnic","312","307","165","49","44","5","2.0","5","142","117","5"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Male","all","WAEC","Polytechnic","399","393","214","53","47","6","2.0","6","179","161","6"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Male","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","2.0","0","6","6","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Male","disabled","NECO","Polytechnic","21","21","10","0","0","0","2.0","0","11","10","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Community Secondary School, Ward III Dan Jumbo/ Beresiri","Male","disabled","WAEC","Polytechnic","29","29","15","3","3","0","2.0","0","14","12","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Female","all","NABTEB","College of Education","126","124","71","22","19","3","2.1","2","53","49","3"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Female","all","NECO","College of Education","270","266","153","65","57","8","2.0","4","113","89","8"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Female","all","WAEC","College of Education","375","369","205","71","63","8","2.0","6","164","135","8"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Female","disabled","NABTEB","College of Education","14","14","9","4","4","0","2.1","0","5","5","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Female","disabled","NECO","College of Education","30","30","17","4","5","0","2.0","0","13","14","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Female","disabled","WAEC","College of Education","39","38","22","6","7","0","2.0","1","16","16","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Male","all","NABTEB","College of Education","137","135","83","26","23","3","2.1","2","52","57","3"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Male","all","NECO","College of Education","307","302","182","69","65","4","2.0","5","120","113","4"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Male","all","WAEC","College of Education","398","392","233","81","73","8","2.0","6","159","152","8"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Male","disabled","NABTEB","College of Education","14","14","9","4","4","0","2.1","0","5","5","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Male","disabled","NECO","College of Education","30","30","17","4","5","0","2.0","0","13","14","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Comprehensive High School, Ward III Dan Jumbo/ Beresiri","Male","disabled","WAEC","College of Education","42","41","22","6","7","0","2.0","1","19","16","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Female","all","NABTEB","College of Education","67","66","36","11","12","0","2.1","1","30","26","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Female","all","NECO","College of Education","131","129","74","28","26","2","2.0","2","55","46","2"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Female","all","WAEC","College of Education","145","143","75","28","23","5","2.0","2","68","48","5"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Female","disabled","NABTEB","College of Education","11","11","6","4","4","0","2.1","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Female","disabled","NECO","College of Education","11","11","7","4","4","0","2.0","0","4","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Female","disabled","WAEC","College of Education","14","14","7","3","3","0","2.0","0","7","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Male","all","NABTEB","College of Education","64","63","34","7","8","0","2.1","1","29","28","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Male","all","NECO","College of Education","121","119","64","24","22","2","2.0","2","55","40","2"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Male","all","WAEC","College of Education","154","152","80","25","23","2","2.0","2","72","56","2"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","2.1","0","6","6","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Male","disabled","NECO","College of Education","11","11","7","4","4","0","2.0","0","4","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Government Secondary School, Ward III Dan Jumbo/ Beresiri","Male","disabled","WAEC","College of Education","14","14","7","3","3","0","2.0","0","7","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Female","all","NABTEB","College of Education","70","69","39","15","12","3","2.1","1","30","25","3"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Female","all","NECO","College of Education","134","132","77","32","31","1","2.0","2","55","45","1"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Female","all","WAEC","College of Education","167","165","92","34","30","4","2.0","2","73","58","4"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Female","disabled","NABTEB","College of Education","11","11","6","4","4","0","2.1","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Female","disabled","NECO","College of Education","11","11","7","4","4","0","2.0","0","4","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Female","disabled","WAEC","College of Education","14","14","8","3","3","0","2.0","0","6","6","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Male","all","NABTEB","College of Education","78","77","45","15","12","3","2.1","1","32","30","3"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Male","all","NECO","College of Education","134","132","74","24","22","2","2.0","2","58","50","2"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Male","all","WAEC","College of Education","186","183","96","34","30","4","2.0","3","87","63","4"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Male","disabled","NABTEB","College of Education","11","11","6","4","4","0","2.1","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Male","disabled","NECO","College of Education","11","11","5","4","4","0","2.0","0","6","1","0"
"2019/2020","South South","Rivers","Bonny","Ward III Dan Jumbo/ Beresiri","Unity College, Bonny","Male","disabled","WAEC","College of Education","17","17","8","3","3","0","2.0","0","8","6","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Female","all","NABTEB","Polytechnic","96","95","54","19","15","4","2.0","1","41","36","4"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Female","all","NECO","Polytechnic","194","191","104","40","35","5","2.0","3","87","65","5"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Female","all","WAEC","Polytechnic","248","244","145","59","53","6","2.0","4","99","87","6"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Female","disabled","NABTEB","Polytechnic","14","14","8","4","4","0","2.0","0","6","5","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Female","disabled","NECO","Polytechnic","24","24","12","4","4","0","2.0","0","12","9","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Female","disabled","WAEC","Polytechnic","33","32","17","6","7","0","2.0","1","15","11","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Male","all","NABTEB","Polytechnic","112","110","65","19","15","4","2.0","2","45","47","4"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Male","all","NECO","Polytechnic","192","189","105","36","31","5","2.0","3","84","69","5"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Male","all","WAEC","Polytechnic","261","257","146","47","40","7","2.0","4","111","99","7"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Male","disabled","NABTEB","Polytechnic","14","14","8","4","4","0","2.0","0","6","5","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Male","disabled","NECO","Polytechnic","24","24","14","4","5","0","2.0","0","10","11","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Community Secondary School, Ward III Orosiriri","Male","disabled","WAEC","Polytechnic","29","29","15","3","3","0","2.0","0","14","12","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Female","all","NABTEB","University","111","109","65","22","19","3","1.8","2","44","43","3"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Female","all","NECO","University","182","179","100","45","39","6","1.8","3","79","55","6"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Female","all","WAEC","University","249","245","146","56","50","6","1.8","4","99","90","6"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Female","disabled","NABTEB","University","11","11","6","4","4","0","1.8","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Female","disabled","NECO","University","14","14","7","4","4","0","1.8","0","7","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Female","disabled","WAEC","University","17","17","11","3","3","0","1.8","0","6","8","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Male","all","NABTEB","University","121","119","74","22","19","3","1.8","2","45","53","3"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Male","all","NECO","University","229","226","133","53","48","5","1.8","3","93","80","5"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Male","all","WAEC","University","261","257","153","59","53","6","1.8","4","104","94","6"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Male","disabled","NABTEB","University","11","11","6","4","4","0","1.8","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Male","disabled","NECO","University","17","17","9","4","4","0","1.8","0","8","5","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Comprehensive High School, Ward III Orosiriri","Male","disabled","WAEC","University","20","20","11","3","3","0","1.8","0","9","9","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Female","all","NABTEB","Polytechnic","103","101","57","19","15","4","2.0","2","44","39","4"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Female","all","NECO","Polytechnic","216","213","117","49","44","5","2.0","3","96","69","5"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Female","all","WAEC","Polytechnic","261","257","148","53","47","6","2.0","4","109","95","6"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Female","disabled","NABTEB","Polytechnic","11","11","6","4","4","0","2.0","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Female","disabled","NECO","Polytechnic","17","17","9","4","4","0","2.0","0","8","5","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Female","disabled","WAEC","Polytechnic","20","20","11","3","3","0","2.0","0","9","9","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Male","all","NABTEB","Polytechnic","129","127","77","26","23","3","2.0","2","50","51","3"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Male","all","NECO","Polytechnic","254","250","147","57","52","5","2.0","4","103","91","5"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Male","all","WAEC","Polytechnic","311","306","169","53","47","6","2.0","5","137","116","6"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Male","disabled","NABTEB","Polytechnic","11","11","6","4","4","0","2.0","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Male","disabled","NECO","Polytechnic","20","20","9","4","4","0","2.0","0","11","5","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Government Secondary School, Ward III Orosiriri","Male","disabled","WAEC","Polytechnic","26","26","13","3","3","0","2.0","0","13","10","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Female","all","NABTEB","College of Education","64","63","34","15","12","3","2.1","1","29","20","3"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Female","all","NECO","College of Education","128","126","72","32","31","1","2.0","2","54","40","1"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Female","all","WAEC","College of Education","148","146","84","31","30","1","2.0","2","62","54","1"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Female","disabled","NABTEB","College of Education","11","11","6","4","4","0","2.1","0","6","2","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Female","disabled","NECO","College of Education","11","11","7","4","5","0","2.0","0","4","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Female","disabled","WAEC","College of Education","11","11","6","3","3","0","2.0","0","5","4","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Male","all","NABTEB","College of Education","61","60","34","11","12","0","2.1","1","26","24","0"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Male","all","NECO","College of Education","121","119","67","24","22","2","2.0","2","52","43","2"
"2019/2020","South South","Rivers","Bonny","Ward III Orosiriri","Unity College, Bonny","Male","all","WAEC","College of Education","133","131","75","25","23","2","2.0","2","56","51","2"
