"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Female","all","NABTEB","College of Education","95","94","71","35","37","0","2.1","1","23","36","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Female","all","NECO","College of Education","171","168","117","45","42","4","2.0","3","51","71","4"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Female","all","WAEC","College of Education","215","212","149","70","61","9","2.0","3","63","80","9"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Female","disabled","NABTEB","College of Education","12","12","8","8","8","0","2.1","0","4","0","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Female","disabled","NECO","College of Education","17","17","11","6","6","0","2.0","0","6","4","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Female","disabled","WAEC","College of Education","25","25","17","7","7","0","2.0","0","8","10","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Male","all","NABTEB","College of Education","138","136","87","26","18","8","2.1","2","49","62","8"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Male","all","NECO","College of Education","235","232","163","66","56","10","2.0","3","69","98","10"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Male","all","WAEC","College of Education","291","287","204","82","75","7","2.0","4","83","122","7"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Male","disabled","NABTEB","College of Education","15","15","8","0","0","0","2.1","0","7","8","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Male","disabled","NECO","College of Education","21","21","14","7","7","0","2.0","0","7","8","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Government Secondary School, Asso","Male","disabled","WAEC","College of Education","32","32","20","6","7","0","2.0","0","12","14","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Female","all","NABTEB","University","78","77","55","26","28","0","1.8","1","22","29","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Female","all","NECO","University","138","136","95","39","35","4","1.8","2","41","57","4"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Female","all","WAEC","University","183","180","125","63","54","9","1.8","3","55","63","9"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Female","disabled","NABTEB","University","12","12","8","8","8","0","1.8","0","4","0","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Female","disabled","NECO","University","14","14","10","7","7","0","1.8","0","4","4","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Female","disabled","WAEC","University","18","18","14","6","7","0","1.8","0","4","8","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Male","all","NABTEB","University","74","73","49","26","28","0","1.8","1","24","24","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Male","all","NECO","University","142","140","98","39","35","4","1.8","2","42","60","4"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Male","all","WAEC","University","164","162","111","57","47","10","1.8","2","51","55","10"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Male","disabled","NABTEB","University","12","12","7","8","8","0","1.8","0","5","0","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Male","disabled","NECO","University","14","14","7","7","7","0","1.8","0","7","1","0"
"2019/2020","North West","Kaduna","Jema'a","Asso","Unity College, Kafanchan","Male","disabled","WAEC","University","14","14","10","6","7","0","1.8","0","4","4","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Female","all","NABTEB","University","141","139","91","26","28","0","1.8","2","48","65","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Female","all","NECO","University","262","258","175","53","49","4","1.8","4","83","123","4"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Female","all","WAEC","University","337","332","213","82","75","7","1.8","5","119","132","7"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Female","disabled","NABTEB","University","12","12","7","0","0","0","1.8","0","5","7","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Female","disabled","NECO","University","29","29","18","0","0","0","1.8","0","11","18","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Female","disabled","WAEC","University","40","39","24","6","7","0","1.8","1","15","18","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Male","all","NABTEB","University","180","177","116","35","28","7","1.8","3","61","82","7"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Male","all","NECO","University","334","329","218","72","63","9","1.8","5","111","146","9"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Male","all","WAEC","University","465","458","299","114","102","12","1.8","7","159","185","12"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Male","disabled","NABTEB","University","19","19","12","0","0","0","1.8","0","7","12","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Male","disabled","NECO","University","32","32","18","7","7","0","1.8","0","14","12","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Community Secondary School, Atuku","Male","disabled","WAEC","University","54","53","34","7","7","0","1.8","1","19","27","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Female","all","NABTEB","College of Education","114","112","79","26","19","7","2.1","2","33","53","7"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Female","all","NECO","College of Education","285","281","187","66","56","10","2.0","4","94","121","10"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Female","all","WAEC","College of Education","275","271","186","75","68","8","2.0","4","85","110","8"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Female","disabled","NABTEB","College of Education","12","12","7","0","0","0","2.1","0","5","7","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Female","disabled","NECO","College of Education","33","33","19","6","7","0","2.0","0","14","13","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Female","disabled","WAEC","College of Education","36","35","24","7","7","0","2.0","1","11","17","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Male","all","NABTEB","College of Education","108","106","66","18","18","0","2.1","2","40","49","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Male","all","NECO","College of Education","265","261","179","53","49","4","2.0","4","82","126","4"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Male","all","WAEC","College of Education","271","267","173","57","54","3","2.0","4","94","116","3"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Male","disabled","NABTEB","College of Education","12","12","8","0","0","0","2.1","0","4","8","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Male","disabled","NECO","College of Education","28","28","18","7","7","0","2.0","0","10","11","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Comprehensive High School, Atuku","Male","disabled","WAEC","College of Education","31","31","19","7","7","0","2.0","0","12","13","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Female","all","NABTEB","Polytechnic","115","113","70","18","19","0","2.0","2","43","53","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Female","all","NECO","Polytechnic","205","202","133","46","42","4","2.0","3","69","87","4"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Female","all","WAEC","Polytechnic","268","264","183","69","61","9","2.0","4","81","113","9"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Female","disabled","NABTEB","Polytechnic","12","12","7","0","0","0","2.0","0","5","7","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Female","disabled","NECO","Polytechnic","18","18","12","7","7","0","2.0","0","6","5","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Female","disabled","WAEC","Polytechnic","25","25","17","7","7","0","2.0","0","8","10","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Male","all","NABTEB","Polytechnic","139","137","88","26","18","8","2.0","2","49","62","8"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Male","all","NECO","Polytechnic","243","239","167","46","42","4","2.0","4","72","121","4"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Male","all","WAEC","Polytechnic","323","318","210","70","61","9","2.0","5","108","141","9"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Male","disabled","NABTEB","Polytechnic","12","12","8","0","0","0","2.0","0","4","8","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Male","disabled","NECO","Polytechnic","18","18","11","7","7","0","2.0","0","7","5","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Government Secondary School, Atuku","Male","disabled","WAEC","Polytechnic","28","28","17","0","0","0","2.0","0","11","17","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Female","all","NABTEB","University","132","130","91","26","18","8","1.8","2","39","65","8"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Female","all","NECO","University","266","262","163","59","56","3","1.8","4","99","105","3"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Female","all","WAEC","University","305","300","200","76","68","8","1.8","5","100","125","8"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Female","disabled","NABTEB","University","12","12","8","0","0","0","1.8","0","4","8","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Female","disabled","NECO","University","25","25","14","7","7","0","1.8","0","11","8","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Female","disabled","WAEC","University","36","35","20","7","7","0","1.8","1","15","13","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Male","all","NABTEB","University","177","174","113","35","28","7","1.8","3","61","78","7"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Male","all","NECO","University","320","315","214","72","63","9","1.8","5","101","142","9"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Male","all","WAEC","University","334","329","228","82","75","7","1.8","5","101","146","7"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Male","disabled","NABTEB","University","16","16","12","0","0","0","1.8","0","4","12","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Male","disabled","NECO","University","28","28","18","6","7","0","1.8","0","10","12","0"
"2019/2020","North West","Kaduna","Jema'a","Atuku","Unity College, Kafanchan","Male","disabled","WAEC","University","36","35","20","7","7","0","1.8","1","15","13","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Female","all","NABTEB","College of Education","162","160","108","53","46","7","2.1","2","52","56","7"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Female","all","NECO","College of Education","333","328","213","72","63","9","2.0","5","115","142","9"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Female","all","WAEC","College of Education","411","405","271","107","101","6","2.0","6","134","163","6"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Female","disabled","NABTEB","College of Education","19","19","12","9","9","0","2.1","0","7","4","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Female","disabled","NECO","College of Education","44","43","26","6","7","0","2.0","1","17","21","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Female","disabled","WAEC","College of Education","49","48","33","12","12","0","2.0","1","15","20","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Male","all","NABTEB","College of Education","191","188","126","53","46","7","2.1","3","62","73","7"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Male","all","NECO","College of Education","367","362","247","79","71","8","2.0","5","115","169","8"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Male","all","WAEC","College of Education","458","451","319","119","109","11","2.0","7","132","199","11"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Male","disabled","NABTEB","College of Education","18","18","12","8","8","0","2.1","0","6","4","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Male","disabled","NECO","College of Education","44","43","26","6","7","0","2.0","1","17","21","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Community Secondary School, Bedde","Male","disabled","WAEC","College of Education","61","60","37","13","13","0","2.0","1","23","24","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Female","all","NABTEB","University","85","84","55","18","18","0","1.8","1","29","37","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Female","all","NECO","University","146","144","96","33","28","5","1.8","2","48","63","5"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Female","all","WAEC","University","215","212","150","57","54","3","1.8","3","62","93","3"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Female","disabled","NABTEB","University","12","12","7","0","0","0","1.8","0","5","7","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Female","disabled","NECO","University","14","14","7","6","7","0","1.8","0","7","2","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Female","disabled","WAEC","University","23","23","16","6","6","0","1.8","0","7","10","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Male","all","NABTEB","University","98","97","63","18","19","0","1.8","1","34","45","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Male","all","NECO","University","179","176","117","33","28","5","1.8","3","59","84","5"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Male","all","WAEC","University","268","264","166","51","47","4","1.8","4","98","115","4"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Male","disabled","NABTEB","University","12","12","7","0","0","0","1.8","0","5","7","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Male","disabled","NECO","University","18","18","12","0","0","0","1.8","0","6","12","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Comprehensive High School, Bedde","Male","disabled","WAEC","University","26","26","16","6","6","0","1.8","0","10","10","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Female","all","NABTEB","University","142","140","100","44","37","7","1.8","2","40","57","7"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Female","all","NECO","University","278","274","191","59","56","3","1.8","4","83","132","3"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Female","all","WAEC","University","368","363","234","100","94","6","1.8","5","129","133","6"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Female","disabled","NABTEB","University","12","12","7","8","8","0","1.8","0","5","0","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Female","disabled","NECO","University","21","21","14","6","7","0","1.8","0","7","9","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Female","disabled","WAEC","University","30","30","19","6","7","0","1.8","0","11","13","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Male","all","NABTEB","University","161","159","108","35","28","7","1.8","2","51","73","7"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Male","all","NECO","University","291","287","194","66","56","10","1.8","4","93","128","10"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Male","all","WAEC","University","420","414","266","89","81","8","1.8","6","148","177","8"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Male","disabled","NABTEB","University","12","12","7","0","0","0","1.8","0","5","7","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Male","disabled","NECO","University","25","25","14","6","7","0","1.8","0","11","9","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Government Secondary School, Bedde","Male","disabled","WAEC","University","35","34","23","6","7","0","1.8","1","11","17","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Female","all","NABTEB","University","132","130","79","17","19","0","1.8","2","51","63","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Female","all","NECO","University","232","229","149","46","42","4","1.8","3","80","103","4"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Female","all","WAEC","University","344","339","217","70","61","9","1.8","5","122","148","9"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Female","disabled","NABTEB","University","15","15","7","0","0","0","1.8","0","8","7","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Female","disabled","NECO","University","33","33","19","7","7","0","1.8","0","14","12","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Female","disabled","WAEC","University","45","44","26","6","7","0","1.8","1","18","20","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Male","all","NABTEB","University","132","130","83","18","19","0","1.8","2","47","65","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Male","all","NECO","University","255","251","167","46","42","4","1.8","4","84","122","4"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Male","all","WAEC","University","380","374","248","76","68","8","1.8","6","126","173","8"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Male","disabled","NABTEB","University","16","16","8","0","0","0","1.8","0","8","8","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Male","disabled","NECO","University","28","28","14","7","7","0","1.8","0","14","7","0"
"2019/2020","North West","Kaduna","Jema'a","Bedde","Unity College, Kafanchan","Male","disabled","WAEC","University","46","45","30","6","7","0","1.8","1","15","24","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Female","all","NABTEB","University","78","77","50","18","19","0","1.8","1","27","32","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Female","all","NECO","University","127","125","79","26","21","5","1.8","2","46","54","5"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Female","all","WAEC","University","186","183","115","38","34","4","1.8","3","68","78","4"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Female","disabled","NABTEB","University","12","12","7","0","0","0","1.8","0","5","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Female","disabled","NECO","University","14","14","7","0","0","0","1.8","0","7","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Female","disabled","WAEC","University","16","16","9","5","6","0","1.8","0","7","4","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Male","all","NABTEB","University","84","83","58","17","19","0","1.8","1","25","42","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Male","all","NECO","University","138","136","95","26","21","5","1.8","2","41","69","5"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Male","all","WAEC","University","189","186","128","44","41","3","1.8","3","58","84","3"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Male","disabled","NABTEB","University","12","12","7","0","0","0","1.8","0","5","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Male","disabled","NECO","University","14","14","7","0","0","0","1.8","0","7","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Community Secondary School, Badarawa","Male","disabled","WAEC","University","21","21","14","6","7","0","1.8","0","7","8","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Female","all","NABTEB","College of Education","81","80","49","17","19","0","2.1","1","31","33","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Female","all","NECO","College of Education","138","136","91","26","21","5","2.0","2","45","66","5"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Female","all","WAEC","College of Education","194","191","129","44","41","3","2.0","3","62","85","3"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Female","disabled","NABTEB","College of Education","12","12","7","0","0","0","2.1","0","5","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Female","disabled","NECO","College of Education","14","14","7","0","0","0","2.0","0","7","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Female","disabled","WAEC","College of Education","21","21","14","6","7","0","2.0","0","7","8","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Male","all","NABTEB","College of Education","91","90","54","17","19","0","2.1","1","36","38","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Male","all","NECO","College of Education","149","147","95","26","21","5","2.0","2","52","70","5"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Male","all","WAEC","College of Education","224","221","139","51","47","4","2.0","3","82","88","4"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Male","disabled","NABTEB","College of Education","12","12","7","0","0","0","2.1","0","5","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Male","disabled","NECO","College of Education","14","14","7","0","0","0","2.0","0","7","7","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Comprehensive High School, Badarawa","Male","disabled","WAEC","College of Education","21","21","14","6","7","0","2.0","0","7","8","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Government Secondary School, Badarawa","Female","all","NABTEB","College of Education","94","93","58","18","18","0","2.1","1","35","41","0"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Government Secondary School, Badarawa","Female","all","NECO","College of Education","172","169","110","39","35","4","2.0","3","59","72","4"
"2019/2020","North West","Kaduna","Kaduna North","Badarawa","Government Secondary School, Badarawa","Female","all","WAEC","College of Education","207","204","135","51","47","4","2.0","3","69","85","4"
