session,zone,state,lga,ward,school,gender,disability_scope,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Doka Primary School,Male,disabled,WAEC,Polytechnic,10,10,6,2,3,0,2.0,0,4,4,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Dumbo Primary School,Female,all,NABTEB,University,46,45,27,9,9,0,1.8,1,18,18,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Galen Mansur Primary School,Female,all,NECO,University,86,85,52,13,11,2,1.8,1,33,39,2
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Gina Rumbu Nomadic Primary School,Female,all,WAEC,University,112,110,66,22,21,1,1.8,2,44,44,1
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Government Junior Secondary School Badaran Dutse,Female,disabled,NABTEB,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Government Junior Secondary School Gwartanbali,Female,disabled,NECO,University,11,11,6,0,0,0,1.8,0,5,6,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Guma Primary School,Female,disabled,WAEC,University,13,13,7,0,0,0,1.8,0,6,7,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Gwan Primary School,Male,all,NABTEB,University,52,51,29,9,9,0,1.8,1,22,20,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Jauro Hamma Primary School,Male,all,NECO,University,110,109,63,17,15,1,1.8,1,46,46,2
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Junior Secondary School Tudun Wada,Male,all,WAEC,University,132,130,81,28,24,3,1.8,2,49,53,4
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Karshi Primary School,Male,disabled,NABTEB,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Kumbala Primary School,Male,disabled,NECO,University,13,13,8,0,0,0,1.8,0,5,8,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Maccido Primary School,Male,disabled,WAEC,University,17,17,8,3,3,0,1.8,0,9,5,0
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Misbahul Sunnah Magasa,Female,all,NABTEB,College of Education,85,83,51,27,23,4,2.1,2,32,24,4
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Sabon Jiri,Female,all,NECO,College of Education,151,149,99,41,38,3,2.0,2,50,58,3
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Sabu Makera Primary School,Female,all,WAEC,College of Education,201,198,124,48,43,5,2.0,3,74,76,5
2019/2020,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Takwur Kogi,Female,disabled,NABTEB,College of Education,6,6,3,4,5,0,2.1,0,3,0,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Bajama Primary School,Male,all,NABTEB,College of Education,39,39,25,9,9,0,2.1,0,14,16,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Belloji Primary School,Male,all,NECO,College of Education,59,59,38,17,15,1,2.0,0,21,21,2
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Dagudi Primary School,Male,all,WAEC,College of Education,96,95,60,22,21,1,2.0,1,35,38,1
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Dan Primary School,Male,disabled,NABTEB,College of Education,6,6,3,0,0,0,2.1,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Fada Duguri Primary School,Male,disabled,NECO,College of Education,6,6,3,3,3,0,2.0,0,3,0,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Gamji Nomadic Primary School,Male,disabled,WAEC,College of Education,10,10,6,3,3,0,2.0,0,4,3,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Girls Child Education Primary School,Female,all,NABTEB,Polytechnic,51,50,27,9,9,0,2.0,1,23,18,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Government Junior Secondary School Badaran Lungu,Female,all,NECO,Polytechnic,96,95,54,17,15,1,2.0,1,41,37,2
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Government Junior Secondary School Dan,Female,all,WAEC,Polytechnic,119,117,70,22,21,1,2.0,2,47,48,1
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Government Junior Secondary School Haruna Memorial,Female,disabled,NABTEB,Polytechnic,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Gunciguni Primary School,Female,disabled,NECO,Polytechnic,11,11,6,0,0,0,2.0,0,5,6,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Gwartam Bali Primary School,Female,disabled,WAEC,Polytechnic,17,17,8,3,3,0,2.0,0,9,5,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Jauro Hamza Primary School,Male,all,NABTEB,Polytechnic,60,59,37,13,9,4,2.0,1,22,24,4
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Kashara Primary School,Male,all,NECO,Polytechnic,109,107,63,17,15,1,2.0,2,44,46,2
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Kungimbar Nomadic Primary School,Male,all,WAEC,Polytechnic,134,132,78,25,24,1,2.0,2,54,53,1
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Madarasatul Siradal Mustaqeem Junior Seondary School Udubo,Male,disabled,NABTEB,Polytechnic,8,8,3,0,0,0,2.0,0,5,3,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Magasa Primary School,Male,disabled,NECO,Polytechnic,15,15,8,0,0,0,2.0,0,7,8,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Shafa Primary School,Male,disabled,WAEC,Polytechnic,20,20,11,2,3,0,2.0,0,9,9,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Unguwan Alh Adamu Nomadic,Female,all,NABTEB,Polytechnic,31,30,20,13,13,0,2.0,1,10,7,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Unguwan Wake Primary School,Female,all,NECO,Polytechnic,56,55,33,13,11,2,2.0,1,22,20,2
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Wudilawa Primary School,Female,all,WAEC,Polytechnic,77,76,46,20,18,1,2.0,1,30,26,2
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Yalwan Duguri,Female,disabled,NABTEB,Polytechnic,6,6,3,4,5,0,2.0,0,3,0,0
2019/2020,North East,Bauchi,Alkaleri,Dan Kungibar,Zoro Primary School,Female,disabled,NECO,Polytechnic,6,6,3,3,3,0,2.0,0,3,0,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Baka Manu Primary School,Female,all,WAEC,University,86,85,54,22,21,1,1.8,1,31,32,1
2019/2020,North East,Bauchi,Alkaleri,Futuk,Cocin Academy Nursery And Primary School Boi,Female,disabled,NABTEB,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Futuk Islamiyya Primary School,Female,disabled,NECO,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Futuk Primary School,Female,disabled,WAEC,University,8,8,4,3,3,0,1.8,0,4,1,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Gar Islamiya Primary School,Male,all,NABTEB,University,32,32,20,4,5,0,1.8,0,12,16,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Government Day Secondary School Futuk,Male,all,NECO,University,61,60,38,10,7,2,1.8,1,22,28,3
2019/2020,North East,Bauchi,Alkaleri,Futuk,Government Junior Secondary School Bartak Duguri,Male,all,WAEC,University,81,80,46,14,12,1,1.8,1,34,32,2
2019/2020,North East,Bauchi,Alkaleri,Futuk,Government Junior Secondary School Kundak,Male,disabled,NABTEB,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Gyangyan Primary School,Male,disabled,NECO,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Jauro Gani Primary School,Male,disabled,WAEC,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Kontagora Primary School,Female,all,NABTEB,College of Education,52,51,31,9,9,0,2.1,1,20,22,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Kumoyel Primary School,Female,all,NECO,College of Education,98,97,58,17,15,1,2.0,1,39,41,2
2019/2020,North East,Bauchi,Alkaleri,Futuk,Kunkar Primary School,Female,all,WAEC,College of Education,143,141,82,25,24,1,2.0,2,59,57,1
2019/2020,North East,Bauchi,Alkaleri,Futuk,Madarasatul Nurulyaqin Litahfizul Quran Futuk,Female,disabled,NABTEB,College of Education,6,6,3,0,0,0,2.1,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Mai Ari Primary School,Female,disabled,NECO,College of Education,10,10,5,0,0,0,2.0,0,5,5,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Misbahul Sunnah Futuk,Female,disabled,WAEC,College of Education,13,13,7,3,3,0,2.0,0,6,4,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Monna Primary School,Male,all,NABTEB,College of Education,63,63,39,9,9,0,2.1,0,24,30,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Perfect Science Technical School,Male,all,NECO,College of Education,107,105,58,13,11,2,2.0,2,47,45,2
2019/2020,North East,Bauchi,Alkaleri,Futuk,Tandol Primary School,Male,all,WAEC,College of Education,155,153,95,31,27,3,2.0,2,58,64,4
2019/2020,North East,Bauchi,Alkaleri,Futuk,Tonglong Primary School,Male,disabled,NABTEB,College of Education,6,6,3,0,0,0,2.1,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Unguwan Galadima Primary School,Male,disabled,NECO,College of Education,10,10,5,0,0,0,2.0,0,5,5,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Yalwan Gikar,Male,disabled,WAEC,College of Education,15,15,8,3,3,0,2.0,0,7,5,0
2019/2020,North East,Bauchi,Alkaleri,Futuk,Zadawa Primary School,Female,all,NABTEB,College of Education,31,30,18,9,9,0,2.1,1,12,9,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Asasus-Sunnah Digare,Male,disabled,NABTEB,Polytechnic,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Baptist Academy Digare,Male,disabled,NECO,Polytechnic,11,11,6,0,0,0,2.0,0,5,6,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Digare Primary School,Male,disabled,WAEC,Polytechnic,13,13,7,2,3,0,2.0,0,6,5,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Dimis Primary School,Female,all,NABTEB,College of Education,31,30,16,4,4,0,2.1,1,14,12,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Fathul Bari,Female,all,NECO,College of Education,59,59,34,10,7,2,2.0,0,25,24,3
2019/2020,North East,Bauchi,Alkaleri,Gar,Gangar Primary School,Female,all,WAEC,College of Education,72,71,39,11,9,1,2.0,1,32,28,2
2019/2020,North East,Bauchi,Alkaleri,Gar,Gar Primary School,Female,disabled,NABTEB,College of Education,6,6,3,0,0,0,2.1,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Garin Sarkin Ruwa Nomadic Primary School,Female,disabled,NECO,College of Education,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Government Day Junior Secondary School Digare,Female,disabled,WAEC,College of Education,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Government Junior Secondary School Birim,Male,all,NABTEB,College of Education,36,35,20,4,5,0,2.1,1,15,16,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Government Junior Secondary School Kunkar,Male,all,NECO,College of Education,68,67,39,10,7,2,2.0,1,28,29,3
2019/2020,North East,Bauchi,Alkaleri,Gar,Jaiz Academy Gwana Digare,Male,all,WAEC,College of Education,92,91,51,11,9,1,2.0,1,40,40,2
2019/2020,North East,Bauchi,Alkaleri,Gar,Maimuna  Memorial Islamiyya,Male,disabled,NABTEB,College of Education,6,6,3,0,0,0,2.1,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Mainamaji Primary School,Male,disabled,NECO,College of Education,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Papa Primary School,Male,disabled,WAEC,College of Education,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Sabon Garin Duguri,Female,all,NABTEB,University,37,37,22,13,13,0,1.8,0,15,9,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Sangar Primary School,Female,all,NECO,University,63,62,38,13,11,2,1.8,1,24,25,2
2019/2020,North East,Bauchi,Alkaleri,Gar,Taksar Primary School,Female,all,WAEC,University,81,80,52,20,18,1,1.8,1,28,32,2
2019/2020,North East,Bauchi,Alkaleri,Gar,Tsangayar Mallam Adamu Liman Digare,Female,disabled,NABTEB,University,6,6,3,4,5,0,1.8,0,3,0,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Ube Bayan Banki,Female,disabled,NECO,University,6,6,3,3,3,0,1.8,0,3,0,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Vulum Primary School,Female,disabled,WAEC,University,6,6,4,2,3,0,1.8,0,2,2,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Yala Primary School,Male,all,NABTEB,University,36,35,22,9,9,0,1.8,1,13,13,0
2019/2020,North East,Bauchi,Alkaleri,Gar,Yalwan Bango Primary School,Male,all,NECO,University,63,62,36,10,7,2,1.8,1,26,26,3
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Bajoga Primary School,Male,disabled,WAEC,University,11,11,7,3,3,0,1.8,0,4,4,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Birim Primary School,Female,all,NABTEB,University,70,69,44,13,9,4,1.8,1,25,31,4
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Debigi Primary School,Female,all,NECO,University,126,124,78,27,27,0,1.8,2,46,51,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Filufilu Islamiyya School,Female,all,WAEC,University,205,202,119,40,37,3,1.8,3,83,79,3
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Gamu Primary School.,Female,disabled,NABTEB,University,8,8,3,0,0,0,1.8,0,5,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Gokaru Primary School,Female,disabled,NECO,University,15,15,8,3,3,0,1.8,0,7,5,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Government Junior Secondary School Dagudi,Female,disabled,WAEC,University,22,22,11,3,3,0,1.8,0,11,8,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Government Junior Secondary School Kunzung,Male,all,NABTEB,University,80,79,47,13,9,4,1.8,1,32,34,4
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Guruntun Primary School,Male,all,NECO,University,158,156,98,30,27,3,1.8,2,58,68,3
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Gwana Primary Scgool,Male,all,WAEC,University,245,241,146,48,43,5,1.8,4,95,98,5
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Gyar Primary School,Male,disabled,NABTEB,University,10,10,5,0,0,0,1.8,0,5,5,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Jauro Wabi Primary School,Male,disabled,NECO,University,18,18,10,3,3,0,1.8,0,8,7,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Jss Mansur,Male,disabled,WAEC,University,27,27,15,5,6,0,1.8,0,12,10,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Kashereyel Primary School,Female,all,NABTEB,College of Education,77,76,42,13,9,4,2.1,1,34,29,4
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Kunva Primary School,Female,all,NECO,College of Education,150,147,85,27,27,0,2.0,3,62,58,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Manari Nomadic Primary School,Female,all,WAEC,College of Education,177,175,104,34,30,3,2.0,2,71,70,4
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Shira Primary School,Female,disabled,NABTEB,College of Education,8,8,3,0,0,0,2.1,0,5,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Tarangadi Primary School,Female,disabled,NECO,College of Education,17,17,10,3,3,0,2.0,0,7,7,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Tashan Dutse Primary School,Female,disabled,WAEC,College of Education,24,23,11,3,3,0,2.0,1,12,8,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Tumuru Nomadic Primary School,Male,all,NABTEB,College of Education,74,73,46,13,9,4,2.1,1,27,33,4
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Ube Jss Bakin Kogi,Male,all,NECO,College of Education,160,158,96,23,23,0,2.0,2,62,73,0
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Warra Primary School,Male,all,WAEC,College of Education,187,185,105,25,21,4,2.0,2,80,80,4
2019/2020,North East,Bauchi,Alkaleri,Gwana / Mansur,Yashi Primary School,Male,disabled,NABTEB,College of Education,10,10,5,0,0,0,2.1,0,5,5,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Ambassador Academy,Male,all,WAEC,University,86,85,54,20,18,1,1.8,1,31,34,2
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Bakin Kogi Primary School,Male,disabled,NABTEB,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Bogga Primary School,Male,disabled,NECO,University,6,6,3,0,0,0,1.8,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Denejam Nomadic Primary School,Male,disabled,WAEC,University,6,6,4,0,0,0,1.8,0,2,4,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Gacci Nomadic Primary School,Female,all,NABTEB,College of Education,67,66,39,13,13,0,2.1,1,27,26,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Gayar Primary School,Female,all,NECO,College of Education,126,124,76,34,30,3,2.0,2,48,42,4
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Gorondo Primary School.,Female,all,WAEC,College of Education,158,156,100,40,34,6,2.0,2,56,60,6
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Government Junior Secondary School Duguri,Female,disabled,NABTEB,College of Education,6,6,3,0,0,0,2.1,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Government Junior Secondary School Martin Bakin Kogi,Female,disabled,NECO,College of Education,11,11,6,3,3,0,2.0,0,5,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Gwala Primary School,Female,disabled,WAEC,College of Education,13,13,7,2,3,0,2.0,0,6,5,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Gwaram Central Primary School,Male,all,NABTEB,College of Education,80,79,51,18,13,4,2.1,1,28,33,5
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Gwaram Sarkin Yaki Primary School,Male,all,NECO,College of Education,167,165,106,41,38,3,2.0,2,59,65,3
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Jadan Gora Primary School,Male,all,WAEC,College of Education,196,193,123,51,46,5,2.0,3,70,72,5
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Jor Nomadic Primary School,Male,disabled,NABTEB,College of Education,6,6,3,0,0,0,2.1,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Katarko Primary School,Male,disabled,NECO,College of Education,15,15,8,3,3,0,2.0,0,7,5,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Kunzung Primary School,Male,disabled,WAEC,College of Education,17,17,10,2,3,0,2.0,0,7,8,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Masuri Primary School,Female,all,NABTEB,Polytechnic,46,45,27,9,9,0,2.0,1,18,18,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Sabon Layi Primary School,Female,all,NECO,Polytechnic,88,87,51,17,15,1,2.0,1,36,34,2
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Tafare Primary School,Female,all,WAEC,Polytechnic,114,112,69,25,24,1,2.0,2,43,44,1
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Takai Primary School,Female,disabled,NABTEB,Polytechnic,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Ube Jss Gwaram,Female,disabled,NECO,Polytechnic,8,8,5,3,3,0,2.0,0,3,2,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Ube Jss Gyan Gyan,Female,disabled,WAEC,Polytechnic,10,10,6,3,3,0,2.0,0,4,3,0
2019/2020,North East,Bauchi,Alkaleri,Gwaram,Wundo Primary School,Male,all,NABTEB,Polytechnic,42,42,25,9,9,0,2.0,0,17,16,0
2019/2020,North East,Bauchi,Alkaleri,Maimadi,Balakum Primary School,Male,all,NECO,Polytechnic,96,95,54,17,15,1,2.0,1,41,37,2
2019/2020,North East,Bauchi,Alkaleri,Maimadi,Bun Primary School,Male,all,WAEC,Polytechnic,121,119,68,17,15,1,2.0,2,51,51,2
2019/2020,North East,Bauchi,Alkaleri,Maimadi,Dogon Ruwa Primary School,Male,disabled,NABTEB,Polytechnic,6,6,3,0,0,0,2.0,0,3,3,0
2019/2020,North East,Bauchi,Alkaleri,Maimadi,Fathul Bari,Male,disabled,NECO,Polytechnic,8,8,5,0,0,0,2.0,0,3,5,0
2019/2020,North East,Bauchi,Alkaleri,Maimadi,Gaji Primary School,Male,disabled,WAEC,Polytechnic,11,11,7,0,0,0,2.0,0,4,7,0
2019/2020,North East,Bauchi,Alkaleri,Maimadi,Gigyara Nomadic Primary School,Female,all,NABTEB,University,66,64,40,13,13,0,1.8,2,24,27,0
