session,zone,state,lga,ward,school,gender,disability_scope,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Model Qur`An Primary School, Auyo",Male,disabled,NECO,University,23,23,16,0,0,0,1.8,0,7,16,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Auyo Special Primary School, Auyo Town",Male,disabled,WAEC,University,31,31,20,6,6,0,1.8,0,11,14,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Bangeli Primary School, Bangeli",Female,all,NABTEB,University,46,45,32,8,8,0,1.8,1,13,24,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Gatakashe Primary School, Gatakashe",Female,all,NECO,University,91,90,65,19,13,6,1.8,1,25,46,6
2019/2020,North West,Jigawa,Auyo,Auyo,"Guyu Primary School, Guyu",Female,all,WAEC,University,125,123,87,34,30,4,1.8,2,36,53,4
2019/2020,North West,Jigawa,Auyo,Auyo,Gwanki Memorial Nursery And Primary School,Female,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Hakudau Primary School, Hakudau",Female,disabled,NECO,University,12,12,7,0,0,0,1.8,0,5,7,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Jamaar Alkali Alkali Nomadic Primary School, Jamaar Alkali",Female,disabled,WAEC,University,14,14,9,0,0,0,1.8,0,5,9,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Arabic Secondary School, Auyo",Male,all,NABTEB,University,54,53,39,8,8,0,1.8,1,14,31,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyakayi",Male,all,NECO,University,97,96,71,19,13,6,1.8,1,25,52,6
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo",Male,all,WAEC,University,139,137,99,34,30,4,1.8,2,38,65,4
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, Auyo Central",Male,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Junior Secondary School, G/Kuka",Male,disabled,NECO,University,12,12,7,0,0,0,1.8,0,5,7,0
2019/2020,North West,Jigawa,Auyo,Auyo,Kaab Bin Malik  Quran School,Male,disabled,WAEC,University,17,17,12,0,0,0,1.8,0,5,12,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Kalgwai Primary School, Kalgwai",Female,all,NABTEB,University,103,101,75,39,33,6,1.8,2,26,36,6
2019/2020,North West,Jigawa,Auyo,Auyo,"M/Majiya Primary School, Mashagwar Majiya",Female,all,NECO,University,209,206,162,69,60,9,1.8,3,44,93,9
2019/2020,North West,Jigawa,Auyo,Auyo,"M/Shawara Primary School, Mashagwar Shawara",Female,all,WAEC,University,276,272,204,86,77,9,1.8,4,68,118,9
2019/2020,North West,Jigawa,Auyo,Auyo,"Muran Primary School, Muran",Female,disabled,NABTEB,University,11,11,7,8,8,0,1.8,0,4,0,0
2019/2020,North West,Jigawa,Auyo,Auyo,Sabuwar Auyo Islamiyya,Female,disabled,NECO,University,23,23,16,6,7,0,1.8,0,7,10,0
2019/2020,North West,Jigawa,Auyo,Auyo,Tsangayar Malam Abdulaziz,Female,disabled,WAEC,University,35,34,23,11,12,0,1.8,1,11,12,0
2019/2020,North West,Jigawa,Auyo,Auyo,Tsangayar Malam Adbu Aba,Male,all,NABTEB,University,138,136,96,39,33,6,1.8,2,40,57,6
2019/2020,North West,Jigawa,Auyo,Auyo,"Tsidir Primary School, Tsidir",Male,all,NECO,University,265,261,204,76,67,9,1.8,4,57,128,9
2019/2020,North West,Jigawa,Auyo,Auyo,"Unik Gana Primary School, Unik",Male,all,WAEC,University,328,323,236,103,89,14,1.8,5,87,133,14
2019/2020,North West,Jigawa,Auyo,Auyo,"Uza Primary School, Uza",Male,disabled,NABTEB,University,16,16,11,8,8,0,1.8,0,5,3,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Zubaro Primary School, Zubaro",Male,disabled,NECO,University,32,32,23,6,7,0,1.8,0,9,17,0
2019/2020,North West,Jigawa,Auyo,Auyo,"Zugo Nomadic Primary School, Zugo",Male,disabled,WAEC,University,43,42,29,11,12,0,1.8,1,13,18,0
2019/2020,North West,Jigawa,Auyo,Ayama,"Ayama Primary School, Ayama",Female,all,NABTEB,Polytechnic,138,136,96,23,16,7,2.0,2,40,73,7
2019/2020,North West,Jigawa,Auyo,Ayama,"Furawa Primary School, Furawa",Female,all,NECO,Polytechnic,262,258,178,63,60,3,2.0,4,80,115,3
2019/2020,North West,Jigawa,Auyo,Ayama,"Gurajawa Nomadic Primary School, Gurajawa",Female,all,WAEC,Polytechnic,325,320,212,74,65,9,2.0,5,108,138,9
2019/2020,North West,Jigawa,Auyo,Ayama,"Junior Secondary School, Ayama",Female,disabled,NABTEB,Polytechnic,13,13,7,0,0,0,2.0,0,6,7,0
2019/2020,North West,Jigawa,Auyo,Ayama,"M/Hausawa Primary School, Maje Hausawa",Female,disabled,NECO,Polytechnic,26,26,16,6,7,0,2.0,0,10,10,0
2019/2020,North West,Jigawa,Auyo,Ayama,Marina Nomadic  Primary School,Female,disabled,WAEC,Polytechnic,31,31,20,6,6,0,2.0,0,11,14,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Ayan Primary School, Ayan",Male,all,NABTEB,Polytechnic,138,136,93,23,16,7,2.0,2,43,70,7
2019/2020,North West,Jigawa,Auyo,Ayan,"Hadiyo Primary School, Hadiyo",Male,all,NECO,Polytechnic,251,247,162,38,33,5,2.0,4,85,124,5
2019/2020,North West,Jigawa,Auyo,Ayan,Jamaar Ayan Nomadic Primary School,Male,all,WAEC,Polytechnic,342,337,221,69,59,10,2.0,5,116,152,10
2019/2020,North West,Jigawa,Auyo,Ayan,"Junior Secondary School, Ayan",Male,disabled,NABTEB,Polytechnic,13,13,7,0,0,0,2.0,0,6,7,0
2019/2020,North West,Jigawa,Auyo,Ayan,"Mado Primary School, Mado",Male,disabled,NECO,Polytechnic,23,23,13,0,0,0,2.0,0,10,13,0
2019/2020,North West,Jigawa,Auyo,Ayan,Safa Karfi Islamiya Primary School,Male,disabled,WAEC,Polytechnic,31,31,20,6,6,0,2.0,0,11,14,0
2019/2020,North West,Jigawa,Auyo,Gamafoi,Gamafio  Primary School,Female,all,NABTEB,College of Education,73,72,54,31,25,6,2.1,1,18,23,6
2019/2020,North West,Jigawa,Auyo,Gamafoi,"Gasanya Primary School, Gasanya",Female,all,NECO,College of Education,130,128,91,38,33,5,2.0,2,37,53,5
2019/2020,North West,Jigawa,Auyo,Gamafoi,"Gidan Dalla Primary School, Gidan Dalla",Female,all,WAEC,College of Education,165,163,125,52,47,5,2.0,2,38,73,5
2019/2020,North West,Jigawa,Auyo,Gamafoi,Haruna Islamiyya Primary School,Female,disabled,NABTEB,College of Education,11,11,7,8,8,0,2.1,0,4,0,0
2019/2020,North West,Jigawa,Auyo,Gamafoi,Maro Primary School,Female,disabled,NECO,College of Education,14,14,10,6,7,0,2.0,0,4,4,0
2019/2020,North West,Jigawa,Auyo,Gamafoi,Zumoni Isalamiya Primary School,Female,disabled,WAEC,College of Education,22,22,17,6,6,0,2.0,0,5,11,0
2019/2020,North West,Jigawa,Auyo,Gamsarka,Agamo Islamiyya Primary School,Male,all,NABTEB,College of Education,73,72,54,15,16,0,2.1,1,18,39,0
2019/2020,North West,Jigawa,Auyo,Gamsarka,"Gamsarka Primary School, Gamsarka",Male,all,NECO,College of Education,130,128,97,38,33,5,2.0,2,31,59,5
2019/2020,North West,Jigawa,Auyo,Gamsarka,"Ganuwar Kuku Kuka Primary School, Ganuwar Kuku",Male,all,WAEC,College of Education,153,151,111,46,41,5,2.0,2,40,65,5
2019/2020,North West,Jigawa,Auyo,Gamsarka,"Junior Arabic Secondary School, Gamsarka",Male,disabled,NABTEB,College of Education,11,11,7,0,0,0,2.1,0,4,7,0
2019/2020,North West,Jigawa,Auyo,Gamsarka,"Jura Primary School, Jura",Male,disabled,NECO,College of Education,14,14,10,6,7,0,2.0,0,4,4,0
2019/2020,North West,Jigawa,Auyo,Gamsarka,"Safa Primary School, Safa",Male,disabled,WAEC,College of Education,20,20,14,6,6,0,2.0,0,6,8,0
2019/2020,North West,Jigawa,Auyo,Gatafa,Gatafa Islamiyya Primary School,Female,all,NABTEB,University,106,104,79,23,16,7,1.8,2,25,56,7
2019/2020,North West,Jigawa,Auyo,Gatafa,"Gatafa Primary School, Gatafa",Female,all,NECO,University,203,200,146,57,47,10,1.8,3,54,89,10
2019/2020,North West,Jigawa,Auyo,Gatafa,"Junior Secondary School, Gatafa",Female,all,WAEC,University,233,230,166,74,65,9,1.8,3,64,92,9
2019/2020,North West,Jigawa,Auyo,Gatafa,"Kaban Primary School, Kaban",Female,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Auyo,Gatafa,Nurul Anwar Islamiyya Primary School,Female,disabled,NECO,University,17,17,13,6,7,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Auyo,Gatafa,"Shamarma Primary School, Shamarma",Female,disabled,WAEC,University,22,22,15,6,6,0,1.8,0,7,9,0
2019/2020,North West,Jigawa,Auyo,Kafur,"G/Tandu Primary School, G Tandu",Male,all,NABTEB,University,97,96,71,23,16,7,1.8,1,25,48,7
2019/2020,North West,Jigawa,Auyo,Kafur,Government Day Junior Secondary Kafur,Male,all,NECO,University,180,177,133,51,47,4,1.8,3,44,82,4
2019/2020,North West,Jigawa,Auyo,Kafur,"Junior Arabic Secondary School, Gidado Kure",Male,all,WAEC,University,227,224,166,57,53,4,1.8,3,58,109,4
2019/2020,North West,Jigawa,Auyo,Kafur,"Kafaradau Primary School, Kafardau",Male,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Auyo,Kafur,"Kafur Primary School, Kafur",Male,disabled,NECO,University,15,15,10,6,7,0,1.8,0,5,4,0
2019/2020,North West,Jigawa,Auyo,Kafur,"Shinge Primary School, Shinge",Male,disabled,WAEC,University,20,20,15,6,6,0,1.8,0,5,9,0
2019/2020,North West,Jigawa,Auyo,Tsidir,"Afarmo Primary School, Afarmo",Female,all,NABTEB,College of Education,65,64,47,23,25,0,2.1,1,17,24,0
2019/2020,North West,Jigawa,Auyo,Tsidir,"Akubushin Primary School, Akubushin",Female,all,NECO,College of Education,112,110,81,44,40,4,2.0,2,29,37,4
2019/2020,North West,Jigawa,Auyo,Tsidir,Galadimawa Nomadic Primary School,Female,all,WAEC,College of Education,134,132,99,46,41,5,2.0,2,33,53,5
2019/2020,North West,Jigawa,Auyo,Tsidir,"Junior Secondary School, Adaha",Female,disabled,NABTEB,College of Education,11,11,7,8,8,0,2.1,0,4,0,0
2019/2020,North West,Jigawa,Auyo,Tsidir,"Kataudi Primary School, Kataudi",Female,disabled,NECO,College of Education,12,12,6,6,7,0,2.0,0,6,0,0
2019/2020,North West,Jigawa,Auyo,Tsidir,"Shiyo Primary School, Shiyo",Female,disabled,WAEC,College of Education,11,11,9,6,6,0,2.0,0,2,3,0
2019/2020,North West,Jigawa,Auyo,Unik,Abuja Gl Nomadic Primary School,Male,all,NABTEB,College of Education,67,66,54,15,16,0,2.1,1,12,39,0
2019/2020,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Gasanya",Male,all,NECO,College of Education,133,131,94,38,33,5,2.0,2,37,56,5
2019/2020,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Unik",Male,all,WAEC,College of Education,162,160,119,57,47,10,2.0,2,41,62,10
2019/2020,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Unik Babba",Male,disabled,NABTEB,College of Education,11,11,7,0,0,0,2.1,0,4,7,0
2019/2020,North West,Jigawa,Auyo,Unik,"Kigin Primary School, Kigin",Male,disabled,NECO,College of Education,12,12,6,6,7,0,2.0,0,6,0,0
2019/2020,North West,Jigawa,Auyo,Unik,"Unik Babba Primary School, Unik Babba",Male,disabled,WAEC,College of Education,14,14,12,6,6,0,2.0,0,2,6,0
2019/2020,North West,Jigawa,Babura,Babura,"Akula Primary School, Babura Town",Female,all,NABTEB,Polytechnic,86,85,57,15,16,0,2.0,1,28,42,0
2019/2020,North West,Jigawa,Babura,Babura,"Alhaji Sani Babura Primary School, Kofar Yamma Tsallake",Female,all,NECO,Polytechnic,147,145,94,25,20,5,2.0,2,51,69,5
2019/2020,North West,Jigawa,Babura,Babura,Babura Academy Nursery And Primary School,Female,all,WAEC,Polytechnic,202,199,143,52,41,11,2.0,3,56,91,11
2019/2020,North West,Jigawa,Babura,Babura,"Babura Gabas Primary School, Babura",Female,disabled,NABTEB,Polytechnic,11,11,7,0,0,0,2.0,0,4,7,0
2019/2020,North West,Jigawa,Babura,Babura,"Babura Kudu Primary School, Babura",Female,disabled,NECO,Polytechnic,17,17,10,0,0,0,2.0,0,7,10,0
2019/2020,North West,Jigawa,Babura,Babura,"Babura Model Islamiya Primary School, Babura",Female,disabled,WAEC,Polytechnic,25,25,17,6,6,0,2.0,0,8,11,0
2019/2020,North West,Jigawa,Babura,Babura,"Babura Modelprimary School, Babura",Male,all,NABTEB,Polytechnic,106,104,71,15,16,0,2.0,2,33,56,0
2019/2020,North West,Jigawa,Babura,Babura,"Govt. Girls Unity Sss/ Junior Arabic Secondary School, Babura",Male,all,NECO,Polytechnic,177,174,123,32,27,5,2.0,3,51,91,5
2019/2020,North West,Jigawa,Babura,Babura,Jss Gurfai Babura,Male,all,WAEC,Polytechnic,251,247,169,52,41,11,2.0,4,78,117,11
2019/2020,North West,Jigawa,Babura,Babura,Jss Muftahus Sunnah Al-Islamiyya  Babura,Male,disabled,NABTEB,Polytechnic,13,13,7,0,0,0,2.0,0,6,7,0
2019/2020,North West,Jigawa,Babura,Babura,Jss Muni,Male,disabled,NECO,Polytechnic,23,23,13,0,0,0,2.0,0,10,13,0
2019/2020,North West,Jigawa,Babura,Babura,Jss Sahab Academy Babura,Male,disabled,WAEC,Polytechnic,35,34,23,6,6,0,2.0,1,11,17,0
2019/2020,North West,Jigawa,Babura,Babura,"Junior Arabic Secondary School, Babura Arewa",Female,all,NABTEB,University,46,45,32,8,8,0,1.8,1,13,24,0
2019/2020,North West,Jigawa,Babura,Babura,"Junior Secondary School, Alhaji Sani Babura",Female,all,NECO,University,88,87,62,19,13,6,1.8,1,25,43,6
2019/2020,North West,Jigawa,Babura,Babura,"Junior Secondary School, Babura Kudu",Female,all,WAEC,University,123,121,90,40,36,4,1.8,2,31,50,4
2019/2020,North West,Jigawa,Babura,Babura,"Madinatul Ahabab Islamiyya Primary School, Babura Kofar Yamma",Female,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Babura,Babura,Muftahus Sunnah Al-Islamiyya Primary School Babura,Female,disabled,NECO,University,12,12,6,0,0,0,1.8,0,6,6,0
2019/2020,North West,Jigawa,Babura,Babura,"Sahab Academy Schools, Babura",Female,disabled,WAEC,University,17,17,12,6,6,0,1.8,0,5,6,0
2019/2020,North West,Jigawa,Babura,Babura,"Tsangaya Islamiya M. Primary School, Babura",Male,all,NABTEB,University,51,50,39,8,8,0,1.8,1,11,31,0
2019/2020,North West,Jigawa,Babura,Batali,"Ballada Primary School, Ballada",Male,all,NECO,University,94,93,68,25,20,5,1.8,1,25,43,5
2019/2020,North West,Jigawa,Babura,Batali,"Batali Primary School, Batali",Male,all,WAEC,University,139,137,99,40,36,4,1.8,2,38,59,4
2019/2020,North West,Jigawa,Babura,Batali,"Dankanoprimary School, Dankano",Male,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Babura,Batali,"Garin Ganau Primary School, Garin Ganau",Male,disabled,NECO,University,12,12,7,6,7,0,1.8,0,5,1,0
2019/2020,North West,Jigawa,Babura,Batali,"Janmutum Primary School, Janmutum",Male,disabled,WAEC,University,17,17,12,6,6,0,1.8,0,5,6,0
2019/2020,North West,Jigawa,Babura,Batali,"Junior Secondary School, Batali",Female,all,NABTEB,College of Education,89,88,64,31,25,6,2.1,1,24,33,6
2019/2020,North West,Jigawa,Babura,Batali,"Junior Secondary School, Garin Ganau",Female,all,NECO,College of Education,171,168,133,51,47,4,2.0,3,35,82,4
2019/2020,North West,Jigawa,Babura,Batali,"Kufan Shirinya Primary School, Kufan Shirinya",Female,all,WAEC,College of Education,213,210,160,69,59,10,2.0,3,50,91,10
2019/2020,North West,Jigawa,Babura,Batali,"Malamawa Primary School, Malamawa",Female,disabled,NABTEB,College of Education,11,11,7,8,8,0,2.1,0,4,0,0
2019/2020,North West,Jigawa,Babura,Batali,"Rataye Primary School, Rataye",Female,disabled,NECO,College of Education,14,14,10,6,7,0,2.0,0,4,4,0
2019/2020,North West,Jigawa,Babura,Batali,"Ung Toro Primary School, Unguwar Toro",Female,disabled,WAEC,College of Education,20,20,15,6,6,0,2.0,0,5,9,0
2019/2020,North West,Jigawa,Babura,Dorawa,"Bata Primary School, Bata",Male,all,NABTEB,College of Education,106,104,79,23,25,0,2.1,2,25,56,0
2019/2020,North West,Jigawa,Babura,Dorawa,"Danmarkeprimary School, Danmarke",Male,all,NECO,College of Education,195,192,146,51,47,4,2.0,3,46,95,4
2019/2020,North West,Jigawa,Babura,Dorawa,"Dorawa Primary School, Dorawa",Male,all,WAEC,College of Education,254,250,186,63,53,10,2.0,4,64,123,10
2019/2020,North West,Jigawa,Babura,Dorawa,"Garun Gudinyaprimary School, Garun Gudunya",Male,disabled,NABTEB,College of Education,11,11,7,0,0,0,2.1,0,4,7,0
2019/2020,North West,Jigawa,Babura,Dorawa,"Jansa Primary School, Jansa",Male,disabled,NECO,College of Education,17,17,13,6,7,0,2.0,0,4,7,0
2019/2020,North West,Jigawa,Babura,Dorawa,"Junior Secondary School, Dorawa",Male,disabled,WAEC,College of Education,22,22,14,6,6,0,2.0,0,8,8,0
2019/2020,North West,Jigawa,Babura,Dorawa,"Junior Secondary School, Garun Gudinya",Female,all,NABTEB,University,59,58,39,15,16,0,1.8,1,19,24,0
2019/2020,North West,Jigawa,Babura,Dorawa,"Kunyafa Primary School, Kunyafa",Female,all,NECO,University,104,102,75,25,20,5,1.8,2,27,50,5
2019/2020,North West,Jigawa,Babura,Dorawa,"Manga Primary School, Manga",Female,all,WAEC,University,134,132,99,29,24,5,1.8,2,33,70,5
2019/2020,North West,Jigawa,Babura,Dorawa,"Santarbi Primary School, Santarbi",Female,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Babura,Dorawa,"Ung Tsamiya Nomadicprimary School, Unguwar Tsamiya",Female,disabled,NECO,University,12,12,7,0,0,0,1.8,0,5,7,0
2019/2020,North West,Jigawa,Babura,Garu,"Abarmawa Nomadicp Rimary School, Abarmawa",Female,disabled,WAEC,University,11,11,9,0,0,0,1.8,0,2,9,0
2019/2020,North West,Jigawa,Babura,Garu,"Botsotsuwa Primary School, Botsotsuwa",Male,all,NABTEB,University,73,72,50,15,16,0,1.8,1,22,35,0
2019/2020,North West,Jigawa,Babura,Garu,"Danyayi Primary School, Danyayi",Male,all,NECO,University,127,125,91,32,27,5,1.8,2,34,59,5
2019/2020,North West,Jigawa,Babura,Garu,"Gidan Gide Primary School, Gidan Gide",Male,all,WAEC,University,162,160,113,46,41,5,1.8,2,47,67,5
2019/2020,North West,Jigawa,Babura,Garu,"Jaunareprimary School, Jaunare",Male,disabled,NABTEB,University,11,11,7,0,0,0,1.8,0,4,7,0
2019/2020,North West,Jigawa,Babura,Garu,"Junior Secondary School, Giginya",Male,disabled,NECO,University,12,12,6,0,0,0,1.8,0,6,6,0
2019/2020,North West,Jigawa,Babura,Garu,"Kandi Primary School, Kandi",Male,disabled,WAEC,University,14,14,9,6,6,0,1.8,0,5,3,0
2019/2020,North West,Jigawa,Babura,Garu,"Kwando Primary School, Kwando",Female,all,NABTEB,Polytechnic,86,85,61,31,25,6,2.0,1,24,30,6
2019/2020,North West,Jigawa,Babura,Garu,"Marken Biki Primary School, Marken Biki",Female,all,NECO,Polytechnic,150,148,110,44,40,4,2.0,2,38,66,4
2019/2020,North West,Jigawa,Babura,Garu,"Sarkin Baka Primary School, Sarkin Baka",Female,all,WAEC,Polytechnic,211,208,157,69,59,10,2.0,3,51,88,10
2019/2020,North West,Jigawa,Babura,Garu,"Yammaulu Primary School, Yammaulu",Female,disabled,NABTEB,Polytechnic,11,11,7,8,8,0,2.0,0,4,0,0
2019/2020,North West,Jigawa,Babura,Gasakoli,"Achiya Primary School, Achiya",Female,disabled,NECO,Polytechnic,12,12,7,6,7,0,2.0,0,5,1,0
2019/2020,North West,Jigawa,Babura,Gasakoli,"Bule Primary School, Bule",Female,disabled,WAEC,Polytechnic,17,17,12,6,6,0,2.0,0,5,6,0
2019/2020,North West,Jigawa,Babura,Gasakoli,"Danzago Primary School, Danzago",Male,all,NABTEB,Polytechnic,89,88,61,15,16,0,2.0,1,27,46,0
2019/2020,North West,Jigawa,Babura,Gasakoli,"Gasakoli Primary School, Gasakoli",Male,all,NECO,Polytechnic,153,151,110,38,33,5,2.0,2,41,72,5
2019/2020,North West,Jigawa,Babura,Gasakoli,"Giginya Primary School, Giginya",Male,all,WAEC,Polytechnic,211,208,151,57,47,10,2.0,3,57,94,10
2019/2020,North West,Jigawa,Babura,Gasakoli,"Jemawa Primary School, Jemawa",Male,disabled,NABTEB,Polytechnic,11,11,7,0,0,0,2.0,0,4,7,0
2019/2020,North West,Jigawa,Babura,Gasakoli,"Junior Secondary School, Haladawa",Male,disabled,NECO,Polytechnic,14,14,10,6,7,0,2.0,0,4,4,0
2019/2020,North West,Jigawa,Babura,Gasakoli,"Kyankyaro Primary School, Kyankyaro",Male,disabled,WAEC,Polytechnic,17,17,12,6,6,0,2.0,0,5,6,0
2019/2020,North West,Jigawa,Babura,Gasakoli,"Masko Primary School, Masko",Female,all,NABTEB,University,99,98,71,23,16,7,1.8,1,27,48,7
2019/2020,North West,Jigawa,Babura,Gasakoli,"Sarkin Kida Memorial Academy, Jigawar Danali",Female,all,NECO,University,192,189,133,38,33,5,1.8,3,56,95,5
2019/2020,North West,Jigawa,Babura,Gasakoli,"Yarkirya Primary School, Yarkirya",Female,all,WAEC,University,225,222,160,57,53,4,1.8,3,62,103,4
2019/2020,North West,Jigawa,Babura,Insharuwa,"Aduware Primary School, Aduware",Female,disabled,NABTEB,University,13,13,7,0,0,0,1.8,0,6,7,0
2019/2020,North West,Jigawa,Babura,Insharuwa,"Chirinbi Primary School, Chirinbi",Female,disabled,NECO,University,23,23,16,0,0,0,1.8,0,7,16,0
2019/2020,North West,Jigawa,Babura,Insharuwa,"Dorayi Primary School, Dorayi",Female,disabled,WAEC,University,28,28,17,6,6,0,1.8,0,11,11,0
2019/2020,North West,Jigawa,Babura,Insharuwa,"Girdo Primary School, Girdo",Male,all,NABTEB,University,127,125,93,31,25,6,1.8,2,32,62,6
2019/2020,North West,Jigawa,Babura,Insharuwa,"Insharuwa Primary School, Insharuwa",Male,all,NECO,University,239,235,165,57,47,10,1.8,4,70,108,10
2019/2020,North West,Jigawa,Babura,Insharuwa,"Jigawar Fulani Nomadic Primary School, Jigawar Fulani",Male,all,WAEC,University,265,261,195,69,59,10,1.8,4,66,126,10
2019/2020,North West,Jigawa,Babura,Insharuwa,"Junior Secondary School, Jigawar Danali",Male,disabled,NABTEB,University,13,13,11,8,8,0,1.8,0,2,3,0
2019/2020,North West,Jigawa,Babura,Insharuwa,"Kyara Nomadic Primary School, Kyara",Male,disabled,NECO,University,29,29,19,6,7,0,1.8,0,10,13,0
2019/2020,North West,Jigawa,Babura,Insharuwa,"Muni Nomadicprimary School, Muni",Male,disabled,WAEC,University,35,34,23,6,6,0,1.8,1,11,17,0
2019/2020,North West,Jigawa,Babura,Insharuwa,"Tasawa Primary School, Tasawa",Female,all,NABTEB,Polytechnic,122,120,86,23,16,7,2.0,2,34,63,7
2019/2020,North West,Jigawa,Babura,Insharuwa,"Zuru Primary School, Zuru",Female,all,NECO,Polytechnic,218,215,152,51,47,4,2.0,3,63,101,4
2019/2020,North West,Jigawa,Babura,Jigawa,"Duzau Primary School, Duzau",Female,all,WAEC,Polytechnic,287,283,207,69,59,10,2.0,4,76,138,10
2019/2020,North West,Jigawa,Babura,Jigawa,"Gurfai Primary School, Gurfai",Female,disabled,NABTEB,Polytechnic,11,11,7,0,0,0,2.0,0,4,7,0
2019/2020,North West,Jigawa,Babura,Jigawa,"Jigawa I Primary School, Jigawa I",Female,disabled,NECO,Polytechnic,17,17,10,6,7,0,2.0,0,7,4,0
2019/2020,North West,Jigawa,Babura,Jigawa,"Jigawa Ii Primary School, Jagawa",Female,disabled,WAEC,Polytechnic,22,22,14,6,6,0,2.0,0,8,8,0
2019/2020,North West,Jigawa,Babura,Jigawa,Jigawa Islamiyya Pri Sch.,Male,all,NABTEB,Polytechnic,156,154,107,31,24,7,2.0,2,47,76,7
2019/2020,North West,Jigawa,Babura,Jigawa,"Junior Secondary School, Kuzumzumi",Male,all,NECO,Polytechnic,280,276,198,63,54,9,2.0,4,78,135,9
2019/2020,North West,Jigawa,Babura,Jigawa,"Kada Gawa Primary School, Kadagawa",Male,all,WAEC,Polytechnic,342,337,236,75,65,10,2.0,5,101,161,10
2019/2020,North West,Jigawa,Babura,Jigawa,"Lamintani Primary School, Lamintani",Male,disabled,NABTEB,Polytechnic,13,13,7,0,0,0,2.0,0,6,7,0
2019/2020,North West,Jigawa,Babura,Jigawa,"Murshiya Primary School, Murshiya",Male,disabled,NECO,Polytechnic,20,20,13,6,7,0,2.0,0,7,7,0
