"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Female","all","NABTEB","University","112","110","67","20","14","6","1.8","2","43","48","6"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Female","all","NECO","University","243","239","131","57","49","8","1.8","4","108","75","8"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Female","all","WAEC","University","300","296","163","61","57","4","1.8","4","133","102","4"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Female","disabled","NABTEB","University","14","14","9","0","0","0","1.8","0","5","9","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Female","disabled","NECO","University","32","32","16","5","6","0","1.8","0","16","11","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Female","disabled","WAEC","University","38","37","20","9","9","0","1.8","1","17","12","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Male","all","NABTEB","University","123","121","67","26","29","0","1.8","2","54","42","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Male","all","NECO","University","284","280","165","57","49","8","1.8","4","115","109","8"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Male","all","WAEC","University","345","340","196","61","57","4","1.8","5","144","136","4"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Male","disabled","NABTEB","University","13","13","8","6","6","0","1.8","0","5","2","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Male","disabled","NECO","University","32","32","16","5","6","0","1.8","0","16","11","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Comprehensive High School, Madobi B","Male","disabled","WAEC","University","41","40","20","5","5","0","1.8","1","20","16","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Female","all","NABTEB","University","97","96","58","33","29","4","1.8","1","38","26","4"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Female","all","NECO","University","176","173","107","46","44","2","1.8","3","66","62","2"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Female","all","WAEC","University","257","253","149","61","52","9","1.8","4","104","89","9"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Female","disabled","NABTEB","University","10","10","5","6","6","0","1.8","0","5","0","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Female","disabled","NECO","University","14","14","7","5","6","0","1.8","0","7","3","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Female","disabled","WAEC","University","20","20","12","4","5","0","1.8","0","8","8","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Male","all","NABTEB","University","99","98","58","25","28","0","1.8","1","40","32","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Male","all","NECO","University","203","200","118","46","38","8","1.8","3","82","73","8"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Male","all","WAEC","University","260","256","156","66","57","9","1.8","4","100","91","9"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Male","disabled","NABTEB","University","10","10","5","6","6","0","1.8","0","5","0","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Male","disabled","NECO","University","17","17","10","5","6","0","1.8","0","7","6","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Government Secondary School, Madobi B","Male","disabled","WAEC","University","23","23","12","5","5","0","1.8","0","11","7","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Female","all","NABTEB","College of Education","77","76","40","13","14","0","2.1","1","36","27","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Female","all","NECO","College of Education","133","131","70","26","22","4","2.0","2","61","45","4"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Female","all","WAEC","College of Education","180","177","104","39","38","1","2.0","3","73","66","1"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Female","disabled","NECO","College of Education","17","17","10","5","5","0","2.0","0","7","6","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Female","disabled","WAEC","College of Education","23","23","12","4","5","0","2.0","0","11","8","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Male","all","NABTEB","College of Education","86","85","46","13","15","0","2.1","1","39","34","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Male","all","NECO","College of Education","179","176","94","31","27","4","2.0","3","82","64","4"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Male","all","WAEC","College of Education","223","220","130","44","38","6","2.0","3","90","86","6"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Male","disabled","NECO","College of Education","20","20","10","5","5","0","2.0","0","10","6","0"
"2019/2020","North West","Katsina","Daura","Madobi B","Unity College, Daura","Male","disabled","WAEC","College of Education","29","29","17","4","5","0","2.0","0","12","13","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Female","all","NABTEB","Polytechnic","117","115","73","32","29","4","2.0","2","42","40","4"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Female","all","NECO","Polytechnic","270","266","165","67","60","7","2.0","4","101","99","7"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Female","all","WAEC","Polytechnic","291","287","172","66","57","9","2.0","4","115","106","9"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Female","disabled","NABTEB","Polytechnic","10","10","5","6","6","0","2.0","0","5","0","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Female","disabled","NECO","Polytechnic","23","23","12","5","6","0","2.0","0","11","8","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Female","disabled","WAEC","Polytechnic","31","31","18","5","5","0","2.0","0","13","14","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Male","all","NABTEB","Polytechnic","137","135","81","40","36","4","2.0","2","54","42","4"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Male","all","NECO","Polytechnic","299","295","165","57","49","8","2.0","4","130","109","8"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Male","all","WAEC","Polytechnic","365","360","206","79","71","8","2.0","5","154","127","8"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Male","disabled","NABTEB","Polytechnic","13","13","8","6","6","0","2.0","0","5","2","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Male","disabled","NECO","Polytechnic","29","29","15","5","6","0","2.0","0","14","11","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Community Secondary School, Bagagadi","Male","disabled","WAEC","Polytechnic","38","37","18","4","5","0","2.0","1","18","15","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Female","all","NABTEB","University","100","99","55","20","15","5","1.8","1","44","36","5"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Female","all","NECO","University","203","200","110","36","33","3","1.8","3","90","75","3"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Female","all","WAEC","University","235","232","125","39","33","6","1.8","3","107","87","6"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Female","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Female","disabled","NECO","University","17","17","10","0","0","0","1.8","0","7","10","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Female","disabled","WAEC","University","23","23","12","4","5","0","1.8","0","11","8","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Male","all","NABTEB","University","92","91","49","13","15","0","1.8","1","42","37","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Male","all","NECO","University","188","185","104","31","27","4","1.8","3","81","74","4"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Male","all","WAEC","University","239","235","125","44","38","6","1.8","4","110","82","6"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Male","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Male","disabled","NECO","University","17","17","10","5","6","0","1.8","0","7","6","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Comprehensive High School, Bagagadi","Male","disabled","WAEC","University","26","26","12","4","5","0","1.8","0","14","8","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Government Secondary School, Bagagadi","Female","all","NABTEB","College of Education","66","65","37","13","14","0","2.1","1","28","24","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Government Secondary School, Bagagadi","Female","all","NECO","College of Education","99","98","52","21","22","0","2.0","1","46","32","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Government Secondary School, Bagagadi","Female","all","WAEC","College of Education","143","141","80","26","23","3","2.0","2","61","54","3"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Government Secondary School, Bagagadi","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","North West","Katsina","Dutsinma","Bagagadi","Government Secondary School, Bagagadi","Female","disabled","NECO","College of Education","11","11","5","5","5","0","2.0","0","6","0","0"
