"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","University","102","100","66","20","21","0","1.8","2","34","46","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","University","181","178","115","42","37","5","1.8","3","63","74","5"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","University","266","262","170","62","55","7","1.8","4","92","108","7"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","University","15","15","8","7","7","0","1.8","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","University","16","16","11","6","6","0","1.8","0","5","6","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","University","27","27","17","5","5","0","1.8","0","10","12","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NABTEB","University","126","124","83","34","28","6","1.8","2","41","50","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","NECO","University","231","228","147","59","49","11","1.8","3","81","87","11"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","all","WAEC","University","327","322","213","82","78","5","1.8","5","109","130","5"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NABTEB","University","15","15","8","7","7","0","1.8","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","NECO","University","19","19","11","5","5","0","1.8","0","8","5","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Female","disabled","WAEC","University","23","23","17","5","6","0","1.8","0","6","12","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NABTEB","University","134","132","83","34","28","6","1.8","2","49","50","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","NECO","University","268","264","169","60","49","11","1.8","4","95","109","11"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","all","WAEC","University","387","381","264","104","94","10","1.8","6","117","160","10"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NABTEB","University","15","15","8","7","7","0","1.8","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","NECO","University","24","24","15","6","6","0","1.8","0","9","9","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado","Male","disabled","WAEC","University","32","32","21","5","6","0","1.8","0","11","16","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Female","all","NABTEB","Polytechnic","126","124","79","34","28","6","2.0","2","45","46","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Female","all","NECO","Polytechnic","215","212","123","42","37","5","2.0","3","89","82","5"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Female","all","WAEC","Polytechnic","278","274","163","52","44","8","2.0","4","111","111","8"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Female","disabled","NABTEB","Polytechnic","15","15","8","7","7","0","2.0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Female","disabled","NECO","Polytechnic","19","19","11","5","5","0","2.0","0","8","5","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Female","disabled","WAEC","Polytechnic","19","19","10","5","6","0","2.0","0","9","6","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Male","all","NABTEB","Polytechnic","126","124","79","20","14","6","2.0","2","45","60","6"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Male","all","NECO","Polytechnic","227","224","139","42","37","5","2.0","3","85","97","5"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Male","all","WAEC","Polytechnic","250","246","159","47","44","3","2.0","4","87","112","3"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Male","disabled","NABTEB","Polytechnic","15","15","8","0","0","0","2.0","0","7","8","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Male","disabled","NECO","Polytechnic","15","15","7","0","0","0","2.0","0","8","7","0"
"2019/2020","South West","Lagos","Alimosho","Abule-Egba/Aboru/Meiran/Alagbado","Unity College, Alimosho","Male","disabled","WAEC","Polytechnic","19","19","10","5","6","0","2.0","0","9","6","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Female","all","NABTEB","Polytechnic","185","182","132","47","43","5","2.0","3","50","84","5"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Female","all","NECO","Polytechnic","397","391","261","103","86","17","2.0","6","130","158","17"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Female","all","WAEC","Polytechnic","549","541","384","155","139","16","2.0","8","157","229","16"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Female","disabled","NABTEB","Polytechnic","19","19","13","7","7","0","2.0","0","6","6","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Female","disabled","NECO","Polytechnic","39","38","24","6","6","0","2.0","1","14","18","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Female","disabled","WAEC","Polytechnic","61","60","39","10","11","0","2.0","1","21","30","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Male","all","NABTEB","Polytechnic","182","179","119","48","43","5","2.0","3","60","72","5"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Male","all","NECO","Polytechnic","385","379","249","97","86","11","2.0","6","130","152","11"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Male","all","WAEC","Polytechnic","561","553","369","135","127","8","2.0","8","184","234","8"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Male","disabled","NABTEB","Polytechnic","19","19","12","7","7","0","2.0","0","7","6","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Male","disabled","NECO","Polytechnic","43","42","27","6","6","0","2.0","1","15","21","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Community Secondary School, Ayobo/Ijon Village (Camp David)","Male","disabled","WAEC","Polytechnic","61","60","39","10","11","0","2.0","1","21","30","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Female","all","NABTEB","University","161","159","110","40","36","5","1.8","2","49","69","5"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Female","all","NECO","University","306","301","212","91","80","11","1.8","5","89","122","11"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Female","all","WAEC","University","395","389","275","109","100","9","1.8","6","114","166","9"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Female","disabled","NABTEB","University","19","19","13","7","7","0","1.8","0","6","6","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Female","disabled","NECO","University","38","37","23","6","6","0","1.8","1","14","18","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Female","disabled","WAEC","University","49","48","32","10","11","0","1.8","1","16","23","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Male","all","NABTEB","University","193","190","132","48","43","5","1.8","3","58","84","5"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Male","all","NECO","University","337","332","229","79","68","11","1.8","5","103","150","11"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Male","all","WAEC","University","427","421","281","114","105","9","1.8","6","140","168","9"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Male","disabled","NABTEB","University","23","23","13","7","7","0","1.8","0","10","6","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Male","disabled","NECO","University","46","45","27","6","6","0","1.8","1","18","21","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Comprehensive High School, Ayobo/Ijon Village (Camp David)","Male","disabled","WAEC","University","53","52","32","10","11","0","1.8","1","20","23","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Female","all","NABTEB","Polytechnic","123","121","85","34","28","6","2.0","2","36","51","6"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Female","all","NECO","Polytechnic","232","229","147","54","49","5","2.0","3","82","94","5"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Female","all","WAEC","Polytechnic","302","298","191","73","66","7","2.0","4","107","119","7"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Female","disabled","NABTEB","Polytechnic","15","15","8","7","7","0","2.0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Female","disabled","NECO","Polytechnic","19","19","11","5","5","0","2.0","0","8","5","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Female","disabled","WAEC","Polytechnic","27","27","17","5","5","0","2.0","0","10","12","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Male","all","NABTEB","Polytechnic","135","133","93","34","28","6","2.0","2","40","59","6"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Male","all","NECO","Polytechnic","292","288","192","66","55","11","2.0","4","96","127","11"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Male","all","WAEC","Polytechnic","365","360","243","93","83","10","2.0","5","117","150","10"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Male","disabled","NABTEB","Polytechnic","15","15","8","7","7","0","2.0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Male","disabled","NECO","Polytechnic","24","24","15","6","6","0","2.0","0","9","9","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Government Secondary School, Ayobo/Ijon Village (Camp David)","Male","disabled","WAEC","Polytechnic","31","31","17","5","6","0","2.0","0","14","12","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Female","all","NABTEB","Polytechnic","127","125","80","34","28","6","2.0","2","45","46","6"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Female","all","NECO","Polytechnic","232","229","151","48","43","5","2.0","3","78","104","5"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Female","all","WAEC","Polytechnic","323","318","202","67","61","6","2.0","5","116","136","6"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Female","disabled","NABTEB","Polytechnic","15","15","8","7","7","0","2.0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Female","disabled","NECO","Polytechnic","24","24","15","6","6","0","2.0","0","9","9","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Female","disabled","WAEC","Polytechnic","31","31","21","5","6","0","2.0","0","10","16","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Male","all","NABTEB","Polytechnic","122","120","84","34","28","6","2.0","2","36","51","6"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Male","all","NECO","Polytechnic","210","207","139","48","43","5","2.0","3","68","91","5"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Male","all","WAEC","Polytechnic","328","323","213","78","72","6","2.0","5","110","136","6"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Male","disabled","NABTEB","Polytechnic","15","15","8","7","7","0","2.0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Male","disabled","NECO","Polytechnic","20","20","11","6","6","0","2.0","0","9","6","0"
"2019/2020","South West","Lagos","Alimosho","Ayobo/Ijon Village (Camp David)","Unity College, Alimosho","Male","disabled","WAEC","Polytechnic","27","27","17","5","6","0","2.0","0","10","12","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Female","all","NABTEB","Polytechnic","138","136","88","27","21","6","2.0","2","48","62","6"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Female","all","NECO","Polytechnic","251","247","160","60","55","5","2.0","4","87","100","5"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Female","all","WAEC","Polytechnic","311","306","191","62","55","7","2.0","5","115","130","7"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Female","disabled","NABTEB","Polytechnic","15","15","8","7","7","0","2.0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Female","disabled","NECO","Polytechnic","29","29","19","6","6","0","2.0","0","10","14","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Female","disabled","WAEC","Polytechnic","31","31","17","5","5","0","2.0","0","14","12","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Male","all","NABTEB","Polytechnic","134","132","88","27","21","6","2.0","2","44","62","6"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Male","all","NECO","Polytechnic","276","272","169","60","55","5","2.0","4","103","109","5"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Male","all","WAEC","Polytechnic","327","322","209","62","55","7","2.0","5","113","147","7"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Male","disabled","NABTEB","Polytechnic","15","15","8","7","7","0","2.0","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Male","disabled","NECO","Polytechnic","28","28","15","6","6","0","2.0","0","13","9","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Community Secondary School, Egbe/Agodo","Male","disabled","WAEC","Polytechnic","37","36","21","5","5","0","2.0","1","15","17","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Female","all","NABTEB","University","78","77","52","20","21","0","1.8","1","25","33","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Female","all","NECO","University","147","145","96","36","31","5","1.8","2","49","60","5"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Female","all","WAEC","University","161","159","100","36","33","3","1.8","2","59","65","3"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Female","disabled","NABTEB","University","15","15","8","7","7","0","1.8","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Female","disabled","NECO","University","16","16","11","6","6","0","1.8","0","5","6","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Female","disabled","WAEC","University","19","19","10","5","5","0","1.8","0","9","6","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Male","all","NABTEB","University","82","81","52","20","21","0","1.8","1","29","33","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Male","all","NECO","University","159","157","104","36","31","5","1.8","2","53","68","5"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Male","all","WAEC","University","186","183","122","52","44","8","1.8","3","61","71","8"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Male","disabled","NABTEB","University","15","15","8","7","7","0","1.8","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Male","disabled","NECO","University","16","16","11","6","6","0","1.8","0","5","6","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Comprehensive High School, Egbe/Agodo","Male","disabled","WAEC","University","19","19","10","5","5","0","1.8","0","9","6","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Female","all","NABTEB","College of Education","94","93","66","27","21","6","2.1","1","27","40","6"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Female","all","NECO","College of Education","202","199","143","66","55","11","2.0","3","56","78","11"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Female","all","WAEC","College of Education","250","246","163","57","55","2","2.0","4","83","106","2"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Female","disabled","NABTEB","College of Education","15","15","8","7","7","0","2.1","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Female","disabled","NECO","College of Education","20","20","15","6","6","0","2.0","0","5","10","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Female","disabled","WAEC","College of Education","27","27","17","5","5","0","2.0","0","10","12","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Male","all","NABTEB","College of Education","94","93","61","20","21","0","2.1","1","32","42","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Male","all","NECO","College of Education","181","178","115","42","37","5","2.0","3","63","74","5"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Male","all","WAEC","College of Education","228","225","156","62","55","7","2.0","3","69","94","7"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Male","disabled","NABTEB","College of Education","15","15","8","7","7","0","2.1","0","7","2","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Male","disabled","NECO","College of Education","19","19","11","5","5","0","2.0","0","8","5","0"
"2019/2020","South West","Lagos","Alimosho","Egbe/Agodo","Government Secondary School, Egbe/Agodo","Male","disabled","WAEC","College of Education","27","27","17","5","5","0","2.0","0","10","12","0"
