"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","2.1","0","4","0","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Female","disabled","NECO","College of Education","18","18","11","4","5","0","2.0","0","7","8","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Female","disabled","WAEC","College of Education","21","21","11","4","4","0","2.0","0","10","7","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Male","all","NABTEB","College of Education","86","85","53","20","15","5","2.1","1","32","33","5"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Male","all","NECO","College of Education","176","173","98","40","37","3","2.0","3","75","59","3"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Male","all","WAEC","College of Education","225","222","135","50","46","4","2.0","3","87","86","4"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Male","disabled","NABTEB","College of Education","12","12","7","5","5","0","2.1","0","5","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Male","disabled","NECO","College of Education","24","24","12","4","5","0","2.0","0","12","8","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Comprehensive High School, Amuzu","Male","disabled","WAEC","College of Education","26","26","13","4","4","0","2.0","0","13","9","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Female","all","NABTEB","College of Education","84","83","48","15","10","5","2.1","1","35","34","5"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Female","all","NECO","College of Education","167","165","96","35","32","3","2.0","2","69","62","3"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Female","all","WAEC","College of Education","219","216","118","42","37","5","2.0","3","98","76","5"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Female","disabled","NECO","College of Education","15","15","9","4","4","0","2.0","0","6","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Female","disabled","WAEC","College of Education","23","23","12","4","4","0","2.0","0","11","9","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Male","all","NABTEB","College of Education","99","98","56","15","10","5","2.1","1","42","41","5"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Male","all","NECO","College of Education","203","200","120","40","37","3","2.0","3","80","81","3"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Male","all","WAEC","College of Education","258","254","135","50","46","4","2.0","4","119","86","4"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Male","disabled","NABTEB","College of Education","8","8","4","0","0","0","2.1","0","4","4","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Male","disabled","NECO","College of Education","21","21","11","4","5","0","2.0","0","10","8","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Government Secondary School, Amuzu","Male","disabled","WAEC","College of Education","28","28","14","4","4","0","2.0","0","14","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Female","all","NABTEB","Polytechnic","48","47","29","14","14","0","2.0","1","18","14","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Female","all","NECO","Polytechnic","91","90","55","22","18","4","2.0","1","35","34","4"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Female","all","WAEC","Polytechnic","111","109","69","31","29","2","2.0","2","40","38","2"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Female","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Female","disabled","NECO","Polytechnic","10","10","6","4","5","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Female","disabled","WAEC","Polytechnic","10","10","6","4","4","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Male","all","NABTEB","Polytechnic","51","50","29","15","15","0","2.0","1","21","15","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Male","all","NECO","Polytechnic","91","90","55","22","18","4","2.0","1","35","34","4"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Male","all","WAEC","Polytechnic","115","113","73","31","29","2","2.0","2","40","43","2"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Male","disabled","NABTEB","Polytechnic","8","8","4","4","4","0","2.0","0","4","0","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Male","disabled","NECO","Polytechnic","10","10","6","4","5","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Amuzu","Unity College, Mbaise","Male","disabled","WAEC","Polytechnic","10","10","6","4","4","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Female","all","NABTEB","College of Education","89","88","53","20","21","0","2.1","1","35","33","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Female","all","NECO","College of Education","148","146","85","31","28","3","2.0","2","61","54","3"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Female","all","WAEC","College of Education","203","200","114","42","37","5","2.0","3","86","72","5"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Female","disabled","NABTEB","College of Education","10","10","6","4","4","0","2.1","0","4","2","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Female","disabled","NECO","College of Education","20","20","11","4","5","0","2.0","0","9","7","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Female","disabled","WAEC","College of Education","26","26","14","4","4","0","2.0","0","12","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Male","all","NABTEB","College of Education","94","93","56","20","15","5","2.1","1","37","36","5"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Male","all","NECO","College of Education","166","164","91","26","23","3","2.0","2","73","65","3"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Male","all","WAEC","College of Education","233","230","125","38","33","5","2.0","3","105","88","5"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Male","disabled","NABTEB","College of Education","10","10","6","4","4","0","2.1","0","4","2","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Male","disabled","NECO","College of Education","21","21","11","0","0","0","2.0","0","10","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Community Secondary School, Enyiogugu","Male","disabled","WAEC","College of Education","30","30","14","4","4","0","2.0","0","16","10","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Female","all","NABTEB","University","69","68","40","10","10","0","1.8","1","28","31","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Female","all","NECO","University","137","135","75","26","23","3","1.8","2","60","49","3"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Female","all","WAEC","University","186","183","104","34","33","1","1.8","3","79","70","1"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Female","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Female","disabled","NECO","University","15","15","9","4","4","0","1.8","0","6","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Female","disabled","WAEC","University","24","24","13","4","4","0","1.8","0","11","9","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Male","all","NABTEB","University","79","78","42","10","10","0","1.8","1","36","33","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Male","all","NECO","University","159","157","90","26","23","3","1.8","2","67","64","3"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Male","all","WAEC","University","237","233","133","38","33","5","1.8","4","100","96","5"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Male","disabled","NABTEB","University","8","8","4","0","0","0","1.8","0","4","4","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Male","disabled","NECO","University","21","21","11","4","5","0","1.8","0","10","8","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Comprehensive High School, Enyiogugu","Male","disabled","WAEC","University","28","28","14","4","4","0","1.8","0","14","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Female","all","NABTEB","Polytechnic","84","83","50","20","15","5","2.0","1","33","31","5"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Female","all","NECO","Polytechnic","150","148","89","35","32","3","2.0","2","59","55","3"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Female","all","WAEC","Polytechnic","175","172","94","31","29","2","2.0","3","78","64","2"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Female","disabled","NABTEB","Polytechnic","13","13","8","5","5","0","2.0","0","5","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Female","disabled","NECO","Polytechnic","18","18","9","4","5","0","2.0","0","9","6","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Female","disabled","WAEC","Polytechnic","26","26","13","4","4","0","2.0","0","13","9","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Male","all","NABTEB","Polytechnic","106","104","61","15","10","5","2.0","2","43","47","5"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Male","all","NECO","Polytechnic","166","164","96","26","23","3","2.0","2","68","70","3"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Male","all","WAEC","Polytechnic","225","222","122","46","42","4","2.0","3","100","77","4"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Male","disabled","NABTEB","Polytechnic","15","15","8","0","0","0","2.0","0","7","8","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Male","disabled","NECO","Polytechnic","21","21","11","0","0","0","2.0","0","10","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Government Secondary School, Enyiogugu","Male","disabled","WAEC","Polytechnic","26","26","14","4","4","0","2.0","0","12","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Female","all","NABTEB","Polytechnic","46","45","26","15","15","0","2.0","1","19","12","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Female","all","NECO","Polytechnic","91","90","52","22","18","4","2.0","1","38","31","4"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Female","all","WAEC","Polytechnic","105","103","64","27","25","2","2.0","2","39","38","2"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Female","disabled","NABTEB","Polytechnic","10","10","5","5","5","0","2.0","0","5","0","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Female","disabled","NECO","Polytechnic","10","10","5","4","5","0","2.0","0","5","1","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Female","disabled","WAEC","Polytechnic","10","10","6","4","4","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Male","all","NABTEB","Polytechnic","53","52","31","10","10","0","2.0","1","21","21","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Male","all","NECO","Polytechnic","97","96","55","22","18","4","2.0","1","41","34","4"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Male","all","WAEC","Polytechnic","118","116","66","31","29","2","2.0","2","50","36","2"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Male","disabled","NABTEB","Polytechnic","10","10","5","0","0","0","2.0","0","5","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Male","disabled","NECO","Polytechnic","10","10","5","4","5","0","2.0","0","5","1","0"
"2019/2020","South East","Imo","Aboh Mbaise","Enyiogugu","Unity College, Mbaise","Male","disabled","WAEC","Polytechnic","10","10","6","4","4","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Female","all","NABTEB","College of Education","56","55","29","15","15","0","2.1","1","26","15","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Female","all","NECO","College of Education","92","91","53","18","14","4","2.0","1","38","35","4"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Female","all","WAEC","College of Education","131","129","77","27","25","2","2.0","2","52","51","2"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","0","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Female","disabled","NECO","College of Education","11","11","7","0","0","0","2.0","0","4","7","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Female","disabled","WAEC","College of Education","18","18","10","4","4","0","2.0","0","8","7","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Male","all","NABTEB","College of Education","55","54","31","10","10","0","2.1","1","23","21","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Male","all","NECO","College of Education","92","91","53","22","18","4","2.0","1","38","31","4"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Male","all","WAEC","College of Education","133","131","75","27","25","2","2.0","2","56","48","2"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Male","disabled","NECO","College of Education","10","10","6","4","5","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Community Secondary School, Ibeku","Male","disabled","WAEC","College of Education","18","18","9","4","4","0","2.0","0","9","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Female","all","NABTEB","Polytechnic","46","45","26","15","15","0","2.0","1","19","12","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Female","all","NECO","Polytechnic","80","79","47","18","18","0","2.0","1","32","30","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Female","all","WAEC","Polytechnic","113","111","64","23","21","2","2.0","2","47","42","2"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Female","disabled","NECO","Polytechnic","10","10","5","4","5","0","2.0","0","5","1","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Female","disabled","WAEC","Polytechnic","13","13","9","4","4","0","2.0","0","4","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Male","all","NABTEB","Polytechnic","51","50","26","5","5","0","2.0","1","24","22","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Male","all","NECO","Polytechnic","96","95","55","18","14","4","2.0","1","40","37","4"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Male","all","WAEC","Polytechnic","125","123","73","27","25","2","2.0","2","50","46","2"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Male","disabled","NABTEB","Polytechnic","8","8","4","0","0","0","2.0","0","4","4","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Male","disabled","NECO","Polytechnic","13","13","6","5","5","0","2.0","0","6","2","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Comprehensive High School, Ibeku","Male","disabled","WAEC","Polytechnic","15","15","8","4","4","0","2.0","0","7","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Female","all","NABTEB","College of Education","106","104","64","31","26","5","2.1","2","40","34","5"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Female","all","NECO","College of Education","201","198","122","53","46","7","2.0","3","76","70","7"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Female","all","WAEC","College of Education","272","268","164","61","58","3","2.0","4","104","104","3"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Female","disabled","NABTEB","College of Education","8","8","4","4","4","0","2.1","0","4","0","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Female","disabled","NECO","College of Education","18","18","9","4","5","0","2.0","0","9","6","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Female","disabled","WAEC","College of Education","26","26","14","4","4","0","2.0","0","12","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Male","all","NABTEB","College of Education","105","103","61","25","21","4","2.1","2","42","36","4"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Male","all","NECO","College of Education","193","190","116","40","37","3","2.0","3","74","76","3"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Male","all","WAEC","College of Education","281","277","174","72","66","7","2.0","4","103","101","7"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Male","disabled","NABTEB","College of Education","9","9","4","4","4","0","2.1","0","4","0","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Male","disabled","NECO","College of Education","15","15","9","4","4","0","2.0","0","6","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Government Secondary School, Ibeku","Male","disabled","WAEC","College of Education","26","26","14","4","4","0","2.0","0","12","11","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Female","all","NABTEB","Polytechnic","55","54","34","10","10","0","2.0","1","20","24","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Female","all","NECO","Polytechnic","99","98","59","22","18","4","2.0","1","39","38","4"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Female","all","WAEC","Polytechnic","121","119","68","31","29","2","2.0","2","51","38","2"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Female","disabled","NABTEB","Polytechnic","10","10","5","0","0","0","2.0","0","5","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Female","disabled","NECO","Polytechnic","13","13","6","0","0","0","2.0","0","6","6","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Female","disabled","WAEC","Polytechnic","16","16","9","4","4","0","2.0","0","7","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Male","all","NABTEB","Polytechnic","61","60","31","10","10","0","2.0","1","29","22","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Male","all","NECO","Polytechnic","125","123","74","22","18","4","2.0","2","49","53","4"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Male","all","WAEC","Polytechnic","145","143","81","27","25","2","2.0","2","62","55","2"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Male","disabled","NABTEB","Polytechnic","10","10","5","0","0","0","2.0","0","5","5","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Male","disabled","NECO","Polytechnic","13","13","6","0","0","0","2.0","0","6","6","0"
"2019/2020","South East","Imo","Aboh Mbaise","Ibeku","Unity College, Mbaise","Male","disabled","WAEC","Polytechnic","18","18","10","4","4","0","2.0","0","8","7","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Female","all","NABTEB","Polytechnic","53","52","29","14","14","0","2.0","1","23","14","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Female","all","NECO","Polytechnic","94","93","59","26","23","3","2.0","1","34","34","3"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Female","all","WAEC","Polytechnic","112","110","64","27","25","2","2.0","2","46","37","2"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Female","disabled","NECO","Polytechnic","10","10","6","4","5","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Female","disabled","WAEC","Polytechnic","15","15","8","4","4","0","2.0","0","7","5","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Male","all","NABTEB","Polytechnic","53","52","31","14","14","0","2.0","1","21","16","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Male","all","NECO","Polytechnic","93","92","55","22","18","4","2.0","1","37","33","4"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Male","all","WAEC","Polytechnic","126","124","73","31","29","2","2.0","2","51","43","2"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Male","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Male","disabled","NECO","Polytechnic","10","10","6","4","5","0","2.0","0","4","3","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Community Secondary School, Agbobu","Male","disabled","WAEC","Polytechnic","15","15","8","4","4","0","2.0","0","7","5","0"
"2019/2020","South East","Imo","Okigwe","Agbobu","Comprehensive High School, Agbobu","Female","all","NABTEB","University","96","95","61","24","21","4","1.8","1","34","36","4"
"2019/2020","South East","Imo","Okigwe","Agbobu","Comprehensive High School, Agbobu","Female","all","NECO","University","158","156","91","35","32","3","1.8","2","65","57","3"
"2019/2020","South East","Imo","Okigwe","Agbobu","Comprehensive High School, Agbobu","Female","all","WAEC","University","226","223","139","61","58","3","1.8","3","84","78","3"
