"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Community Secondary School, Agamo/Oke-Oore/Akomowa","Male","disabled","NECO","Polytechnic","13","13","7","4","5","0","2.0","0","6","4","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Community Secondary School, Agamo/Oke-Oore/Akomowa","Male","disabled","WAEC","Polytechnic","18","18","12","3","3","0","2.0","0","6","9","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Female","all","NABTEB","Polytechnic","49","48","34","13","13","0","2.0","1","14","22","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Female","all","NECO","Polytechnic","83","82","62","25","21","4","2.0","1","20","37","4"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Female","all","WAEC","Polytechnic","108","106","75","26","25","2","2.0","2","31","48","2"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Female","disabled","NABTEB","Polytechnic","10","10","6","4","4","0","2.0","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Female","disabled","NECO","Polytechnic","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Female","disabled","WAEC","Polytechnic","15","15","9","3","3","0","2.0","0","6","7","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Male","all","NABTEB","Polytechnic","49","48","34","13","13","0","2.0","1","14","22","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Male","all","NECO","Polytechnic","75","74","55","20","18","3","2.0","1","19","34","3"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Male","all","WAEC","Polytechnic","103","101","73","24","22","2","2.0","2","28","49","2"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Male","disabled","NABTEB","Polytechnic","10","10","6","4","4","0","2.0","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Male","disabled","NECO","Polytechnic","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Comprehensive High School, Agamo/Oke-Oore/Akomowa","Male","disabled","WAEC","Polytechnic","13","13","8","4","4","0","2.0","0","5","4","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Female","all","NABTEB","College of Education","53","52","40","13","13","0","2.1","1","12","28","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Female","all","NECO","College of Education","106","104","72","29","26","3","2.0","2","32","42","3"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Female","all","WAEC","College of Education","141","139","98","34","29","5","2.0","2","41","65","5"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Female","disabled","NABTEB","College of Education","10","10","6","4","4","0","2.1","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Female","disabled","NECO","College of Education","13","13","7","4","5","0","2.0","0","6","4","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Female","disabled","WAEC","College of Education","18","18","12","3","4","0","2.0","0","6","9","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Male","all","NABTEB","College of Education","56","55","37","13","13","0","2.1","1","18","24","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Male","all","NECO","College of Education","117","115","86","34","31","3","2.0","2","29","53","3"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Male","all","WAEC","College of Education","139","137","102","34","29","5","2.0","2","35","68","5"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Male","disabled","NABTEB","College of Education","10","10","6","4","4","0","2.1","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Male","disabled","NECO","College of Education","13","13","7","4","5","0","2.0","0","6","4","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Government Secondary School, Agamo/Oke-Oore/Akomowa","Male","disabled","WAEC","College of Education","15","15","9","3","4","0","2.0","0","6","7","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Female","all","NABTEB","Polytechnic","98","97","66","21","18","3","2.0","1","31","46","3"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Female","all","NECO","Polytechnic","186","183","139","51","45","6","2.0","3","44","89","6"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Female","all","WAEC","Polytechnic","238","234","177","61","55","6","2.0","4","57","117","6"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Female","disabled","NABTEB","Polytechnic","10","10","6","4","4","0","2.0","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Female","disabled","NECO","Polytechnic","16","16","11","4","5","0","2.0","0","5","7","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Female","disabled","WAEC","Polytechnic","21","21","15","3","4","0","2.0","0","6","12","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Male","all","NABTEB","Polytechnic","128","126","92","30","26","4","2.0","2","34","63","4"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Male","all","NECO","Polytechnic","224","221","161","59","54","5","2.0","3","60","103","5"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Male","all","WAEC","Polytechnic","293","289","215","75","66","9","2.0","4","74","141","9"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Male","disabled","NABTEB","Polytechnic","10","10","6","4","4","0","2.0","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Male","disabled","NECO","Polytechnic","18","18","13","4","5","0","2.0","0","5","9","0"
"2019/2020","South West","Ondo","Akure North","Agamo/Oke-Oore/Akomowa","Unity College, Akure North","Male","disabled","WAEC","Polytechnic","26","26","18","3","4","0","2.0","0","8","15","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Female","all","NABTEB","College of Education","64","63","44","16","13","4","2.1","1","19","27","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Female","all","NECO","College of Education","137","135","101","34","31","3","2.0","2","34","67","3"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Female","all","WAEC","College of Education","149","147","101","37","33","4","2.0","2","46","65","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Female","disabled","NABTEB","College of Education","10","10","6","4","4","0","2.1","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Female","disabled","NECO","College of Education","16","16","11","4","5","0","2.0","0","5","7","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Female","disabled","WAEC","College of Education","16","16","10","3","4","0","2.0","0","6","7","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Male","all","NABTEB","College of Education","82","81","60","20","18","3","2.1","1","21","39","3"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Male","all","NECO","College of Education","183","180","128","47","40","7","2.0","3","52","82","7"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Male","all","WAEC","College of Education","190","187","135","48","44","4","2.0","3","52","87","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Male","disabled","NABTEB","College of Education","10","10","7","4","4","0","2.1","0","3","3","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Male","disabled","NECO","College of Education","15","15","10","4","5","0","2.0","0","5","7","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Community Secondary School, Ayede/Ogbese","Male","disabled","WAEC","College of Education","21","21","15","3","4","0","2.0","0","6","12","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Female","all","NABTEB","College of Education","49","48","34","13","13","0","2.1","1","14","22","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Female","all","NECO","College of Education","83","82","62","25","21","4","2.0","1","20","37","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Female","all","WAEC","College of Education","103","101","73","26","25","2","2.0","2","28","46","2"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Female","disabled","NABTEB","College of Education","10","10","6","4","4","0","2.1","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Female","disabled","NECO","College of Education","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Female","disabled","WAEC","College of Education","10","10","7","3","4","0","2.0","0","3","5","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Male","all","NABTEB","College of Education","57","56","41","13","13","0","2.1","1","15","28","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Male","all","NECO","College of Education","104","102","69","21","18","3","2.0","2","33","49","3"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Male","all","WAEC","College of Education","128","126","88","31","25","6","2.0","2","38","58","6"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Male","disabled","NABTEB","College of Education","10","10","6","4","4","0","2.1","0","4","2","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Male","disabled","NECO","College of Education","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Comprehensive High School, Ayede/Ogbese","Male","disabled","WAEC","College of Education","13","13","8","3","4","0","2.0","0","5","5","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Female","all","NABTEB","College of Education","80","79","53","17","13","4","2.1","1","26","37","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Female","all","NECO","College of Education","155","153","114","42","36","6","2.0","2","39","73","6"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Female","all","WAEC","College of Education","191","188","139","47","44","4","2.0","3","49","91","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Female","disabled","NABTEB","College of Education","10","10","7","4","4","0","2.1","0","3","3","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Female","disabled","NECO","College of Education","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Female","disabled","WAEC","College of Education","15","15","9","3","4","0","2.0","0","6","7","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Male","all","NABTEB","College of Education","82","81","57","17","13","4","2.1","1","24","40","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Male","all","NECO","College of Education","171","168","115","38","36","2","2.0","3","53","77","2"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Male","all","WAEC","College of Education","238","234","162","48","40","8","2.0","4","72","115","8"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Male","disabled","NABTEB","College of Education","10","10","7","4","4","0","2.1","0","3","3","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Male","disabled","NECO","College of Education","13","13","7","4","5","0","2.0","0","6","4","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Government Secondary School, Ayede/Ogbese","Male","disabled","WAEC","College of Education","18","18","12","3","4","0","2.0","0","6","9","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Female","all","NABTEB","Polytechnic","109","107","82","30","26","4","2.0","2","25","53","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Female","all","NECO","Polytechnic","203","200","159","68","58","10","2.0","3","41","91","10"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Female","all","WAEC","Polytechnic","295","291","222","94","83","11","2.0","4","69","128","11"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Female","disabled","NABTEB","Polytechnic","9","9","6","4","4","0","2.0","0","3","3","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Female","disabled","NECO","Polytechnic","18","18","13","4","5","0","2.0","0","5","9","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Female","disabled","WAEC","Polytechnic","28","28","19","7","7","0","2.0","0","9","13","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Male","all","NABTEB","Polytechnic","109","107","85","30","26","4","2.0","2","22","55","4"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Male","all","NECO","Polytechnic","213","210","161","64","58","6","2.0","3","49","98","6"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Male","all","WAEC","Polytechnic","264","260","203","78","69","9","2.0","4","57","126","9"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Male","disabled","NABTEB","Polytechnic","8","8","5","3","3","0","2.0","0","3","2","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Male","disabled","NECO","Polytechnic","21","21","16","4","5","0","2.0","0","5","12","0"
"2019/2020","South West","Ondo","Akure North","Ayede/Ogbese","Unity College, Akure North","Male","disabled","WAEC","Polytechnic","25","25","19","7","7","0","2.0","0","6","12","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Female","all","NABTEB","University","70","69","50","21","18","3","1.8","1","19","30","3"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Female","all","NECO","University","110","108","75","30","27","3","1.8","2","33","45","3"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Female","all","WAEC","University","144","142","103","37","33","4","1.8","2","39","67","4"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Female","disabled","NABTEB","University","8","8","4","4","3","1","1.8","0","4","1","1"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Female","disabled","NECO","University","10","10","5","4","5","0","1.8","0","5","2","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Female","disabled","WAEC","University","15","15","9","4","4","0","1.8","0","6","6","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Male","all","NABTEB","University","64","63","44","13","13","0","1.8","1","19","31","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Male","all","NECO","University","95","94","69","30","27","3","1.8","1","25","40","3"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Male","all","WAEC","University","136","134","93","31","29","2","1.8","2","41","63","2"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Male","disabled","NABTEB","University","8","8","6","4","3","1","1.8","0","2","2","1"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Male","disabled","NECO","University","10","10","7","4","5","0","1.8","0","3","4","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Community Secondary School, Ayetoro","Male","disabled","WAEC","University","13","13","10","3","4","0","1.8","0","3","7","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Female","all","NABTEB","College of Education","91","90","64","21","18","3","2.1","1","26","43","3"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Female","all","NECO","College of Education","172","169","119","42","36","6","2.0","3","50","77","6"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Female","all","WAEC","College of Education","256","252","172","54","47","7","2.0","4","80","119","7"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Female","disabled","NABTEB","College of Education","8","8","4","3","3","0","2.1","0","4","1","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Female","disabled","NECO","College of Education","18","18","10","4","5","0","2.0","0","8","7","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Female","disabled","WAEC","College of Education","25","25","17","3","4","0","2.0","0","8","14","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Male","all","NABTEB","College of Education","104","102","69","13","9","4","2.1","2","33","56","4"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Male","all","NECO","College of Education","205","202","136","47","40","7","2.0","3","66","90","7"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Male","all","WAEC","College of Education","269","265","177","51","44","7","2.0","4","88","126","7"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Male","disabled","NABTEB","College of Education","8","8","5","0","0","0","2.1","0","3","5","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Male","disabled","NECO","College of Education","20","20","13","4","5","0","2.0","0","7","9","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Comprehensive High School, Ayetoro","Male","disabled","WAEC","College of Education","26","26","18","3","4","0","2.0","0","8","15","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Female","all","NABTEB","University","101","99","78","25","22","4","1.8","2","21","53","4"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Female","all","NECO","University","172","169","129","54","48","6","1.8","3","40","75","6"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Female","all","WAEC","University","232","229","175","71","66","5","1.8","3","54","105","5"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Female","disabled","NABTEB","University","13","13","10","4","4","0","1.8","0","3","6","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Female","disabled","NECO","University","23","23","16","4","5","0","1.8","0","7","12","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Female","disabled","WAEC","University","28","28","19","7","7","0","1.8","0","9","13","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Male","all","NABTEB","University","97","96","75","21","18","3","1.8","1","21","55","3"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Male","all","NECO","University","178","175","125","42","36","6","1.8","3","50","84","6"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Male","all","WAEC","University","226","223","170","58","51","7","1.8","3","53","112","7"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Male","disabled","NABTEB","University","12","12","9","4","5","0","1.8","0","3","6","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Male","disabled","NECO","University","23","23","16","4","5","0","1.8","0","7","12","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Government Secondary School, Ayetoro","Male","disabled","WAEC","University","34","33","22","7","7","0","1.8","1","11","16","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Female","all","NABTEB","Polytechnic","130","128","92","26","22","4","2.0","2","36","66","4"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Female","all","NECO","Polytechnic","226","223","161","55","49","6","2.0","3","62","106","6"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Female","all","WAEC","Polytechnic","249","245","180","61","55","6","2.0","4","65","120","6"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Female","disabled","NABTEB","Polytechnic","13","13","10","4","4","0","2.0","0","3","6","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Female","disabled","NECO","Polytechnic","26","26","16","4","5","0","2.0","0","10","13","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Female","disabled","WAEC","Polytechnic","28","28","19","7","7","0","2.0","0","9","13","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Male","all","NABTEB","Polytechnic","135","133","98","30","26","4","2.0","2","35","68","4"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Male","all","NECO","Polytechnic","254","250","178","59","54","5","2.0","4","72","119","5"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Male","all","WAEC","Polytechnic","323","318","240","71","62","9","2.0","5","78","170","9"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Male","disabled","NABTEB","Polytechnic","15","15","9","4","4","0","2.0","0","6","6","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Male","disabled","NECO","Polytechnic","29","29","19","4","5","0","2.0","0","10","15","0"
"2019/2020","South West","Ondo","Akure North","Ayetoro","Unity College, Akure North","Male","disabled","WAEC","Polytechnic","30","30","22","7","7","0","2.0","0","8","15","0"
"2019/2020","South West","Ondo","Akure South","Aponmu","Community Secondary School, Aponmu","Female","all","NABTEB","College of Education","87","86","63","25","22","4","2.1","1","23","37","4"
"2019/2020","South West","Ondo","Akure South","Aponmu","Community Secondary School, Aponmu","Female","all","NECO","College of Education","200","197","156","64","58","6","2.0","3","41","93","6"
"2019/2020","South West","Ondo","Akure South","Aponmu","Community Secondary School, Aponmu","Female","all","WAEC","College of Education","256","252","182","68","62","6","2.0","4","70","115","6"
"2019/2020","South West","Ondo","Akure South","Aponmu","Community Secondary School, Aponmu","Female","disabled","NABTEB","College of Education","8","8","4","3","3","0","2.1","0","4","1","0"
"2019/2020","South West","Ondo","Akure South","Aponmu","Community Secondary School, Aponmu","Female","disabled","NECO","College of Education","18","18","13","4","5","0","2.0","0","5","9","0"
"2019/2020","South West","Ondo","Akure South","Aponmu","Community Secondary School, Aponmu","Female","disabled","WAEC","College of Education","23","23","17","7","7","0","2.0","0","6","11","0"
