"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South South","Bayelsa","Brass","Brass I","Comprehensive High School, Brass I","Female","disabled","WAEC","College of Education","18","18","11","3","4","0","2.0","0","7","9","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Comprehensive High School, Brass I","Male","all","NABTEB","College of Education","76","75","52","13","9","4","2.1","1","23","39","4"
"2019/2020","South South","Bayelsa","Brass","Brass I","Comprehensive High School, Brass I","Male","all","NECO","College of Education","124","122","77","21","18","3","2.0","2","45","57","3"
"2019/2020","South South","Bayelsa","Brass","Brass I","Comprehensive High School, Brass I","Male","all","WAEC","College of Education","174","171","111","34","29","5","2.0","3","60","78","5"
"2019/2020","South South","Bayelsa","Brass","Brass I","Comprehensive High School, Brass I","Male","disabled","NABTEB","College of Education","7","7","4","0","0","0","2.1","0","3","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Comprehensive High School, Brass I","Male","disabled","NECO","College of Education","14","14","8","3","4","0","2.0","0","6","6","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Comprehensive High School, Brass I","Male","disabled","WAEC","College of Education","18","18","9","3","4","0","2.0","0","9","7","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Female","all","NABTEB","Polytechnic","55","54","38","13","9","4","2.0","1","16","26","4"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Female","all","NECO","Polytechnic","103","101","69","24","22","2","2.0","2","32","45","2"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Female","all","WAEC","Polytechnic","144","142","99","41","36","5","2.0","2","43","58","5"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Female","disabled","NABTEB","Polytechnic","7","7","4","0","0","0","2.0","0","3","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Female","disabled","NECO","Polytechnic","9","9","6","2","3","0","2.0","0","3","3","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Female","disabled","WAEC","Polytechnic","11","11","7","3","3","0","2.0","0","4","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Male","all","NABTEB","Polytechnic","73","72","51","17","14","3","2.0","1","21","35","3"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Male","all","NECO","Polytechnic","124","122","86","28","26","2","2.0","2","36","59","2"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Male","all","WAEC","Polytechnic","174","171","119","41","36","5","2.0","3","52","79","5"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Male","disabled","NABTEB","Polytechnic","7","7","4","4","4","0","2.0","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Male","disabled","NECO","Polytechnic","9","9","6","2","3","0","2.0","0","3","3","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Government Secondary School, Brass I","Male","disabled","WAEC","Polytechnic","15","15","9","4","4","0","2.0","0","6","5","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Female","all","NABTEB","College of Education","51","50","35","9","9","0","2.1","1","15","26","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Female","all","NECO","College of Education","95","94","62","17","15","2","2.0","1","32","45","2"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Female","all","WAEC","College of Education","114","112","78","27","25","2","2.0","2","34","52","2"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Female","disabled","NABTEB","College of Education","7","7","4","0","0","0","2.1","0","3","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Female","disabled","NECO","College of Education","9","9","6","0","0","0","2.0","0","3","6","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Female","disabled","WAEC","College of Education","11","11","7","3","3","0","2.0","0","4","3","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Male","all","NABTEB","College of Education","49","48","30","9","9","0","2.1","1","18","22","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Male","all","NECO","College of Education","95","94","60","17","15","2","2.0","1","34","43","2"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Male","all","WAEC","College of Education","116","114","78","24","21","3","2.0","2","36","55","3"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Male","disabled","NABTEB","College of Education","7","7","4","0","0","0","2.1","0","3","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Male","disabled","NECO","College of Education","9","9","6","2","3","0","2.0","0","3","3","0"
"2019/2020","South South","Bayelsa","Brass","Brass I","Unity College, Brass","Male","disabled","WAEC","College of Education","12","12","7","3","4","0","2.0","0","5","5","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Female","all","NABTEB","College of Education","61","60","45","22","18","4","2.1","1","15","24","4"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Female","all","NECO","College of Education","122","120","89","35","29","6","2.0","2","31","55","6"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Female","all","WAEC","College of Education","166","164","120","48","43","5","2.0","2","44","72","5"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Female","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Female","disabled","NECO","College of Education","15","15","9","3","4","0","2.0","0","6","6","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Female","disabled","WAEC","College of Education","18","18","11","4","4","0","2.0","0","7","8","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Male","all","NABTEB","College of Education","61","60","40","17","14","3","2.1","1","20","24","3"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Male","all","NECO","College of Education","124","122","89","31","29","2","2.0","2","33","59","2"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Male","all","WAEC","College of Education","159","157","116","45","39","6","2.0","2","41","71","6"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Male","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","0","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Male","disabled","NECO","College of Education","14","14","11","3","4","0","2.0","0","3","8","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Community Secondary School, Brass ward II","Male","disabled","WAEC","College of Education","18","18","11","4","4","0","2.0","0","7","8","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Female","all","NABTEB","College of Education","67","66","48","17","18","0","2.1","1","18","32","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Female","all","NECO","College of Education","126","124","86","28","26","2","2.0","2","38","59","2"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Female","all","WAEC","College of Education","152","150","104","45","39","6","2.0","2","46","60","6"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Female","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Female","disabled","NECO","College of Education","10","10","6","4","4","0","2.0","0","4","3","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Female","disabled","WAEC","College of Education","11","11","7","3","3","0","2.0","0","4","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Male","all","NABTEB","College of Education","74","73","54","13","9","4","2.1","1","19","41","4"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Male","all","NECO","College of Education","156","154","116","38","33","5","2.0","2","38","78","5"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Male","all","WAEC","College of Education","181","178","128","48","43","5","2.0","3","50","80","5"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Male","disabled","NABTEB","College of Education","7","7","4","0","0","0","2.1","0","3","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Male","disabled","NECO","College of Education","12","12","8","3","4","0","2.0","0","4","6","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Comprehensive High School, Brass ward II","Male","disabled","WAEC","College of Education","16","16","9","3","4","0","2.0","0","7","7","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Female","all","NABTEB","College of Education","80","79","53","13","9","4","2.1","1","26","40","4"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Female","all","NECO","College of Education","148","146","98","31","29","2","2.0","2","48","68","2"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Female","all","WAEC","College of Education","159","157","105","38","32","6","2.0","2","52","67","6"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Female","disabled","NABTEB","College of Education","7","7","4","0","0","0","2.1","0","3","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Female","disabled","NECO","College of Education","14","14","8","3","4","0","2.0","0","6","6","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Female","disabled","WAEC","College of Education","18","18","11","4","4","0","2.0","0","7","8","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Male","all","NABTEB","College of Education","99","98","65","22","18","4","2.1","1","33","43","4"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Male","all","NECO","College of Education","179","176","124","38","33","5","2.0","3","52","86","5"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Male","all","WAEC","College of Education","220","217","152","51","43","8","2.0","3","65","101","8"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Male","disabled","NABTEB","College of Education","9","9","4","0","0","0","2.1","0","4","4","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Male","disabled","NECO","College of Education","18","18","11","3","4","0","2.0","0","7","8","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Government Secondary School, Brass ward II","Male","disabled","WAEC","College of Education","22","22","16","4","4","0","2.0","0","6","12","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Female","all","NABTEB","College of Education","47","46","33","13","14","0","2.1","1","13","21","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Female","all","NECO","College of Education","77","76","54","17","15","2","2.0","1","22","38","2"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Female","all","WAEC","College of Education","104","102","72","27","25","2","2.0","2","30","45","2"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Female","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Female","disabled","NECO","College of Education","7","7","4","2","3","0","2.0","0","3","2","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Female","disabled","WAEC","College of Education","9","9","5","2","3","0","2.0","0","4","2","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Male","all","NABTEB","College of Education","53","52","35","13","14","0","2.1","1","17","23","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Male","all","NECO","College of Education","92","91","68","24","22","2","2.0","1","23","45","2"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Male","all","WAEC","College of Education","114","112","75","31","29","2","2.0","2","37","45","2"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Male","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Male","disabled","NECO","College of Education","7","7","5","2","3","0","2.0","0","2","3","0"
"2019/2020","South South","Bayelsa","Brass","Brass ward II","Unity College, Brass","Male","disabled","WAEC","College of Education","9","9","5","2","3","0","2.0","0","4","2","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Female","all","NABTEB","Polytechnic","73","72","53","22","18","4","2.0","1","19","32","4"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Female","all","NECO","Polytechnic","146","144","109","42","37","5","2.0","2","35","68","5"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Female","all","WAEC","Polytechnic","189","186","133","58","54","4","2.0","3","53","76","4"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Female","disabled","NABTEB","Polytechnic","9","9","7","4","4","0","2.0","0","2","4","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Female","disabled","NECO","Polytechnic","16","16","11","3","4","0","2.0","0","5","8","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Female","disabled","WAEC","Polytechnic","22","22","16","7","7","0","2.0","0","6","10","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Male","all","NABTEB","Polytechnic","90","89","63","22","18","4","2.0","1","26","42","4"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Male","all","NECO","Polytechnic","166","164","118","42","37","5","2.0","2","46","77","5"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Male","all","WAEC","Polytechnic","221","218","154","65","57","8","2.0","3","64","90","8"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Male","disabled","NABTEB","Polytechnic","9","9","7","4","4","1","2.0","0","2","3","1"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Male","disabled","NECO","Polytechnic","21","21","15","4","4","0","2.0","0","6","11","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Community Secondary School, Cafe Farmosa","Male","disabled","WAEC","Polytechnic","24","24","16","7","7","0","2.0","0","8","10","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Female","all","NABTEB","University","67","66","51","22","18","4","1.8","1","15","30","4"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Female","all","NECO","University","136","134","100","37","33","5","1.8","2","34","62","5"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Female","all","WAEC","University","179","176","130","62","54","8","1.8","3","46","68","8"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Female","disabled","NABTEB","University","7","7","4","4","4","0","1.8","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Female","disabled","NECO","University","16","16","10","3","4","0","1.8","0","6","7","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Female","disabled","WAEC","University","22","22","16","7","7","0","1.8","0","6","10","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Male","all","NABTEB","University","63","62","45","22","18","4","1.8","1","17","24","4"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Male","all","NECO","University","148","146","102","35","29","6","1.8","2","44","68","6"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Male","all","WAEC","University","185","182","133","48","43","5","1.8","3","49","86","5"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Male","disabled","NABTEB","University","7","7","4","4","4","0","1.8","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Male","disabled","NECO","University","16","16","11","4","4","0","1.8","0","5","7","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Comprehensive High School, Cafe Farmosa","Male","disabled","WAEC","University","23","23","17","7","7","0","1.8","0","6","10","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Female","all","NABTEB","Polytechnic","96","95","69","26","23","3","2.0","1","26","44","3"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Female","all","NECO","Polytechnic","184","181","130","42","37","5","2.0","3","51","89","5"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Female","all","WAEC","Polytechnic","263","259","173","68","61","7","2.0","4","86","105","7"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Female","disabled","NABTEB","Polytechnic","9","9","7","4","4","0","2.0","0","2","4","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Female","disabled","NECO","Polytechnic","16","16","10","4","4","0","2.0","0","6","6","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Female","disabled","WAEC","Polytechnic","25","25","17","4","4","0","2.0","0","8","13","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Male","all","NABTEB","Polytechnic","105","103","71","22","18","4","2.0","2","32","50","4"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Male","all","NECO","Polytechnic","200","197","141","35","29","6","2.0","3","56","106","6"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Male","all","WAEC","Polytechnic","286","282","209","65","57","8","2.0","4","73","144","8"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Male","disabled","NABTEB","Polytechnic","9","9","4","0","0","0","2.0","0","4","4","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Male","disabled","NECO","Polytechnic","16","16","11","0","0","0","2.0","0","5","11","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Government Secondary School, Cafe Farmosa","Male","disabled","WAEC","Polytechnic","26","26","18","4","4","0","2.0","0","8","14","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Female","all","NABTEB","College of Education","69","68","51","22","18","4","2.1","1","17","30","4"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Female","all","NECO","College of Education","159","157","114","42","37","5","2.0","2","43","73","5"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Female","all","WAEC","College of Education","187","184","139","65","57","8","2.0","3","45","75","8"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Female","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Female","disabled","NECO","College of Education","14","14","11","4","4","0","2.0","0","3","7","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Female","disabled","WAEC","College of Education","18","18","11","4","4","0","2.0","0","7","8","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Male","all","NABTEB","College of Education","82","81","61","26","23","3","2.1","1","20","36","3"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Male","all","NECO","College of Education","178","175","128","42","37","5","2.0","3","47","87","5"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Male","all","WAEC","College of Education","226","223","167","68","61","7","2.0","3","56","99","7"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Male","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","1","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Male","disabled","NECO","College of Education","16","16","11","4","4","0","2.0","0","5","7","0"
"2019/2020","South South","Bayelsa","Brass","Cafe Farmosa","Unity College, Brass","Male","disabled","WAEC","College of Education","20","20","14","7","7","0","2.0","0","6","8","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Female","all","NABTEB","College of Education","65","64","43","17","18","0","2.1","1","21","27","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Female","all","NECO","College of Education","113","111","75","24","22","2","2.0","2","36","52","2"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Female","all","WAEC","College of Education","135","133","96","34","29","5","2.0","2","37","63","5"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Female","disabled","NABTEB","College of Education","7","7","4","4","4","0","2.1","0","3","1","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Female","disabled","NECO","College of Education","9","9","6","3","3","0","2.0","0","3","2","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Female","disabled","WAEC","College of Education","11","11","7","3","3","0","2.0","0","4","3","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Male","all","NABTEB","College of Education","59","58","40","9","9","0","2.1","1","18","31","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Male","all","NECO","College of Education","103","101","71","21","18","3","2.0","2","30","50","3"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Male","all","WAEC","College of Education","136","134","95","31","25","6","2.0","2","39","64","6"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Male","disabled","NABTEB","College of Education","7","7","4","0","0","0","2.1","0","3","4","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Male","disabled","NECO","College of Education","9","9","6","3","3","0","2.0","0","3","2","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Community Secondary School, Igbedi","Male","disabled","WAEC","College of Education","11","11","7","3","3","0","2.0","0","4","3","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Comprehensive High School, Igbedi","Female","all","NABTEB","Polytechnic","57","56","40","17","14","3","2.0","1","16","24","3"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Comprehensive High School, Igbedi","Female","all","NECO","Polytechnic","107","105","71","28","26","2","2.0","2","34","43","2"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Comprehensive High School, Igbedi","Female","all","WAEC","Polytechnic","124","122","88","34","32","2","2.0","2","34","55","2"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Comprehensive High School, Igbedi","Female","disabled","NABTEB","Polytechnic","7","7","4","4","4","0","2.0","0","3","1","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Comprehensive High School, Igbedi","Female","disabled","NECO","Polytechnic","7","7","4","3","3","0","2.0","0","3","1","0"
"2019/2020","South South","Bayelsa","Kolokuma/Opokuma","Igbedi","Comprehensive High School, Igbedi","Female","disabled","WAEC","Polytechnic","11","11","7","3","3","0","2.0","0","4","4","0"
