"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Comprehensive High School, Barakin Ladi","Female","disabled","WAEC","University","10","10","8","4","4","0","1.8","0","2","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Comprehensive High School, Barakin Ladi","Male","all","NABTEB","University","57","56","41","9","9","0","1.8","1","15","32","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Comprehensive High School, Barakin Ladi","Male","all","NECO","University","107","105","78","26","23","3","1.8","2","27","52","3"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Comprehensive High School, Barakin Ladi","Male","all","WAEC","University","121","119","85","29","27","2","1.8","2","34","57","2"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Comprehensive High School, Barakin Ladi","Male","disabled","NABTEB","University","8","8","5","0","0","0","1.8","0","3","5","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Comprehensive High School, Barakin Ladi","Male","disabled","NECO","University","10","10","7","4","4","0","1.8","0","3","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Comprehensive High School, Barakin Ladi","Male","disabled","WAEC","University","13","13","8","4","4","0","1.8","0","5","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Female","all","NABTEB","University","106","104","77","28","23","5","1.8","2","27","50","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Female","all","NECO","University","207","204","156","51","46","6","1.8","3","48","105","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Female","all","WAEC","University","257","253","188","70","62","8","1.8","4","65","119","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Female","disabled","NABTEB","University","8","8","5","4","4","0","1.8","0","3","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Female","disabled","NECO","University","18","18","13","4","4","0","1.8","0","5","9","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Female","disabled","WAEC","University","21","21","14","4","4","0","1.8","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Male","all","NABTEB","University","128","126","89","32","28","4","1.8","2","37","58","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Male","all","NECO","University","252","248","174","60","55","5","1.8","4","74","115","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Male","all","WAEC","University","312","307","220","74","66","8","1.8","5","87","146","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Male","disabled","NABTEB","University","10","10","8","4","4","0","1.8","0","2","3","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Male","disabled","NECO","University","21","21","14","4","4","0","1.8","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Government Secondary School, Barakin Ladi","Male","disabled","WAEC","University","27","27","17","4","4","0","1.8","0","10","14","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Female","all","NABTEB","University","106","104","74","23","19","4","1.8","2","30","52","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Female","all","NECO","University","216","213","146","47","41","6","1.8","3","67","100","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Female","all","WAEC","University","302","298","206","74","66","8","1.8","4","92","132","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Female","disabled","NABTEB","University","12","12","7","4","3","1","1.8","0","5","3","1"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Female","disabled","NECO","University","31","31","19","4","5","0","1.8","0","12","16","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Female","disabled","WAEC","University","38","37","22","7","8","0","1.8","1","15","16","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Male","all","NABTEB","University","121","119","80","23","19","4","1.8","2","39","58","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Male","all","NECO","University","277","273","196","51","46","6","1.8","4","77","144","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Male","all","WAEC","University","376","370","252","66","58","8","1.8","6","118","186","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Male","disabled","NABTEB","University","13","13","8","4","4","0","1.8","0","5","3","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Male","disabled","NECO","University","38","37","25","9","9","0","1.8","1","12","16","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Barakin Ladi","Unity College, Barkin Ladi","Male","disabled","WAEC","University","51","50","34","7","8","0","1.8","1","16","27","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Female","all","NABTEB","College of Education","59","58","43","18","14","4","2.1","1","15","26","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Female","all","NECO","College of Education","105","103","78","30","28","2","2.0","2","25","49","2"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Female","all","WAEC","College of Education","166","164","120","47","42","5","2.0","2","44","72","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Female","disabled","NABTEB","College of Education","8","8","5","4","3","1","2.1","0","3","1","1"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Female","disabled","NECO","College of Education","16","16","11","4","4","0","2.0","0","5","7","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Female","disabled","WAEC","College of Education","22","22","14","4","4","0","2.0","0","8","11","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Male","all","NABTEB","College of Education","64","63","50","18","14","4","2.1","1","13","32","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Male","all","NECO","College of Education","115","113","85","26","23","3","2.0","2","28","60","3"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Male","all","WAEC","College of Education","174","171","130","44","39","5","2.0","3","41","86","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Male","disabled","NABTEB","College of Education","8","8","5","4","3","1","2.1","0","3","1","1"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Male","disabled","NECO","College of Education","16","16","11","4","4","0","2.0","0","5","7","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Community Secondary School, Gassa/Sho","Male","disabled","WAEC","College of Education","22","22","14","4","4","0","2.0","0","8","11","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Female","all","NABTEB","University","116","114","74","18","14","4","1.8","2","40","57","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Female","all","NECO","University","218","215","151","43","37","6","1.8","3","64","108","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Female","all","WAEC","University","264","260","183","63","54","9","1.8","4","77","121","9"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Female","disabled","NABTEB","University","12","12","6","0","0","0","1.8","0","6","6","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Female","disabled","NECO","University","21","21","14","4","4","0","1.8","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Female","disabled","WAEC","University","29","29","19","4","4","0","1.8","0","10","15","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Male","all","NABTEB","University","108","106","71","14","9","5","1.8","2","35","57","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Male","all","NECO","University","225","222","150","43","37","6","1.8","3","72","107","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Male","all","WAEC","University","250","246","173","55","51","4","1.8","4","73","118","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Male","disabled","NABTEB","University","10","10","5","0","0","0","1.8","0","5","5","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Male","disabled","NECO","University","23","23","16","4","5","0","1.8","0","7","12","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Comprehensive High School, Gassa/Sho","Male","disabled","WAEC","University","27","27","17","4","4","0","1.8","0","10","14","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Female","all","NABTEB","Polytechnic","116","114","83","28","23","5","2.0","2","31","56","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Female","all","NECO","Polytechnic","205","202","137","43","41","2","2.0","3","65","95","2"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Female","all","WAEC","Polytechnic","251","247","176","62","54","8","2.0","4","71","115","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Female","disabled","NABTEB","Polytechnic","11","11","6","5","5","0","2.0","0","6","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Female","disabled","NECO","Polytechnic","21","21","14","4","5","0","2.0","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Female","disabled","WAEC","Polytechnic","27","27","17","4","4","0","2.0","0","10","14","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Male","all","NABTEB","Polytechnic","109","107","80","23","19","4","2.0","2","27","57","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Male","all","NECO","Polytechnic","207","204","151","47","41","6","2.0","3","53","104","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Male","all","WAEC","Polytechnic","235","232","163","48","43","5","2.0","3","69","116","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Male","disabled","NABTEB","Polytechnic","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Male","disabled","NECO","Polytechnic","21","21","14","4","5","0","2.0","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Government Secondary School, Gassa/Sho","Male","disabled","WAEC","Polytechnic","25","25","14","4","4","0","2.0","0","11","11","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Female","all","NABTEB","University","103","101","82","31","27","4","1.8","2","19","51","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Female","all","NECO","University","192","189","143","52","46","6","1.8","3","46","92","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Female","all","WAEC","University","254","250","194","81","74","7","1.8","4","56","114","7"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Female","disabled","NABTEB","University","8","8","5","4","4","0","1.8","0","3","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Female","disabled","NECO","University","21","21","14","4","5","0","1.8","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Female","disabled","WAEC","University","28","28","20","7","8","0","1.8","0","8","13","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Male","all","NABTEB","University","99","98","68","23","19","4","1.8","1","30","45","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Male","all","NECO","University","199","196","146","55","50","5","1.8","3","50","90","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Male","all","WAEC","University","261","257","195","73","62","12","1.8","4","62","122","12"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Male","disabled","NABTEB","University","10","10","6","5","5","0","1.8","0","4","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Male","disabled","NECO","University","18","18","10","4","5","0","1.8","0","8","7","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gassa/Sho","Unity College, Barkin Ladi","Male","disabled","WAEC","University","22","22","14","4","4","0","1.8","0","8","11","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Female","all","NABTEB","Polytechnic","122","120","93","32","28","4","2.0","2","27","61","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Female","all","NECO","Polytechnic","227","224","157","52","46","6","2.0","3","67","106","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Female","all","WAEC","Polytechnic","266","262","198","73","66","8","2.0","4","64","125","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Female","disabled","NECO","Polytechnic","21","21","14","4","5","0","2.0","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Female","disabled","WAEC","Polytechnic","22","22","14","4","4","0","2.0","0","8","11","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Male","all","NABTEB","Polytechnic","126","124","89","28","23","5","2.0","2","35","62","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Male","all","NECO","Polytechnic","281","277","197","56","51","5","2.0","4","80","141","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Male","all","WAEC","Polytechnic","308","303","209","63","54","9","2.0","5","94","146","9"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Male","disabled","NABTEB","Polytechnic","12","12","9","5","5","0","2.0","0","3","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Male","disabled","NECO","Polytechnic","26","26","16","4","4","0","2.0","0","10","13","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Community Secondary School, Gindin Akwati","Male","disabled","WAEC","Polytechnic","30","30","19","4","4","0","2.0","0","11","15","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Female","all","NABTEB","Polytechnic","57","56","44","14","14","0","2.0","1","12","30","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Female","all","NECO","Polytechnic","105","103","78","30","28","2","2.0","2","25","49","2"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Female","all","WAEC","Polytechnic","129","127","92","37","35","2","2.0","2","35","56","2"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Female","disabled","NABTEB","Polytechnic","10","10","6","5","5","0","2.0","0","4","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Female","disabled","NECO","Polytechnic","10","10","7","4","5","0","2.0","0","3","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Female","disabled","WAEC","Polytechnic","13","13","10","4","4","0","2.0","0","3","6","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Male","all","NABTEB","Polytechnic","63","62","43","14","14","0","2.0","1","19","30","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Male","all","NECO","Polytechnic","113","111","81","26","23","3","2.0","2","30","56","3"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Male","all","WAEC","Polytechnic","147","145","105","44","39","5","2.0","2","40","62","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Male","disabled","NABTEB","Polytechnic","8","8","5","4","4","0","2.0","0","3","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Male","disabled","NECO","Polytechnic","10","10","7","4","4","0","2.0","0","3","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Comprehensive High School, Gindin Akwati","Male","disabled","WAEC","Polytechnic","10","10","8","4","4","0","2.0","0","2","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Female","all","NABTEB","University","65","64","48","17","14","4","1.8","1","16","31","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Female","all","NECO","University","137","135","102","38","36","2","1.8","2","33","64","2"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Female","all","WAEC","University","176","173","123","44","39","5","1.8","3","50","80","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Female","disabled","NABTEB","University","9","9","5","4","4","0","1.8","0","4","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Female","disabled","NECO","University","13","13","8","4","5","0","1.8","0","5","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Female","disabled","WAEC","University","18","18","13","4","4","0","1.8","0","5","9","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Male","all","NABTEB","University","78","77","55","23","19","4","1.8","1","22","33","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Male","all","NECO","University","186","183","134","46","41","6","1.8","3","49","87","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Male","all","WAEC","University","218","215","162","65","57","8","1.8","3","53","97","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Male","disabled","NABTEB","University","9","9","5","4","4","0","1.8","0","4","1","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Male","disabled","NECO","University","15","15","10","4","4","0","1.8","0","5","7","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Government Secondary School, Gindin Akwati","Male","disabled","WAEC","University","20","20","15","4","4","0","1.8","0","5","11","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Female","all","NABTEB","University","112","110","75","23","19","4","1.8","2","35","52","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Female","all","NECO","University","202","199","143","47","41","6","1.8","3","56","96","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Female","all","WAEC","University","297","293","194","66","58","8","1.8","4","99","128","8"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Female","disabled","NECO","University","18","18","10","4","4","0","1.8","0","8","7","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Female","disabled","WAEC","University","25","25","14","4","4","0","1.8","0","11","11","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Male","all","NABTEB","University","128","126","86","28","23","5","1.8","2","40","59","5"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Male","all","NECO","University","246","242","171","47","41","6","1.8","4","71","124","6"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Male","all","WAEC","University","317","312","205","55","51","4","1.8","5","107","150","4"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Male","disabled","NABTEB","University","11","11","8","5","5","0","1.8","0","3","4","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Male","disabled","NECO","University","20","20","13","4","4","0","1.8","0","7","10","0"
"2019/2020","North Central","Plateau","Barkin Ladi","Gindin Akwati","Unity College, Barkin Ladi","Male","disabled","WAEC","University","28","28","18","4","4","0","1.8","0","10","14","0"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Female","all","NABTEB","College of Education","91","90","68","23","19","4","2.1","1","22","45","4"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Female","all","NECO","College of Education","173","170","118","43","41","2","2.0","3","52","76","2"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Female","all","WAEC","College of Education","216","213","146","51","47","4","2.0","3","67","95","4"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Female","disabled","NABTEB","College of Education","12","12","9","5","5","0","2.1","0","3","4","0"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Female","disabled","NECO","College of Education","23","23","13","4","5","0","2.0","0","10","10","0"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Female","disabled","WAEC","College of Education","28","28","18","7","8","0","2.0","0","10","11","0"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Male","all","NABTEB","College of Education","86","85","62","18","14","4","2.1","1","23","44","4"
"2019/2020","North Central","Plateau","Jos North","Abba Na Shehu","Community Secondary School, Abba Na Shehu","Male","all","NECO","College of Education","176","173","126","39","32","7","2.0","3","47","87","7"
