"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North Central","Niger","Agaie","Dauaci","Community Secondary School, Dauaci","Male","disabled","WAEC","Polytechnic","16","16","10","5","5","0","2.0","0","6","6","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Female","all","NABTEB","University","91","90","68","22","15","7","1.8","1","22","46","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Female","all","NECO","University","152","150","102","37","33","4","1.8","2","48","65","4"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Female","all","WAEC","University","255","251","172","64","58","7","1.8","4","79","107","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Female","disabled","NECO","University","17","17","12","5","6","0","1.8","0","5","7","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Female","disabled","WAEC","University","25","25","17","5","5","0","1.8","0","8","12","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Male","all","NABTEB","University","97","96","69","22","23","0","1.8","1","27","47","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Male","all","NECO","University","179","176","124","43","38","5","1.8","3","52","81","5"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Male","all","WAEC","University","272","268","191","65","58","7","1.8","4","77","127","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Male","disabled","NECO","University","17","17","12","5","6","0","1.8","0","5","7","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Comprehensive High School, Dauaci","Male","disabled","WAEC","University","25","25","17","5","5","0","1.8","0","8","12","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Female","all","NABTEB","Polytechnic","108","106","72","30","23","7","2.0","2","34","43","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Female","all","NECO","Polytechnic","199","196","133","37","33","4","2.0","3","63","96","4"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Female","all","WAEC","Polytechnic","250","246","172","60","53","7","2.0","4","74","113","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Female","disabled","NABTEB","Polytechnic","13","13","7","0","0","0","2.0","0","6","7","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Female","disabled","NECO","Polytechnic","23","23","16","0","0","0","2.0","0","7","16","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Female","disabled","WAEC","Polytechnic","30","30","21","5","5","0","2.0","0","9","16","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Male","all","NABTEB","Polytechnic","98","97","68","15","15","0","2.0","1","29","53","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Male","all","NECO","Polytechnic","185","182","133","37","33","4","2.0","3","49","96","4"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Male","all","WAEC","Polytechnic","252","248","166","55","47","8","2.0","4","82","111","8"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Male","disabled","NABTEB","Polytechnic","13","13","10","0","0","0","2.0","0","3","10","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Male","disabled","NECO","Polytechnic","23","23","16","0","0","0","2.0","0","7","16","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Government Secondary School, Dauaci","Male","disabled","WAEC","Polytechnic","27","27","18","5","5","0","2.0","0","9","14","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Female","all","NABTEB","Polytechnic","67","66","51","30","30","0","2.0","1","15","22","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Female","all","NECO","Polytechnic","135","133","102","43","38","5","2.0","2","31","60","5"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Female","all","WAEC","Polytechnic","176","173","130","55","48","7","2.0","3","43","76","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Female","disabled","NABTEB","Polytechnic","10","10","6","7","7","0","2.0","0","4","0","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Female","disabled","NECO","Polytechnic","14","14","8","5","6","0","2.0","0","6","4","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Female","disabled","WAEC","Polytechnic","16","16","10","5","5","0","2.0","0","6","6","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Male","all","NABTEB","Polytechnic","83","82","62","22","15","7","2.0","1","20","41","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Male","all","NECO","Polytechnic","149","147","105","42","37","5","2.0","2","42","62","5"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Male","all","WAEC","Polytechnic","209","206","154","59","52","7","2.0","3","52","95","7"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Male","disabled","NABTEB","Polytechnic","10","10","6","0","0","0","2.0","0","4","6","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Male","disabled","NECO","Polytechnic","14","14","8","5","6","0","2.0","0","6","4","0"
"2019/2020","North Central","Niger","Agaie","Dauaci","Unity College, Agaie","Male","disabled","WAEC","Polytechnic","22","22","17","5","5","0","2.0","0","5","12","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Female","all","NABTEB","College of Education","67","66","51","22","23","0","2.1","1","15","30","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Female","all","NECO","College of Education","108","106","77","31","26","5","2.0","2","29","45","5"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Female","all","WAEC","College of Education","141","139","105","50","47","3","2.0","2","34","56","3"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Female","disabled","NABTEB","College of Education","10","10","6","6","6","0","2.1","0","4","0","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Female","disabled","NECO","College of Education","11","11","8","5","5","0","2.0","0","3","4","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Female","disabled","WAEC","College of Education","16","16","10","5","5","0","2.0","0","6","6","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Male","all","NABTEB","College of Education","64","63","48","22","23","0","2.1","1","15","27","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Male","all","NECO","College of Education","99","98","71","32","27","5","2.0","1","27","40","5"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Male","all","WAEC","College of Education","135","133","99","44","41","3","2.0","2","34","54","3"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Male","disabled","NABTEB","College of Education","10","10","6","7","7","0","2.1","0","4","0","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Male","disabled","NECO","College of Education","11","11","6","5","5","0","2.0","0","6","1","0"
"2019/2020","North Central","Niger","Bida","Bariki","Community Secondary School, Bariki","Male","disabled","WAEC","College of Education","16","16","10","5","5","0","2.0","0","6","6","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Female","all","NABTEB","University","61","60","41","21","22","0","1.8","1","19","19","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Female","all","NECO","University","126","124","89","32","27","5","1.8","2","35","58","5"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Female","all","WAEC","University","155","153","113","55","47","8","1.8","2","40","59","8"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Female","disabled","NABTEB","University","10","10","6","7","7","0","1.8","0","4","0","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Female","disabled","NECO","University","14","14","8","5","5","0","1.8","0","6","4","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Female","disabled","WAEC","University","14","14","8","5","5","0","1.8","0","6","3","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Male","all","NABTEB","University","71","70","51","15","15","0","1.8","1","19","36","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Male","all","NECO","University","137","135","99","36","33","4","1.8","2","36","62","4"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Male","all","WAEC","University","187","184","138","55","47","8","1.8","3","46","84","8"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Male","disabled","NECO","University","14","14","8","5","5","0","1.8","0","6","4","0"
"2019/2020","North Central","Niger","Bida","Bariki","Comprehensive High School, Bariki","Male","disabled","WAEC","University","19","19","13","5","5","0","1.8","0","6","9","0"
"2019/2020","North Central","Niger","Bida","Bariki","Government Secondary School, Bariki","Female","all","NABTEB","University","69","68","51","21","22","0","1.8","1","17","29","0"
"2019/2020","North Central","Niger","Bida","Bariki","Government Secondary School, Bariki","Female","all","NECO","University","164","162","114","43","38","5","1.8","2","48","72","5"
"2019/2020","North Central","Niger","Bida","Bariki","Government Secondary School, Bariki","Female","all","WAEC","University","201","198","141","60","53","7","1.8","3","57","82","7"
"2019/2020","North Central","Niger","Bida","Bariki","Government Secondary School, Bariki","Female","disabled","NABTEB","University","10","10","6","7","6","1","1.8","0","4","0","1"
"2019/2020","North Central","Niger","Bida","Bariki","Government Secondary School, Bariki","Female","disabled","NECO","University","20","20","12","5","5","0","1.8","0","8","7","0"
"2019/2020","North Central","Niger","Bida","Bariki","Government Secondary School, Bariki","Female","disabled","WAEC","University","25","25","17","5","5","0","1.8","0","8","12","0"
