"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","North West","Sokoto","Bodinga","Badau/Darhela","Unity College, Bodinga","Male","all","NABTEB","University","83","82","49","8","9","0","1.8","1","33","41","0"
"2019/2020","North West","Sokoto","Bodinga","Badau/Darhela","Unity College, Bodinga","Male","all","NECO","University","151","149","98","26","22","4","1.8","2","51","73","4"
"2019/2020","North West","Sokoto","Bodinga","Badau/Darhela","Unity College, Bodinga","Male","all","WAEC","University","193","190","121","38","35","3","1.8","3","69","84","3"
"2019/2020","North West","Sokoto","Bodinga","Badau/Darhela","Unity College, Bodinga","Male","disabled","NABTEB","University","11","11","7","0","0","0","1.8","0","4","7","0"
"2019/2020","North West","Sokoto","Bodinga","Badau/Darhela","Unity College, Bodinga","Male","disabled","NECO","University","14","14","8","0","0","0","1.8","0","6","8","0"
"2019/2020","North West","Sokoto","Bodinga","Badau/Darhela","Unity College, Bodinga","Male","disabled","WAEC","University","20","20","11","5","6","0","1.8","0","9","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Female","all","NABTEB","University","120","118","76","42","37","5","1.8","2","42","35","5"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Female","all","NECO","University","210","207","132","58","56","2","1.8","3","75","73","2"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Female","all","WAEC","University","289","285","194","86","75","11","1.8","4","91","109","11"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Female","disabled","NABTEB","University","14","14","7","8","9","0","1.8","0","7","0","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Female","disabled","NECO","University","23","23","15","6","6","0","1.8","0","8","9","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Female","disabled","WAEC","University","35","34","21","11","11","0","1.8","1","13","11","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Male","all","NABTEB","University","137","135","86","42","37","5","1.8","2","49","45","5"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Male","all","NECO","University","259","255","161","59","57","2","1.8","4","94","102","2"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Male","all","WAEC","University","359","354","235","81","70","11","1.8","5","119","154","11"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Male","disabled","NABTEB","University","16","16","9","8","8","0","1.8","0","7","2","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Male","disabled","NECO","University","33","32","18","6","7","0","1.8","1","14","12","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Community Secondary School, Bagarawa","Male","disabled","WAEC","University","46","45","29","11","11","0","1.8","1","16","19","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Female","all","NABTEB","University","125","123","80","41","36","5","1.8","2","43","38","5"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Female","all","NECO","University","224","221","142","59","57","2","1.8","3","79","83","2"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Female","all","WAEC","University","286","282","191","76","70","6","1.8","4","91","116","6"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Female","disabled","NABTEB","University","16","16","9","8","8","0","1.8","0","7","2","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Female","disabled","NECO","University","26","26","18","6","6","0","1.8","0","8","12","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Female","disabled","WAEC","University","37","36","23","5","6","0","1.8","1","13","18","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Male","all","NABTEB","University","128","126","80","25","18","7","1.8","2","46","56","7"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Male","all","NECO","University","205","202","123","39","36","3","1.8","3","79","85","3"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Male","all","WAEC","University","295","291","197","65","58","7","1.8","4","94","133","7"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Male","disabled","NABTEB","University","16","16","9","0","0","0","1.8","0","7","9","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Male","disabled","NECO","University","26","26","14","6","6","0","1.8","0","12","8","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Comprehensive High School, Bagarawa","Male","disabled","WAEC","University","40","39","23","5","6","0","1.8","1","16","18","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Female","all","NABTEB","Polytechnic","83","82","49","17","18","0","2.0","1","33","33","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Female","all","NECO","Polytechnic","161","159","101","39","36","3","2.0","2","58","63","3"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Female","all","WAEC","Polytechnic","210","207","129","43","41","2","2.0","3","78","87","2"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Female","disabled","NABTEB","Polytechnic","11","11","7","0","0","0","2.0","0","4","7","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Female","disabled","NECO","Polytechnic","20","20","11","6","7","0","2.0","0","9","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Female","disabled","WAEC","Polytechnic","25","25","15","5","6","0","2.0","0","10","11","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Male","all","NABTEB","Polytechnic","92","91","57","17","18","0","2.0","1","34","40","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Male","all","NECO","Polytechnic","175","172","102","26","22","4","2.0","3","70","76","4"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Male","all","WAEC","Polytechnic","216","213","129","38","35","3","2.0","3","84","92","3"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Male","disabled","NABTEB","Polytechnic","11","11","7","0","0","0","2.0","0","4","7","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Male","disabled","NECO","Polytechnic","23","23","15","0","0","0","2.0","0","8","15","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Government Secondary School, Bagarawa","Male","disabled","WAEC","Polytechnic","25","25","15","0","0","0","2.0","0","10","15","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Female","all","NABTEB","University","83","82","53","17","18","0","1.8","1","29","37","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Female","all","NECO","University","164","162","107","39","36","3","1.8","2","55","69","3"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Female","all","WAEC","University","187","184","116","49","46","3","1.8","3","68","68","3"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Female","disabled","NABTEB","University","11","11","7","0","0","0","1.8","0","4","7","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Female","disabled","NECO","University","17","17","11","6","7","0","1.8","0","6","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Female","disabled","WAEC","University","20","20","11","5","6","0","1.8","0","9","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Male","all","NABTEB","University","74","73","46","17","18","0","1.8","1","27","29","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Male","all","NECO","University","155","153","105","39","36","3","1.8","2","48","66","3"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Male","all","WAEC","University","190","187","121","43","41","2","1.8","3","66","79","2"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Male","disabled","NABTEB","University","11","11","7","0","0","0","1.8","0","4","7","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Male","disabled","NECO","University","14","14","8","6","7","0","1.8","0","6","3","0"
"2019/2020","North West","Sokoto","Bodinga","Bagarawa","Unity College, Bodinga","Male","disabled","WAEC","University","23","23","14","5","6","0","1.8","0","9","9","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Female","all","NABTEB","College of Education","137","135","90","34","27","7","2.1","2","45","57","7"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Female","all","NECO","College of Education","250","246","170","65","57","8","2.0","4","76","105","8"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Female","all","WAEC","College of Education","305","300","194","81","70","11","2.0","5","106","114","11"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Female","disabled","NABTEB","College of Education","13","13","6","0","0","0","2.1","0","6","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Female","disabled","NECO","College of Education","23","23","14","6","6","0","2.0","0","9","8","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Female","disabled","WAEC","College of Education","31","31","18","5","6","0","2.0","0","13","14","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Male","all","NABTEB","College of Education","140","138","90","34","37","0","2.1","2","48","57","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Male","all","NECO","College of Education","243","239","148","46","43","3","2.0","4","91","102","3"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Male","all","WAEC","College of Education","340","335","214","65","58","7","2.0","5","121","149","7"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Male","disabled","NABTEB","College of Education","13","13","9","8","8","0","2.1","0","4","1","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Male","disabled","NECO","College of Education","23","23","14","0","0","0","2.0","0","9","14","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Community Secondary School, Bangi/Dabaga","Male","disabled","WAEC","College of Education","31","31","18","5","6","0","2.0","0","13","14","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Female","all","NABTEB","College of Education","55","54","32","17","18","0","2.1","1","22","16","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Female","all","NECO","College of Education","108","106","73","26","21","5","2.0","2","33","48","5"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Female","all","WAEC","College of Education","131","129","83","32","29","3","2.0","2","46","52","3"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Female","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Female","disabled","NECO","College of Education","14","14","8","0","0","0","2.0","0","6","8","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Female","disabled","WAEC","College of Education","17","17","11","6","6","0","2.0","0","6","5","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Male","all","NABTEB","College of Education","52","51","36","16","17","0","2.1","1","15","19","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Male","all","NECO","College of Education","103","101","65","26","29","0","2.0","2","36","39","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Male","all","WAEC","College of Education","122","120","80","32","29","3","2.0","2","40","49","3"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Male","disabled","NABTEB","College of Education","10","10","6","0","0","0","2.1","0","4","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Male","disabled","NECO","College of Education","11","11","6","6","6","0","2.0","0","6","0","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Comprehensive High School, Bangi/Dabaga","Male","disabled","WAEC","College of Education","17","17","11","5","6","0","2.0","0","6","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Female","all","NABTEB","University","99","98","66","24","18","7","1.8","1","32","41","7"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Female","all","NECO","University","198","195","120","33","29","4","1.8","3","75","88","4"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Female","all","WAEC","University","227","224","145","54","46","8","1.8","3","79","91","8"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Female","disabled","NECO","University","14","14","8","0","0","0","1.8","0","6","8","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Female","disabled","WAEC","University","20","20","11","6","6","0","1.8","0","9","5","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Male","all","NABTEB","University","103","101","63","17","18","0","1.8","2","38","46","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Male","all","NECO","University","164","162","98","26","22","4","1.8","2","64","73","4"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Male","all","WAEC","University","229","226","145","43","41","2","1.8","3","81","102","2"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Male","disabled","NECO","University","14","14","8","0","0","0","1.8","0","6","8","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Government Secondary School, Bangi/Dabaga","Male","disabled","WAEC","University","20","20","14","5","6","0","1.8","0","6","9","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Female","all","NABTEB","University","131","129","83","25","18","7","1.8","2","46","59","7"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Female","all","NECO","University","226","223","147","52","50","2","1.8","3","76","96","2"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Female","all","WAEC","University","305","300","189","65","58","7","1.8","5","111","125","7"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Female","disabled","NABTEB","University","13","13","6","0","0","0","1.8","0","6","6","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Female","disabled","NECO","University","23","23","14","6","6","0","1.8","0","9","8","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Female","disabled","WAEC","University","31","31","18","5","6","0","1.8","0","13","14","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Male","all","NABTEB","University","140","138","90","25","18","7","1.8","2","48","66","7"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Male","all","NECO","University","280","276","167","46","43","3","1.8","4","109","121","3"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Male","all","WAEC","University","361","356","215","64","58","7","1.8","5","141","151","7"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Male","disabled","NABTEB","University","15","15","9","0","0","0","1.8","0","6","9","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Male","disabled","NECO","University","29","29","18","0","0","0","1.8","0","11","18","0"
"2019/2020","North West","Sokoto","Bodinga","Bangi/Dabaga","Unity College, Bodinga","Male","disabled","WAEC","University","43","42","23","5","6","0","1.8","1","19","19","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Female","all","NABTEB","University","49","48","32","16","17","0","1.8","1","16","15","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Female","all","NECO","University","96","95","68","33","29","4","1.8","1","27","35","4"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Female","all","WAEC","University","119","117","75","27","23","4","1.8","2","42","48","4"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Female","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Female","disabled","NECO","University","11","11","8","6","6","0","1.8","0","3","3","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Female","disabled","WAEC","University","11","11","7","0","0","0","1.8","0","4","7","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Male","all","NABTEB","University","63","62","43","16","17","0","1.8","1","19","26","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Male","all","NECO","University","127","125","79","33","29","4","1.8","2","46","47","4"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Male","all","WAEC","University","150","148","102","37","35","3","1.8","2","46","64","3"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Male","disabled","NABTEB","University","10","10","6","0","0","0","1.8","0","4","6","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Male","disabled","NECO","University","11","11","6","6","6","0","1.8","0","6","0","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Community Secondary School, Magajin Gari 'A'","Male","disabled","WAEC","University","14","14","8","5","6","0","1.8","0","6","3","0"
"2019/2020","North West","Sokoto","Sokoto North","Magajin Gari 'A'","Comprehensive High School, Magajin Gari 'A'","Female","all","NABTEB","Polytechnic","105","103","70","33","26","7","2.0","2","33","36","7"
