"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Comprehensive High School, Ward I N2","Female","disabled","WAEC","College of Education","19","19","11","4","4","0","2.0","0","8","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Comprehensive High School, Ward I N2","Male","all","NABTEB","College of Education","50","49","31","9","10","0","2.1","1","18","22","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Comprehensive High School, Ward I N2","Male","all","NECO","College of Education","107","105","60","22","18","4","2.0","2","45","38","4"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Comprehensive High School, Ward I N2","Male","all","WAEC","College of Education","136","134","82","33","32","1","2.0","2","52","50","1"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Comprehensive High School, Ward I N2","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Comprehensive High School, Ward I N2","Male","disabled","NECO","College of Education","14","14","7","5","4","1","2.0","0","7","3","1"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Comprehensive High School, Ward I N2","Male","disabled","WAEC","College of Education","16","16","8","4","4","0","2.0","0","8","5","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Female","all","NABTEB","University","144","142","94","33","31","2","1.8","2","48","62","2"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Female","all","NECO","University","220","217","132","44","36","9","1.8","3","85","88","9"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Female","all","WAEC","University","318","313","189","74","68","6","1.8","5","124","116","6"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Female","disabled","NABTEB","University","18","18","10","5","5","0","1.8","0","8","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Female","disabled","NECO","University","29","29","18","5","4","1","1.8","0","11","13","1"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Female","disabled","WAEC","University","37","36","21","7","8","0","1.8","1","15","14","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Male","all","NABTEB","University","139","137","85","29","26","3","1.8","2","52","57","3"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Male","all","NECO","University","227","224","141","54","46","8","1.8","3","83","87","8"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Male","all","WAEC","University","321","316","189","70","64","6","1.8","5","127","120","6"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Male","disabled","NABTEB","University","18","18","10","5","5","0","1.8","0","8","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Male","disabled","NECO","University","29","29","18","5","5","0","1.8","0","11","13","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Government Secondary School, Ward I N2","Male","disabled","WAEC","University","40","39","23","7","8","0","1.8","1","16","16","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Female","all","NABTEB","University","120","118","71","24","20","4","1.8","2","47","48","4"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Female","all","NECO","University","226","223","137","44","36","9","1.8","3","86","93","9"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Female","all","WAEC","University","289","285","166","55","52","3","1.8","4","119","112","3"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Female","disabled","NABTEB","University","13","13","9","5","5","0","1.8","0","4","4","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Female","disabled","NECO","University","20","20","11","5","5","0","1.8","0","9","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Female","disabled","WAEC","University","25","25","14","4","4","0","1.8","0","11","10","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Male","all","NABTEB","University","155","153","88","24","20","4","1.8","2","65","65","4"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Male","all","NECO","University","266","262","159","49","41","8","1.8","4","103","110","8"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Male","all","WAEC","University","324","319","184","55","52","3","1.8","5","135","130","3"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Male","disabled","NABTEB","University","12","12","6","0","0","0","1.8","0","6","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Male","disabled","NECO","University","26","26","13","5","5","0","1.8","0","13","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward I N2","Unity College, Ibadan North","Male","disabled","WAEC","University","34","33","18","4","4","0","1.8","1","15","15","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Female","all","NABTEB","College of Education","86","85","51","19","21","0","2.1","1","34","32","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Female","all","NECO","College of Education","162","160","102","40","36","4","2.0","2","58","63","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Female","all","WAEC","College of Education","210","207","122","48","44","4","2.0","3","85","75","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Female","disabled","NECO","College of Education","17","17","10","5","5","0","2.0","0","7","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Female","disabled","WAEC","College of Education","22","22","12","4","4","0","2.0","0","10","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Male","all","NABTEB","College of Education","100","99","59","24","21","3","2.1","1","40","36","3"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Male","all","NECO","College of Education","221","218","138","54","46","8","2.0","3","80","84","8"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Male","all","WAEC","College of Education","278","274","161","52","48","4","2.0","4","113","110","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Male","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Male","disabled","NECO","College of Education","20","20","12","5","5","0","2.0","0","8","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Community Secondary School, Ward II, N3","Male","disabled","WAEC","College of Education","27","27","15","4","4","0","2.0","0","12","12","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Female","all","NABTEB","College of Education","122","120","71","29","26","3","2.1","2","49","42","3"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Female","all","NECO","College of Education","221","218","125","49","46","3","2.0","3","93","76","3"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Female","all","WAEC","College of Education","321","316","191","63","56","7","2.0","5","125","129","7"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Female","disabled","NECO","College of Education","17","17","10","5","5","0","2.0","0","7","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Female","disabled","WAEC","College of Education","27","27","15","4","4","0","2.0","0","12","12","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Male","all","NABTEB","College of Education","142","140","88","29","26","3","2.1","2","52","60","3"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Male","all","NECO","College of Education","227","224","133","49","41","8","2.0","3","91","84","8"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Male","all","WAEC","College of Education","333","328","199","63","56","7","2.0","5","129","136","7"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Male","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Male","disabled","NECO","College of Education","20","20","10","5","4","1","2.0","0","10","6","1"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Comprehensive High School, Ward II, N3","Male","disabled","WAEC","College of Education","27","27","15","4","4","0","2.0","0","12","12","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Female","all","NABTEB","College of Education","59","58","33","14","14","0","2.1","1","25","19","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Female","all","NECO","College of Education","118","116","67","27","23","4","2.0","2","49","41","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Female","all","WAEC","College of Education","149","147","89","33","32","1","2.0","2","58","56","1"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Female","disabled","NECO","College of Education","11","11","5","5","5","0","2.0","0","6","0","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Female","disabled","WAEC","College of Education","11","11","7","4","4","0","2.0","0","4","3","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Male","all","NABTEB","College of Education","59","58","31","5","5","0","2.1","1","27","26","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Male","all","NECO","College of Education","103","101","57","13","9","4","2.0","2","44","44","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Male","all","WAEC","College of Education","138","136","75","26","24","2","2.0","2","61","49","2"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Male","disabled","NECO","College of Education","11","11","5","0","0","0","2.0","0","6","5","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Government Secondary School, Ward II, N3","Male","disabled","WAEC","College of Education","11","11","5","4","4","0","2.0","0","6","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Female","all","NABTEB","University","91","90","57","23","20","4","1.8","1","33","33","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Female","all","NECO","University","162","160","94","31","27","4","1.8","2","66","64","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Female","all","WAEC","University","234","231","138","52","48","4","1.8","3","93","86","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Female","disabled","NABTEB","University","13","13","9","5","5","0","1.8","0","4","4","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Female","disabled","NECO","University","23","23","13","5","5","0","1.8","0","10","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Female","disabled","WAEC","University","30","30","18","7","8","0","1.8","0","12","12","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Male","all","NABTEB","University","95","94","54","14","10","4","1.8","1","40","41","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Male","all","NECO","University","177","174","104","36","32","4","1.8","3","70","68","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Male","all","WAEC","University","255","251","152","44","40","4","1.8","4","99","108","4"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Male","disabled","NABTEB","University","12","12","6","0","0","0","1.8","0","6","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Male","disabled","NECO","University","23","23","13","5","5","0","1.8","0","10","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward II, N3","Unity College, Ibadan North","Male","disabled","WAEC","University","34","33","17","4","4","0","1.8","1","16","14","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Female","all","NABTEB","Polytechnic","95","94","57","19","20","0","2.0","1","37","39","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Female","all","NECO","Polytechnic","180","177","104","36","32","4","2.0","3","73","68","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Female","all","WAEC","Polytechnic","256","252","145","55","52","3","2.0","4","107","91","3"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Female","disabled","NABTEB","Polytechnic","12","12","7","5","5","0","2.0","0","5","3","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Female","disabled","NECO","Polytechnic","26","26","13","5","5","0","2.0","0","13","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Female","disabled","WAEC","Polytechnic","34","33","17","7","8","0","2.0","1","16","11","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Male","all","NABTEB","Polytechnic","100","99","59","14","10","4","2.0","1","40","46","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Male","all","NECO","Polytechnic","198","195","109","36","32","4","2.0","3","86","74","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Male","all","WAEC","Polytechnic","264","260","152","48","44","4","2.0","4","108","105","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Male","disabled","NABTEB","Polytechnic","13","13","8","0","0","0","2.0","0","5","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Male","disabled","NECO","Polytechnic","26","26","16","5","5","0","2.0","0","10","11","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Community Secondary School, Ward III, N4","Male","disabled","WAEC","Polytechnic","30","30","15","4","4","0","2.0","0","15","12","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Female","all","NABTEB","College of Education","89","88","54","19","15","4","2.1","1","34","36","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Female","all","NECO","College of Education","183","180","109","36","32","4","2.0","3","71","73","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Female","all","WAEC","College of Education","234","231","138","48","44","4","2.0","3","93","90","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Female","disabled","NECO","College of Education","17","17","8","5","5","0","2.0","0","9","3","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Female","disabled","WAEC","College of Education","19","19","11","4","4","0","2.0","0","8","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Male","all","NABTEB","College of Education","100","99","57","14","15","0","2.1","1","42","44","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Male","all","NECO","College of Education","213","210","128","40","36","4","2.0","3","82","89","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Male","all","WAEC","College of Education","277","273","166","63","56","7","2.0","4","107","103","7"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Male","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Male","disabled","NECO","College of Education","20","20","11","5","5","0","2.0","0","9","6","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Comprehensive High School, Ward III, N4","Male","disabled","WAEC","College of Education","27","27","14","4","4","0","2.0","0","14","10","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Female","all","NABTEB","College of Education","84","83","48","19","21","0","2.1","1","35","30","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Female","all","NECO","College of Education","183","180","109","36","32","4","2.0","3","71","73","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Female","all","WAEC","College of Education","215","212","133","48","44","4","2.0","3","79","86","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Female","disabled","NECO","College of Education","26","26","13","5","5","0","2.0","0","13","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Female","disabled","WAEC","College of Education","27","27","15","4","4","0","2.0","0","12","12","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Male","all","NABTEB","College of Education","78","77","48","19","15","4","2.1","1","29","30","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Male","all","NECO","College of Education","172","169","99","36","32","4","2.0","3","70","64","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Male","all","WAEC","College of Education","193","190","115","41","36","5","2.0","3","75","75","5"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Male","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Male","disabled","NECO","College of Education","23","23","13","5","5","0","2.0","0","10","8","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Government Secondary School, Ward III, N4","Male","disabled","WAEC","College of Education","27","27","15","4","4","0","2.0","0","12","12","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Female","all","NABTEB","University","115","113","68","24","20","4","1.8","2","45","45","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Female","all","NECO","University","254","250","149","54","46","8","1.8","4","101","95","8"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Female","all","WAEC","University","329","324","201","70","64","6","1.8","5","123","131","6"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Female","disabled","NABTEB","University","13","13","8","5","5","0","1.8","0","5","3","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Female","disabled","NECO","University","29","29","16","5","5","0","1.8","0","13","11","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Female","disabled","WAEC","University","37","36","21","7","8","0","1.8","1","15","14","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Male","all","NABTEB","University","142","140","80","24","20","4","1.8","2","60","57","4"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Male","all","NECO","University","269","265","165","54","46","8","1.8","4","100","111","8"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Male","all","WAEC","University","324","319","187","59","52","7","1.8","5","132","129","7"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Male","disabled","NABTEB","University","15","15","8","5","5","0","1.8","0","7","4","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Male","disabled","NECO","University","32","32","18","5","5","0","1.8","0","14","13","0"
"2019/2020","South West","Oyo","Ibadan North","Ward III, N4","Unity College, Ibadan North","Male","disabled","WAEC","University","39","38","20","4","4","0","1.8","1","18","17","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Female","all","NABTEB","College of Education","120","118","71","29","26","3","2.1","2","47","43","3"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Female","all","NECO","College of Education","230","227","151","66","55","12","2.0","3","76","84","12"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Female","all","WAEC","College of Education","261","257","164","74","67","7","2.0","4","93","91","7"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Female","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Female","disabled","NECO","College of Education","17","17","10","5","5","0","2.0","0","7","6","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Female","disabled","WAEC","College of Education","22","22","14","4","4","0","2.0","0","8","10","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Male","all","NABTEB","College of Education","126","124","75","29","26","3","2.1","2","49","46","3"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Male","all","NECO","College of Education","251","247","149","58","50","8","2.0","4","98","91","8"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Male","all","WAEC","College of Education","341","336","215","89","79","10","2.0","5","121","127","10"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Male","disabled","NABTEB","College of Education","10","10","5","5","5","0","2.1","0","5","1","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Male","disabled","NECO","College of Education","20","20","11","5","5","0","2.0","0","9","6","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Community Secondary School, Ward 08 SW7","Male","disabled","WAEC","College of Education","25","25","14","4","4","0","2.0","0","11","10","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Comprehensive High School, Ward 08 SW7","Female","all","NABTEB","College of Education","59","58","33","9","10","0","2.1","1","25","24","0"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Comprehensive High School, Ward 08 SW7","Female","all","NECO","College of Education","88","87","52","18","14","4","2.0","1","35","35","4"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Comprehensive High School, Ward 08 SW7","Female","all","WAEC","College of Education","123","121","71","22","20","2","2.0","2","50","49","2"
"2019/2020","South West","Oyo","Ibadan South","Ward 08 SW7","Comprehensive High School, Ward 08 SW7","Female","disabled","NABTEB","College of Education","10","10","5","0","0","0","2.1","0","5","5","0"
