session,gender,disability,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Male,Disabled,NABTEB,zone,North Central,North Central,,,,,587,430,427,157,178,162,4528.9809000000005,1964.3439,2356.3748,4591.1335
2022/2023,Male,Disabled,NABTEB,zone,North East,North East,,,,,1368,1000,990,373,414,383,3951.1934,2090.5652,2279.0359,5079.1615
2022/2023,Male,Disabled,NABTEB,zone,North West,North West,,,,,2773,2028,2003,749,838,768,4626.8594,2308.8868,2588.7126,5778.4792
2022/2023,Male,Disabled,NABTEB,zone,South East,South East,,,,,768,561,555,206,233,214,3270.3125,1613.5126,1874.7871,3685.6771
2022/2023,Male,Disabled,NABTEB,zone,South South,South South,,,,,769,562,556,208,235,215,3272.3253,1744.5334,2033.9754,3997.7841
2022/2023,Male,Disabled,NABTEB,zone,South West,South West,,,,,1486,1091,1078,402,448,414,4003.0731,1941.6594,2206.6767,4729.5063
2022/2023,Male,Disabled,NECO,zone,North Central,North Central,,,,,1894,1272,1369,515,572,525,4134.9829,2312.3954,2668.7451,5520.8681
2022/2023,Male,Disabled,NECO,zone,North East,North East,,,,,4407,2968,3187,1197,1336,1224,3626.4027,2020.4596,2269.1584,4944.0328
2022/2023,Male,Disabled,NECO,zone,North West,North West,,,,,8921,6007,6456,2421,2700,2484,4241.044,2364.4088,2644.4102,5790.6497
2022/2023,Male,Disabled,NECO,zone,South East,South East,,,,,2470,1662,1788,671,745,692,2963.6428,1753.6374,1920.8419,4313.155
2022/2023,Male,Disabled,NECO,zone,South South,South South,,,,,2483,1677,1798,674,751,695,3298.3022,1769.9366,1985.0537,4277.0343
2022/2023,Male,Disabled,NECO,zone,South West,South West,,,,,4794,3230,3469,1298,1452,1335,3643.5744,2002.1068,2233.757,5001.0956
2022/2023,Male,Disabled,WAEC,zone,North Central,North Central,,,,,4050,2920,2929,1096,1228,1126,4551.9276,2276.9126,2575.0019,5553.9052
2022/2023,Male,Disabled,WAEC,zone,North East,North East,,,,,9423,6793,6819,2559,2856,2626,3891.8807,2028.0769,2256.9202,4984.0004
2022/2023,Male,Disabled,WAEC,zone,North West,North West,,,,,19071,13756,13799,5173,5779,5313,4540.7273,2363.7223,2641.4718,5777.3254
2022/2023,Male,Disabled,WAEC,zone,South East,South East,,,,,5275,3807,3818,1432,1599,1471,3252.9002,1677.3761,1892.124,4129.099
2022/2023,Male,Disabled,WAEC,zone,South South,South South,,,,,5311,3829,3843,1442,1609,1479,3713.2912,1921.2655,2125.1099,4400.1638
2022/2023,Male,Disabled,WAEC,zone,South West,South West,,,,,10248,7390,7415,2780,3104,2855,3900.8258,2019.4487,2254.1362,5015.3087
2023/2024,Female,ALL,NABTEB,zone,North Central,North Central,,,,,8559,6260,6232,2334,2669,2459,4602.7724,2363.259,2702.6433,5851.0191
2023/2024,Female,ALL,NABTEB,zone,North East,North East,,,,,20748,15188,15104,5662,6465,5959,3951.3136,2024.4874,2307.4366,4975.8336
2023/2024,Female,ALL,NABTEB,zone,North West,North West,,,,,43076,31528,31363,11764,13424,12369,4611.0467,2366.8766,2696.751,5803.2436
2023/2024,Female,ALL,NABTEB,zone,South East,South East,,,,,13626,9977,9917,3718,4248,3913,3306.8,1687.7312,1931.0939,4148.2699
2023/2024,Female,ALL,NABTEB,zone,South South,South South,,,,,10528,7709,7665,2873,3281,3022,3891.1905,1849.6354000000001,2183.6703,4642.0389
2023/2024,Female,ALL,NABTEB,zone,South West,South West,,,,,24059,17606,17515,6571,7500,6910,3946.9945,2029.0547,2316.7329,4969.8982
2023/2024,Female,ALL,NECO,zone,North Central,North Central,,,,,27585,18576,20084,7532,8601,7923,4243.8136,2365.8822,2696.6756,5805.0824
2023/2024,Female,ALL,NECO,zone,North East,North East,,,,,66849,45023,48667,18253,20834,19197,3637.4787,2026.6503,2310.8225,4979.6079
2023/2024,Female,ALL,NECO,zone,North West,North West,,,,,138811,93488,101057,37900,43263,39860,4244.1734,2363.2735000000002,2697.4868,5804.5256
2023/2024,Female,ALL,NECO,zone,South East,South East,,,,,43899,29564,31961,11986,13684,12607,3028.7945,1686.4982,1928.0484000000001,4147.0525
2023/2024,Female,ALL,NECO,zone,South South,South South,,,,,33929,22853,24699,9263,10573,9742,3646.8260999999998,1965.5434,2385.6015,5031.8286
2023/2024,Female,ALL,NECO,zone,South West,South West,,,,,77531,52219,56445,21168,24169,22266,3637.6344,2026.7716,2313.3482,4976.032
2023/2024,Female,ALL,WAEC,zone,North Central,North Central,,,,,58979,42538,42938,16103,18386,16941,4541.8608,2361.6927,2697.6813,5803.4957
2023/2024,Female,ALL,WAEC,zone,North East,North East,,,,,142916,103072,104042,39014,44548,41040,3894.8593,2024.5331,2312.2308,4974.6982
2023/2024,Female,ALL,WAEC,zone,North West,North West,,,,,296776,214034,216077,81024,92507,85210,4543.6182,2362.1872,2696.282,5807.1433
2023/2024,Female,ALL,WAEC,zone,South East,South East,,,,,93860,67692,68330,25628,29255,26954,3245.5153,1688.9977,1928.6018,4151.3112
2023/2024,Female,ALL,WAEC,zone,South South,South South,,,,,72538,52316,52806,19802,22605,20825,3889.086,2038.1203,2297.8164,4992.779
2023/2024,Female,ALL,WAEC,zone,South West,South West,,,,,165768,119550,120681,45253,51669,47603,3894.5227,2023.6438,2312.6864,4976.9529
2023/2024,Female,Disabled,NABTEB,zone,North Central,North Central,,,,,552,408,407,152,171,162,4495.3791,2117.4032,2497.1072,5023.6472
2023/2024,Female,Disabled,NABTEB,zone,North East,North East,,,,,1352,988,981,372,421,387,3940.3752,2092.7452,2357.152,4962.9494
2023/2024,Female,Disabled,NABTEB,zone,North West,North West,,,,,2801,2052,2045,765,875,804,4620.1886,2333.9756,2679.9128,5830.9562
2023/2024,Female,Disabled,NABTEB,zone,South East,South East,,,,,887,649,643,242,275,253,3277.0227,1636.223,1908.1597,3646.2842
2023/2024,Female,Disabled,NABTEB,zone,South South,South South,,,,,686,500,495,187,214,199,3259.2202,1823.0267,2115.3934,4088.9392
2023/2024,Female,Disabled,NABTEB,zone,South West,South West,,,,,1562,1145,1141,427,486,448,3944.473,2021.7255,2363.0907,4741.5822
2023/2024,Female,Disabled,NECO,zone,North Central,North Central,,,,,1793,1204,1305,491,556,520,4169.3317,2414.0073,2692.5124,5816.4521
2023/2024,Female,Disabled,NECO,zone,North East,North East,,,,,4349,2925,3165,1185,1354,1251,3621.8462,2018.3169,2318.0096,4983.0118
2023/2024,Female,Disabled,NECO,zone,North West,North West,,,,,9027,6080,6566,2466,2815,2589,4260.3458,2356.2468,2725.1915,5725.3914
2023/2024,Female,Disabled,NECO,zone,South East,South East,,,,,2852,1924,2078,779,892,822,3040.6947,1745.6392,1996.0447,4190.5085
2023/2024,Female,Disabled,NECO,zone,South South,South South,,,,,2202,1484,1606,603,688,633,3286.3548,1792.1241,2049.0533,4240.4606
2023/2024,Female,Disabled,NECO,zone,South West,South West,,,,,5036,3389,3667,1376,1574,1444,3621.1086,2015.1781,2322.9795,4892.7672
2023/2024,Female,Disabled,WAEC,zone,North Central,North Central,,,,,3830,2767,2796,1046,1191,1100,4594.8132,2262.6392,2666.1382,5741.121
2023/2024,Female,Disabled,WAEC,zone,North East,North East,,,,,9291,6701,6759,2536,2896,2670,3897.4427,2034.3503,2319.032,4981.4085000000005
2023/2024,Female,Disabled,WAEC,zone,North West,North West,,,,,19292,13913,14044,5268,6010,5541,4543.3189999999995,2359.4811,2690.4487,5833.8473
2023/2024,Female,Disabled,WAEC,zone,South East,South East,,,,,6102,4402,4441,1667,1902,1752,3257.5135,1692.7399,1924.1053,4146.2497
2023/2024,Female,Disabled,WAEC,zone,South South,South South,,,,,4711,3399,3430,1288,1468,1354,3721.4474,1925.7697,2165.7014,4441.8535
2023/2024,Female,Disabled,WAEC,zone,South West,South West,,,,,10773,7769,7847,2943,3360,3094,3890.2149,2027.4662,2303.0787,4979.4625
2023/2024,Male,ALL,NABTEB,zone,North Central,North Central,,,,,9382,6868,6829,2556,2927,2699,4612.4688,2358.1268,2706.6242,5813.2786
2023/2024,Male,ALL,NABTEB,zone,North East,North East,,,,,21842,15982,15905,5967,6808,6270,3949.9249,2025.7026,2310.6824,4972.9332
2023/2024,Male,ALL,NABTEB,zone,North West,North West,,,,,44212,32359,32184,12064,13777,12695,4609.9791,2357.591,2696.1211,5810.2726
2023/2024,Male,ALL,NABTEB,zone,South East,South East,,,,,12231,8951,8904,3340,3816,3513,3287.0000999999997,1694.1308,1929.0518,4161.0326000000005
2023/2024,Male,ALL,NABTEB,zone,South South,South South,,,,,12315,9014,8965,3360,3838,3535,3981.6989,1826.8926,2263.6585,4654.0197
2023/2024,Male,ALL,NABTEB,zone,South West,South West,,,,,23753,17383,17292,6484,7403,6820,3948.8594,2021.5574,2312.0527,4985.7745
2023/2024,Male,ALL,NECO,zone,North Central,North Central,,,,,30240,20366,22013,8256,9427,8687,4242.3528,2361.7042,2701.5154,5811.2257
2023/2024,Male,ALL,NECO,zone,North East,North East,,,,,70382,47405,51241,19211,21934,20213,3637.5748,2025.0143,2310.1688,4978.3652
2023/2024,Male,ALL,NECO,zone,North West,North West,,,,,142454,95940,103706,38891,44400,40905,4242.3395,2362.7494,2697.2183,5803.3145
2023/2024,Male,ALL,NECO,zone,South East,South East,,,,,39420,26548,28700,10764,12287,11319,3031.5204,1688.4057,1927.0672,4149.368
2023/2024,Male,ALL,NECO,zone,South South,South South,,,,,39679,26722,28887,10833,12370,11397,3592.3262,1965.2191,2413.6103,4985.3278
2023/2024,Male,ALL,NECO,zone,South West,South West,,,,,76538,51547,55718,20896,23855,21978,3635.4221,2026.5849,2310.4062,4984.3068
2023/2024,Male,ALL,WAEC,zone,North Central,North Central,,,,,64652,46631,47068,17651,20149,18569,4542.6461,2364.0079,2692.2807,5820.2553
2023/2024,Male,ALL,WAEC,zone,North East,North East,,,,,150467,108516,109544,41079,46896,43208,3894.5073,2025.0278,2311.7313,4975.5391
2023/2024,Male,ALL,WAEC,zone,North West,North West,,,,,304559,219644,221722,83145,94925,87451,4543.2871,2362.2954,2697.2785,5803.5357
2023/2024,Male,ALL,WAEC,zone,South East,South East,,,,,84280,60786,61359,23009,26271,24198,3246.7903,1688.0909,1927.0815,4143.791
2023/2024,Male,ALL,WAEC,zone,South South,South South,,,,,84825,61175,61752,23160,26436,24358,3896.4146,2037.6659,2307.6262,4982.16
2023/2024,Male,ALL,WAEC,zone,South West,South West,,,,,163632,118013,119128,44673,51000,46985,3894.9653,2024.2726,2311.7226,4972.3957
2023/2024,Male,Disabled,NABTEB,zone,North Central,North Central,,,,,613,446,444,166,187,177,4433.858,2072.8305,2419.4585,4900.07
2023/2024,Male,Disabled,NABTEB,zone,North East,North East,,,,,1419,1040,1037,387,445,405,3991.556,2005.4045,2310.789,4919.5662
2023/2024,Male,Disabled,NABTEB,zone,North West,North West,,,,,2872,2106,2091,781,894,821,4635.5112,2286.7042,2677.6705,5774.7892
2023/2024,Male,Disabled,NABTEB,zone,South East,South East,,,,,795,580,575,221,248,230,3272.0993,1769.6827,1908.0061,3852.7303
2023/2024,Male,Disabled,NABTEB,zone,South South,South South,,,,,798,588,582,220,246,231,3380.8126,1821.9828,1961.9607,4181.8023
2023/2024,Male,Disabled,NABTEB,zone,South West,South West,,,,,1545,1130,1124,421,481,442,3974.9211999999998,2023.1371,2336.2267,4778.9023
2023/2024,Male,Disabled,NECO,zone,North Central,North Central,,,,,1967,1322,1431,537,615,566,4204.0380000000005,2321.0931,2710.5837,5681.132
2023/2024,Male,Disabled,NECO,zone,North East,North East,,,,,4578,3082,3331,1249,1425,1309,3637.7679,2021.5744,2310.9112,4936.7668
2023/2024,Male,Disabled,NECO,zone,North West,North West,,,,,9263,6238,6739,2530,2886,2658,4240.8961,2363.5676,2696.5261,5811.3262
2023/2024,Male,Disabled,NECO,zone,South East,South East,,,,,2560,1726,1866,703,799,732,2981.3113,1795.0376,1998.0142,4123.2287
2023/2024,Male,Disabled,NECO,zone,South South,South South,,,,,2582,1734,1871,705,803,740,3251.5289000000002,1815.8992,2018.3012,4296.3232
2023/2024,Male,Disabled,NECO,zone,South West,South West,,,,,4977,3354,3620,1359,1552,1426,3646.8949000000002,2033.9635,2316.0762,4953.9004
2023/2024,Male,Disabled,WAEC,zone,North Central,North Central,,,,,4203,3032,3057,1145,1310,1210,4546.9949,2261.0747,2710.7867,5703.8366
2023/2024,Male,Disabled,WAEC,zone,North East,North East,,,,,9780,7054,7117,2670,3053,2808,3893.9139,2026.9849,2326.9792,4942.6925
2023/2024,Male,Disabled,WAEC,zone,North West,North West,,,,,19799,14272,14409,5408,6169,5684,4537.3226,2365.6096,2694.4806,5819.871
2023/2024,Male,Disabled,WAEC,zone,South East,South East,,,,,5476,3951,3984,1499,1708,1573,3233.7064,1715.7239,1929.3086,4200.7501
2023/2024,Male,Disabled,WAEC,zone,South South,South South,,,,,5517,3972,4010,1501,1714,1583,3664.1188,1913.7177,2149.0258,4476.5793
2023/2024,Male,Disabled,WAEC,zone,South West,South West,,,,,10637,7669,7742,2902,3317,3052,3896.4045,2022.853,2303.6764,4996.6339
2024/2025,Female,ALL,NABTEB,zone,North Central,North Central,,,,,8973,6566,6510,2439,2769,2548,4600.0684,2358.8973,2687.4224,5823.5587
2024/2025,Female,ALL,NABTEB,zone,North East,North East,,,,,21750,15918,15778,5918,6708,6170,3951.1185,2024.3175,2296.3525,4975.6936
2024/2025,Female,ALL,NABTEB,zone,North West,North West,,,,,45169,33059,32761,12285,13923,12808,4610.5509,2360.6718,2674.4477,5802.4215
2024/2025,Female,ALL,NABTEB,zone,South East,South East,,,,,14283,10456,10364,3887,4407,4051,3292.6939,1692.8251,1913.0699,4141.1214
2024/2025,Female,ALL,NABTEB,zone,South South,South South,,,,,11036,8079,8007,3002,3401,3128,3988.759,1834.7914,2249.5511,4644.6173
2024/2025,Female,ALL,NABTEB,zone,South West,South West,,,,,25229,18462,18300,6862,7773,7153,3946.817,2028.138,2294.8739,4948.2782
2024/2025,Female,ALL,NECO,zone,North Central,North Central,,,,,28919,19478,20980,7868,8914,8205,4247.8265,2365.6401,2666.297,5825.9981
2024/2025,Female,ALL,NECO,zone,North East,North East,,,,,70084,47202,50836,19060,21608,19878,3636.3757,2023.5855,2295.2719,4968.1939
2024/2025,Female,ALL,NECO,zone,North West,North West,,,,,145530,98011,105562,39583,44867,41275,4243.6728,2363.14,2677.7401,5794.8799
2024/2025,Female,ALL,NECO,zone,South East,South East,,,,,46027,31000,33385,12521,14189,13050,3031.5311,1687.4838,1913.1874,4136.5155
2024/2025,Female,ALL,NECO,zone,South South,South South,,,,,35567,23952,25797,9673,10966,10089,3597.0098000000003,1965.6925,2400.0708,4981.1645
2024/2025,Female,ALL,NECO,zone,South West,South West,,,,,81293,54750,58969,22115,25059,23057,3636.2167,2026.6064000000001,2293.0614,4976.703
2024/2025,Female,ALL,WAEC,zone,North Central,North Central,,,,,61826,44586,44853,16823,19064,17539,4542.3325,2366.9063,2680.291,5784.326
2024/2025,Female,ALL,WAEC,zone,North East,North East,,,,,149835,108058,108685,40755,46196,42498,3893.9969,2024.7094,2295.2486,4968.3804
2024/2025,Female,ALL,WAEC,zone,North West,North West,,,,,311134,224394,225680,84630,95922,88255,4543.64,2362.0557,2678.1515,5794.7755
2024/2025,Female,ALL,WAEC,zone,South East,South East,,,,,98400,70965,71374,26767,30336,27904,3245.2212,1686.7874,1911.6111,4137.742
2024/2025,Female,ALL,WAEC,zone,South South,South South,,,,,76044,54842,55154,20681,23442,21566,3893.9376,2036.2439,2293.9765,4976.1044
2024/2025,Female,ALL,WAEC,zone,South West,South West,,,,,173794,125340,126064,47275,53581,49290,3893.9338,2026.0568,2294.9695,4965.7245
2024/2025,Female,Disabled,NABTEB,zone,North Central,North Central,,,,,585,424,423,161,178,166,4342.5166,2289.8185,2433.5416,5010.4763
2024/2025,Female,Disabled,NABTEB,zone,North East,North East,,,,,1411,1034,1024,386,433,401,3986.1774,2057.63,2295.5453,5054.2889
2024/2025,Female,Disabled,NABTEB,zone,North West,North West,,,,,2935,2150,2132,797,903,829,4616.4989,2355.6781,2649.2206,5822.2099
2024/2025,Female,Disabled,NABTEB,zone,South East,South East,,,,,930,679,674,252,286,262,3198.5288,1719.6872,1964.1541,3789.8704
2024/2025,Female,Disabled,NABTEB,zone,South South,South South,,,,,715,520,515,196,222,204,3273.3047,1885.1121,2079.8595,4083.8022
2024/2025,Female,Disabled,NABTEB,zone,South West,South West,,,,,1640,1201,1191,445,507,462,3952.3568999999998,1963.8151,2296.6318,4742.0473
2024/2025,Female,Disabled,NECO,zone,North Central,North Central,,,,,1885,1269,1364,514,581,533,4133.2699,2403.0122,2654.2106,5656.0415
2024/2025,Female,Disabled,NECO,zone,North East,North East,,,,,4557,3064,3306,1240,1406,1293,3614.1098,2027.7277,2278.1196,5021.8319
2024/2025,Female,Disabled,NECO,zone,North West,North West,,,,,9457,6367,6861,2574,2916,2679,4228.0513,2358.4477,2682.7829,5749.2774
2024/2025,Female,Disabled,NECO,zone,South East,South East,,,,,2994,2014,2167,817,923,849,2992.8946,1787.269,1985.5896,4143.6579
2024/2025,Female,Disabled,NECO,zone,South South,South South,,,,,2309,1555,1678,628,712,655,3277.8918,1818.5174,2023.3653,4271.1246
2024/2025,Female,Disabled,NECO,zone,South West,South West,,,,,5284,3559,3835,1436,1633,1498,3654.3009,1987.5954,2292.3533,4943.0662
2024/2025,Female,Disabled,WAEC,zone,North Central,North Central,,,,,4020,2897,2916,1096,1238,1144,4527.5533000000005,2415.8102,2662.3924,5842.1595
2024/2025,Female,Disabled,WAEC,zone,North East,North East,,,,,9739,7025,7062,2650,3004,2761,3897.8449,2035.2019,2297.3158,4964.5579
2024/2025,Female,Disabled,WAEC,zone,North West,North West,,,,,20224,14584,14670,5503,6234,5733,4548.1805,2365.7674,2674.6831,5793.2252
2024/2025,Female,Disabled,WAEC,zone,South East,South East,,,,,6397,4613,4638,1740,1971,1815,3270.3678,1675.7019,1888.1047,4191.7634
2024/2025,Female,Disabled,WAEC,zone,South South,South South,,,,,4940,3563,3585,1343,1527,1402,3667.1823,1911.5275,2165.5777,4399.5935
2024/2025,Female,Disabled,WAEC,zone,South West,South West,,,,,11296,8149,8195,3076,3482,3201,3902.3305,2018.9465,2281.6681,4954.7507000000005
2024/2025,Male,ALL,NABTEB,zone,North Central,North Central,,,,,9837,7199,7139,2680,3033,2788,4603.002,2373.7414,2673.3218,5810.5595
2024/2025,Male,ALL,NABTEB,zone,North East,North East,,,,,22899,16759,16610,6231,7059,6494,3949.7436,2026.0212999999999,2295.4135,4966.9876
2024/2025,Male,ALL,NABTEB,zone,North West,North West,,,,,46352,33929,33619,12607,14289,13148,4613.2537999999995,2362.9163,2676.7118,5805.545
2024/2025,Male,ALL,NABTEB,zone,South East,South East,,,,,12828,9388,9303,3490,3955,3635,3291.0072999999998,1686.3,1903.0103,4155.134
2024/2025,Male,ALL,NABTEB,zone,South South,South South,,,,,12908,9448,9365,3510,3978,3662,3995.1291,1878.3091,2200.363,4657.9859
2024/2025,Male,ALL,NABTEB,zone,South West,South West,,,,,24903,18218,18067,6778,7677,7063,3943.5787,2030.3359,2288.996,4961.5747
2024/2025,Male,ALL,NECO,zone,North Central,North Central,,,,,31698,21348,22997,8623,9779,8992,4244.7778,2366.6591,2679.188,5788.0606
2024/2025,Male,ALL,NECO,zone,North East,North East,,,,,73788,49694,53519,20070,22744,20927,3637.1479,2024.7538,2293.6363,4971.5648
